ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	is_neuronal_term
GO:0060485	mesenchyme development	170/5073	313/20309	5.79330467136182e-29	3.31587692826309e-26	2.23638191811231e-26	Tgfbr3l/Akna/Phldb1/Prickle1/Ovol2/Acvrl1/Adam15/Agt/Amh/Axin2/Bcl2/Bmp2/Bmp4/Zfp36l1/Cer1/Chrd/Col1a1/Cyp26a1/Edn1/Efna1/Efnb1/Eomes/Epha4/Erbb3/Ext1/Fgf15/Fgf8/Fgf9/Foxc2/Gata3/Gata4/Gata5/Gbx2/Gdnf/Gja1/Gsc/Hand1/Hand2/Has2/Hes1/Hey1/Hey2/Foxf1/Foxd1/Hmga2/Foxa1/Foxa2/Hoxa5/Il6/Isl1/Itga4/Jag1/Lama5/Loxl3/Smad3/Smad7/Il17rd/Mdk/Mef2c/Meox1/Mesp1/Foxc1/Cited2/Msx1/Msx2/Myc/Nfatc1/Nkx2-5/Nodal/Nog/Nos3/Notch1/Nrp2/Nrtn/Pax1/Pax2/Pax3/Pax6/Pitx2/Phox2b/Ret/Rxra/Scx/Sfrp2/Sema3b/Sema3f/Sema4a/Sema4c/Sema5a/Sema5b/Sema6a/Sema6c/Sema7a/Sfrp1/Frzb/Shh/Six1/Six2/Six4/Snai2/Snai1/Sox10/Sox4/Sox8/Sox9/Tbx1/Tbx2/Tbx3/Tbx5/Tcf15/Tcf21/Tfap2a/Tcof1/Sema6d/Alx1/Tead1/Tgfb1/Tgfb1i1/Tgfb2/Tgfb3/Tgfbr1/Thbs1/Tiam1/Timp3/Nkx2-1/Sema3g/Twist1/Vegfa/Wnt10a/Wnt11/Wnt3a/Wnt4/Wnt5a/Wnt7b/Wt1/Zic3/Adamts5/Aplnr/Grem1/Osr1/Spry1/Spry2/Crb2/Zeb2/Kbtbd8/Vasn/Zfp750/Smo/Zfp703/Glipr2/Cyp26c1/Heyl/Zic5/Rgcc/Cul7/Rbm24/Tmem100/Bambi/Fendrr/Dab2ip/Dlg5/Fam83d/Dppa2/Rflnb/Lrg1/Bcl9l/Sp6/Wnt16/Vangl2/Rdh10	170	FALSE
GO:0045664	regulation of neuron differentiation	139/5073	238/20309	3.59170146958539e-28	1.88444603770913e-25	1.27095822178136e-25	Six3os1/Etv5/Isl2/Rap1gap/Lmx1a/Tle6/Ferd3l/Adra2b/Adra2c/Alk/Atoh1/Neurog2/Neurog3/B2m/Bcl2/Bcl6/Bdnf/Bmp2/Bmp4/Cav1/Cd24a/Dkk1/Dll1/Dlx1/Dlx2/Efna3/Bcl11a/Eya1/Fgfr3/Dtx1/Gata2/Gdf11/Gdf5/Gli2/Hes1/Hes3/Hes5/Hey1/Hey2/Foxg1/Hmg20b/Foxa1/Foxa2/Hoxa2/Hoxd3/Slc6a4/Id2/Id4/Il6/Irx3/Isl1/Jag1/Lbx1/Mycl/Ltk/Rac3/Gpr37l1/Ascl1/Mef2c/Map1b/Nap1l2/Nbl1/Neurod1/Neurod2/Neurog1/Ngf/Ngfr/Nkx2-2/Nkx2-5/Nkx6-1/Mycn/Notch1/Ntf3/Pax6/Pbx1/Pcp4/Phox2b/Pou4f2/Prox1/Ptbp1/Rara/Rest/Ret/Bex1/Cxcl12/Sfrp2/Sfrp1/Sh3gl3/Shh/Six1/Six3/Sox11/Sox2/Sox5/Sox8/Sox9/Esrp1/Duoxa1/Tfap2a/Cdk5rap2/Socs2/Kctd11/Tgif1/Tiam1/Nr2e1/Trp73/Sox21/Wnt3a/Rnf112/Ctdsp1/Tgif2/Gdpd5/Gdf7/Zfhx2/Brinp2/Gdf6/Disp3/Grip2/Cntn4/Tlx3/Nrep/Bin1/Zhx2/Olig2/Fezf2/Heyl/Foxo3/Sall1/Bcl11b/Gprc5b/Casz1/Trim32/Tunar/Mir124a-2/Mir124a-3/Fezf1/Ntf5/Fgf20/Lin28a	139	TRUE
GO:0007517	muscle organ development	187/5073	366/20309	2.49280970144568e-27	1.20728691386938e-24	8.14250553492459e-25	Ankrd1/Adgrb1/Cenpf/Foxp1/Dsp/Acta1/Actc1/Adrb2/Fgfrl1/Alx4/Boc/Nr2f2/Bmal1/Atf3/Bcl2/Bdnf/Bmp2/Bmp4/Klf5/Btg2/Cacna1s/Cav1/Cav2/Cfl2/Chat/Chkb/Cntfr/Crhr2/Cryab/Csrp3/Des/Dll1/S1pr1/Egr1/Egr2/Eomes/Epor/Erbb3/Etv1/Myh7/Foxh1/Fgf3/Fgf8/Foxc2/Fos/Fzd1/Gata4/Gja1/Gpc1/Gpx1/Gsc/Hand1/Hdac5/Hey1/Hey2/Hlx/Mnx1/Hmg20b/Nr4a1/Hoxd10/Hoxd9/Hsd17b1/Id3/Igf2/Il6/Isl1/Hivep3/Ky/Lama5/Lbx1/Lif/Lmna/Lox/Ly6e/Smad3/Smad7/Maff/Mef2c/Mef2d/Foxc1/Msc/Cited2/Mstn/Msx1/Mybpc3/Myc/Myf5/Myf6/Myl3/Myl6/Myod1/Myog/Neurog1/Nfix/Nkx2-5/Nog/Notch1/Pax3/Pax5/Pax7/Pitx1/Pitx2/Plec/Pmp22/Phox2b/Pou4f1/Prox1/Rxra/Scx/Shh/Shox2/Six1/Six4/Sox11/Sox15/Sox8/Ankrd33/Hdac4/Stra6/Mtss1/Tbx1/Tcap/Tcf15/Tcf21/Vgll2/Unc45b/Hlf/Tgfb1/Tgfb2/Tgfbr1/Tnnc1/Tnni1/Tnni3/Tnnt2/Tpm1/Twist1/Vax1/Wnt10b/Wnt3a/Wnt5a/Wt1/Lemd2/Svil/Plagl1/Zfpm1/Mylk2/Ccm2l/P2rx2/Cyp26b1/Lncpint/Sgcb/Tll2/Dmrta2/Fkrp/Dysf/Foxl2/Ephb1/Flnb/Zbtb18/Smo/Chd7/Myorg/Rtl1/Zbtb42/Trim72/Cntnap1/Usp2/Dll4/Rcan1/Heyl/Hdac7/Ankrd2/H1f5/Fzd2/Sap30/Popdc2/Asb2/Mymx/Rbm24/Uqcc2/Megf10/Klhl40/Selenon/Nln/Hottip/Bcl9l/Vangl2	187	FALSE
GO:0048880	sensory system development	207/5073	421/20309	2.88944680774176e-27	1.29942550725301e-24	8.76393114468441e-25	Sco2/Barhl2/Cdk20/Prickle1/Dio3/Osr2/Celf4/Ache/Acvrl1/Vsx1/Cfd/Foxn4/Aqp1/Aqp5/Bcl2/Bdnf/Bfsp1/Prdm1/Bmp4/Bsg/C1qa/Cacna1c/Cacna1s/Calb1/Cdkn1b/Cdkn1c/Vsx2/Clcn2/Col4a1/Col5a1/Cryaa/Cryab/Cryba2/Crybb2/Crybb3/Crygb/Crygd/Cryge/Crygf/Cyp1b1/Dll1/Dlx1/Dlx2/Dscam/Epha2/Ephb2/Bhlhe23/Slc17a6/Fat1/Fgf9/Fgfr3/Fjx1/Foxc2/Foxf2/Fzd4/Fzd5/Gas1/Gata3/Gdf11/Gja1/Gnat1/Grcc10/Grn/Hcn1/Hes1/Hes5/Hipk2/Ihh/Inhba/Inhbb/Isl1/Jag1/Jun/Kdr/Kera/Klf4/Lhx1/Lhx2/Lif/Lmx1b/Mab21l1/Smad3/Maf/Mfap2/Man2a1/Foxc1/Meis2/Cited2/Myf5/Neurod1/Nfib/Nfix/Ninj1/Notch1/Notch2/Nrl/Otx2/Pax2/Pax6/Pbx1/Pdgfb/Pdgfra/Pdgfrb/Pitx2/Pitx3/Phox2b/Pou4f1/Pou4f2/Prox1/Ptf1a/Hps1/Ptn/Ptprm/Rara/Rarg/Rax/Nhs/Rcn1/Rxra/Shh/Six3/Six5/Six6/Sox1/Sox11/Sox2/Sox8/Sox9/Srf/Stra6/Lpcat1/Rho/Tbx2/Tfap2a/Crygn/Tgfb1/Tgfb2/Tgfbr1/Tgif1/Th/Thy1/Rarb/Nr2e1/Tmod1/Tulp1/Twist1/Vax1/Vegfa/Vim/Wt1/Tgif2/Grhl3/Sdk2/Fscn2/Slitrk6/Mab21l2/Nr2e3/Grk1/Spry1/Spry2/Vax2/Crb2/Zeb2/Fkrp/Tsku/Grhl2/Mfrp/Nphp4/Map3k1/Sh3pxd2b/Cln8/Foxl2/Fat3/Ephb1/Tmem132e/Rp1l1/Bcar3/Opn4/Foxe3/Vstm4/Chd7/Col8a2/Miat/Mir24-1/Zhx2/Sall2/Atoh7/Irx5/Dll4/Bcl11b/Nectin1/Bhlhe22/Smoc1/Irx6/Angptl7/Smarcd3/Prss56/Casz1/Slc39a5/Ush1c/Mir124a-2/Mir24-2/Rd3/Mfsd2a/Rhoj/Ift122/Rdh10	207	FALSE
GO:0060537	muscle tissue development	229/5073	486/20309	9.95362577853529e-27	4.17786852677721e-24	2.81774922039378e-24	Prickle1/Ankrd1/Cenpf/Foxp1/Dsp/Acta1/Actc1/Adra1a/Adrb1/Adrb2/Agt/Slc25a4/Boc/Speg/Nr2f2/Bmal1/Atf3/Bcl2/Bdnf/Bmp2/Bmp4/Klf5/Btg2/Cacna1s/Cav1/Cav2/Cav3/Ccnd2/Cfl2/Crhr2/Csrp1/Csrp2/Csrp3/Dkk1/Dll1/Dsg2/S1pr1/Edn1/Efnb2/Egr1/Egr2/Eomes/Epor/Erbb3/Eya1/Myh7/Foxh1/Fgf1/Fgf3/Fgf8/Fgf9/Foxc2/Fos/Fosl2/Fzd7/Gata4/Gata5/Gata6/Gja1/Gli1/Gpc1/Gpx1/Hand1/Hand2/Hdac5/Hey1/Hey2/Hlx/Hmg20b/Nr4a1/Hoxd10/Hoxd9/Hsd17b1/Hspg2/Id2/Igf2/Igfbp5/Ihh/Irx3/Isl1/Kcnj11/Kcnj8/Kcnk2/Hivep3/Lmna/Lox/Ly6e/Smad1/Smad3/Smad7/Maff/Nprl3/Mef2c/Mef2d/Mesp1/Foxc1/Msc/Cited2/Sik1/Mstn/Mybpc3/Myc/Myf5/Myf6/Myl3/Myl7/Myl6/Myod1/Myog/Nfix/Nkx2-5/Nkx2-6/Nog/Notch1/Pax3/Pax5/Pax7/Pdgfra/Pdgfrb/Pim1/Pitx1/Pitx2/Plec/Pmp22/Phox2b/Pou4f1/Mapk11/Prox1/Rara/Rgs2/Rgs4/Rxra/Scx/Shh/Shox2/Six1/Six4/Slc8a1/Sox11/Sox15/Sox8/Sox9/Srf/Ankrd33/Hdac4/Stra6/T/Tbx1/Tbx2/Tbx3/Tbx5/Tcap/Tcf21/Tfap2b/Vgll2/Hlf/Tgfb1/Tgfb2/Tgfbr1/Rarb/Tnnc1/Tnni1/Tnni3/Tnnt2/Tpm1/Trex1/Trp73/Twist1/Vax1/Vegfa/Ccn4/Wnt10b/Wnt3a/Wnt5a/Wt1/Xirp1/Lemd2/Svil/Plagl1/Zfpm1/Zic3/Mylk2/Ccm2l/P2rx2/Cyp26b1/Vgll4/Lncpint/Lrrc10/Grem1/Tenm4/Osr1/Sgcb/Sgcg/Tll2/Pin1rt1/Dmrta2/Fkrp/Dysf/Foxl2/Ephb1/Flnb/Zbtb18/Smo/Chd7/Myorg/Rtl1/Cntnap1/Usp2/Dll4/Bvht/Rcan1/Heyl/Hdac7/Ankrd2/Sap30/Popdc2/Asb2/Rbm24/Uqcc2/Megf10/Klhl40/Myo18b/Selenon/Nln/Tbx18/Lrrc27/Hottip/Bcl9l/Fgf20	229	FALSE
GO:0043010	camera-type eye development	185/5073	366/20309	2.55102794031298e-26	1.00382949451316e-23	6.7702938889622e-24	Barhl2/Cdk20/Prickle1/Dio3/Osr2/Celf4/Ache/Acvrl1/Vsx1/Cfd/Foxn4/Aqp1/Aqp5/Bfsp1/Prdm1/Bmp4/Bsg/Cacna1c/Cacna1s/Calb1/Cdkn1b/Cdkn1c/Vsx2/Clcn2/Col4a1/Cryaa/Cryab/Cryba2/Crybb2/Crybb3/Crygb/Crygd/Cryge/Crygf/Cyp1b1/Dll1/Dlx1/Dlx2/Dscam/Epha2/Ephb2/Bhlhe23/Slc17a6/Fat1/Fgfr3/Fjx1/Foxc2/Foxf2/Fzd4/Fzd5/Gas1/Gata3/Gdf11/Gja1/Gnat1/Grcc10/Grn/Hcn1/Hes1/Hes5/Hipk2/Ihh/Inhba/Jag1/Jun/Kdr/Kera/Klf4/Lhx1/Lhx2/Lif/Lmx1b/Mab21l1/Smad3/Maf/Man2a1/Foxc1/Cited2/Myf5/Neurod1/Nfib/Nfix/Ninj1/Notch1/Notch2/Nrl/Pax2/Pax6/Pdgfb/Pdgfra/Pdgfrb/Pitx2/Pitx3/Pou4f2/Prox1/Ptf1a/Hps1/Ptn/Ptprm/Rara/Rarg/Rax/Nhs/Rcn1/Rxra/Shh/Six3/Six5/Sox1/Sox11/Sox2/Sox8/Sox9/Srf/Stra6/Lpcat1/Rho/Tbx2/Tfap2a/Crygn/Tgfb1/Tgfb2/Tgfbr1/Tgif1/Th/Thy1/Nr2e1/Tmod1/Tulp1/Twist1/Vax1/Vegfa/Vim/Wt1/Tgif2/Grhl3/Sdk2/Slitrk6/Mab21l2/Nr2e3/Grk1/Spry1/Spry2/Vax2/Crb2/Zeb2/Fkrp/Tsku/Grhl2/Mfrp/Nphp4/Map3k1/Cln8/Foxl2/Fat3/Ephb1/Rp1l1/Bcar3/Opn4/Foxe3/Vstm4/Chd7/Col8a2/Miat/Mir24-1/Zhx2/Atoh7/Irx5/Dll4/Bcl11b/Nectin1/Bhlhe22/Irx6/Angptl7/Smarcd3/Prss56/Casz1/Ush1c/Mir124a-2/Mir24-2/Rd3/Mfsd2a/Rhoj/Ift122/Rdh10	185	FALSE
GO:0001654	eye development	202/5073	414/20309	4.30076939643045e-26	1.59280259528977e-23	1.07426029382046e-23	Sco2/Barhl2/Cdk20/Prickle1/Dio3/Osr2/Celf4/Ache/Acvrl1/Vsx1/Cfd/Foxn4/Aqp1/Aqp5/Bcl2/Bdnf/Bfsp1/Prdm1/Bmp4/Bsg/Cacna1c/Cacna1s/Calb1/Cdkn1b/Cdkn1c/Vsx2/Clcn2/Col4a1/Col5a1/Cryaa/Cryab/Cryba2/Crybb2/Crybb3/Crygb/Crygd/Cryge/Crygf/Cyp1b1/Dll1/Dlx1/Dlx2/Dscam/Epha2/Ephb2/Bhlhe23/Slc17a6/Fat1/Fgf9/Fgfr3/Fjx1/Foxc2/Foxf2/Fzd4/Fzd5/Gas1/Gata3/Gdf11/Gja1/Gnat1/Grcc10/Grn/Hcn1/Hes1/Hes5/Hipk2/Ihh/Inhba/Inhbb/Jag1/Jun/Kdr/Kera/Klf4/Lhx1/Lhx2/Lif/Lmx1b/Mab21l1/Smad3/Maf/Mfap2/Man2a1/Foxc1/Meis2/Cited2/Myf5/Neurod1/Nfib/Nfix/Ninj1/Notch1/Notch2/Nrl/Otx2/Pax2/Pax6/Pbx1/Pdgfb/Pdgfra/Pdgfrb/Pitx2/Pitx3/Pou4f2/Prox1/Ptf1a/Hps1/Ptn/Ptprm/Rara/Rarg/Rax/Nhs/Rcn1/Rxra/Shh/Six3/Six5/Six6/Sox1/Sox11/Sox2/Sox8/Sox9/Srf/Stra6/Lpcat1/Rho/Tbx2/Tfap2a/Crygn/Tgfb1/Tgfb2/Tgfbr1/Tgif1/Th/Thy1/Rarb/Nr2e1/Tmod1/Tulp1/Twist1/Vax1/Vegfa/Vim/Wt1/Tgif2/Grhl3/Sdk2/Fscn2/Slitrk6/Mab21l2/Nr2e3/Grk1/Spry1/Spry2/Vax2/Crb2/Zeb2/Fkrp/Tsku/Grhl2/Mfrp/Nphp4/Map3k1/Sh3pxd2b/Cln8/Foxl2/Fat3/Ephb1/Rp1l1/Bcar3/Opn4/Foxe3/Vstm4/Chd7/Col8a2/Miat/Mir24-1/Zhx2/Sall2/Atoh7/Irx5/Dll4/Bcl11b/Nectin1/Bhlhe22/Smoc1/Irx6/Angptl7/Smarcd3/Prss56/Casz1/Slc39a5/Ush1c/Mir124a-2/Mir24-2/Rd3/Mfsd2a/Rhoj/Ift122/Rdh10	202	FALSE
GO:0150063	visual system development	203/5073	417/20309	4.68277582784382e-26	1.63793092289471e-23	1.10469694090772e-23	Sco2/Barhl2/Cdk20/Prickle1/Dio3/Osr2/Celf4/Ache/Acvrl1/Vsx1/Cfd/Foxn4/Aqp1/Aqp5/Bcl2/Bdnf/Bfsp1/Prdm1/Bmp4/Bsg/C1qa/Cacna1c/Cacna1s/Calb1/Cdkn1b/Cdkn1c/Vsx2/Clcn2/Col4a1/Col5a1/Cryaa/Cryab/Cryba2/Crybb2/Crybb3/Crygb/Crygd/Cryge/Crygf/Cyp1b1/Dll1/Dlx1/Dlx2/Dscam/Epha2/Ephb2/Bhlhe23/Slc17a6/Fat1/Fgf9/Fgfr3/Fjx1/Foxc2/Foxf2/Fzd4/Fzd5/Gas1/Gata3/Gdf11/Gja1/Gnat1/Grcc10/Grn/Hcn1/Hes1/Hes5/Hipk2/Ihh/Inhba/Inhbb/Jag1/Jun/Kdr/Kera/Klf4/Lhx1/Lhx2/Lif/Lmx1b/Mab21l1/Smad3/Maf/Mfap2/Man2a1/Foxc1/Meis2/Cited2/Myf5/Neurod1/Nfib/Nfix/Ninj1/Notch1/Notch2/Nrl/Otx2/Pax2/Pax6/Pbx1/Pdgfb/Pdgfra/Pdgfrb/Pitx2/Pitx3/Pou4f2/Prox1/Ptf1a/Hps1/Ptn/Ptprm/Rara/Rarg/Rax/Nhs/Rcn1/Rxra/Shh/Six3/Six5/Six6/Sox1/Sox11/Sox2/Sox8/Sox9/Srf/Stra6/Lpcat1/Rho/Tbx2/Tfap2a/Crygn/Tgfb1/Tgfb2/Tgfbr1/Tgif1/Th/Thy1/Rarb/Nr2e1/Tmod1/Tulp1/Twist1/Vax1/Vegfa/Vim/Wt1/Tgif2/Grhl3/Sdk2/Fscn2/Slitrk6/Mab21l2/Nr2e3/Grk1/Spry1/Spry2/Vax2/Crb2/Zeb2/Fkrp/Tsku/Grhl2/Mfrp/Nphp4/Map3k1/Sh3pxd2b/Cln8/Foxl2/Fat3/Ephb1/Rp1l1/Bcar3/Opn4/Foxe3/Vstm4/Chd7/Col8a2/Miat/Mir24-1/Zhx2/Sall2/Atoh7/Irx5/Dll4/Bcl11b/Nectin1/Bhlhe22/Smoc1/Irx6/Angptl7/Smarcd3/Prss56/Casz1/Slc39a5/Ush1c/Mir124a-2/Mir24-2/Rd3/Mfsd2a/Rhoj/Ift122/Rdh10	203	FALSE
GO:0050673	epithelial cell proliferation	229/5073	500/20309	1.25878770560968e-24	4.17122494448346e-22	2.81326847890829e-22	Tcf19/Lgr4/Ovol2/Osr2/Bmyc/Foxp1/Rap1gap/Acvrl1/Adora2b/Akt1/Ang/Apoa1/Apoe/Nr2f2/Areg/Arx/B2m/Bglap/Bglap2/Fabp7/Bmp4/Gdf2/Bnc1/Zfp36l1/Cav1/Cav2/Runx3/Ccnd1/Ccnd2/Cd34/Cdh13/Cdk6/Cdkn1a/Cdkn1b/Cdkn1c/Cdkn2a/Cdkn2b/Cebpb/Cxcr3/Col18a1/Cyba/Dbh/Dlk1/Dlx5/Dlx6/Efnb2/Egr3/Epha2/Ptprv/Eya1/F3/Lgr5/Fgf1/Fgf18/Fgf9/Fgfr3/Fst/Fut1/Fzd7/Gas1/Gata2/Gata3/Gdf5/Gja1/Gli1/Gli2/Glul/Gpx1/Grn/Has2/Hes1/Hes5/Hey1/Mst1/Hlx/Hmga2/Hmox1/Nr4a1/Hmx2/Hoxa5/Hspg2/Hyal1/Id1/Id2/Igf2/Igfbp3/Igfbp4/Igfbp5/Ihh/Il10/Il12a/Il12b/Il6/Isl1/Itga4/Itpr1/Jag1/Jun/Kdr/Krt2/Lama5/Cnmd/Lep/Smad3/Mdk/Mef2c/Mki67/Myc/Nfatc1/Nfib/Ngfr/Nkx2-3/Nkx2-5/Nkx2-6/Nkx2-9/Nkx3-1/Nkx6-1/Mycn/Nodal/Nog/Nr4a3/Notch1/Notch2/Ovol1/Pax2/Pax6/Pdgfb/Pdx1/Etv4/Pgf/Pla2g2a/Plau/Plcg1/Phox2b/Prox1/Ptch1/Ptn/Ptprm/Ptprn/Scg2/Scn5a/Ccl2/Cxcl12/Sfrp2/Sema5a/Sfrp1/Shh/Six1/Six4/Snai2/Sox11/Sox2/Sox9/Esrp1/Ghsr/Stat1/Stk11/Mtss1/Tbx1/Tbx2/Hnf1b/Tfap2c/Agap2/Nr1d1/Tgfa/Tgfb1/Tgfb2/Tgfb3/Tgfbr1/Tgm1/Thbs1/Thbs4/Tnf/Tnfaip3/Tnfsf11/Twist1/Vdr/Vegfa/Eppk1/Wnt10b/Wnt3a/Wnt5a/Wnt7a/Vash2/Zfp36/Aplnr/Vash1/Osr1/Zeb2/Prok1/Nod2/Dysf/Apln/Foxe3/Smo/Vstm4/Mcc/Col8a2/Egfl7/Zfp703/Irs2/Prok2/Irf6/Dll4/Sfn/Htra1/Tacstd2/Slurp1/Bcl11b/Rgcc/Nrarp/Wfdc1/Gkn3/Zfas1/Zfp580/Slurp2/Dab2ip/Pold4/Gpr15lg/Atoh8/Sulf2/Marveld3/Tbx18/Lrg1/Esrp2/Ift122/Wnt16/Hmgb2/Hrh3	229	FALSE
GO:0048704	embryonic skeletal system morphogenesis	77/5073	108/20309	5.10840942146189e-24	1.6081272858762e-21	1.08459597927249e-21	Hoxb2/Osr2/Hoxc11/Dlx1as/Dscaml1/Alx3/Alx4/Bmi1/Bmp4/Col2a1/Dlx2/Eya1/Fgf8/Foxc2/Gas1/Gnas/Gsc/Hoxa1/Hoxa11/Hoxa2/Hoxa3/Hoxa4/Hoxa5/Hoxa7/Hoxa9/Hoxb1/Hoxb3/Hoxb4/Hoxb5/Hoxb6/Hoxb7/Hoxb8/Hoxb9/Hoxc4/Hoxc9/Hoxd10/Hoxd11/Hoxd3/Hoxd4/Hoxd9/Hspg2/Ndst1/Hyal1/Lhx1/Smad3/Mdfi/Mef2c/Mmp14/Myf5/Mycn/Nodal/Nog/Pax5/Pdgfra/Prrx1/Shox2/Six1/Six2/Six4/Sox11/Satb2/Tbx1/Tbx15/Tfap2a/Alx1/Wnt9a/Tgfb2/Tgfb3/Tgfbr1/Twist1/Wnt9b/Osr1/Grhl2/2610005L07Rik/Irx5/Chst11/Rdh10	77	FALSE
GO:0050678	regulation of epithelial cell proliferation	198/5073	416/20309	6.32575213362258e-24	1.89652073491846e-21	1.2791019602523e-21	Ovol2/Osr2/Bmyc/Foxp1/Rap1gap/Acvrl1/Adora2b/Akt1/Ang/Apoe/Nr2f2/Arx/B2m/Bmp4/Gdf2/Bnc1/Zfp36l1/Cav1/Cav2/Runx3/Ccnd1/Ccnd2/Cdh13/Cdk6/Cdkn1b/Cdkn1c/Cdkn2a/Cdkn2b/Cxcr3/Col18a1/Cyba/Dbh/Dlk1/Dlx5/Dlx6/Efnb2/Egr3/Eya1/F3/Fgf1/Fgf18/Fgf9/Fgfr3/Fut1/Fzd7/Gas1/Gata2/Gata3/Gdf5/Gja1/Gli1/Gli2/Glul/Gpx1/Grn/Has2/Hes1/Hes5/Hey1/Mst1/Hlx/Hmga2/Hmox1/Nr4a1/Hmx2/Hoxa5/Hspg2/Hyal1/Id1/Igf2/Ihh/Il10/Il12a/Il12b/Il6/Isl1/Itga4/Itpr1/Jag1/Jun/Kdr/Lama5/Cnmd/Lep/Smad3/Mdk/Mef2c/Myc/Nfatc1/Nfib/Ngfr/Nkx2-3/Nkx2-5/Nkx2-6/Nkx2-9/Nkx3-1/Mycn/Nodal/Nog/Nr4a3/Notch1/Notch2/Ovol1/Pax2/Pax6/Pdgfb/Pdx1/Etv4/Pgf/Pla2g2a/Plau/Plcg1/Phox2b/Prox1/Ptch1/Ptn/Ptprm/Ptprn/Scg2/Scn5a/Ccl2/Cxcl12/Sfrp2/Sema5a/Sfrp1/Shh/Six1/Six4/Snai2/Sox11/Sox2/Sox9/Esrp1/Ghsr/Stat1/Stk11/Mtss1/Tbx1/Agap2/Nr1d1/Tgfa/Tgfb1/Tgfb2/Tgfb3/Tgfbr1/Tgm1/Thbs1/Thbs4/Tnf/Tnfaip3/Twist1/Vdr/Vegfa/Eppk1/Wnt10b/Wnt3a/Wnt5a/Wnt7a/Vash2/Zfp36/Aplnr/Vash1/Osr1/Prok1/Nod2/Dysf/Apln/Foxe3/Smo/Mcc/Egfl7/Zfp703/Irs2/Irf6/Dll4/Sfn/Htra1/Tacstd2/Slurp1/Bcl11b/Rgcc/Nrarp/Wfdc1/Gkn3/Zfas1/Zfp580/Dab2ip/Pold4/Gpr15lg/Atoh8/Sulf2/Marveld3/Tbx18/Lrg1/Esrp2/Ift122/Hmgb2/Hrh3	198	FALSE
GO:0007411	axon guidance	134/5073	245/20309	1.75630954480144e-23	4.80770647568255e-21	3.24254128317117e-21	Isl2/Unc5a/Unc5b/Lgr4/Drgx/Celsr3/Foxp1/Lmx1a/Dscaml1/Boc/Artn/Arx/Atoh1/Neurog2/Bdnf/Bsg/Runx3/Cdh4/Cdk5r1/Cdk5r2/Cxcr4/Csf1r/Dlx5/Dscam/Edn1/Efna1/Efna2/Efna3/Efna4/Efnb1/Efnb2/Efnb3/Egr2/Epha4/Epha8/Ephb2/Ephb3/Ephb6/Etv1/Evx1/Ext1/Plxnb2/Fgf8/Gas1/Gata3/Gbx2/Gdnf/Gli2/Foxg1/Foxd1/Mnx1/Hoxa1/Hoxa2/Isl1/Kif5c/Lama5/Lhx1/Lhx2/Lhx3/Lhx4/Lmo4/Rac3/Mef2c/Nfib/Ngfr/Nog/Nr4a3/Notch1/Nrp2/Ntf3/Ntn1/Ntn3/Ntrk1/Otx2/Pax6/Etv4/Plxna1/Plxna2/Pou4f2/Pou4f3/Ptch1/Ptprm/Robo3/Cxcl12/Sema3b/Sema3f/Sema4a/Sema4c/Sema5a/Sema5b/Sema6a/Sema6c/Sema7a/Shh/Slit1/Slit3/Lrtm2/Cntn2/Tbr1/Sema6d/Tgfb2/Nkx2-1/Sema3g/Vax1/Vegfa/Trio/Wnt3/Wnt3a/Wnt5a/Wnt7b/Ark2c/Gbx1/Gdf7/Plxna4/Ephb1/Lrtm1/Smo/Pcdhac2/Arhgef25/Atoh7/B3gnt2/Kalrn/Plxnc1/Fezf2/Bcl11b/Nectin1/Rtn4r/Plxnd1/Draxin/Flrt3/Fezf1/Tubb2b/Klf7/Vangl2	134	TRUE
