"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","h2a_Fold","h2a_FDR"
"chr6",28478851,28481178,2328,"*","h2a_peak_34294",0.652516988,3.12e-06,"Promoter (<=1kb)",6,28480348,28877723,397376,1,"56463","ENSMUST00000164915.7",0,"ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1",0.652516988,3.12e-06
"chr6",94646099,94649405,3307,"*","h2a_peak_34295",0.286851125,0.0121269,"Intron (ENSMUST00000204645.2/16206, intron 3 of 19)",6,94626450,94655525,29076,2,"16206","ENSMUST00000150811.7",6120,"ENSMUSG00000030029","Lrig1","leucine-rich repeats and immunoglobulin-like domains 1",0.286851125,0.0121269
"chr6",125361371,125363908,2538,"*","h2a_peak_34296",-0.278020137,0.017478767,"Promoter (<=1kb)",6,125360427,125361874,1448,1,"21937","ENSMUST00000134803.1",944,"ENSMUSG00000030341","Tnfrsf1a","tumor necrosis factor receptor superfamily, member 1a",-0.278020137,0.017478767
"chr6",73913693,73915681,1989,"*","h2a_peak_34297",0.71786705,2.89e-10,"Distal Intergenic",6,73586109,73608673,22565,2,"102634075","ENSMUST00000204638.1",-305020,"ENSMUSG00000107441","Gm31747","predicted gene, 31747",0.71786705,2.89e-10
"chr6",31894496,31897959,3464,"*","h2a_peak_34298",0.21617314,0.073525505,"Intron (ENSMUST00000153328.1/ENSMUST00000153328.1, intron 1 of 2)",6,32050246,32058921,8676,1,"76382","ENSMUST00000201926.3",-152287,"ENSMUSG00000029766","1700012A03Rik","RIKEN cDNA 1700012A03 gene",0.21617314,0.073525505
"chr6",55407079,55410091,3013,"*","h2a_peak_34299",0.316990813,0.004210427,"Promoter (1-2kb)",6,55405312,55405600,289,1,"330324","ENSMUST00000209841.1",1767,"ENSMUSG00000108228","6430584L05Rik","RIKEN cDNA 6430584L05 gene",0.316990813,0.004210427
"chr6",31096050,31098892,2843,"*","h2a_peak_34300",-0.004261028,0.979560695,"Intron (ENSMUST00000229711.1/232685, intron 2 of 3)",6,31063092,31063495,404,2,"387223","ENSMUST00000183056.1",-32555,"ENSMUSG00000065604","Mir29b-1","microRNA 29b-1",-0.004261028,0.979560695
"chr6",128009140,128012634,3495,"*","h2a_peak_34301",-0.179349248,0.199640315,"Intron (ENSMUST00000112173.7/109246, intron 2 of 7)",6,127965747,128034592,68846,2,"109246","ENSMUST00000123786.8",21958,"ENSMUSG00000030352","Tspan9","tetraspanin 9",-0.179349248,0.199640315
"chr6",28848627,28851213,2587,"*","h2a_peak_34302",-0.035034562,0.806497956,"Promoter (<=1kb)",6,28848907,28880308,31402,1,"56463","ENSMUST00000166136.1",0,"ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1",-0.035034562,0.806497956
"chr6",148046185,148048993,2809,"*","h2a_peak_34303",0.860717108,3.85e-15,"Promoter (<=1kb)",6,148047259,148176849,129591,1,"330450","ENSMUST00000032443.13",0,"ENSMUSG00000030303","Far2","fatty acyl CoA reductase 2",0.860717108,3.85e-15
"chr6",89452228,89454904,2677,"*","h2a_peak_34304",0.932406946,1.09e-14,"Intron (ENSMUST00000113550.5/66098, intron 4 of 6)",6,89316314,89362620,46307,2,"18844","ENSMUST00000163139.7",-89608,"ENSMUSG00000030084","Plxna1","plexin A1",0.932406946,1.09e-14
"chr6",145777489,145779774,2286,"*","h2a_peak_34305",0.245708836,0.054140327,"Intron (ENSMUST00000111704.7/71323, intron 1 of 4)",6,145750571,145815188,64618,1,"71323","ENSMUST00000140966.1",26918,"ENSMUSG00000030259","Rassf8","Ras association (RalGDS/AF-6) domain family (N-terminal) member 8",0.245708836,0.054140327
"chr6",140961714,140963901,2188,"*","h2a_peak_34306",0.863711596,8.53e-12,"Exon (ENSMUST00000204271.2/ENSMUST00000204271.2, exon 2 of 4)",6,141249269,141507448,258180,1,"54611","ENSMUST00000043259.9",-285368,"ENSMUSG00000041741","Pde3a","phosphodiesterase 3A, cGMP inhibited",0.863711596,8.53e-12
"chr6",49592592,49594776,2185,"*","h2a_peak_34307",0.215422155,0.10677087,"Distal Intergenic",6,49438564,49469500,30937,1,"77485","ENSMUST00000167846.1",154028,"ENSMUSG00000023403","Stk31","serine threonine kinase 31",0.215422155,0.10677087
"chr6",29172109,29174702,2594,"*","h2a_peak_34308",-0.183314569,0.119702333,"Intron (ENSMUST00000159200.1/101359, intron 4 of 4)",6,29169232,29179584,10353,2,"101359","ENSMUST00000159200.1",4882,"ENSMUSG00000079654","Prrt4","proline-rich transmembrane protein 4",-0.183314569,0.119702333
"chr6",32341782,32344200,2419,"*","h2a_peak_34309",-0.21497294,0.067596255,"Intron (ENSMUST00000115096.3/243743, intron 3 of 31)",6,32511073,32515576,4504,1,"319849","ENSMUST00000150314.1",-166873,"ENSMUSG00000086763","Plxna4os1","plexin A4, opposite strand 1",-0.21497294,0.067596255
"chr6",38848783,38850829,2047,"*","h2a_peak_34310",0.1894758,0.121823509,"Intron (ENSMUST00000161779.7/15258, intron 1 of 14)",6,38817907,38837311,19405,2,"15258","ENSMUST00000114855.2",-11472,"ENSMUSG00000061436","Hipk2","homeodomain interacting protein kinase 2",0.1894758,0.121823509
"chr6",90728091,90731895,3805,"*","h2a_peak_34311",-0.312236538,0.011141495,"Intron (ENSMUST00000101151.9/232227, intron 1 of 13)",6,90690662,90736687,46026,2,"232227","ENSMUST00000133492.1",4792,"ENSMUSG00000034312","Iqsec1","IQ motif and Sec7 domain 1",-0.312236538,0.011141495
"chr6",59417835,59421300,3466,"*","h2a_peak_34312",0.890162832,1.39e-11,"Intron (ENSMUST00000051065.5/243385, intron 1 of 1)",6,59347226,59426294,79069,2,"243385","ENSMUST00000051065.5",4994,"ENSMUSG00000045441","Gprin3","GPRIN family member 3",0.890162832,1.39e-11
"chr6",29716534,29719292,2759,"*","h2a_peak_34313",0.403055953,0.006104408,"3' UTR",6,29708028,29714822,6795,1,"232670","ENSMUST00000137925.1",8506,"ENSMUSG00000001763","Tspan33","tetraspanin 33",0.403055953,0.006104408
"chr6",12257719,12260135,2417,"*","h2a_peak_34314",0.68175246,2.92e-09,"Distal Intergenic",6,12317127,12318329,1203,2,"330267","ENSMUST00000137836.1",58194,"ENSMUSG00000032625","Thsd7a","thrombospondin, type I, domain containing 7A",0.68175246,2.92e-09
"chr6",99933430,99935055,1626,"*","h2a_peak_34315",-0.080130998,0.564080382,"Intron (ENSMUST00000204298.1/ENSMUST00000204298.1, intron 2 of 2)",6,99722105,99726392,4288,2,"50501","ENSMUST00000203738.1",-207038,"ENSMUSG00000030069","Prok2","prokineticin 2",-0.080130998,0.564080382
"chr6",29395343,29398210,2868,"*","h2a_peak_34316",0.500080789,0.000425824,"Promoter (<=1kb)",6,29396309,29399449,3141,1,"232664","ENSMUST00000132232.1",0,"ENSMUSG00000029769","Ccdc136","coiled-coil domain containing 136",0.500080789,0.000425824
"chr6",17747866,17751217,3352,"*","h2a_peak_34317",0.722390866,1.05e-08,"Promoter (<=1kb)",6,17749170,17906506,157337,1,"64213","ENSMUST00000138726.7",0,"ENSMUSG00000029534","St7","suppression of tumorigenicity 7",0.722390866,1.05e-08
"chr6",7472577,7474855,2279,"*","h2a_peak_34318",0.689507689,9.64e-08,"Distal Intergenic",6,7554879,7562977,8099,1,"21333","ENSMUST00000185187.7",-80024,"ENSMUSG00000061762","Tac1","tachykinin 1",0.689507689,9.64e-08
"chr6",71630106,71634008,3903,"*","h2a_peak_34319",0.202408306,0.151881607,"Promoter (<=1kb)",6,71588972,71632905,43934,2,"104263","ENSMUST00000065509.10",0,"ENSMUSG00000053470","Kdm3a","lysine (K)-specific demethylase 3A",0.202408306,0.151881607
"chr6",33495848,33498533,2686,"*","h2a_peak_34320",1.113801543,2.46e-24,"Intron (ENSMUST00000052266.14/20336, intron 9 of 17)",6,33333417,33348134,14718,1,"20336","ENSMUST00000156207.1",162431,"ENSMUSG00000029763","Exoc4","exocyst complex component 4",1.113801543,2.46e-24
"chr6",37202365,37204621,2257,"*","h2a_peak_34321",0.073839951,0.614790571,"Intron (ENSMUST00000101532.9/320127, intron 1 of 33)",6,36847156,37299637,452482,2,"320127","ENSMUST00000042075.7",95016,"ENSMUSG00000038665","Dgki","diacylglycerol kinase, iota",0.073839951,0.614790571
"chr6",51755857,51758425,2569,"*","h2a_peak_34322",0.721420647,2.3e-09,"Distal Intergenic",6,51859104,51871929,12826,2,"54353","ENSMUST00000205174.1",113504,"ENSMUSG00000059182","Skap2","src family associated phosphoprotein 2",0.721420647,2.3e-09
"chr6",91195427,91197712,2286,"*","h2a_peak_34323",-0.020931855,0.889456352,"Distal Intergenic",6,91212455,91272539,60085,1,"14115","ENSMUST00000113498.8",-14743,"ENSMUSG00000064080","Fbln2","fibulin 2",-0.020931855,0.889456352
"chr6",4578303,4581561,3259,"*","h2a_peak_34324",0.171206072,0.184199911,"Distal Intergenic",6,4600839,4643355,42517,1,"213819","ENSMUST00000015333.11",-19278,"ENSMUSG00000015189","Casd1","CAS1 domain containing 1",0.171206072,0.184199911
"chr6",18672751,18675381,2631,"*","h2a_peak_34325",0.129677761,0.340894045,"Distal Intergenic",6,18501626,18514843,13218,2,"30785","ENSMUST00000140416.1",-157908,"ENSMUSG00000000416","Cttnbp2","cortactin binding protein 2",0.129677761,0.340894045
"chr6",19283359,19286517,3159,"*","h2a_peak_34326",1.492427307,9.09e-28,"Distal Intergenic",6,19247899,19278843,30945,2,"74725","ENSMUST00000200755.1",-4516,"ENSMUSG00000107217","4930524B17Rik","RIKEN cDNA 4930524B17 gene",1.492427307,9.09e-28
"chr6",34663078,34665345,2268,"*","h2a_peak_34327",0.028161746,0.865383365,"Intron (ENSMUST00000079391.9/109624, intron 2 of 13)",6,34709442,34775473,66032,1,"109624","ENSMUST00000115021.7",-44097,"ENSMUSG00000029761","Cald1","caldesmon 1",0.028161746,0.865383365
"chr6",43336529,43338267,1739,"*","h2a_peak_34328",1.561472631,9.84e-41,"Distal Intergenic",6,43303674,43309554,5881,2,"18291","ENSMUST00000031749.15",-26975,"ENSMUSG00000029736","Nobox","NOBOX oogenesis homeobox",1.561472631,9.84e-41
"chr6",28575722,28578072,2351,"*","h2a_peak_34329",0.675157234,2.94e-07,"Intron (ENSMUST00000164915.7/56463, intron 9 of 16)",6,28561817,28724971,163155,1,"56463","ENSMUST00000171532.7",13905,"ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1",0.675157234,2.94e-07
"chr6",124828071,124830776,2706,"*","h2a_peak_34330",0.139862428,0.614116547,"Promoter (<=1kb)",6,124829547,124832664,3118,1,"14793","ENSMUST00000150120.7",0,"ENSMUSG00000023505","Cdca3","cell division cycle associated 3",0.139862428,0.614116547
"chr6",51056345,51058587,2243,"*","h2a_peak_34331",0.266383272,0.068147425,"Distal Intergenic",6,51269812,51269910,99,2,"387166","ENSMUST00000083571.1",211323,"ENSMUSG00000065505","Mir148a","microRNA 148a",0.266383272,0.068147425
"chr6",47174711,47176281,1571,"*","h2a_peak_34332",0.330346655,0.004215658,"Intron (ENSMUST00000114641.7/66797, intron 20 of 23)",6,47244387,47304209,59823,1,"66797","ENSMUST00000199100.4",-68106,"ENSMUSG00000039419","Cntnap2","contactin associated protein-like 2",0.330346655,0.004215658
"chr6",38735606,38739044,3439,"*","h2a_peak_34333",-0.314137167,0.009143355,"Exon (ENSMUST00000161779.7/15258, exon 7 of 15)",6,38736699,38743260,6562,2,"15258","ENSMUST00000159307.1",4216,"ENSMUSG00000061436","Hipk2","homeodomain interacting protein kinase 2",-0.314137167,0.009143355
"chr6",106384192,106386402,2211,"*","h2a_peak_34334",1.13465438,4.66e-23,"Intron (ENSMUST00000113261.8/269784, intron 7 of 19)",6,106513558,106697756,184199,1,"269784","ENSMUST00000132395.3",-127156,"ENSMUSG00000064293","Cntn4","contactin 4",1.13465438,4.66e-23
"chr6",40095908,40099668,3761,"*","h2a_peak_34335",-0.427236125,0.000169096,"Exon (ENSMUST00000194880.1/ENSMUST00000194880.1, exon 1 of 1)",6,40110251,40248437,138187,1,"434008","ENSMUST00000061740.7",-10583,"ENSMUSG00000057716","Tmem178b","transmembrane protein 178B",-0.427236125,0.000169096
"chr6",89239482,89240485,1004,"*","h2a_peak_34336",-0.031325769,0.832332698,"Distal Intergenic",6,89211165,89216237,5073,2,"330379","ENSMUST00000079186.2",-23245,NA,"Gm839","predicted gene 839",-0.031325769,0.832332698
"chr6",106263731,106265124,1394,"*","h2a_peak_34337",0.235493684,0.112997519,"Intron (ENSMUST00000113261.8/269784, intron 5 of 19)",6,106119055,106345739,226685,1,"269784","ENSMUST00000130040.1",144676,"ENSMUSG00000064293","Cntn4","contactin 4",0.235493684,0.112997519
"chr6",90781307,90785350,4044,"*","h2a_peak_34338",-0.38208663,0.000619575,"Promoter (<=1kb)",6,90670409,90781972,111564,2,"232227","ENSMUST00000238821.1",0,"ENSMUSG00000034312","Iqsec1","IQ motif and Sec7 domain 1",-0.38208663,0.000619575
"chr6",88115555,88118214,2660,"*","h2a_peak_34339",0.447229731,0.0008329,"Distal Intergenic",6,88104128,88104258,131,2,"102465196","ENSMUST00000185149.1",-11297,"ENSMUSG00000099095","Mir6376","microRNA 6376",0.447229731,0.0008329
"chr6",29495314,29499279,3966,"*","h2a_peak_34340",0.122007712,0.30307027,"Promoter (<=1kb)",6,29482036,29495914,13879,2,"333088","ENSMUST00000159479.7",0,"ENSMUSG00000059022","Kcp","kielin/chordin-like protein",0.122007712,0.30307027
"chr6",146112753,146116017,3265,"*","h2a_peak_34341",0.339751453,0.001287669,"Intron (ENSMUST00000079573.12/16439, intron 54 of 55)",6,146120595,146147208,26614,2,"16439","ENSMUST00000137938.1",31191,"ENSMUSG00000030287","Itpr2","inositol 1,4,5-triphosphate receptor 2",0.339751453,0.001287669
"chr6",81659968,81662445,2478,"*","h2a_peak_34342",0.85901009,2.84e-11,"Distal Intergenic",6,81895590,81895663,74,2,"102465711","ENSMUST00000197929.1",233218,"ENSMUSG00000106154","Mir7232","microRNA 7232",0.85901009,2.84e-11
"chr6",91221982,91224048,2067,"*","h2a_peak_34343",-0.166226371,0.165958015,"Intron (ENSMUST00000113498.8/14115, intron 1 of 16)",6,91212831,91233304,20474,1,"14115","ENSMUST00000134974.1",9151,"ENSMUSG00000064080","Fbln2","fibulin 2",-0.166226371,0.165958015
"chr6",116669731,116671539,1809,"*","h2a_peak_34344",0.050782772,0.741360101,"Intron (ENSMUST00000035842.6/213391, intron 1 of 10)",6,116645903,116673771,27869,2,"213391","ENSMUST00000204203.1",2232,"ENSMUSG00000042129","Rassf4","Ras association (RalGDS/AF-6) domain family member 4",0.050782772,0.741360101
"chr6",38635965,38637676,1712,"*","h2a_peak_34345",-0.459530459,1.74e-05,"Promoter (<=1kb)",6,38625693,38637233,11541,2,"74253","ENSMUST00000202245.3",0,"ENSMUSG00000071537","Klrg2","killer cell lectin-like receptor subfamily G, member 2",-0.459530459,1.74e-05
"chr6",88939496,88942127,2632,"*","h2a_peak_34346",0.118866869,0.303934668,"Distal Intergenic",6,88950683,89110030,159348,1,"232217","ENSMUST00000168837.6",-8556,"ENSMUSG00000055403","4933427D06Rik","RIKEN cDNA 4933427D06 gene",0.118866869,0.303934668
"chr6",143993518,143995746,2229,"*","h2a_peak_34347",0.170041679,0.290188913,"Intron (ENSMUST00000038815.13/20678, intron 6 of 14)",6,143832835,143947106,114272,2,"20678","ENSMUST00000111748.7",-46412,"ENSMUSG00000041540","Sox5","SRY (sex determining region Y)-box 5",0.170041679,0.290188913
"chr6",128126645,128130018,3374,"*","h2a_peak_34348",-0.092969371,0.454938252,"Intron (ENSMUST00000112173.7/109246, intron 1 of 7)",6,127967166,128124316,157151,2,"109246","ENSMUST00000127105.7",-2329,"ENSMUSG00000030352","Tspan9","tetraspanin 9",-0.092969371,0.454938252
"chr6",54719458,54721332,1875,"*","h2a_peak_34349",0.068971868,0.60130007,"Distal Intergenic",6,54681802,54689520,7719,1,"68235","ENSMUST00000185518.1",37656,"ENSMUSG00000038065","Mturn","maturin, neural progenitor differentiation regulator homolog (Xenopus)",0.068971868,0.60130007
"chr6",24541872,24545317,3446,"*","h2a_peak_34350",1.6211323,3.8e-37,"Intron (ENSMUST00000031696.9/78910, intron 1 of 9)",6,24556072,24573164,17093,1,"78910","ENSMUST00000117688.1",-10755,"ENSMUSG00000029685","Asb15","ankyrin repeat and SOCS box-containing 15",1.6211323,3.8e-37
"chr6",115462663,115465162,2500,"*","h2a_peak_34351",0.335257425,0.002413743,"Exon (ENSMUST00000171644.7/19016, exon 6 of 8)",6,115439975,115463598,23624,1,"19016","ENSMUST00000203896.1",22688,"ENSMUSG00000000440","Pparg","peroxisome proliferator activated receptor gamma",0.335257425,0.002413743
"chr6",135362107,135365492,3386,"*","h2a_peak_34352",-0.00319817,0.982152291,"Promoter (<=1kb)",6,135362545,135383173,20629,1,"13730","ENSMUST00000205156.2",0,"ENSMUSG00000030208","Emp1","epithelial membrane protein 1",-0.00319817,0.982152291
"chr6",118013121,118016783,3663,"*","h2a_peak_34353",0.111295079,0.380438355,"Promoter (1-2kb)",6,118011438,118091546,80109,1,"70727","ENSMUST00000164960.3",1683,"ENSMUSG00000030134","Rasgef1a","RasGEF domain family, member 1A",0.111295079,0.380438355
"chr6",28871526,28874304,2779,"*","h2a_peak_34354",0.308454617,0.005929627,"Intron (ENSMUST00000164915.7/56463, intron 15 of 16)",6,28880043,28886527,6485,1,"56463","ENSMUST00000165151.1",-5739,"ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1",0.308454617,0.005929627
"chr6",126357462,126359302,1841,"*","h2a_peak_34355",0.135646193,0.280630857,"Distal Intergenic",6,126286649,126328686,42038,2,"100038574","ENSMUST00000204181.1",-28776,"ENSMUSG00000107623","Gm10415","predicted gene 10415",0.135646193,0.280630857
"chr6",51876856,51880269,3414,"*","h2a_peak_34356",-0.049754832,0.741324683,"Exon (ENSMUST00000204778.2/54353, exon 10 of 13)",6,51859104,51871929,12826,2,"54353","ENSMUST00000205174.1",-4927,"ENSMUSG00000059182","Skap2","src family associated phosphoprotein 2",-0.049754832,0.741324683
"chr6",52188805,52190719,1915,"*","h2a_peak_34357",-0.629567203,8.23e-08,"Promoter (1-2kb)",6,52189671,52191753,2083,2,"15401","ENSMUST00000101395.2",1034,"ENSMUSG00000000942","Hoxa4","homeobox A4",-0.629567203,8.23e-08
"chr6",77510781,77512928,2148,"*","h2a_peak_34358",0.129186203,0.334324638,"Intron (ENSMUST00000160894.7/12386, intron 8 of 19)",6,77380260,77382459,2200,2,"70753","ENSMUST00000204215.1",-128322,"ENSMUSG00000108077","6330415B21Rik","RIKEN cDNA 6330415B21 gene",0.129186203,0.334324638
"chr6",95116908,95119056,2149,"*","h2a_peak_34359",0.348303086,0.19557715,"Promoter (<=1kb)",6,95114017,95117631,3615,2,"102634268","ENSMUST00000135145.1",0,"ENSMUSG00000085413","Kbtbd8os","kelch repeat and BTB (POZ) domain containing 8, opposite strand",0.348303086,0.19557715
"chr6",145743318,145745619,2302,"*","h2a_peak_34360",0.13940071,0.257458047,"Promoter (1-2kb)",6,145746748,145821079,74332,1,"71323","ENSMUST00000111704.7",-1129,"ENSMUSG00000030259","Rassf8","Ras association (RalGDS/AF-6) domain family (N-terminal) member 8",0.13940071,0.257458047
"chr6",55262410,55264880,2471,"*","h2a_peak_34361",0.395909112,0.000734759,"Exon (ENSMUST00000204842.2/330323, exon 8 of 11)",6,55278155,55318315,40161,1,"330323","ENSMUST00000203225.1",-13275,"ENSMUSG00000038022","Mindy4","MINDY lysine 48 deubiquitinase 4",0.395909112,0.000734759
"chr6",13973971,13976087,2117,"*","h2a_peak_34362",0.691178799,3.93e-10,"Intron (ENSMUST00000181090.7/76311, intron 2 of 2)",6,13871569,13896422,24854,1,"76311","ENSMUST00000181225.1",102402,"ENSMUSG00000097616","1110019D14Rik","RIKEN cDNA 1110019D14 gene",0.691178799,3.93e-10
"chr6",31564717,31566157,1441,"*","h2a_peak_34363",-0.334190697,0.013495534,"Promoter (<=1kb)",6,31519488,31563981,44494,2,"27205","ENSMUST00000026698.7",-736,"ENSMUSG00000025608","Podxl","podocalyxin-like",-0.334190697,0.013495534
"chr6",89405717,89408217,2501,"*","h2a_peak_34364",0.449086547,0.000666879,"Intron (ENSMUST00000113550.5/66098, intron 5 of 6)",6,89316314,89362620,46307,2,"18844","ENSMUST00000163139.7",-43097,"ENSMUSG00000030084","Plxna1","plexin A1",0.449086547,0.000666879
"chr6",17872222,17874609,2388,"*","h2a_peak_34365",0.100788778,0.51337304,"Intron (ENSMUST00000115420.7/64213, intron 8 of 13)",6,17854984,17906492,51509,1,"64213","ENSMUST00000144743.7",17238,"ENSMUSG00000029534","St7","suppression of tumorigenicity 7",0.100788778,0.51337304
"chr6",134034583,134038741,4159,"*","h2a_peak_34366",0.643878678,7.11e-07,"Promoter (<=1kb)",6,134035700,134270155,234456,1,"14011","ENSMUST00000081028.12",0,"ENSMUSG00000030199","Etv6","ets variant 6",0.643878678,7.11e-07
"chr6",117252018,117255269,3252,"*","h2a_peak_34367",-0.035980359,0.795406979,"Distal Intergenic",6,117168577,117181367,12791,1,"20315","ENSMUST00000073043.4",83441,"ENSMUSG00000061353","Cxcl12","C-X-C motif chemokine ligand 12",-0.035980359,0.795406979
"chr6",116458297,116462852,4556,"*","h2a_peak_34368",-0.515665675,3.8e-06,"Promoter (<=1kb)",6,116410077,116461178,51102,2,"11689","ENSMUST00000026795.12",0,"ENSMUSG00000025701","Alox5","arachidonate 5-lipoxygenase",-0.515665675,3.8e-06
"chr6",48472099,48477079,4981,"*","h2a_peak_34369",-0.024708394,0.85575188,"Exon (ENSMUST00000212740.1/243369, exon 48 of 103)",6,48480605,48487490,6886,1,"243369","ENSMUST00000189910.1",-3526,"ENSMUSG00000029797","Sspo","SCO-spondin",-0.024708394,0.85575188
"chr6",77571205,77573410,2206,"*","h2a_peak_34370",0.439063702,0.000293339,"Intron (ENSMUST00000160894.7/12386, intron 8 of 19)",6,77380260,77382459,2200,2,"70753","ENSMUST00000204215.1",-188746,"ENSMUSG00000108077","6330415B21Rik","RIKEN cDNA 6330415B21 gene",0.439063702,0.000293339
"chr6",145173434,145177873,4440,"*","h2a_peak_34371",-0.589881773,2.32e-05,"3' UTR",6,145169505,145174677,5173,1,"16970","ENSMUST00000135191.2",3929,"ENSMUSG00000030263","Irag2","inositol 1,4,5-triphosphate receptor associated 2",-0.589881773,2.32e-05
"chr6",121453169,121456455,3287,"*","h2a_peak_34372",-0.119620345,0.35834492,"Intron (ENSMUST00000129815.7/243621, intron 1 of 13)",6,121372933,121473623,100691,2,"243621","ENSMUST00000129815.7",17168,"ENSMUSG00000040797","Iqsec3","IQ motif and Sec7 domain 3",-0.119620345,0.35834492
"chr6",137167861,137170232,2372,"*","h2a_peak_34373",-0.096085007,0.436168548,"Promoter (<=1kb)",6,137054831,137169732,114902,2,"232441","ENSMUST00000117919.7",0,"ENSMUSG00000030222","Rerg","RAS-like, estrogen-regulated, growth-inhibitor",-0.096085007,0.436168548
"chr6",77288019,77290448,2430,"*","h2a_peak_34374",-0.067019995,0.61952861,"Intron (ENSMUST00000160894.7/12386, intron 8 of 19)",6,77242922,77244112,1191,1,"74342","ENSMUST00000161811.1",45097,"ENSMUSG00000060780","Lrrtm1","leucine rich repeat transmembrane neuronal 1",-0.067019995,0.61952861
"chr6",36980472,36982948,2477,"*","h2a_peak_34375",0.323111582,0.003774566,"Intron (ENSMUST00000031863.2/ENSMUST00000031863.2, intron 3 of 4)",6,36911467,37031028,119562,2,"320127","ENSMUST00000143046.1",48080,"ENSMUSG00000038665","Dgki","diacylglycerol kinase, iota",0.323111582,0.003774566
"chr6",115360721,115364481,3761,"*","h2a_peak_34376",-0.007261594,0.9581229,"Promoter (<=1kb)",6,115360951,115490399,129449,1,"19016","ENSMUST00000171644.7",0,"ENSMUSG00000000440","Pparg","peroxisome proliferator activated receptor gamma",-0.007261594,0.9581229
"chr6",108415546,108418867,3322,"*","h2a_peak_34377",0.433160319,0.000104916,"Promoter (<=1kb)",6,108416804,108440687,23884,1,"16438","ENSMUST00000203262.2",0,"ENSMUSG00000030102","Itpr1","inositol 1,4,5-trisphosphate receptor 1",0.433160319,0.000104916
"chr6",13882983,13885393,2411,"*","h2a_peak_34378",0.819852258,7.53e-10,"Intron (ENSMUST00000181090.7/76311, intron 2 of 2)",6,13871569,13896422,24854,1,"76311","ENSMUST00000181225.1",11414,"ENSMUSG00000097616","1110019D14Rik","RIKEN cDNA 1110019D14 gene",0.819852258,7.53e-10
"chr6",113281698,113285371,3674,"*","h2a_peak_34379",0.079111081,0.531503637,"Promoter (<=1kb)",6,113282307,113305569,23263,1,"211232","ENSMUST00000041203.5",0,"ENSMUSG00000030270","Cpne9","copine family member IX",0.079111081,0.531503637
"chr6",141373972,141376576,2605,"*","h2a_peak_34380",0.202386381,0.082448491,"Intron (ENSMUST00000043259.9/54611, intron 1 of 15)",6,141340553,141344387,3835,1,"100093700","ENSMUST00000203920.1",33419,"ENSMUSG00000107456","Gm10400","predicted gene 10400",0.202386381,0.082448491
"chr6",65969343,65971125,1783,"*","h2a_peak_34381",0.243450411,0.099083837,"Distal Intergenic",6,65952609,65954014,1406,1,"67653","ENSMUST00000043382.8",16734,"ENSMUSG00000036463","4930544G11Rik","RIKEN cDNA 4930544G11 gene",0.243450411,0.099083837
"chr6",97577666,97579767,2102,"*","h2a_peak_34382",0.434378148,0.000195591,"Exon (ENSMUST00000204031.1/ENSMUST00000204031.1, exon 1 of 1)",6,97350933,97617529,266597,2,"232288","ENSMUST00000142589.5",37762,"ENSMUSG00000030064","Frmd4b","FERM domain containing 4B",0.434378148,0.000195591
"chr6",35286932,35290065,3134,"*","h2a_peak_34383",0.84146852,1.78e-09,"Promoter (<=1kb)",6,35280320,35288174,7855,2,"243755","ENSMUST00000155366.1",0,"ENSMUSG00000029843","Slc13a4","solute carrier family 13 (sodium/sulfate symporters), member 4",0.84146852,1.78e-09
"chr6",128437094,128441791,4698,"*","h2a_peak_34384",0.497795248,1.33e-05,"Promoter (<=1kb)",6,128429735,128438677,8943,2,"14228","ENSMUST00000139448.6",0,"ENSMUSG00000030357","Fkbp4","FK506 binding protein 4",0.497795248,1.33e-05
"chr6",135960891,135963515,2625,"*","h2a_peak_34385",-0.218382333,0.074899552,"Intron (ENSMUST00000053880.12/14812, intron 3 of 13)",6,136044193,136171889,127697,2,"14812","ENSMUST00000188999.2",208374,"ENSMUSG00000030209","Grin2b","glutamate receptor, ionotropic, NMDA2B (epsilon 2)",-0.218382333,0.074899552
"chr6",34474345,34477219,2875,"*","h2a_peak_34386",0.74603484,0.000616231,"Promoter (<=1kb)",6,34476207,34505613,29407,1,"12183","ENSMUST00000045372.5",0,"ENSMUSG00000038871","Bpgm","2,3-bisphosphoglycerate mutase",0.74603484,0.000616231
"chr6",64296854,64298212,1359,"*","h2a_peak_34387",0.440590099,0.000456187,"Intron (ENSMUST00000095852.4/14804, intron 9 of 15)",6,64076792,64094748,17957,1,"14804","ENSMUST00000162968.1",220062,"ENSMUSG00000071424","Grid2","glutamate receptor, ionotropic, delta 2",0.440590099,0.000456187
"chr6",84008240,84011194,2955,"*","h2a_peak_34388",-0.135056322,0.29230262,"Promoter (<=1kb)",6,84008590,84211060,202471,1,"26903","ENSMUST00000113821.7",0,"ENSMUSG00000033788","Dysf","dysferlin",-0.135056322,0.29230262
