gene_name	chr	mch_gain	mecp2_gain
Zfp212	chr6	FALSE	FALSE
Rho	chr6	TRUE	FALSE
Exosc7	chr9	TRUE	FALSE
Spint2	chr7	TRUE	FALSE
Elf3	chr1	TRUE	FALSE
Gpr84	chr15	TRUE	FALSE
Nudt16	chr9	TRUE	TRUE
Ivd	chr2	TRUE	FALSE
C2cd4d	chr3	FALSE	FALSE
Lrrc10	chr10	FALSE	FALSE
Kprp	chr3	FALSE	FALSE
Serpina12	chr12	TRUE	FALSE
Cpvl	chr6	TRUE	TRUE
Neurl4	chr11	TRUE	FALSE
Amz2	chr11	TRUE	FALSE
Ccdc61	chr7	TRUE	FALSE
Ppia	chr11	TRUE	FALSE
Swsap1	chr9	TRUE	FALSE
Gga3	chr11	TRUE	FALSE
Klhdc8b	chr9	TRUE	FALSE
Wsb1	chr11	TRUE	FALSE
Nhlrc2	chr19	TRUE	TRUE
Trmt44	chr5	TRUE	FALSE
Ino80e	chr7	TRUE	FALSE
Akap5	chr12	FALSE	FALSE
Lrcol1	chr5	FALSE	FALSE
Rnf181	chr6	TRUE	FALSE
AF067063	chr13	TRUE	TRUE
Sfr1	chr19	TRUE	FALSE
Hmg20b	chr10	TRUE	FALSE
Cables2	chr2	TRUE	TRUE
Ifitm3	chr7	FALSE	FALSE
Saa1	chr7	TRUE	TRUE
2700062C07Rik	chr18	FALSE	FALSE
Gper1	chr5	FALSE	TRUE
Tdrd1	chr19	TRUE	TRUE
Gm572	chr4	TRUE	FALSE
Myadml2	chr11	TRUE	FALSE
Trpv6	chr6	TRUE	FALSE
Tnfaip8l1	chr17	FALSE	TRUE
Ear1	chr14	TRUE	FALSE
Lypd2	chr15	FALSE	FALSE
Nmur2	chr11	FALSE	TRUE
Nek2	chr1	TRUE	FALSE
Prelid1	chr13	TRUE	FALSE
Polr3d	chr14	TRUE	FALSE
Khdc1b	chr1	TRUE	FALSE
Tap2	chr17	TRUE	FALSE
Plekhs1	chr19	TRUE	TRUE
Prss38	chr11	TRUE	TRUE
A130010J15Rik	chr1	TRUE	FALSE
9330182O14Rik	chr15	FALSE	FALSE
Gm10318	chr10	FALSE	FALSE
Sec61a1	chr6	TRUE	FALSE
Fam210b	chr2	TRUE	TRUE
Rbm24	chr13	TRUE	FALSE
Prss39	chr1	FALSE	FALSE
Mymk	chr2	FALSE	FALSE
Krr1	chr10	TRUE	FALSE
Txlng	chrX	TRUE	FALSE
Pigm	chr1	TRUE	FALSE
Fam98c	chr7	FALSE	TRUE
Cdc34	chr10	TRUE	FALSE
Mier2	chr10	TRUE	FALSE
Nps	chr7	TRUE	FALSE
Tsen54	chr11	TRUE	FALSE
Tspan8	chr10	TRUE	FALSE
Irgq	chr7	TRUE	FALSE
Fbxo46	chr7	TRUE	FALSE
Tgm3	chr2	TRUE	TRUE
Sh2d4b	chr14	TRUE	FALSE
Txlna	chr4	FALSE	FALSE
Eif3d	chr15	TRUE	FALSE
Faf2	chr13	TRUE	TRUE
Timm50	chr7	TRUE	FALSE
Tgds	chr14	TRUE	FALSE
Drp2	chrX	TRUE	TRUE
Ccdc47	chr11	TRUE	FALSE
Slxl1	chrX	TRUE	FALSE
Agtr1b	chr3	TRUE	TRUE
Myoz1	chr14	TRUE	FALSE
Espl1	chr15	TRUE	FALSE
Cct6b	chr11	TRUE	FALSE
AU015836	chrX	TRUE	FALSE
Plekha3	chr2	TRUE	FALSE
Bag6	chr17	TRUE	FALSE
Spef1l	chr7	TRUE	FALSE
Ncln	chr10	TRUE	TRUE
Tex19.2	chr11	TRUE	TRUE
Upf3a	chr8	TRUE	FALSE
Supt5	chr7	TRUE	FALSE
Uba52	chr8	TRUE	TRUE
4930433I11Rik	chr7	TRUE	FALSE
Trmt1	chr8	TRUE	FALSE
Kcnv2	chr19	TRUE	FALSE
Tdrkh	chr3	TRUE	FALSE
Ctxn1	chr8	FALSE	TRUE
Vsig10l	chr7	TRUE	FALSE
Churc1	chr12	TRUE	TRUE
Eif3f	chr7	FALSE	FALSE
Pofut2	chr10	TRUE	FALSE
Rab3a	chr8	TRUE	FALSE
Brk1	chr6	TRUE	FALSE
Trim68	chr7	TRUE	TRUE
Apoa4	chr9	FALSE	FALSE
Krtap5-4	chr7	TRUE	TRUE
Zxdc	chr6	TRUE	FALSE
Rnf7	chr9	TRUE	TRUE
Pam16	chr16	TRUE	FALSE
Dhdh	chr7	TRUE	FALSE
Gdf1	chr8	TRUE	FALSE
Vmn2r88	chr14	TRUE	TRUE
Clta	chr4	TRUE	TRUE
Arhgap11a	chr2	TRUE	FALSE
Gcnt3	chr9	TRUE	FALSE
Cd300lb	chr11	FALSE	TRUE
Slc22a6	chr19	TRUE	TRUE
Bhlha15	chr5	FALSE	FALSE
Prdm9	chr17	TRUE	FALSE
Rnf227	chr11	TRUE	TRUE
Ccdc117	chr11	TRUE	TRUE
Alg13	chrX	TRUE	FALSE
9130230L23Rik	chr5	TRUE	FALSE
Zfp511	chr7	FALSE	TRUE
Catsperg1	chr7	TRUE	FALSE
Chchd4	chr6	TRUE	FALSE
Oat	chr7	TRUE	FALSE
Acbd3	chr1	TRUE	FALSE
Fance	chr17	TRUE	FALSE
Abhd16b	chr2	TRUE	TRUE
Gm525	chr11	TRUE	TRUE
Rpl34	chr3	TRUE	FALSE
Cdh26	chr2	TRUE	FALSE
Timm8a2	chr14	TRUE	FALSE
Slc5a2	chr7	TRUE	FALSE
Btbd2	chr10	TRUE	TRUE
Lbp	chr2	TRUE	FALSE
Spg21	chr9	TRUE	FALSE
Lrfn1	chr7	TRUE	FALSE
Fam133b	chr5	TRUE	TRUE
Ghrh	chr2	TRUE	FALSE
Accsl	chr2	TRUE	TRUE
Abra	chr15	FALSE	TRUE
Zfp641	chr15	TRUE	TRUE
Dcdc2b	chr4	FALSE	FALSE
Mup5	chr4	TRUE	FALSE
Alkbh4	chr5	TRUE	TRUE
Rer1	chr4	TRUE	FALSE
Jmjd6	chr11	TRUE	FALSE
Stmn1	chr4	TRUE	FALSE
Aard	chr15	TRUE	FALSE
Mospd3	chr5	TRUE	FALSE
Rps24	chr14	TRUE	FALSE
Pard6b	chr2	TRUE	FALSE
Smad5	chr13	TRUE	FALSE
Tada2b	chr5	TRUE	FALSE
Grifin	chr5	TRUE	FALSE
Bap1	chr14	TRUE	FALSE
Sct	chr7	FALSE	FALSE
Rasa4	chr5	TRUE	FALSE
Spn	chr7	FALSE	FALSE
Slamf8	chr1	TRUE	FALSE
Adamtsl4	chr3	TRUE	FALSE
Commd7	chr2	TRUE	TRUE
Calm5	chr13	TRUE	FALSE
Slc25a30	chr14	TRUE	FALSE
Il22ra1	chr4	TRUE	FALSE
Eno1b	chr18	FALSE	TRUE
Mmp28	chr11	TRUE	FALSE
B4galt2	chr4	TRUE	FALSE
Cul9	chr17	TRUE	FALSE
Prickle3	chrX	TRUE	TRUE
Gm12887	chr4	TRUE	FALSE
Phospho1	chr11	FALSE	FALSE
Selenop	chr15	TRUE	FALSE
Crisp4	chr1	TRUE	TRUE
Pcbd1	chr10	TRUE	TRUE
Ccdc96	chr5	TRUE	TRUE
Zbp1	chr2	TRUE	TRUE
Errfi1	chr4	TRUE	TRUE
Asb17	chr3	TRUE	FALSE
Samd7	chr3	TRUE	TRUE
Ccdc116	chr16	TRUE	FALSE
Actl7a	chr4	FALSE	FALSE
Pmvk	chr3	TRUE	TRUE
Prr23a2	chr9	TRUE	TRUE
Layn	chr9	TRUE	FALSE
2310033P09Rik	chr11	TRUE	TRUE
2010003K11Rik	chr19	TRUE	TRUE
Gpr15	chr16	TRUE	TRUE
Gucy2g	chr19	TRUE	TRUE
Mmachc	chr4	TRUE	FALSE
Krtap11-1	chr16	FALSE	FALSE
Klrb1c	chr6	TRUE	FALSE
Pabpc6	chr17	TRUE	FALSE
Meltf	chr16	TRUE	FALSE
Calhm1	chr19	TRUE	FALSE
Ubald2	chr11	TRUE	FALSE
Snw1	chr12	TRUE	TRUE
Ccdc71	chr9	TRUE	FALSE
Gm3285	chr10	TRUE	FALSE
Gcsh	chr8	TRUE	FALSE
Pnpla5	chr15	TRUE	FALSE
Ndufaf8	chr11	TRUE	TRUE
4930544D05Rik	chr11	TRUE	FALSE
Sh2d7	chr9	TRUE	TRUE
Cnpy3	chr17	TRUE	FALSE
F2rl3	chr8	TRUE	FALSE
Tex36	chr7	TRUE	TRUE
Zfp629	chr7	TRUE	TRUE
Dmp1	chr5	TRUE	FALSE
Agxt	chr1	TRUE	FALSE
Coq4	chr2	TRUE	FALSE
Aph1c	chr9	TRUE	FALSE
Raver1	chr9	TRUE	FALSE
Chrna9	chr5	TRUE	FALSE
Fes	chr7	TRUE	FALSE
Lyar	chr5	TRUE	FALSE
Chrnd	chr1	TRUE	FALSE
BC048671	chr6	TRUE	TRUE
Serpina11	chr12	TRUE	FALSE
Mfsd1	chr3	TRUE	FALSE
Nip7	chr8	FALSE	FALSE
Khdc4	chr3	TRUE	FALSE
Fam243	chr16	TRUE	TRUE
Terf2ip	chr8	TRUE	FALSE
Gzmc	chr14	TRUE	TRUE
Riox1	chr12	TRUE	FALSE
Hebp2	chr10	TRUE	FALSE
Pelp1	chr11	TRUE	FALSE
Opalin	chr19	TRUE	FALSE
Gde1	chr7	TRUE	FALSE
Scgb3a1	chr11	FALSE	FALSE
Capg	chr6	TRUE	FALSE
Dcaf12l1	chrX	FALSE	FALSE
Gdf5	chr2	TRUE	FALSE
Akr1b8	chr6	TRUE	TRUE
Ninj1	chr13	TRUE	FALSE
Slc38a7	chr8	TRUE	FALSE
Pdha2	chr3	TRUE	FALSE
Sf3b5	chr10	TRUE	FALSE
Otud6a	chrX	TRUE	FALSE
Rnf34	chr5	TRUE	FALSE
Chd1l	chr3	TRUE	TRUE
Xdh	chr17	TRUE	TRUE
Tnnc2	chr2	TRUE	FALSE
Rhpn1	chr15	TRUE	TRUE
Oxld1	chr11	FALSE	FALSE
Tmem265	chr7	TRUE	FALSE
Hmgn2	chr4	TRUE	FALSE
Ywhab	chr2	TRUE	FALSE
Maneal	chr4	FALSE	FALSE
Bola2	chr7	TRUE	FALSE
Atp6v0b	chr4	TRUE	FALSE
Mcfd2	chr17	TRUE	FALSE
Bpifa6	chr2	TRUE	TRUE
Syt5	chr7	TRUE	TRUE
Dbnl	chr11	TRUE	FALSE
Gdf2	chr14	TRUE	FALSE
Hsdl1	chr8	TRUE	FALSE
Nagpa	chr16	FALSE	TRUE
Syf2	chr4	TRUE	TRUE
Mmd	chr11	TRUE	FALSE
Gstm6	chr3	FALSE	FALSE
Aanat	chr11	FALSE	TRUE
Atf6b	chr17	TRUE	FALSE
Itga2b	chr11	TRUE	FALSE
Capn3	chr2	TRUE	FALSE
Plcz1	chr6	TRUE	TRUE
Dbil5	chr11	TRUE	FALSE
Fastk	chr5	TRUE	TRUE
Osbpl7	chr11	TRUE	FALSE
Zdhhc22	chr12	FALSE	FALSE
Ech1	chr7	TRUE	TRUE
G6pc2	chr2	TRUE	TRUE
Rhox13	chrX	TRUE	TRUE
Gm10471	chr5	TRUE	FALSE
1500009L16Rik	chr10	TRUE	FALSE
Shmt2	chr10	TRUE	TRUE
Ccna2	chr3	TRUE	FALSE
Ptpn6	chr6	TRUE	FALSE
Fbxo5	chr10	TRUE	FALSE
Vmn1r40	chr6	TRUE	FALSE
Prmt2	chr10	TRUE	FALSE
Vwce	chr19	TRUE	TRUE
Oaz1	chr10	FALSE	FALSE
Cnga4	chr7	TRUE	TRUE
Casp8ap2	chr4	TRUE	FALSE
Urb2	chr8	TRUE	TRUE
Lrrc47	chr4	TRUE	FALSE
Dcps	chr9	TRUE	TRUE
Arl14	chr3	TRUE	TRUE
Rps19	chr7	FALSE	FALSE
Rps13	chr7	TRUE	FALSE
Ogfod2	chr5	FALSE	FALSE
Nt5c	chr11	TRUE	FALSE
Mc5r	chr18	TRUE	FALSE
Plk1	chr7	TRUE	FALSE
Dck	chr5	TRUE	FALSE
S100z	chr13	TRUE	FALSE
Rdh8	chr9	TRUE	FALSE
Otud5	chrX	TRUE	FALSE
Prr30	chr14	TRUE	TRUE
Ldhal6b	chr17	TRUE	FALSE
Zfp367	chr13	TRUE	TRUE
Casq1	chr1	TRUE	TRUE
Inhbe	chr10	TRUE	FALSE
Akr7a5	chr4	FALSE	FALSE
Uap1l1	chr2	TRUE	FALSE
Lsm2	chr17	TRUE	FALSE
Syt8	chr7	TRUE	TRUE
Ubxn6	chr17	TRUE	FALSE
Orai2	chr5	TRUE	FALSE
Tcl1	chr12	TRUE	FALSE
Klk1b9	chr7	FALSE	FALSE
Saraf	chr8	TRUE	FALSE
Ctsc	chr7	TRUE	FALSE
Zfp42	chr8	TRUE	FALSE
Clec2h	chr6	TRUE	TRUE
Zfp692	chr11	TRUE	FALSE
Slc10a2	chr8	TRUE	TRUE
Zfp784	chr7	TRUE	FALSE
Dpep2	chr8	TRUE	TRUE
Eri1	chr8	TRUE	TRUE
Mpeg1	chr19	TRUE	FALSE
Lig1	chr7	TRUE	FALSE
Iqgap3	chr3	TRUE	FALSE
Rnf138rt1	chrX	TRUE	TRUE
Atpaf2	chr11	TRUE	FALSE
Nfkbil1	chr17	TRUE	FALSE
Lrp10	chr14	TRUE	FALSE
Ptges3	chr10	TRUE	FALSE
Ppp1r35	chr5	TRUE	FALSE
Tnfrsf4	chr4	TRUE	FALSE
Aunip	chr4	TRUE	FALSE
Sf3a3	chr4	TRUE	FALSE
Gk2	chr5	TRUE	TRUE
Il12a	chr3	TRUE	FALSE
Tmco5	chr2	TRUE	FALSE
Fsip2	chr2	TRUE	TRUE
Mrps16	chr14	TRUE	FALSE
Mcm4	chr16	TRUE	FALSE
Gjd4	chr18	TRUE	FALSE
Marveld1	chr19	TRUE	FALSE
Man2b2	chr5	FALSE	FALSE
Dnph1	chr17	TRUE	FALSE
Nat1	chr8	TRUE	TRUE
Zfp868	chr8	TRUE	FALSE
Gna11	chr10	TRUE	FALSE
Ly6d	chr15	TRUE	TRUE
Klhdc7b	chr15	TRUE	TRUE
Golga5	chr12	TRUE	FALSE
Tmem247	chr17	TRUE	TRUE
Cd38	chr5	TRUE	FALSE
Plxnb1	chr9	TRUE	FALSE
Fau	chr19	TRUE	TRUE
Pars2	chr4	TRUE	FALSE
Dyrk1b	chr7	TRUE	FALSE
Prr23a1	chr9	TRUE	TRUE
Bod1	chr11	TRUE	TRUE
Msh6	chr17	TRUE	FALSE
Ppan	chr9	TRUE	FALSE
Msh4	chr3	TRUE	FALSE
AU022252	chr4	TRUE	FALSE
Sharpin	chr15	TRUE	FALSE
1700020L24Rik	chr11	TRUE	FALSE
H2ac1	chr13	TRUE	FALSE
Nfatc2ip	chr7	TRUE	TRUE
Msto1	chr3	TRUE	TRUE
Mak16	chr8	TRUE	TRUE
Tmem115	chr9	TRUE	TRUE
Senp2	chr16	TRUE	FALSE
Rpa1	chr11	TRUE	FALSE
C1qtnf6	chr15	FALSE	TRUE
Gm815	chr19	TRUE	TRUE
Cryab	chr9	TRUE	FALSE
Wdr45b	chr11	TRUE	FALSE
Pklr	chr3	TRUE	FALSE
Il2rb	chr15	TRUE	TRUE
Il13	chr11	TRUE	FALSE
Psmb3	chr11	TRUE	FALSE
Smad2	chr18	TRUE	FALSE
Tnfaip1	chr11	TRUE	FALSE
Trex2	chrX	FALSE	FALSE
Xcl1	chr1	TRUE	TRUE
Krtap10-4	chr10	TRUE	FALSE
Gpx7	chr4	FALSE	TRUE
Oxgr1	chr14	TRUE	FALSE
Crnn	chr3	FALSE	FALSE
Mea1	chr17	TRUE	FALSE
Bdkrb1	chr12	FALSE	FALSE
Arrdc2	chr8	TRUE	FALSE
Gon7	chr12	TRUE	TRUE
Sc5d	chr9	TRUE	TRUE
Pcdhb5	chr18	TRUE	FALSE
1700009N14Rik	chr4	FALSE	TRUE
Tmem170	chr8	TRUE	FALSE
Cfap97d2	chr8	TRUE	FALSE
Tanc2	chr11	TRUE	TRUE
Slc2a4	chr11	FALSE	FALSE
Rassf7	chr7	TRUE	FALSE
Gm38431	chr9	TRUE	FALSE
Fpgs	chr2	TRUE	FALSE
Aph1a	chr3	TRUE	FALSE
Map10	chr8	TRUE	FALSE
Misp	chr10	TRUE	FALSE
Rnf6	chr5	TRUE	FALSE
Sertad3	chr7	TRUE	FALSE
Pimreg	chr11	TRUE	FALSE
Zfp579	chr7	TRUE	FALSE
Yy2	chrX	TRUE	FALSE
Ly9	chr1	TRUE	TRUE
Taf7l2	chr10	FALSE	FALSE
Lingo4	chr3	TRUE	TRUE
Lpar2	chr8	TRUE	FALSE
Cox4i1	chr8	TRUE	TRUE
Pkn3	chr2	TRUE	FALSE
Miox	chr15	FALSE	FALSE
Echdc2	chr4	TRUE	TRUE
Ifnl3	chr7	FALSE	FALSE
Mfap3	chr11	TRUE	TRUE
Slc22a8	chr19	TRUE	TRUE
Lsp1	chr7	FALSE	FALSE
Ntmt1	chr2	FALSE	TRUE
Nlrp4f	chr13	TRUE	FALSE
Cdkn1a	chr17	TRUE	TRUE
Kyat1	chr2	TRUE	FALSE
Ydjc	chr16	TRUE	FALSE
Snx22	chr9	FALSE	FALSE
Akirin2	chr4	TRUE	FALSE
Cma2	chr14	TRUE	FALSE
Fus	chr7	TRUE	TRUE
Adam30	chr3	TRUE	FALSE
Gpn2	chr4	TRUE	FALSE
Phb2	chr6	TRUE	FALSE
BB014433	chr8	TRUE	TRUE
Kifc5b	chr17	TRUE	FALSE
Cdh19	chr1	TRUE	FALSE
Gipr	chr7	TRUE	FALSE
Ercc2	chr7	TRUE	TRUE
Lgals7	chr7	TRUE	TRUE
Pcdhb14	chr18	TRUE	FALSE
Vasp	chr7	TRUE	FALSE
Rplp1	chr9	TRUE	FALSE
Arl11	chr14	FALSE	FALSE
1700003F12Rik	chr2	TRUE	TRUE
Il9r	chr11	TRUE	FALSE
Pcdhb13	chr18	FALSE	FALSE
Rbp3	chr14	TRUE	TRUE
Mdc1	chr17	TRUE	TRUE
Mtres1	chr10	TRUE	FALSE
Gm3646	chr1	FALSE	TRUE
Ccn6	chr10	TRUE	FALSE
Zfp655	chr5	TRUE	FALSE
Nfkbib	chr7	TRUE	FALSE
Cars2	chr8	TRUE	FALSE
Babam1	chr8	TRUE	FALSE
Zdhhc11	chr13	TRUE	FALSE
Vpreb3	chr10	TRUE	FALSE
Tmem79	chr3	TRUE	FALSE
Celf6	chr9	TRUE	FALSE
Pcsk7	chr9	TRUE	FALSE
Blvrb	chr7	TRUE	FALSE
A930018P22Rik	chr2	FALSE	FALSE
Zfp28	chr7	TRUE	FALSE
Ndufs8	chr19	TRUE	FALSE
Jmjd4	chr11	TRUE	FALSE
C130050O18Rik	chr5	TRUE	FALSE
Pfkfb4	chr9	TRUE	FALSE
Sapcd2	chr2	TRUE	TRUE
Ddx41	chr13	TRUE	FALSE
Set	chr2	TRUE	TRUE
Artn	chr4	TRUE	FALSE
Slc24a5	chr2	TRUE	FALSE
Phf13	chr4	TRUE	FALSE
Sgta	chr10	TRUE	FALSE
Fkbp1b	chr12	TRUE	FALSE
Adrm1	chr2	TRUE	FALSE
Ptgdr2	chr19	TRUE	FALSE
Trap1	chr16	TRUE	FALSE
Drc3	chr11	TRUE	FALSE
Gltp	chr5	TRUE	TRUE
Haus7	chrX	TRUE	TRUE
Banf1	chr19	TRUE	FALSE
Wdr20rt	chr12	TRUE	FALSE
1700013H16Rik	chrX	TRUE	TRUE
Derl2	chr11	TRUE	FALSE
Hdgfl1	chr13	TRUE	TRUE
Gtf2h1	chr7	TRUE	TRUE
Krtap10-10	chr10	TRUE	FALSE
Slc25a45	chr19	TRUE	FALSE
Ftmt	chr18	FALSE	TRUE
Endov	chr11	TRUE	FALSE
Commd5	chr15	TRUE	FALSE
Nubp2	chr17	FALSE	FALSE
Dgat1	chr15	TRUE	FALSE
Sec13	chr6	TRUE	FALSE
Irgc1	chr7	TRUE	TRUE
Nudc	chr4	TRUE	FALSE
Recql	chr6	TRUE	TRUE
Tmem92	chr11	TRUE	FALSE
Tnni2	chr7	FALSE	FALSE
Timm22	chr11	TRUE	FALSE
Cypt12	chr3	FALSE	TRUE
Siglece	chr7	TRUE	FALSE
Ssr4	chrX	TRUE	FALSE
Pa2g4	chr10	TRUE	FALSE
Tcirg1	chr19	FALSE	FALSE
Rps8	chr4	TRUE	FALSE
Tmem174	chr13	TRUE	FALSE
Zfp365	chr10	TRUE	FALSE
Prss22	chr17	FALSE	FALSE
Serpinf2	chr11	TRUE	FALSE
Adam34	chr8	TRUE	FALSE
Polr3k	chr2	TRUE	FALSE
Psmb1	chr17	TRUE	TRUE
Tigar	chr6	TRUE	TRUE
Tmem214	chr5	TRUE	FALSE
H2-T23	chr17	TRUE	TRUE
Icmt	chr4	TRUE	FALSE
Edrf1	chr7	TRUE	FALSE
Asprv1	chr6	TRUE	FALSE
Csk	chr9	TRUE	FALSE
Traf6	chr2	TRUE	TRUE
Cdc20	chr4	TRUE	FALSE
Spesp1	chr9	TRUE	TRUE
Sycp3	chr10	TRUE	TRUE
Rab33b	chr3	TRUE	FALSE
Tysnd1	chr10	TRUE	TRUE
Ccdc42	chr11	FALSE	FALSE
Nol12	chr15	TRUE	FALSE
Nrn1l	chr8	TRUE	TRUE
Cby2	chr14	TRUE	TRUE
Abcf2	chr5	TRUE	FALSE
Mbd1	chr18	TRUE	TRUE
Prkag1	chr15	TRUE	FALSE
Lrrc14	chr15	TRUE	TRUE
Eef1g	chr19	TRUE	FALSE
Uhrf1	chr17	TRUE	FALSE
Tspan10	chr11	TRUE	TRUE
Mkrn3	chr7	TRUE	FALSE
Pbk	chr14	TRUE	FALSE
Rce1	chr19	FALSE	FALSE
Gale	chr4	TRUE	FALSE
Ckap4	chr10	TRUE	FALSE
Ctu1	chr7	TRUE	FALSE
Bnip3	chr7	TRUE	TRUE
Foxs1	chr2	TRUE	TRUE
Zfp623	chr15	TRUE	FALSE
Spin2c	chrX	TRUE	FALSE
S100a14	chr3	TRUE	FALSE
Foxh1	chr15	FALSE	FALSE
Fzr1	chr10	TRUE	FALSE
Otos	chr1	TRUE	TRUE
Gtf3a	chr5	TRUE	TRUE
Ccdc112	chr18	TRUE	FALSE
5730507C01Rik	chr12	TRUE	FALSE
Purb	chr11	TRUE	FALSE
Dxo	chr17	TRUE	FALSE
Dpep1	chr8	TRUE	FALSE
Pfas	chr11	TRUE	FALSE
Rps3a1	chr3	TRUE	FALSE
Crls1	chr2	TRUE	FALSE
Zfp276	chr8	TRUE	FALSE
Mxd1	chr6	TRUE	FALSE
Unc93b1	chr19	TRUE	FALSE
D11Wsu47e	chr11	TRUE	FALSE
Gpx1	chr9	TRUE	FALSE
Sit1	chr4	FALSE	TRUE
Nme1	chr11	TRUE	FALSE
Pet100	chr8	TRUE	FALSE
G6pd2	chr5	TRUE	FALSE
Vps26a	chr10	TRUE	FALSE
Ubc	chr5	TRUE	FALSE
Avpr2	chrX	FALSE	FALSE
Apobec4	chr1	TRUE	TRUE
Cyth2	chr7	TRUE	FALSE
Krt83	chr15	TRUE	TRUE
Actbl2	chr13	TRUE	FALSE
Sfrp4	chr13	TRUE	TRUE
Dpep3	chr8	TRUE	TRUE
Gtse1	chr15	TRUE	FALSE
Ppm1m	chr9	TRUE	TRUE
Hmgb3	chrX	TRUE	FALSE
Emilin1	chr5	TRUE	FALSE
Rhox2h	chrX	TRUE	FALSE
Cbx4	chr11	TRUE	FALSE
Glis2	chr16	TRUE	FALSE
Snx11	chr11	TRUE	TRUE
Pparg	chr6	TRUE	TRUE
Coprs	chr8	TRUE	FALSE
Nprl2	chr9	TRUE	FALSE
Tgfbr3l	chr8	TRUE	FALSE
Med23	chr10	TRUE	FALSE
Gm7361	chr5	TRUE	TRUE
Mro	chr18	TRUE	TRUE
Ube2t	chr1	TRUE	TRUE
Mep1b	chr18	TRUE	FALSE
Gm5168	chrX	TRUE	FALSE
Gpr65	chr12	TRUE	TRUE
Carnmt1	chr19	TRUE	FALSE
Tuba3b	chr6	TRUE	TRUE
Tent5b	chr4	TRUE	FALSE
Hgfac	chr5	FALSE	TRUE
Pck1	chr2	TRUE	FALSE
Ston1	chr17	TRUE	TRUE
Srsf2	chr11	TRUE	FALSE
Tinf2	chr14	TRUE	FALSE
Upk2	chr9	TRUE	TRUE
Popdc2	chr16	TRUE	FALSE
Plet1	chr9	TRUE	TRUE
Mogs	chr6	FALSE	FALSE
Prkab1	chr5	TRUE	FALSE
Hpcal4	chr4	TRUE	FALSE
Ces2a	chr8	TRUE	FALSE
Dyrk2	chr10	TRUE	FALSE
Ccnf	chr17	TRUE	FALSE
Rrs1	chr1	TRUE	TRUE
Gfra4	chr2	FALSE	FALSE
Rpl38	chr11	TRUE	FALSE
Poll	chr19	TRUE	FALSE
Calb1	chr4	TRUE	TRUE
Dnajb3	chr1	TRUE	TRUE
Parp6	chr9	TRUE	TRUE
Vmn1r65	chr7	TRUE	FALSE
Rbx1	chr15	TRUE	FALSE
Med4	chr14	TRUE	TRUE
Rbm15b	chr9	TRUE	FALSE
Dnajc8	chr4	TRUE	TRUE
Gpx3	chr11	TRUE	FALSE
Rpl22	chr4	TRUE	FALSE
Opn3	chr1	TRUE	FALSE
Ankrd65	chr4	TRUE	FALSE
Aqp8	chr7	TRUE	FALSE
Glyctk	chr9	TRUE	TRUE
Taar4	chr10	FALSE	TRUE
Tmigd1	chr11	TRUE	TRUE
Ccdc185	chr1	TRUE	FALSE
Srsf1	chr11	TRUE	TRUE
Prcc	chr3	TRUE	FALSE
Klf11	chr12	TRUE	FALSE
Trp53tg5	chr2	TRUE	FALSE
Tm4sf1	chr3	TRUE	TRUE
Nol11	chr11	TRUE	FALSE
Cenpx	chr11	TRUE	FALSE
Cyba	chr8	TRUE	FALSE
Stambp	chr6	TRUE	TRUE
Cox8a	chr19	FALSE	FALSE
Myl2	chr5	TRUE	FALSE
Cant1	chr11	TRUE	FALSE
Rsl24d1	chr9	TRUE	TRUE
Sgk2	chr2	TRUE	FALSE
Timm17b	chrX	TRUE	TRUE
Derl3	chr10	FALSE	FALSE
Zfp867	chr11	TRUE	FALSE
Card6	chr15	TRUE	TRUE
Urah	chr7	TRUE	FALSE
Emc6	chr11	TRUE	FALSE
Myog	chr1	TRUE	FALSE
Mis18a	chr16	TRUE	FALSE
Park7	chr4	TRUE	FALSE
Ccs	chr19	TRUE	FALSE
Hspa2	chr12	FALSE	FALSE
Ctrl	chr8	FALSE	FALSE
Lect2	chr13	TRUE	TRUE
Xrcc5	chr1	TRUE	TRUE
Lzts1	chr8	TRUE	FALSE
Taf7l	chrX	TRUE	FALSE
Crip3	chr17	FALSE	FALSE
Fbrs	chr7	TRUE	FALSE
Fgfbp1	chr5	TRUE	FALSE
Tpsab1	chr17	TRUE	FALSE
Cops8	chr1	TRUE	TRUE
Parva	chr7	TRUE	FALSE
Ccnb1	chr13	TRUE	TRUE
Actl7b	chr4	TRUE	TRUE
Gm7694	chr1	TRUE	FALSE
Xrcc1	chr7	TRUE	FALSE
Samm50	chr15	TRUE	FALSE
Pold2	chr11	TRUE	FALSE
Gpr171	chr3	TRUE	FALSE
Doc2g	chr19	TRUE	FALSE
Enpp3	chr10	TRUE	FALSE
Trim41	chr11	FALSE	FALSE
