gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Serpine2	ENSMUSG00000026249.10	chr1	79794196	79861180	-	protein_coding	66984	0.0178541175528212	0.0180471570095276	0.00019303945670639	0.0209933612783795	0.0158059513446136	0.015938325171757	0.0186788324165348	0.0133132365467847	0.0199236372527682	0.0172188747323286	0.021732879506229	27648.875	593642.25	-0.193044512729946	5.82960632760498	8.65302212325402	0.00676191515341048	0.0303136685064813	1	FALSE	TRUE	TRUE
Plxnc1	ENSMUSG00000074785.5	chr10	94790865	94944835	-	protein_coding	153970	0.0193278652978706	0.0196568648691179	0.000328999571247303	0.0218973379593525	0.0183441091689214	0.0177273278543504	0.0193426862088582	0.016635561366422	0.0217898455695951	0.0180155336219095	0.0221865189185451	65358.25	1394255.5	-0.118046954322151	7.18559242434334	8.64071641142871	0.00679614963347177	0.0304348055226818	1	FALSE	TRUE	TRUE
Ncoa7	ENSMUSG00000039697.16	chr10	30628998	30803326	-	protein_coding	174328	0.0154012328634204	0.01599054434692	0.000589311483499609	0.0164760121376173	0.0142192349702202	0.0151517928857812	0.0157578914600629	0.0122899500508003	0.0173945895952699	0.0149832769231538	0.019294360818456	67165	1436630	-0.123064456166533	6.91323374670105	8.63558337839327	0.00681048558759647	0.0304860628986893	1	FALSE	TRUE	TRUE
Cplane1	ENSMUSG00000039801.7	chr15	8169105	8271158	+	protein_coding	102053	0.0120532800626055	0.0124110254487792	0.000357745386173686	0.0159015231877588	0.0110167816639831	0.00980930843218795	0.0114855069664923	0.00853250132290391	0.0141332008494168	0.0116486816379878	0.0153297179848083	40094	857532.5	-0.220685619653805	5.79669746762774	8.62984165922675	0.00682656064242545	0.0305515379451102	1	FALSE	TRUE	TRUE
Fmr1nb	ENSMUSG00000062170.12	chrX	68761838	68804567	+	protein_coding	42729	0.0133225118542828	0.0135939296668099	0.00027141781252717	0.0169699563082744	0.0129264549639948	0.0113926034978667	0.0120010326469952	0.00812755373956298	0.0177454870098505	0.0116310153510776	0.0168716625667487	16115.75	255877.625	-0.330900008936208	4.14228653981752	8.62691697758634	0.0068347647678455	0.0305704165725762	1	FALSE	TRUE	TRUE
A830018L16Rik	ENSMUSG00000057715.13	chr1	11414104	11975901	+	protein_coding	561797	0.0141639543180899	0.0152209034680126	0.00105694914992268	0.0173337959148272	0.0126800261640007	0.0120807957500078	0.0145611994435239	0.0115816941055639	0.0170974789486633	0.0136139823008114	0.0185904585170117	197664.125	4204514.5	-0.119749928117308	8.36256156451714	8.60710900404079	0.00689061280671338	0.0307794322217303	1	FALSE	TRUE	TRUE
Slc20a2	ENSMUSG00000037656.9	chr8	22476787	22569612	+	protein_coding	92825	0.018704561361684	0.0190019321314714	0.000297370769787472	0.0215979080582322	0.0170963364993216	0.0175445735463515	0.0185794273428306	0.0153056145959587	0.0201395013120711	0.0173381967811966	0.0232244158366593	36754.75	786726.125	-0.15472441478961	6.30625560743267	8.5967102771011	0.00692013092282861	0.0308767038804342	1	FALSE	TRUE	TRUE
Gpatch8	ENSMUSG00000034621.14	chr11	102475914	102556392	-	protein_coding	80478	0.0143799181625439	0.0144195757018558	3.96575393119339e-05	0.0180194853669726	0.0121213124341383	0.0128886334628484	0.0144902413862163	0.0115210858674229	0.0166449796131072	0.0124082652649906	0.0171039720619027	31783.375	676004.5	-0.208582554617657	5.69060152864567	8.59583071558722	0.0069226339931959	0.0308767038804342	1	FALSE	TRUE	TRUE
Ccdc77	ENSMUSG00000030177.14	chr6	120324322	120364374	-	protein_coding	40052	0.014217425442728	0.0144998530411063	0.000282427598378359	0.0172919712538352	0.0125564643659723	0.0126113843307202	0.0144098818203842	0.00884319470190902	0.0165276182045091	0.0139192165448013	0.018709382713206	16265.5	331052.5	-0.283301476432578	4.65784151167848	8.5897413078017	0.00693999045231424	0.0309410352012835	1	FALSE	TRUE	TRUE
Apoh	ENSMUSG00000000049.11	chr11	108343353	108414396	+	protein_coding	71043	0.0181706591799435	0.0185492635286452	0.000378604348701746	0.0199946641805266	0.0167484021741055	0.0173590439365549	0.0185805264285869	0.014203714186486	0.0206681546236904	0.0165213023815287	0.0228038829228757	27781.125	572988.25	-0.174788703482848	5.81261807518422	8.58560510188354	0.00695180684035073	0.0309558774182992	1	FALSE	TRUE	TRUE
Fbxl5	ENSMUSG00000039753.16	chr5	43744614	43821638	-	protein_coding	77024	0.0160064420826579	0.0168872520532397	0.00088080997058183	0.0177235209527589	0.0149181291525188	0.0140129574647508	0.0173711607606032	0.0115662121490576	0.0188022979621435	0.0151951920263614	0.0219853060753964	29617.125	634013.5	-0.190895092950454	5.7958871729576	8.58549440165066	0.006952123392326	0.0309558774182992	1	FALSE	TRUE	TRUE
Trpm6	ENSMUSG00000024727.9	chr19	18749982	18892511	+	protein_coding	142529	0.0149539652423863	0.0154500821958887	0.000496116953502422	0.0174636603208032	0.0141047448336667	0.013861115465644	0.0143863403494312	0.012299511531565	0.0169591331461402	0.0140385485128126	0.018503135593037	56040.5	1223483.5	-0.136818058004603	6.63727763344379	8.58328130608502	0.00695845513429916	0.0309775328061425	1	FALSE	TRUE	TRUE
Casc4	ENSMUSG00000060227.15	chr2	121866969	121936220	+	protein_coding	69251	0.0153291762897541	0.0155661769738263	0.00023700068407218	0.0174884876080095	0.0146388620356304	0.0141369623979224	0.015052393117454	0.0116747745155747	0.017240796130485	0.0141171611253462	0.0192319761238991	26594.75	572779.125	-0.192468268451638	5.55842240856679	8.57982271628505	0.00696836288465796	0.0310085534228283	1	FALSE	TRUE	TRUE
Pbrm1	ENSMUSG00000042323.17	chr14	31019137	31121592	+	protein_coding	102455	0.0124703705722233	0.0128525437302465	0.000382173158023136	0.015091747966048	0.0112251831037818	0.0111997357818267	0.0123648154372368	0.00951908791850162	0.0144312936983046	0.0117519077532355	0.0157078855509441	38585.625	866322.125	-0.182206611093634	5.86474493336893	8.55947327663006	0.00702697019322016	0.0312035340278606	1	FALSE	TRUE	TRUE
Nup205	ENSMUSG00000038759.15	chr6	35177420	35247596	+	protein_coding	70176	0.0127994871035183	0.0129289142644402	0.000129427160921887	0.0155373787989309	0.0123972717341023	0.010067446453575	0.0131958514274648	0.00979246129118401	0.014794989229332	0.0111237158257159	0.0160044907115288	27194	616962.125	-0.226150732835977	5.40088483910744	8.54647501893154	0.00706468721394213	0.0313248646810713	1	FALSE	TRUE	TRUE
Shroom2	ENSMUSG00000045180.13	chrX	152609508	152769465	-	protein_coding	159957	0.0136290805934501	0.0137327061556535	0.000103625562203478	0.0165612579056571	0.0128219775845738	0.0118185785374279	0.0133145083461415	0.0117872009278002	0.0154977450739896	0.0116798019246592	0.0159660766961652	62455.125	1048157.875	-0.163762288099607	6.22125428599979	8.53839130364181	0.00708825512161172	0.0313897813393456	1	FALSE	TRUE	TRUE
St8sia4	ENSMUSG00000040710.10	chr1	95587681	95667571	-	protein_coding	79890	0.0139303152682535	0.0142121963514709	0.000281881083217441	0.0171490672407632	0.0131437716642366	0.0113139937592154	0.0141144284087988	0.0102177496162092	0.0166858388327178	0.0129447849434185	0.0170004120135382	26820.5	636247.375	-0.214140052637057	5.57465889023159	8.5351417968128	0.00709775316299933	0.0314186526394874	1	FALSE	TRUE	TRUE
Ptpro	ENSMUSG00000030223.14	chr6	137252318	137463233	+	protein_coding	210915	0.0227639260932329	0.0233367792405093	0.000572853147276398	0.0257796716564873	0.0217510964560629	0.0214118054311421	0.0221131308292395	0.0195475245416612	0.0255178761046108	0.0220733003651153	0.0262084159506499	84699.375	1952635	-0.0986339185737696	7.91808296656401	8.53364248510501	0.00710214021061397	0.0314314772442465	1	FALSE	TRUE	TRUE
Kynu	ENSMUSG00000026866.16	chr2	43555328	43682715	+	protein_coding	127387	0.0129873276402317	0.0134392819069516	0.000451954266719939	0.0167931747887879	0.010102033343911	0.0113472672595542	0.0137068351686737	0.00953300700054297	0.0155841190716283	0.0121715838374782	0.016468417718157	45946.875	1043657	-0.21195302601422	6.19107083116293	8.52800927367913	0.00711864968870044	0.0314913299397176	1	FALSE	TRUE	TRUE
Senp5	ENSMUSG00000022772.12	chr16	31959671	32003287	-	protein_coding	43616	0.0127074701101214	0.0135067874702721	0.000799317360150709	0.0151090967824036	0.010831492159293	0.0114127503260298	0.0134765411727594	0.00817981882644465	0.0163457846525149	0.0116509894942585	0.0178505569078705	17728	365494	-0.269014564644093	4.66151791547102	8.4915997247797	0.00722637229758719	0.0319071982520004	1	FALSE	TRUE	TRUE
Lrp2	ENSMUSG00000027070.14	chr2	69424339	69586065	-	protein_coding	161726	0.0145636895879337	0.0150138258160705	0.000450136228136765	0.017558221252343	0.0133164050939131	0.0129896670402744	0.0143904649652044	0.0116775166614629	0.0165385098542538	0.0141265381339578	0.0177127386146076	64409.5	1490281.625	-0.143767134286337	6.88300286109117	8.48444470587246	0.00724774988919546	0.0319752780034204	1	FALSE	TRUE	TRUE
Mtcl1	ENSMUSG00000052105.17	chr17	66336981	66449750	-	protein_coding	112769	0.0151752814245868	0.0158263803254058	0.000651098900819085	0.016844173284201	0.0151053935915169	0.013995293079915	0.0147562657427142	0.0121494259271738	0.017351088223813	0.0139669414048553	0.0198380657457814	49398.25	1008678.75	-0.149342025734051	6.37621901269303	8.47907526793248	0.00726383790842637	0.0320144244662845	1	FALSE	TRUE	TRUE
Tmem116	ENSMUSG00000029452.18	chr5	121451892	121524183	+	protein_coding	72291	0.0144051593993606	0.015004267408537	0.000599108009176424	0.0172702870975326	0.0124769518183976	0.0124325968841049	0.0154408017974073	0.0109259227778412	0.0171924383985099	0.0129309212378254	0.0189677872199716	30895.875	643615.75	-0.201497406519287	5.65004546669229	8.46239558962198	0.00731406306104848	0.0321736422850167	1	FALSE	TRUE	TRUE
Herc1	ENSMUSG00000038664.16	chr9	66350449	66508775	+	protein_coding	158326	0.0136759290559137	0.0140276320144068	0.000351702958493077	0.0154873947269545	0.0129040495810948	0.011832158998954	0.0144801129166516	0.0113666494899516	0.0155204435029749	0.0121713399561611	0.0170520951085395	57727	1218154.375	-0.155326068991286	6.49555202211371	8.44726868691474	0.00735994051613787	0.0323417340281109	1	FALSE	TRUE	TRUE
Cd86	ENSMUSG00000022901.13	chr16	36603868	36666081	-	protein_coding	62213	0.013583309735656	0.0141076766080313	0.000524366872375299	0.0161308585680841	0.0129702839427548	0.0121286022382587	0.0131034941935262	0.00979123259696715	0.0169664370277876	0.0124535687897313	0.017219468017639	25346.5	538776.25	-0.213352058473922	5.31476977322826	8.4415014215927	0.00737751434644012	0.0323919708984073	1	FALSE	TRUE	TRUE
Arhgef7	ENSMUSG00000031511.16	chr8	11727720	11835219	+	protein_coding	107499	0.0152908953558123	0.0158440945933417	0.000553199237529379	0.0168345807390686	0.0142352396309071	0.0147282764759043	0.0153654845773692	0.0120376939102107	0.0178129554930341	0.014568613001575	0.0189571159685469	49248.5	1015913	-0.142816529677231	6.39907294683005	8.43896971119988	0.00738524336042321	0.0323989351580055	1	FALSE	TRUE	TRUE
Ccdc50	ENSMUSG00000038127.15	chr16	27388868	27452218	+	protein_coding	63350	0.0139948679709033	0.0144937777036775	0.000498909732774208	0.0175882616774524	0.0115289640501566	0.0129332910390217	0.0139289551169823	0.00999368292283473	0.0163601363564446	0.0127128626008973	0.0189084289345332	21081.25	454404.25	-0.237354410969698	5.10129732826518	8.43601931735833	0.00739426172199257	0.0324250134169356	1	FALSE	TRUE	TRUE
Cnot1	ENSMUSG00000036550.16	chr8	95719450	95807464	-	protein_coding	88014	0.0124200728539566	0.012817675617819	0.00039760276386234	0.0144357672505756	0.0122166111867655	0.0105674274937258	0.0124604854847597	0.00959727982423916	0.0146076785905271	0.0112386390618876	0.015827104994622	34227.375	798846.375	-0.186613634409742	5.73759051691315	8.42726282386439	0.00742109824988711	0.0325196398270572	1	FALSE	TRUE	TRUE
Atg2b	ENSMUSG00000041341.10	chr12	105616135	105685211	-	protein_coding	69076	0.012982025353305	0.0134513802876411	0.000469354934336032	0.0158560289495101	0.0121236531683185	0.0108969716731818	0.0130514476222097	0.0098162819789546	0.0146087103037824	0.0117342301486982	0.0176462987191291	28573.125	651481.375	-0.208821968524005	5.52001055551747	8.42696715873745	0.00742200624578284	0.0325196398270572	1	FALSE	TRUE	TRUE
Scyl3	ENSMUSG00000026584.14	chr1	163929099	163955126	+	protein_coding	26027	0.0125259136279661	0.0126308498952133	0.000104936267247177	0.0152951491157171	0.0128672183903281	0.0107058684590225	0.0112354185467967	0.00793758876286454	0.0155846226408827	0.010557447389859	0.0164437407872468	10493.125	240922.875	-0.334764370888878	4.00815899326962	8.42459404800942	0.0074292985308608	0.0325380757952191	1	FALSE	TRUE	TRUE
Gpbp1	ENSMUSG00000032745.18	chr13	111425679	111490111	-	protein_coding	64432	0.0128547992470149	0.013575823238692	0.000721023991677044	0.0157466049090966	0.0119798965833857	0.0112149206119408	0.0124777748836367	0.00881416639846023	0.0167359751442403	0.01183952054248	0.0169136308695874	23212	486109.75	-0.234113296712324	5.08538557524942	8.40652253140033	0.00748508743202942	0.0327416316718898	1	FALSE	TRUE	TRUE
Tada2a	ENSMUSG00000018651.14	chr11	84078919	84129600	-	protein_coding	50681	0.0148851591610913	0.0151746967035529	0.000289537542461596	0.0165677594721174	0.0148909112476311	0.013397569208582	0.0146843967160349	0.0102211961561988	0.0170941770109163	0.0141150709101149	0.0192683427369818	20791.25	460679.75	-0.231595806150604	5.20195756001613	8.39995940512609	0.00750546167063148	0.0328035477243241	1	FALSE	TRUE	TRUE
Mark3	ENSMUSG00000007411.16	chr12	111574522	111656221	+	protein_coding	81699	0.0129910769741423	0.0134987952800752	0.000507718305932953	0.0145813518425746	0.0116516581727866	0.0117557280498881	0.0139755698313199	0.00951532370593279	0.0146083905836138	0.0125289603652679	0.0173425064654865	33054.25	761629.375	-0.185965065361258	5.73895227490875	8.38792850626101	0.00754296721142922	0.0329333566348349	1	FALSE	TRUE	TRUE
Lrch2	ENSMUSG00000031290.14	chrX	147470374	147554081	-	protein_coding	83707	0.0134443779654801	0.0134975720674047	5.31941019246678e-05	0.0158808590832309	0.0129029584505901	0.0110545996663227	0.0139390946617766	0.00965495257046811	0.015373045701343	0.0122285174258216	0.0167337725719863	29609.875	490536.25	-0.24014279225137	5.11798632449367	8.38228435474223	0.00756063296885478	0.0329940389157529	1	FALSE	TRUE	TRUE
Prtg	ENSMUSG00000036030.9	chr9	72806873	72917291	+	protein_coding	110418	0.0196466225707276	0.0197383814794912	9.1758908763593e-05	0.0219346850667985	0.0194165205759096	0.0179311511460712	0.019304133494131	0.0166237160175674	0.0210913440550207	0.0182092558008375	0.0230292100445392	43778.125	933960.25	-0.135550603570139	6.6213975853283	8.37628637646054	0.00757945570561354	0.0330516281565376	1	FALSE	TRUE	TRUE
Gm5622	ENSMUSG00000079244.3	chr14	51552789	51662953	+	protein_coding	110164	0.0127124515902649	0.0131756030172115	0.00046315142694668	0.0164706346895159	0.0105737987620033	0.0111825350682531	0.0126228378412871	0.00921509900788645	0.014686874370548	0.0120207324569758	0.016779706233436	37781.75	698475.875	-0.217021666067145	5.58651925015882	8.37073813346744	0.00759691265846627	0.033107222961302	1	FALSE	TRUE	TRUE
Fgfr2	ENSMUSG00000030849.18	chr7	130162450	133123350	-	protein_coding	2960900	0.0211254907002311	0.0225344253319633	0.00140893463173221	0.0231350970688285	0.0201797267870052	0.0201199009475692	0.0210672379975214	0.018846400261011	0.0244864122553682	0.0211638796149302	0.0256410091965437	1272088.5	26219281.625	-0.0407748017163105	11.5811382462956	8.36964262092431	0.00760036475926508	0.0331154265440345	1	FALSE	TRUE	TRUE
Topaz1	ENSMUSG00000094985.2	chr9	122747345	122802135	+	protein_coding	54790	0.0145594984195972	0.0147824908557607	0.00022299243616347	0.0182175617735623	0.0125456234566104	0.0142038876976817	0.0132709207505344	0.011002788594239	0.016265037352951	0.0125698862061809	0.0192922512696718	20994.25	471326.875	-0.235075520805498	5.20144300465853	8.34828423243888	0.00766801119921354	0.0333550581999604	1	FALSE	TRUE	TRUE
Cd36	ENSMUSG00000002944.15	chr5	17781689	17888801	-	protein_coding	107112	0.0129923445307481	0.0134545385311008	0.000462194000352703	0.0166426716599834	0.0113262762931414	0.0122743015211287	0.011726128648739	0.00978165506311202	0.015572429068159	0.0120177394443541	0.0164463305487782	36341.625	814146	-0.19742467984897	5.84167681382851	8.34492728872124	0.00767870299938424	0.0333946809272334	1	FALSE	TRUE	TRUE
Sec24b	ENSMUSG00000001052.15	chr3	129982758	130061553	-	protein_coding	78795	0.0139366384466937	0.0142824815222094	0.000345843075515656	0.017309918553648	0.0117929494282154	0.0122242563523286	0.0144194294525829	0.0108832370435116	0.016030691586962	0.012507779602214	0.0177082178561498	32456.75	735445.125	-0.198137874812331	5.78587792674664	8.32229729356174	0.00775120530888853	0.0336094389657469	1	FALSE	TRUE	TRUE
Gm43951	ENSMUSG00000107877.2	chr11	72154096	72207026	-	protein_coding	52930	0.0171271788310534	0.0171556284640102	2.84496329568396e-05	0.0190108805326981	0.0162698585182448	0.0164057816383069	0.0168221946349638	0.0122824302134647	0.0190484587273975	0.0165114331656846	0.0207801917494942	22295.125	469758.5	-0.206682063874048	5.42182031812297	8.30474405416933	0.00780795752240905	0.0337965695220073	1	FALSE	TRUE	TRUE
Zfp935	ENSMUSG00000055228.8	chr13	62453714	62558511	-	protein_coding	104797	0.0119063049326998	0.0124599961821589	0.000553691249459148	0.0148658634688418	0.0113001492348635	0.009702801925773	0.0117564051013209	0.00807590499102283	0.0140144271420387	0.0118231345533148	0.0159265180422594	38562.125	780316.25	-0.221410323268164	5.65442402359524	8.29702890414596	0.0078330451786036	0.0338843047227804	1	FALSE	TRUE	TRUE
Slc26a3	ENSMUSG00000001225.12	chr12	31390870	31473917	+	protein_coding	83047	0.0132208385911158	0.0136220915732268	0.000401252982111	0.0153479242134011	0.0126907976893153	0.0114942336899377	0.0133503987718089	0.00998437700312243	0.0157216461217407	0.0122554254910486	0.0165269176769953	33141.25	709898.875	-0.188279144127294	5.66628901039024	8.2953193033103	0.00783861626273991	0.0338945044671088	1	FALSE	TRUE	TRUE
4933427D14Rik	ENSMUSG00000020807.15	chr11	72153928	72207459	-	protein_coding	53531	0.017170657275294	0.0172468385352795	7.61812599855867e-05	0.0189958952144471	0.016265717495571	0.0164811671908568	0.0169398492003009	0.012367566017383	0.019062630674423	0.0165295472829198	0.0210276101663924	22560.625	473339.625	-0.203767993351715	5.43837661140976	8.29338226924184	0.0078449337147977	0.0339079218563997	1	FALSE	TRUE	TRUE
Slc17a8	ENSMUSG00000019935.16	chr10	89574019	89621253	-	protein_coding	47234	0.0148618964624331	0.0150886236422648	0.000226727179831729	0.0184562809523425	0.0149865651520714	0.0129485514068813	0.0130561883384373	0.00978308211758312	0.0176781398137565	0.0140724779391349	0.0188207946985847	19270.125	407108.875	-0.261511827733013	5.02465523124121	8.29155120121829	0.00785091068208064	0.0339268051331125	1	FALSE	TRUE	TRUE
Fanci	ENSMUSG00000039187.16	chr7	79391928	79450264	+	protein_coding	58336	0.0144508334872064	0.0147135287218185	0.000262695234612117	0.0158655891110166	0.0140117887297426	0.0136320968294111	0.0142938592786553	0.011179372107237	0.0165286276649647	0.0125129835350344	0.0186331315800379	24495.125	547135.875	-0.201950042774934	5.40475501148893	8.28729675202643	0.00786481725672026	0.0339729831418975	1	FALSE	TRUE	TRUE
Eif4enif1	ENSMUSG00000020454.17	chr11	3202391	3244588	+	protein_coding	42197	0.0123869842015337	0.012406567081102	1.95828795683216e-05	0.0124905565348779	0.0126017345834329	0.0119522554802672	0.0125033902075569	0.00815510141027153	0.0142253205996302	0.0107726949901977	0.0164731513243086	16989.25	366873.25	-0.286851595982302	4.59319533191848	8.27328345615165	0.00791081330416857	0.0341086697900793	1	FALSE	TRUE	TRUE
Sv2b	ENSMUSG00000053025.13	chr7	75114893	75309262	-	protein_coding	194369	0.0186520417461936	0.0191038870761627	0.000451845329969135	0.0222906568239427	0.0168757389439575	0.0164790234702256	0.0189627477466485	0.0157943460864562	0.0211158297491283	0.0174402602891884	0.022065112179878	75861.875	1534251.25	-0.131923539462999	7.27197427860002	8.26600253294435	0.00793482751192465	0.034182145348651	1	FALSE	TRUE	TRUE
Ski	ENSMUSG00000029050.15	chr4	155154074	155222592	-	protein_coding	68518	0.014886604224053	0.0149809390156961	9.43347916431171e-05	0.0190946629105082	0.012800417395303	0.0121646982566947	0.0154866383337061	0.0115931016762672	0.0164777983839932	0.0132099065678381	0.018642949434686	32364.125	638688.75	-0.219905223778316	5.66277534803029	8.26572838349666	0.0079357332758818	0.034182145348651	1	FALSE	TRUE	TRUE
Abi3bp	ENSMUSG00000035258.15	chr16	56477877	56690135	+	protein_coding	212258	0.0180375265687124	0.0185720158936635	0.00053448932495111	0.0206730638540789	0.0172471863001307	0.0157285342774372	0.0185013218432028	0.0150328265961605	0.0210252205609141	0.017272597883553	0.0209574185340264	79915.25	1845186	-0.120131609714877	7.49925120824527	8.26434414074178	0.00794030840871631	0.0341882634825025	1	FALSE	TRUE	TRUE
Clcn5	ENSMUSG00000004317.14	chrX	7153809	7319358	-	protein_coding	165549	0.0147636866825697	0.0154241969988954	0.000660510316325691	0.01855756956199	0.0137866083690084	0.0129056662643519	0.0138049025349285	0.0121667228772476	0.0191048947899981	0.0130930660022883	0.0173321043260475	63355.125	1051239.625	-0.15461584288399	6.35021047049063	8.26426092362822	0.00794058354572983	0.0341882634825025	1	FALSE	TRUE	TRUE
Edc3	ENSMUSG00000038957.13	chr9	57708539	57752499	+	protein_coding	43960	0.0158952701654433	0.0159284668285601	3.31966631167864e-05	0.018216915581117	0.0140987200567431	0.0146990891916775	0.0165663558322355	0.0109832801289548	0.0172664885814103	0.015415296026265	0.0200488025776101	18717.5	392084	-0.233913096900718	5.05208524975061	8.25488821025064	0.00797163886959476	0.0343079692435415	1	FALSE	TRUE	TRUE
Camkk2	ENSMUSG00000029471.13	chr5	122731169	122779409	-	protein_coding	48240	0.0164939265704346	0.0166555074514918	0.000161580881057204	0.0205512107719873	0.0130714044247455	0.0150763379635195	0.0172767531214862	0.0124567698777379	0.0189551954976446	0.0142814195255901	0.0209286449049948	22067.75	441059.5	-0.236683948382485	5.27427125913989	8.23971444543544	0.00802219688928711	0.0344903785965539	1	FALSE	TRUE	TRUE
Grid2	ENSMUSG00000071424.10	chr6	63255875	64704323	+	protein_coding	1448448	0.0239976086075506	0.0250721149620111	0.0010745063544605	0.0261117302944606	0.0226324227777756	0.0230383871417949	0.0242078942161715	0.0214770812213708	0.0265269970422521	0.0238762048961414	0.0284081766882803	510702.125	11236471.125	-0.0527877002095181	10.5361258589593	8.23150767143031	0.00804968721293424	0.0345665659627129	1	FALSE	TRUE	TRUE
Stk39	ENSMUSG00000027030.15	chr2	68210444	68472268	-	protein_coding	261824	0.0228805877188574	0.0232817925850685	0.000401204866211091	0.0242373598476835	0.0224158855799876	0.0216949572478637	0.0231741481998949	0.0196136450099336	0.0250102570345222	0.0224761319101431	0.0260271363856751	107539.375	2347999.375	-0.0889874151426118	8.184909976889	8.23057291533742	0.00805282489852357	0.0345677678051695	1	FALSE	TRUE	TRUE
Cd200r4	ENSMUSG00000062082.16	chr16	44811732	44839150	+	protein_coding	27418	0.0143710655929531	0.0149036996769796	0.000532634084026564	0.0180437674182924	0.0154095658415973	0.0113505332948977	0.012680395817025	0.00917774507814086	0.0176474775816401	0.0120349019818136	0.020754674066324	10455.75	230052.875	-0.327199117824036	4.15320081241815	8.22087482280097	0.00808545733706458	0.0346916602481292	1	FALSE	TRUE	TRUE
Orc1	ENSMUSG00000028587.18	chr4	108579422	108614833	+	protein_coding	35411	0.0126448074130394	0.0128357785503112	0.000190971137271762	0.0164095927622912	0.0118320738034466	0.0103089581157321	0.0120286049706877	0.00873076192285769	0.014362823123505	0.0108617810813532	0.0173877480735288	14325.75	308801.5	-0.293779752234988	4.37373224350271	8.21504496170388	0.00810514333644297	0.0347549205221418	1	FALSE	TRUE	TRUE
Gm765	ENSMUSG00000090667.2	chr6	98235707	98342754	-	protein_coding	107047	0.0137750813897346	0.0140053891951009	0.000230307805366281	0.0170681311011727	0.0126114768130964	0.0115821373833078	0.0138385802613617	0.0102246250239113	0.0155204102609015	0.0135370004415951	0.0167395210539957	40503.75	928273.375	-0.190583729558676	6.10506757145837	8.2069258993896	0.00813264669701299	0.0348516041777134	1	FALSE	TRUE	TRUE
Majin	ENSMUSG00000024786.9	chr19	6184387	6224225	+	protein_coding	39838	0.0166773209136929	0.0168143948155036	0.0001370739018107	0.0178158291491414	0.0165999703571958	0.0145217625348426	0.0177717216135919	0.0121714395120484	0.0191482293924224	0.0143857801461532	0.0215521302113906	16723.25	376990.375	-0.240077232718654	5.0603170968467	8.20527441950687	0.00813825356234841	0.0348685490261707	1	FALSE	TRUE	TRUE
Tarbp1	ENSMUSG00000090290.2	chr8	126425328	126475065	-	protein_coding	49737	0.0138326918885598	0.0139730402803769	0.00014034839181714	0.0165213836202491	0.0129094807064723	0.012546093724803	0.0133538095027146	0.0105870935165938	0.0158359293873313	0.0120107131130139	0.0174584251045687	21817.5	459418.625	-0.221764854866351	5.08567804509078	8.20447300262036	0.00814097593872244	0.0348715526465046	1	FALSE	TRUE	TRUE
1700024B05Rik	ENSMUSG00000052334.11	chr14	41943994	42003821	+	protein_coding	59827	0.0124278021980056	0.0132457201976484	0.00081791799964287	0.0157164535009755	0.0104853356268099	0.0116785819214573	0.0118308377427796	0.00765900765900766	0.0165702872559579	0.0111220122985002	0.0176315735771279	19330	274146.75	-0.305314385168766	4.2117128520078	8.18420269969468	0.00821016513987512	0.0350973983908246	1	FALSE	TRUE	TRUE
Ppara	ENSMUSG00000022383.13	chr15	85734982	85802819	+	protein_coding	67837	0.0180155311839009	0.0182057634989082	0.000190232315007224	0.0205398996305079	0.0170799126275816	0.0171315653492277	0.0173107471282866	0.0150947527764158	0.0203399441882676	0.0154448436745857	0.0219435133563635	28958.875	620985.25	-0.16913754759586	5.90622101904036	8.1822615770518	0.0082168244608531	0.0351124864595134	1	FALSE	TRUE	TRUE
Cep250	ENSMUSG00000038241.16	chr2	155956457	155998900	+	protein_coding	42443	0.0171933376585504	0.0172337286602625	4.03910017120965e-05	0.0178982182865678	0.0156404538993013	0.0168604785497612	0.0183741998985713	0.0115622923142335	0.0197835059878654	0.0164492408877315	0.0211398754512196	19324.625	374851.625	-0.23270739811361	5.10587770311143	8.17951064734043	0.00822627206028389	0.0351282983455625	1	FALSE	TRUE	TRUE
Pggt1b	ENSMUSG00000024477.4	chr18	46235350	46280993	-	protein_coding	45643	0.0130752670956925	0.0134229477371398	0.000347680641447266	0.0139597745096296	0.0122505635004521	0.0125717998031737	0.0135189305695147	0.00895498351401521	0.0149636264069228	0.0116817562695297	0.0180914247580914	18005.5	384177.25	-0.251639962780626	4.76014454181443	8.17707057031101	0.00823466202233319	0.0351531090014495	1	FALSE	TRUE	TRUE
Serpinb6a	ENSMUSG00000060147.15	chr13	33917917	34002794	-	protein_coding	84877	0.0164338702321124	0.0166770468625289	0.00024317663041655	0.0178502648050072	0.0162277984125281	0.0152955448106176	0.0163618729002966	0.0127080500071973	0.0187573357131602	0.0154858655993687	0.0197569361303896	34430.375	723625	-0.165480514446526	5.99626958876206	8.17555469495787	0.00823987891683928	0.0351682633033701	1	FALSE	TRUE	TRUE
