seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr7	70348005	70348405	401	*	5.820204425	5.749771943	5.88735785	-0.106830872	0.491909049	0.668596975
chr7	97331938	97332338	401	*	5.821918272	6.086913493	5.497043948	0.44048719	0.017278891	0.067809905
chr7	78385844	78386244	401	*	5.82562943	5.959589102	5.677945923	0.264071778	0.105375849	0.245870579
chr7	121936926	121937326	401	*	5.825820426	5.869239464	5.781054003	0.104669285	0.518037478	0.688626904
chr7	92125903	92126303	401	*	5.827241397	6.344527033	5.013082919	1.236237643	7.57E-11	1.23E-08
chr7	116504089	116504489	401	*	5.829394564	6.010740776	5.62193095	0.299408415	0.067114444	0.17967424
chr7	82204435	82204835	401	*	5.831403403	5.601785368	6.029444041	-0.291386694	0.105050144	0.245426098
chr7	134302250	134302650	401	*	5.831748358	6.17048766	5.388249393	0.686540537	6.03E-05	0.000832522
chr7	132372846	132373246	401	*	5.832911817	5.858085969	5.807290579	0.048829323	0.753729692	0.855773021
chr7	67487612	67488012	401	*	5.833083732	5.960723174	5.693045861	0.217174663	0.185557202	0.35926592
chr7	90475915	90476315	401	*	5.833104905	6.036026481	5.596895619	0.237335377	0.262257686	0.450284565
chr7	75848126	75848526	401	*	5.839261862	6.007695616	5.64853184	0.182021141	0.391204202	0.580084305
chr7	134343989	134344389	401	*	5.840940578	6.017853565	5.639260922	0.287443044	0.090074548	0.220525581
chr7	78286989	78287389	401	*	5.842223191	5.64866295	6.012859585	-0.268380658	0.09075415	0.221538426
chr7	78620163	78620563	401	*	5.842636202	6.021413979	5.638528574	0.29805482	0.06263168	0.170844903
chr7	63991350	63991750	401	*	5.844168964	6.209322139	5.354080878	0.753888206	3.58E-05	0.000548213
chr7	101820169	101820569	401	*	5.846532679	5.609065482	6.05038136	-0.331873844	0.050254241	0.146343746
chr7	66043923	66044323	401	*	5.84761502	6.048141636	5.614646452	0.370151538	0.01998584	0.075300255
chr7	79194622	79195022	401	*	5.849285274	5.690774438	5.992091566	-0.225818941	0.16135607	0.32714318
chr7	49184030	49184430	401	*	5.851240201	6.196776011	5.395977212	0.707148174	5.28E-05	0.000749121
chr7	66689592	66689992	401	*	5.854626219	6.006633347	5.684696175	0.243870593	0.156840619	0.321169061
chr7	84043876	84044276	401	*	5.855008558	6.084431868	5.582072984	0.401276205	0.018639266	0.071679817
chr7	49910961	49911361	401	*	5.855120337	5.640690927	6.04176418	-0.295740552	0.068712751	0.182579121
chr7	83584769	83585169	401	*	5.857306644	5.850894228	5.863690684	0.010021738	0.949881156	0.9744826
chr7	29393353	29393753	401	*	5.858382883	5.961073956	5.747818238	0.187622006	0.221872353	0.404186163
chr7	78441761	78442161	401	*	5.858437036	5.846524125	5.870252382	0.014462273	0.927496341	0.961740392
chr7	91543094	91543494	401	*	5.860208186	5.7942553	5.923277379	-0.084546205	0.585940088	0.741649777
chr7	35583912	35584312	401	*	5.86027255	5.955372852	5.758458195	0.160239119	0.340753841	0.531568279
chr7	81683929	81684329	401	*	5.868012314	5.883225332	5.852637167	0.049299495	0.752397547	0.854825042
chr7	67051149	67051549	401	*	5.873590739	5.675351265	6.047851988	-0.276172422	0.093399393	0.226026349
chr7	51509937	51510337	401	*	5.874311276	5.90339433	5.844629858	0.029686354	0.855860059	0.920215117
chr7	135132460	135132860	401	*	5.874580938	5.790613032	5.953929366	-0.09362006	0.561931723	0.723394009
chr7	98193268	98193668	401	*	5.874879764	5.809966357	5.936997749	-0.105267331	0.502952793	0.677180946
chr7	96555989	96556389	401	*	5.876801171	5.819064491	5.932315867	-0.106818117	0.512217627	0.68436346
chr7	25268001	25268401	401	*	5.879370092	5.909505149	5.848592121	0.024828519	0.906292596	0.950267304
chr7	98360310	98360710	401	*	5.883123929	5.599857544	6.119796002	-0.384772666	0.017974192	0.069847078
chr7	96773039	96773439	401	*	5.883924937	5.88219485	5.885652952	-0.001708567	0.991044961	0.99546806
chr7	97417429	97417829	401	*	5.886182871	6.042957606	5.710271037	0.273541136	0.100633081	0.237997343
chr7	143706783	143707183	401	*	5.892626772	5.698461024	6.06373341	-0.206652282	0.315641399	0.507116794
chr7	138268375	138268775	401	*	5.893421626	5.411669945	6.253945905	-0.675590633	0.000174885	0.001951403
chr7	125427621	125428021	401	*	5.893475436	5.87059882	5.915994955	0.008056811	0.959777524	0.979404694
chr7	44305155	44305555	401	*	5.893675984	5.742324673	6.030646013	-0.199855646	0.244706692	0.431113275
chr7	6362644	6363044	401	*	5.896244587	5.860380243	5.931238952	-0.032943997	0.872682504	0.930316456
chr7	137228488	137228888	401	*	5.896692956	5.786150605	5.999364798	-0.151479529	0.328728221	0.520241304
chr7	48880790	48881190	401	*	5.89672115	5.835078912	5.955837162	-0.058117164	0.709069318	0.827239203
chr7	81721099	81721499	401	*	5.901808081	5.933239051	5.869677068	0.066890855	0.680363372	0.808892242
chr7	124709004	124709404	401	*	5.908837097	5.96779831	5.847363154	0.100624328	0.535060479	0.70301592
chr7	128611009	128611409	401	*	5.912229221	5.670820566	6.118973768	-0.220968772	0.303056745	0.494321815
chr7	113207114	113207514	401	*	5.9150825	5.873606586	5.955399273	-0.03235762	0.876775449	0.932498761
chr7	98489202	98489602	401	*	5.915374683	5.780188187	6.038971861	-0.177411132	0.260558282	0.448110943
chr7	96416605	96417005	401	*	5.916256307	5.84190729	5.986960814	-0.114187409	0.460758102	0.643000415
chr7	81646680	81647080	401	*	5.917547074	5.902251152	5.932682522	-0.001001132	0.994965498	0.997830747
chr7	81656819	81657219	401	*	5.920043233	5.976238907	5.861569602	0.095022107	0.550726697	0.714217094
chr7	125335842	125336242	401	*	5.921665766	5.930820669	5.912452396	0.047104786	0.762577087	0.86120841
chr7	132253545	132253945	401	*	5.924541956	6.093901724	5.73262328	0.286653745	0.075625976	0.195058063
chr7	93093449	93093849	401	*	5.925598044	6.043885593	5.796738788	0.215068994	0.168233699	0.336061085
chr7	124788750	124789150	401	*	5.930433245	5.83224967	6.022358522	-0.117032392	0.470572803	0.651262523
chr7	112644096	112644496	401	*	5.931854182	5.891934202	5.970699236	-0.065290878	0.691892665	0.816692708
chr7	49065681	49066081	401	*	5.932369068	5.950778167	5.913722026	0.034183829	0.837356218	0.90968364
chr7	75329670	75330070	401	*	5.942590939	6.191131703	5.6421339	0.456124875	0.007590409	0.03668679
chr7	70625341	70625741	401	*	5.944530591	5.726391626	6.133977327	-0.300614708	0.069360879	0.183564139
chr7	49976042	49976442	401	*	5.946000991	5.974882044	5.916529942	0.024021576	0.874205577	0.93106261
chr7	100013921	100014321	401	*	5.947576423	5.968798893	5.926037097	0.063821524	0.695461246	0.818608883
chr7	110287581	110287981	401	*	5.947624243	5.939501075	5.955701929	0.003075544	0.983811561	0.992111671
chr7	24429602	24430002	401	*	5.949046889	5.799443029	6.08458443	-0.187996723	0.255570444	0.442699592
chr7	75455308	75455708	401	*	5.949673443	5.993350072	5.90463314	0.093626604	0.565344026	0.726221773
chr7	74055703	74056103	401	*	5.956008397	6.04427912	5.861982846	0.151121013	0.363883254	0.553529521
chr7	116036840	116037240	401	*	5.97066941	5.890382395	6.046722956	-0.111838333	0.469393469	0.650201538
chr7	48960608	48961008	401	*	5.973546482	6.048183188	5.894836835	0.135309594	0.370770412	0.559845869
chr7	125707607	125708007	401	*	5.977713183	5.832126054	6.109945975	-0.146553105	0.472065465	0.652591253
chr7	79594788	79595188	401	*	5.985471441	5.982159812	5.988775485	0.000534253	0.997263958	0.998591308
chr7	101513526	101513926	401	*	5.988446933	5.974153467	6.002600175	-0.045436672	0.763425431	0.861703487
chr7	138398422	138398822	401	*	5.990747276	5.631287615	6.278271039	-0.480529359	0.005016416	0.026785525
chr7	126032278	126032678	401	*	5.996532681	5.695902314	6.245191902	-0.452590505	0.005462381	0.028630767
chr7	81685201	81685601	401	*	6.000440819	5.890726924	6.102397641	-0.157716107	0.308684699	0.500233849
chr7	123908539	123908939	401	*	6.003067195	5.838782679	6.150541967	-0.210984942	0.205331922	0.383926828
chr7	49087037	49087437	401	*	6.004109494	6.061974025	5.943826768	0.090769848	0.570855495	0.730423124
chr7	48788754	48789154	401	*	6.005753474	6.22204484	5.75121743	0.376688505	0.034561399	0.112232952
chr7	73351907	73352307	401	*	6.008254168	6.001380474	6.015095268	0.012772161	0.936628436	0.9669218
chr7	81652216	81652616	401	*	6.013056122	5.946561386	6.076620632	-0.091898368	0.53535791	0.70332292
chr7	96865577	96865977	401	*	6.016732669	5.99373321	6.039371216	-0.040191376	0.785648183	0.876798616
chr7	143153811	143154211	401	*	6.017270026	5.648382228	6.310782653	-0.530132557	0.001277122	0.009292346
chr7	12774570	12774970	401	*	6.028103732	6.196308976	5.837666762	0.274376634	0.116552385	0.262965098
chr7	48882470	48882870	401	*	6.031356502	5.839722651	6.200494503	-0.294192602	0.056199152	0.158507481
chr7	78382148	78382548	401	*	6.03555609	6.11792923	5.94819339	0.154011088	0.353738388	0.543975125
chr7	118595106	118595506	401	*	6.036056605	6.073289742	5.997837039	0.071666772	0.660883295	0.79609186
chr7	116226827	116227227	401	*	6.040468592	6.042250413	6.038684568	0.011884254	0.936892674	0.966967938
chr7	89499817	89500217	401	*	6.041921822	6.012751761	6.070513758	-0.036284986	0.813813172	0.895383937
chr7	96797231	96797631	401	*	6.043144072	5.916251047	6.159772868	-0.175666754	0.271388434	0.46023009
chr7	72504116	72504516	401	*	6.047106279	6.15891542	5.925898406	0.19268857	0.220596266	0.402740997
chr7	112856137	112856537	401	*	6.048500211	6.05345448	6.04352887	0.026387349	0.861383906	0.923716968
chr7	68030939	68031339	401	*	6.048647305	6.042850392	6.054421018	0.013425657	0.92956879	0.962592064
chr7	25674509	25674909	401	*	6.050955982	5.754114873	6.297020052	-0.426127388	0.006901836	0.03423907
chr7	81868126	81868526	401	*	6.051989925	5.829010933	6.245074774	-0.310494083	0.061476906	0.168830577
chr7	73958784	73959184	401	*	6.055864596	6.170214689	5.931664637	0.171511514	0.280301591	0.469858
chr7	99466430	99466830	401	*	6.059891863	6.054376987	6.065385737	-0.019875033	0.894435587	0.943275858
chr7	96566130	96566530	401	*	6.061024295	6.094691802	6.026552293	0.074372659	0.634730486	0.778246429
chr7	78895641	78896041	401	*	6.061767734	6.152921734	5.964463568	0.170543256	0.274493016	0.463451235
chr7	19228587	19228987	401	*	6.067428721	6.078609554	6.056160559	0.038524645	0.809373615	0.892369003
chr7	78883212	78883612	401	*	6.071555895	6.011459273	6.129248934	-0.084887411	0.602906209	0.754636389
chr7	128003848	128004248	401	*	6.073750535	5.875073815	6.24834944	-0.285340077	0.07618265	0.195962027
chr7	70874222	70874622	401	*	6.073780832	6.150929818	5.992272014	0.142124401	0.372936579	0.562080715
chr7	36693006	36693406	401	*	6.081826331	6.255590974	5.884229508	0.295238676	0.057203813	0.160601744
chr7	17017034	17017434	401	*	6.082860419	6.2320555	5.916437765	0.263844953	0.109557749	0.252515574
chr7	135244498	135244898	401	*	6.082986304	6.022064335	6.141439562	-0.075206511	0.653243044	0.790428384
chr7	30456500	30456900	401	*	6.097548802	5.835518402	6.319223648	-0.386106851	0.012969097	0.054987776
chr7	96420821	96421221	401	*	6.105596251	6.025584081	6.181403135	-0.088651175	0.559312395	0.721246152
chr7	25688369	25688769	401	*	6.110411659	5.784651883	6.375994876	-0.457785806	0.003963822	0.022317748
chr7	98499068	98499468	401	*	6.119710557	6.143007573	6.096031152	0.05338697	0.719069598	0.834374951
chr7	96532512	96532912	401	*	6.128269682	6.157113222	6.098837693	0.015297044	0.920063828	0.957490944
chr7	144895850	144896250	401	*	6.130274629	5.769065595	6.418914458	-0.498025929	0.003926652	0.022149932
chr7	48932182	48932582	401	*	6.136731331	6.25603521	6.006664905	0.212769093	0.16167556	0.327468729
chr7	84086430	84086830	401	*	6.146380622	5.960248091	6.311219905	-0.272692403	0.079822529	0.202705599
chr7	96832601	96833001	401	*	6.148772782	6.412904324	5.825197417	0.495978444	0.002996063	0.01800904
chr7	143784476	143784876	401	*	6.153085025	5.861828389	6.395303435	-0.395636824	0.014231493	0.058915571
chr7	70946280	70946680	401	*	6.159855012	6.194189594	6.124683341	0.066594837	0.679136617	0.808134224
chr7	78518939	78519339	401	*	6.162746999	6.218627406	6.104614638	0.079438982	0.608267567	0.758174852
chr7	51831896	51832296	401	*	6.164899451	6.211092484	6.11717832	0.069702967	0.642378763	0.783443027
chr7	96522081	96522481	401	*	6.171473003	6.221334465	6.119826381	0.050371147	0.736630598	0.844825691
chr7	96915684	96916084	401	*	6.172534524	6.0421965	6.29206685	-0.20257181	0.210447863	0.390184773
chr7	143757669	143758069	401	*	6.173849241	6.035215869	6.300320988	-0.180440884	0.259556293	0.447051546
chr7	51221406	51221806	401	*	6.176365757	6.129087036	6.222144139	-0.083494898	0.562290558	0.723693115
chr7	19715395	19715795	401	*	6.176681136	6.218140823	6.133994652	0.044324905	0.832166571	0.90649507
chr7	99627137	99627537	401	*	6.186375826	5.95478705	6.385879902	-0.35784094	0.016816171	0.066500861
chr7	99664782	99665182	401	*	6.192010291	6.314828434	6.057755336	0.185874928	0.248689144	0.435255338
chr7	74386293	74386693	401	*	6.192606247	6.418692677	5.924384286	0.427765002	0.006734717	0.033540775
chr7	83475449	83475849	401	*	6.197213338	6.253992596	6.138107578	0.087602403	0.550775649	0.714246691
chr7	96563433	96563833	401	*	6.19797439	6.177096269	6.218554676	-0.015284246	0.918522371	0.956723046
chr7	144941603	144942003	401	*	6.203149097	6.091254314	6.306986547	-0.15373175	0.335186271	0.526582582
chr7	96756330	96756730	401	*	6.213795179	6.531777346	5.805310339	0.651715969	8.26E-05	0.00107689
chr7	96539361	96539761	401	*	6.235115576	6.060987284	6.390472507	-0.243459248	0.123281789	0.273295009
chr7	135961121	135961521	401	*	6.246077948	6.010714822	6.448375094	-0.318146183	0.040541663	0.125741107
chr7	144207824	144208224	401	*	6.249924845	6.144715911	6.347980118	-0.147932549	0.307321189	0.498842813
chr7	111588416	111588816	401	*	6.25763119	6.447429763	6.039025393	0.371378825	0.021116668	0.07832106
chr7	120851936	120852336	401	*	6.261218369	6.211075035	6.309677268	-0.043691434	0.774416081	0.869650779
chr7	96554033	96554433	401	*	6.26336462	6.21570713	6.309498021	-0.069495188	0.636312142	0.779463526
chr7	98836903	98837303	401	*	6.263691229	6.196589217	6.327810442	-0.087795078	0.56459637	0.725571252
chr7	96211367	96211767	401	*	6.265328477	5.856496045	6.583520681	-0.588326894	0.000307535	0.003028525
chr7	139584281	139584681	401	*	6.272260934	6.124413466	6.406355475	-0.20096624	0.17150612	0.340745904
chr7	73954285	73954685	401	*	6.282282747	6.261499122	6.302771208	-0.026407162	0.858218571	0.921770711
chr7	125723140	125723540	401	*	6.287620747	5.955035628	6.557716351	-0.467536312	0.006022221	0.030826611
chr7	83203347	83203747	401	*	6.309224536	6.216959317	6.395942097	-0.117438943	0.420149515	0.607421192
chr7	113147741	113148141	401	*	6.309371538	6.269055746	6.348591274	-0.06421222	0.661601002	0.796675864
chr7	67055315	67055715	401	*	6.315787069	6.052112004	6.538636931	-0.288043442	0.16196037	0.3278454
chr7	74107393	74107793	401	*	6.329471793	6.201297314	6.447182122	-0.164250256	0.295786289	0.486516535
chr7	144278700	144279100	401	*	6.354069567	6.216944665	6.479284856	-0.176749027	0.246181217	0.432582291
chr7	126041069	126041469	401	*	6.355865674	6.171920856	6.518987345	-0.281056693	0.050983988	0.147714709
chr7	143437323	143437723	401	*	6.365316805	5.885116248	6.724975199	-0.703482555	5.13E-05	0.000732704
chr7	135486322	135486722	401	*	6.372995021	6.048049667	6.638037432	-0.463840569	0.00235664	0.014941944
chr7	70332281	70332681	401	*	6.377597216	6.066280672	6.633513643	-0.490987025	0.001507189	0.010566613
chr7	75854537	75854937	401	*	6.396106762	6.365610661	6.42597155	-0.025829892	0.866332243	0.926399421
chr7	81859807	81860207	401	*	6.402638562	6.227616663	6.558706248	-0.255838587	0.078367681	0.200039839
chr7	91572768	91573168	401	*	6.406173456	6.495768168	6.310644116	0.149375519	0.294681245	0.485229659
chr7	67013652	67014052	401	*	6.423802983	6.220944287	6.601622219	-0.286349834	0.058548643	0.163227716
chr7	65105049	65105449	401	*	6.431986474	6.337108927	6.521007644	-0.121797424	0.403826063	0.59227674
chr7	65644573	65644973	401	*	6.432340577	6.376323381	6.486263781	-0.062835944	0.692568256	0.817122364
chr7	67063750	67064150	401	*	6.439864197	6.295668863	6.570947975	-0.213313345	0.158718847	0.323639713
chr7	142630615	142631015	401	*	6.442930333	5.938837131	6.815767204	-0.740002903	9.49E-06	0.000185612
chr7	84068858	84069258	401	*	6.443061383	6.366031015	6.516186474	-0.136943802	0.362177419	0.55198683
chr7	113242525	113242925	401	*	6.448610605	6.394442409	6.500818359	-0.06771	0.638764984	0.781137752
chr7	66260976	66261376	401	*	6.449585241	6.318304116	6.569910211	-0.203458059	0.152466454	0.315361061
chr7	113251029	113251429	401	*	6.453907054	6.451202632	6.456606416	0.003006846	0.988300958	0.994130401
chr7	65610372	65610772	401	*	6.4579927	6.329515244	6.57595848	-0.172243376	0.241832593	0.428170262
chr7	134342182	134342582	401	*	6.463770103	6.29642363	6.61370705	-0.229800042	0.156611541	0.320865508
chr7	143463788	143464188	401	*	6.473916927	6.173880546	6.722170102	-0.463122619	0.00259576	0.016118186
chr7	99565551	99565951	401	*	6.475167687	6.496872785	6.453131046	0.037472286	0.794434972	0.882930885
chr7	139388738	139389138	401	*	6.475508569	6.581646459	6.360937689	0.192045109	0.194948397	0.370628247
chr7	110627418	110627818	401	*	6.476980546	6.231902489	6.686408779	-0.369302206	0.010236536	0.046033107
chr7	83808975	83809375	401	*	6.481370722	6.643329551	6.298903653	0.276676033	0.080073881	0.203111644
chr7	92316272	92316672	401	*	6.48799797	6.762642479	6.14847763	0.550036828	0.000475992	0.004290931
chr7	49094270	49094670	401	*	6.489789039	6.487676854	6.491898136	0.014583894	0.918268395	0.956609093
chr7	81644694	81645094	401	*	6.489814457	6.316964929	6.644152912	-0.246637275	0.09152435	0.222777486
chr7	105400175	105400575	401	*	6.494142945	6.484310809	6.503908526	-0.005532126	0.977553124	0.989214154
chr7	68415827	68416227	401	*	6.509254905	6.459660342	6.557201097	-0.067869993	0.655942445	0.792332682
chr7	82206667	82207067	401	*	6.510845283	6.403101137	6.611098988	-0.14296604	0.341019169	0.531756526
chr7	96869124	96869524	401	*	6.515899951	6.112457324	6.830826127	-0.604360089	0.000240128	0.002487287
chr7	92460486	92460886	401	*	6.520124968	6.816924719	6.146019237	0.606554822	5.32E-05	0.000754544
chr7	49247991	49248391	401	*	6.528010804	6.499395343	6.556069707	-0.017645784	0.9110738	0.952680652
chr7	83952471	83952871	401	*	6.528902018	6.255547704	6.758620867	-0.419504372	0.006040806	0.030894117
chr7	92264321	92264721	401	*	6.531202127	6.777952606	6.233360399	0.474951535	0.003610716	0.020782346
chr7	110762784	110763184	401	*	6.560667112	6.493825667	6.62454837	-0.119593109	0.400292976	0.589002277
chr7	143013870	143014270	401	*	6.561541245	6.170314496	6.868991946	-0.555219774	0.000405239	0.00377871
chr7	135083883	135084283	401	*	6.567512089	6.38872402	6.72656664	-0.260259086	0.084566035	0.211026001
chr7	78595958	78596358	401	*	6.580652341	6.531418937	6.628260903	-0.094637371	0.513503347	0.685281222
chr7	96575280	96575680	401	*	6.58932376	6.4411473	6.723688835	-0.197578398	0.216197836	0.397349547
chr7	73917903	73918303	401	*	6.595244754	6.535594792	6.652526028	-0.079498655	0.618313173	0.765980417
chr7	138655967	138656367	401	*	6.612741768	6.487990471	6.727559008	-0.19921656	0.179485296	0.351366364
chr7	50241556	50241956	401	*	6.618724992	6.48928192	6.737504257	-0.194030586	0.209709214	0.38925155
chr7	66903073	66903473	401	*	6.636245181	6.392570607	6.844648346	-0.371452886	0.01603124	0.064224168
chr7	68749182	68749582	401	*	6.712520181	6.820814567	6.59543225	0.12824767	0.52911822	0.698217865
chr7	96530650	96531050	401	*	6.728638368	6.736824591	6.720405428	0.019756549	0.888695062	0.939708113
chr7	35333840	35334240	401	*	6.749266015	6.544643527	6.928438515	-0.212715724	0.30034966	0.491522093
chr7	73334973	73335373	401	*	6.775459483	6.700157372	6.847025375	-0.119283243	0.401588854	0.590207705
chr7	79272856	79273256	401	*	6.809161821	6.808701964	6.809621532	0.002614135	0.987423201	0.993821581
chr7	67087825	67088225	401	*	6.809414631	6.70464331	6.907089692	-0.143249481	0.314170791	0.505693609
chr7	144271149	144271549	401	*	6.832504254	6.596494353	7.035278748	-0.353031748	0.018179079	0.070395344
chr7	99141109	99141509	401	*	6.872767673	6.906296366	6.838441184	0.066512119	0.673199923	0.804455185
chr7	143124030	143124430	401	*	6.888396028	6.525916949	7.177844733	-0.500759763	0.003723313	0.021286001
chr7	143447128	143447528	401	*	6.920434887	6.394702797	7.304919598	-0.778413316	5.53E-06	0.00011969
chr7	143433399	143433799	401	*	7.051839548	6.637857108	7.373134236	-0.609584325	0.000121772	0.001473021
chr7	143428404	143428804	401	*	7.142570401	6.63333086	7.518201881	-0.749491367	5.70E-06	0.000122349
chr8	84663485	84663885	401	*	3.012810315	3.438406441	2.406495869	0.467469149	0.049909801	0.145503338
chr8	87472186	87472586	401	*	3.022991718	2.944879012	3.097091467	-0.016993713	0.935810633	0.966363661
chr8	57546771	57547171	401	*	3.044741858	3.559116768	2.237882471	0.628107164	0.013627281	0.057032885
chr8	121499743	121500143	401	*	3.101857455	2.734054011	3.394684537	-0.272200963	0.217836734	0.399230585
chr8	124911031	124911431	401	*	3.114512117	3.056712619	3.170084887	-0.053496471	0.79966184	0.886160746
chr8	70559679	70560079	401	*	3.130177727	2.05837375	3.738302098	-0.831194147	0.002492242	0.015630965
chr8	125242670	125243070	401	*	3.186298538	3.279150905	3.087056565	0.064844192	0.759270945	0.859499075
chr8	87373085	87373485	401	*	3.272476253	3.715054702	2.630802564	0.591566979	0.017529209	0.068526095
chr8	99233368	99233768	401	*	3.301992634	3.561660436	2.985099761	0.239066466	0.275519578	0.464402371
chr8	36645677	36646077	401	*	3.339312525	3.425147339	3.248045999	0.13528611	0.52559252	0.69558354
chr8	88913140	88913540	401	*	3.367909691	2.879914987	3.731904396	-0.34957784	0.122690435	0.272477032
chr8	116535063	116535463	401	*	3.38324901	3.599966886	3.128121657	0.197268834	0.360847299	0.550747974
chr8	36067519	36067919	401	*	3.388793936	3.569026754	3.182786806	0.228022037	0.291193522	0.481370528
chr8	70768075	70768475	401	*	3.412244872	3.413753743	3.41073442	0.030989766	0.882828253	0.936077492
chr8	57577593	57577993	401	*	3.497876674	3.762873696	3.17299964	0.320947578	0.148541297	0.310184859
chr8	86487686	86488086	401	*	3.515156806	3.345462454	3.666975354	-0.101598864	0.629825287	0.774643659
chr8	95331458	95331858	401	*	3.535627188	3.575644617	3.494468013	0.073293065	0.724696013	0.838280924
chr8	121973918	121974318	401	*	3.542999702	3.072946041	3.896957815	-0.461356841	0.046054819	0.137416813
chr8	16840626	16841026	401	*	3.574521654	3.81462535	3.286320397	0.306360429	0.162988528	0.329197486
chr8	12794036	12794436	401	*	3.586213684	3.005140083	3.999302795	-0.608407329	0.013679745	0.057178634
chr8	115538815	115539215	401	*	3.593155064	3.35855076	3.794891693	-0.182663892	0.392397926	0.581296421
chr8	118537230	118537630	401	*	3.60383993	3.525756365	3.677913456	-0.059779979	0.774549337	0.869701193
chr8	44521900	44522300	401	*	3.658602786	3.705695788	3.609920533	-0.018109685	0.931435453	0.963620205
chr8	3279620	3280020	401	*	3.661136711	3.936725591	3.320169654	0.314544615	0.155761594	0.319817326
chr8	91331030	91331430	401	*	3.668418942	3.699088055	3.637083671	0.044271589	0.829661607	0.904727401
chr8	13222448	13222848	401	*	3.712584226	3.193718882	4.093401741	-0.469699526	0.039626072	0.123713219
chr8	70315705	70316105	401	*	3.731470542	3.290694872	4.068623978	-0.351133264	0.118090568	0.265252789
chr8	122019937	122020337	401	*	3.746257779	3.215728609	4.133288554	-0.572994961	0.016730066	0.066271254
chr8	98854210	98854610	401	*	3.748975376	4.063691787	3.345877814	0.411534734	0.066957714	0.179369304
chr8	45628203	45628603	401	*	3.756029283	4.107405846	3.2905345	0.470725796	0.04143848	0.127672813
chr8	56621197	56621597	401	*	3.764473967	3.709867878	3.817088368	-0.059724878	0.770636851	0.867008819
chr8	27227517	27227917	401	*	3.766211143	2.995921396	4.265687437	-0.799763277	0.001829403	0.012304123
chr8	117452544	117452944	401	*	3.773450324	3.256136142	4.153435722	-0.518935532	0.024401908	0.08686386
chr8	92678076	92678476	401	*	3.78869825	3.938817371	3.621124761	0.129376209	0.534094139	0.702070387
chr8	11943406	11943806	401	*	3.803021769	3.765988399	3.83912825	-0.006462822	0.974938095	0.987715946
chr8	123125492	123125892	401	*	3.808078583	3.789450798	3.826468912	0.037657068	0.855954503	0.920235231
chr8	124238199	124238599	401	*	3.827216613	3.46032857	4.119464311	-0.342588155	0.111879654	0.256047764
chr8	95099691	95100091	401	*	3.835951446	3.342964974	4.202704274	-0.538652696	0.020239812	0.07596301
chr8	13437682	13438082	401	*	3.837782976	3.293029706	4.232287649	-0.562055375	0.016452067	0.065460035
chr8	13037419	13037819	401	*	3.842458023	2.865088747	4.419797368	-0.946800624	0.00048152	0.00432695
chr8	111080196	111080596	401	*	3.85275449	3.659289327	4.023317013	-0.184894643	0.380975557	0.56986144
chr8	32639033	32639433	401	*	3.860742508	4.295460751	3.2355943	0.571095561	0.017985139	0.069849476
chr8	125956305	125956705	401	*	3.865044433	4.383304437	3.048431002	0.867019477	0.000968985	0.007483173
chr8	83898642	83899042	401	*	3.868665891	4.26801305	3.314581237	0.629565744	0.008473049	0.039875158
chr8	12175459	12175859	401	*	3.869338072	3.705382182	4.016548031	-0.156580074	0.451197593	0.634291712
chr8	27114658	27115058	401	*	3.869807886	3.588334502	4.105228196	-0.344064807	0.110734443	0.254359391
chr8	12767977	12768377	401	*	3.870735107	3.736565148	3.993482121	-0.169293142	0.410631539	0.598863976
chr8	124294010	124294410	401	*	3.879836256	3.569329022	4.135206214	-0.341887105	0.118973033	0.266565342
chr8	87929570	87929970	401	*	3.881718238	3.616842356	4.105424562	-0.274110916	0.194440009	0.369938079
chr8	14726418	14726818	401	*	3.887009947	3.79916544	3.969811281	-0.119914441	0.557485154	0.719703392
chr8	106262811	106263211	401	*	3.892301686	3.842987085	3.939986169	-0.009789434	0.961663393	0.980603227
chr8	84713615	84714015	401	*	3.892698009	3.850679053	3.933527704	-0.019074745	0.926906389	0.961451014
chr8	84025754	84026154	401	*	3.900300305	3.795963526	3.99759761	-0.116176123	0.570056436	0.729766682
chr8	124273939	124274339	401	*	3.902414926	3.62376069	4.135861729	-0.264198988	0.214675801	0.395430889
chr8	13559442	13559842	401	*	3.902973282	3.524938448	4.20223549	-0.313171462	0.151724967	0.314474057
chr8	87606301	87606701	401	*	3.905196138	3.922882487	3.887290273	0.041153292	0.838995484	0.910705873
chr8	40984656	40985056	401	*	3.912959569	4.275273186	3.427994258	0.544720079	0.018313219	0.070746678
chr8	122698519	122698919	401	*	3.913331167	4.015055413	3.803886556	0.102239421	0.613322659	0.76208093
chr8	119625068	119625468	401	*	3.916249731	3.746304037	4.068269378	-0.114475507	0.576604315	0.734844577
chr8	46292703	46293103	401	*	3.925698358	3.465967927	4.273792384	-0.557722011	0.016417699	0.065370462
chr8	4257563	4257963	401	*	3.940838076	3.830485894	4.043345856	-0.073239559	0.718049342	0.833629661
chr8	9465901	9466301	401	*	3.94424937	3.774783241	4.095885261	-0.158980039	0.441664964	0.626373614
chr8	107947680	107948080	401	*	3.950311508	3.222526015	4.431786053	-0.792142286	0.001416538	0.010061128
chr8	121074796	121075196	401	*	3.955952036	3.565728932	4.262784007	-0.348402413	0.112838329	0.257546967
