anchor_id	loop_id	anchor_number	chr	start	end	anchor_type	anchor_distance_to_tss	loop_class	loop_direction	loop_logFC	loop_fdr	loop_category	loop_resolution_kb	loop_distance	loop_type	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_Promoter_overlap
loop_5266_A2	loop_5266	2	chr7	40900000	40925000	Repressed_Promoter	0	Gained	up_in_mutant	0.594446117490419	0.0004856466317932	moderate_differential	25	1075000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5270_A2	loop_5270	2	chr7	135475000	135500000	Polycomb	28653	Gained	up_in_mutant	0.333200712649256	0.0074095774162963	weak_differential	25	1800000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5273_A2	loop_5273	2	chr7	70325000	70350000	Repressed_Promoter	0	Gained	up_in_mutant	0.472955372486543	0.0014844222326758	weak_differential	25	1375000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5275_A2	loop_5275	2	chr7	70325000	70350000	Repressed_Promoter	0	Gained	up_in_mutant	0.432980335147294	0.0031715110250116	weak_differential	25	1750000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5280_A2	loop_5280	2	chr7	55700000	55725000	CTCF_Site	43177	Lost	down_in_mutant	-0.385646991608848	0.0135708667680301	weak_differential	25	4100000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5293_A2	loop_5293	2	chr10	122025000	122050000	Repressed_Promoter	0	Gained	up_in_mutant	0.365081350306187	7.61354236004796e-05	weak_differential	25	350000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5302_A2	loop_5302	2	chr10	64075000	64100000	Active_Promoter	0	Gained	up_in_mutant	0.557068062742277	1.85009049103133e-05	moderate_differential	25	425000	Active_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_5306_A2	loop_5306	2	chr10	5e+06	5025000	Active_Enhancer	388406	Gained	up_in_mutant	0.391014643715101	0.0003761081211422	weak_differential	25	350000	Active_Enhancer-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_5362_A2	loop_5362	2	chr8	109400000	109425000	Polycomb	59135	Gained	up_in_mutant	0.432934934429441	0.0002499631424906	weak_differential	25	525000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5380_A2	loop_5380	2	chr8	50900000	50925000	Bivalent_Promoter	531887	Gained	up_in_mutant	0.440542416744243	0.0008254405568201	weak_differential	25	625000	Bivalent_Promoter-Poised_Enhancer	TRUE	TRUE	TRUE	TRUE	TRUE
loop_5382_A2	loop_5382	2	chr8	94200000	94225000	CTCF_Site	0	Lost	down_in_mutant	-0.334157177158774	0.0193949912853322	weak_differential	25	1200000	Other-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_5385_A2	loop_5385	2	chr8	3950000	3975000	CTCF_Site	0	Lost	down_in_mutant	-0.445936268635301	0.0013694285599311	weak_differential	25	4e+05	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5408_A2	loop_5408	2	chr14	28500000	28525000	Repressed_Promoter	0	Gained	up_in_mutant	0.301694487230328	0.0039580158321032	weak_differential	25	425000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	TRUE	TRUE
loop_5419_A2	loop_5419	2	chr14	35450000	35475000	Other	336977	Gained	up_in_mutant	0.315124649151353	0.0054595759590861	weak_differential	25	650000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5437_A2	loop_5437	2	chr14	114775000	114800000	CTCF_Site	31964	Lost	down_in_mutant	-0.301468482256356	0.0220734076186755	weak_differential	25	4900000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5459_A2	loop_5459	2	chr9	79275000	79300000	Active_Enhancer	219301	Lost	down_in_mutant	-0.36289088204788	0.0005963459391653	weak_differential	25	275000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_5489_A2	loop_5489	2	chr9	92200000	92225000	Poised_Enhancer	7063	Lost	down_in_mutant	-0.335118088489892	0.0017082944587038	weak_differential	25	1900000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_5500_A2	loop_5500	2	chr9	12875000	12900000	CTCF_Site	205857	Lost	down_in_mutant	-0.341591457242593	0.0077870416995585	weak_differential	25	1975000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5538_A2	loop_5538	2	chr11	53250000	53275000	CTCF_Site	25456	Gained	up_in_mutant	0.36110923214349	0.000586780704863	weak_differential	25	750000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5540_A2	loop_5540	2	chr11	24975000	2.5e+07	Polycomb	244277	Gained	up_in_mutant	0.363427240511435	0.0003463397610358	weak_differential	25	3e+05	Polycomb-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5565_A2	loop_5565	2	chr11	57450000	57475000	Polycomb	43616	Gained	up_in_mutant	0.532929630903654	0.0001600861883595	moderate_differential	25	450000	Repressed_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_5578_A2	loop_5578	2	chr11	29100000	29125000	CTCF_Site	5743	Gained	up_in_mutant	0.339702658617376	0.0202895982452494	weak_differential	25	1900000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5598_A2	loop_5598	2	chr13	23725000	23750000	Active_Promoter	0	Lost	down_in_mutant	-0.354948705328309	0.0004541304962455	weak_differential	25	1950000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_5621_A2	loop_5621	2	chr13	85250000	85275000	Poised_Enhancer	14129	Lost	down_in_mutant	-0.405943159839452	0.0043600282937849	weak_differential	25	3600000	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_5664_A2	loop_5664	2	chr12	6025000	6050000	Polycomb	649129	Gained	up_in_mutant	0.332949578740553	0.0011982289428957	weak_differential	25	6e+05	Polycomb-Poised_Enhancer	TRUE	TRUE	TRUE	FALSE	FALSE
loop_5677_A2	loop_5677	2	chr12	50675000	50700000	CTCF_Site	25901	Gained	up_in_mutant	0.510884262294389	0.0006224392874336	moderate_differential	25	1325000	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5678_A2	loop_5678	2	chr12	28425000	28450000	Poised_Enhancer	102398	Gained	up_in_mutant	0.390817055923259	0.010376578922824	weak_differential	25	2125000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_5690_A2	loop_5690	2	chr15	84425000	84450000	Repressed_Promoter	0	Gained	up_in_mutant	0.419254207827861	1.9708685871684e-05	weak_differential	25	175000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5706_A2	loop_5706	2	chr15	40925000	40950000	Active_Enhancer	223486	Lost	down_in_mutant	-0.322212574444571	0.0008254405568201	weak_differential	25	775000	Active_Enhancer-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_5770_A2	loop_5770	2	chr16	56650000	56675000	CTCF_Site	42449	Lost	down_in_mutant	-0.362572605112392	0.001617971011825	weak_differential	25	350000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5784_A2	loop_5784	2	chr16	43150000	43175000	Poised_Enhancer	237934	Gained	up_in_mutant	0.718907973515774	0.0001388477754494	moderate_differential	25	550000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_5795_A2	loop_5795	2	chr16	59625000	59650000	Active_Promoter	0	Lost	down_in_mutant	-0.305439882337999	0.0128635145590542	weak_differential	25	2025000	Active_Promoter-Other	TRUE	FALSE	TRUE	TRUE	FALSE
loop_5818_A2	loop_5818	2	chr17	67450000	67475000	Polycomb	95542	Gained	up_in_mutant	0.321803810993749	0.0014867840893032	weak_differential	25	875000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5825_A2	loop_5825	2	chr17	15700000	15725000	Active_Promoter	0	Lost	down_in_mutant	-0.352225202139341	0.0007766723959428	weak_differential	25	325000	Active_Promoter-Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE
loop_5827_A2	loop_5827	2	chr17	78800000	78825000	CTCF_Site	10363	Gained	up_in_mutant	0.442362151582557	0.0002525434188085	weak_differential	25	4150000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5842_A2	loop_5842	2	chr17	36250000	36275000	Active_Promoter	0	Gained	up_in_mutant	0.360150970121925	0.0196105838503029	weak_differential	25	14550000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_5883_A2	loop_5883	2	chr1	62775000	62800000	Polycomb	71714	Gained	up_in_mutant	0.362920705031036	0.001034804465448	weak_differential	25	875000	Polycomb-Poised_Enhancer	TRUE	TRUE	TRUE	FALSE	FALSE
loop_5904_A2	loop_5904	2	chr1	91100000	91125000	CTCF_Site	20100	Gained	up_in_mutant	0.392272586327512	0.0003311903298984	weak_differential	25	475000	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5909_A2	loop_5909	2	chr1	42700000	42725000	Repressed_Promoter	0	Gained	up_in_mutant	0.437956769843666	0.0003539522514609	weak_differential	25	475000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_5913_A2	loop_5913	2	chr1	167900000	167925000	Polycomb	210762	Gained	up_in_mutant	0.312616798450715	0.0049773083877978	weak_differential	25	5e+05	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_5916_A2	loop_5916	2	chr1	187975000	1.88e+08	Poised_Enhancer	8989	Gained	up_in_mutant	0.519003177534187	0.000113112464499	moderate_differential	25	525000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	TRUE	FALSE
loop_5935_A2	loop_5935	2	chr1	33650000	33675000	Active_Promoter	0	Gained	up_in_mutant	0.714182142698053	2.45354411528528e-05	moderate_differential	25	1500000	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE
loop_6010_A2	loop_6010	2	chr19	49725000	49750000	CTCF_Site	928645	Gained	up_in_mutant	0.51780466570057	0.0001800657231761	moderate_differential	25	1525000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6041_A2	loop_6041	2	chr2	148025000	148050000	Repressed_Promoter	0	Gained	up_in_mutant	0.696378550721862	1.05730722485902e-05	moderate_differential	25	225000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6049_A2	loop_6049	2	chr2	148075000	148100000	Other	28030	Gained	up_in_mutant	0.829613689330242	4.35491333426416e-06	moderate_differential	25	250000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6058_A2	loop_6058	2	chr2	68325000	68350000	Active_Enhancer	122267	Gained	up_in_mutant	0.512504468635122	3.05077555016404e-05	moderate_differential	25	8e+05	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_6070_A2	loop_6070	2	chr2	118100000	118125000	Repressed_Promoter	0	Gained	up_in_mutant	0.396064500504745	0.0006223284796886	weak_differential	25	325000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6094_A2	loop_6094	2	chr2	115500000	115525000	Polycomb	2743	Lost	down_in_mutant	-0.33929872229049	0.0070551366999196	weak_differential	25	650000	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE
loop_6097_A2	loop_6097	2	chr2	160575000	160600000	Polycomb	45887	Gained	up_in_mutant	0.322696823787181	0.0089495541573461	weak_differential	25	1150000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6107_A2	loop_6107	2	chr2	117100000	117125000	Active_Promoter	0	Lost	down_in_mutant	-0.447976046523597	0.0165595085358804	weak_differential	25	2450000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_6166_A2	loop_6166	2	chr3	51100000	51125000	Polycomb	99446	Gained	up_in_mutant	0.372805442739447	0.0001691054306186	weak_differential	25	175000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6190_A2	loop_6190	2	chr3	145900000	145925000	CTCF_Site	0	Gained	up_in_mutant	0.327821966141035	0.0015225127439381	weak_differential	25	5e+05	Poised_Enhancer-Other	TRUE	TRUE	TRUE	TRUE	FALSE
loop_6192_A2	loop_6192	2	chr3	30500000	30525000	Polycomb	23007	Gained	up_in_mutant	0.37807288633705	0.0007084820277281	weak_differential	25	7e+05	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6193_A2	loop_6193	2	chr3	100025000	100050000	Active_Enhancer	112380	Gained	up_in_mutant	0.359325691115533	0.0029935571488249	weak_differential	25	8e+05	Repressed_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_6204_A2	loop_6204	2	chr3	35475000	35500000	Polycomb	166162	Gained	up_in_mutant	0.400966214765527	0.0005630831522246	weak_differential	25	1150000	Polycomb-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6209_A2	loop_6209	2	chr3	129200000	129225000	Repressed_Promoter	121	Gained	up_in_mutant	0.327275619728163	0.0103874776075606	weak_differential	25	875000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6212_A2	loop_6212	2	chr3	124575000	124600000	CTCF_Site	0	Lost	down_in_mutant	-0.443787454653537	0.0003024345012259	weak_differential	25	1200000	Active_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6262_A2	loop_6262	2	chr4	82275000	82300000	Poised_Enhancer	208015	Lost	down_in_mutant	-0.311121875358515	0.0005701061386663	weak_differential	25	725000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6282_A2	loop_6282	2	chr4	125975000	1.26e+08	CTCF_Site	24549	Gained	up_in_mutant	0.3442011374059	0.0005579441079319	weak_differential	25	1e+06	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6284_A2	loop_6284	2	chr4	56675000	56700000	Poised_Enhancer	41442	Gained	up_in_mutant	0.337350833526191	0.001086919243303	weak_differential	25	325000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6305_A2	loop_6305	2	chr4	40975000	4.1e+07	CTCF_Site	0	Gained	up_in_mutant	0.693056144074067	0.0003951913670378	moderate_differential	25	8250000	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6308_A2	loop_6308	2	chr4	20025000	20050000	Active_Promoter	0	Lost	down_in_mutant	-0.446799174487475	0.009371778677709	weak_differential	25	9025000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_6375_A2	loop_6375	2	chr6	112050000	112075000	Polycomb	135707	Gained	up_in_mutant	0.345991988762596	0.0014217867408662	weak_differential	25	325000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6385_A2	loop_6385	2	chr6	65025000	65050000	Active_Promoter	0	Gained	up_in_mutant	0.600121003834665	4.22559418913782e-05	moderate_differential	25	350000	Active_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_6403_A2	loop_6403	2	chr6	22975000	2.3e+07	CTCF_Site	99497	Gained	up_in_mutant	0.473893697480347	0.0008354551500878	weak_differential	25	450000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6420_A2	loop_6420	2	chr6	121450000	121475000	Repressed_Promoter	0	Gained	up_in_mutant	0.879348111485193	6.86593626554587e-05	moderate_differential	25	475000	Repressed_Promoter-Active_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6423_A2	loop_6423	2	chr6	40675000	40700000	CTCF_Site	46168	Lost	down_in_mutant	-0.465165421628242	0.0005630831522246	weak_differential	25	850000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6447_A2	loop_6447	2	chr7	74350000	74375000	Poised_Enhancer	179779	Gained	up_in_mutant	0.30328518738485	0.0049952672956027	weak_differential	25	325000	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6453_A2	loop_6453	2	chr7	74350000	74375000	Poised_Enhancer	179779	Gained	up_in_mutant	0.34647035946227	0.0040270161658568	weak_differential	25	450000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6459_A2	loop_6459	2	chr7	116025000	116050000	Repressed_Promoter	0	Gained	up_in_mutant	0.376621083973942	0.0010065584487503	weak_differential	25	575000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6463_A2	loop_6463	2	chr7	129500000	129525000	CTCF_Site	66862	Gained	up_in_mutant	0.583395138969523	0.0002552084626416	moderate_differential	25	725000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6469_A2	loop_6469	2	chr7	134550000	134575000	Polycomb	51015	Gained	up_in_mutant	0.391585816047741	0.0020509389474463	weak_differential	25	7e+05	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_6470_A2	loop_6470	2	chr7	116025000	116050000	Repressed_Promoter	0	Gained	up_in_mutant	0.360833766289721	0.0035553547743069	weak_differential	25	1175000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6476_A2	loop_6476	2	chr7	73650000	73675000	Polycomb	11600	Lost	down_in_mutant	-0.329459113826142	0.0097673363212549	weak_differential	25	1275000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6492_A2	loop_6492	2	chr7	132825000	132850000	Poised_Enhancer	2672	Gained	up_in_mutant	0.323435972911939	0.0286856717610407	weak_differential	25	925000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6527_A2	loop_6527	2	chr10	91525000	91550000	Poised_Enhancer	304357	Gained	up_in_mutant	0.356740611835573	0.0005216861839745	weak_differential	25	250000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6535_A2	loop_6535	2	chr10	108425000	108450000	Polycomb	7748	Gained	up_in_mutant	0.328299236278342	0.0018661038969629	weak_differential	25	650000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6553_A2	loop_6553	2	chr10	57600000	57625000	Poised_Enhancer	6980	Gained	up_in_mutant	0.411178579825209	0.0043033434101983	weak_differential	25	3e+05	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6564_A2	loop_6564	2	chr8	12550000	12575000	Repressed_Promoter	0	Gained	up_in_mutant	0.371748696936599	0.0002552084626416	weak_differential	25	575000	Repressed_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_6593_A2	loop_6593	2	chr8	90775000	90800000	Poised_Enhancer	17392	Gained	up_in_mutant	0.406316518670903	0.0004339748826208	weak_differential	25	950000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6607_A2	loop_6607	2	chr8	17525000	17550000	Bivalent_Promoter	0	Gained	up_in_mutant	0.324054185376792	0.0052809721696713	weak_differential	25	1450000	Bivalent_Promoter-Poised_Enhancer	TRUE	TRUE	TRUE	TRUE	TRUE
loop_6610_A2	loop_6610	2	chr8	80475000	80500000	Repressed_Promoter	0	Gained	up_in_mutant	0.337901324440032	0.0013684076414836	weak_differential	25	550000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6611_A2	loop_6611	2	chr8	109400000	109425000	Polycomb	59135	Gained	up_in_mutant	0.403310074306788	0.0017638124168629	weak_differential	25	625000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6623_A2	loop_6623	2	chr8	58525000	58550000	Active_Enhancer	150786	Lost	down_in_mutant	-0.467350341409516	0.0013877437661877	weak_differential	25	1050000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_6629_A2	loop_6629	2	chr8	38800000	38825000	CTCF_Site	138491	Gained	up_in_mutant	0.447242876623272	0.0066877919229036	weak_differential	25	1675000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6639_A2	loop_6639	2	chr14	17900000	17925000	Poised_Enhancer	239738	Gained	up_in_mutant	0.326250611194777	0.0003466045090541	weak_differential	25	250000	Bivalent_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6642_A2	loop_6642	2	chr14	32950000	32975000	Polycomb	16381	Gained	up_in_mutant	0.32302666541158	0.0004684422489338	weak_differential	25	2e+05	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6659_A2	loop_6659	2	chr14	104375000	104400000	Polycomb	67998	Gained	up_in_mutant	0.322965548878496	0.0007859328797927	weak_differential	25	350000	Repressed_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_6677_A2	loop_6677	2	chr14	23525000	23550000	Poised_Enhancer	430428	Gained	up_in_mutant	0.379209679251455	0.0026725208908153	weak_differential	25	475000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6733_A2	loop_6733	2	chr9	15675000	15700000	CTCF_Site	9737	Gained	up_in_mutant	0.346280650580045	0.0003110239723573	weak_differential	25	325000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6773_A2	loop_6773	2	chr11	87375000	87400000	CTCF_Site	4953	Gained	up_in_mutant	0.400255211665779	2.93742348439409e-05	weak_differential	25	150000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6775_A2	loop_6775	2	chr11	81950000	81975000	Repressed_Promoter	0	Gained	up_in_mutant	0.328456493161064	0.0002650640503349	weak_differential	25	325000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6825_A2	loop_6825	2	chr11	57450000	57475000	Polycomb	43616	Gained	up_in_mutant	0.381830632514607	0.0005201380786428	weak_differential	25	1150000	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_6865_A2	loop_6865	2	chr13	53750000	53775000	CTCF_Site	101414	Gained	up_in_mutant	0.322575733734982	0.0014546485533199	weak_differential	25	325000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6870_A2	loop_6870	2	chr13	62850000	62875000	CTCF_Site	0	Gained	up_in_mutant	0.355747655795921	0.0015225127439381	weak_differential	25	3e+05	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6872_A2	loop_6872	2	chr13	98575000	98600000	Polycomb	37409	Gained	up_in_mutant	0.325949399291254	0.0005630831522246	weak_differential	25	275000	Active_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_6920_A2	loop_6920	2	chr12	110375000	110400000	Polycomb	47119	Gained	up_in_mutant	0.470790248152308	5.12963600116026e-05	weak_differential	25	625000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_6942_A2	loop_6942	2	chr12	91300000	91325000	Poised_Enhancer	59408	Lost	down_in_mutant	-0.410904521820308	0.0020806939230237	weak_differential	25	1375000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6980_A2	loop_6980	2	chr15	97175000	97200000	Poised_Enhancer	7755	Gained	up_in_mutant	0.311535223240187	0.0011126694867601	weak_differential	25	225000	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_6993_A2	loop_6993	2	chr15	18800000	18825000	Active_Promoter	0	Gained	up_in_mutant	0.318485495751454	0.0148991925059344	weak_differential	25	1725000	Active_Promoter-Other	TRUE	FALSE	TRUE	TRUE	FALSE
loop_7004_A2	loop_7004	2	chr15	52150000	52175000	Active_Enhancer	109892	Lost	down_in_mutant	-0.476683799143606	0.010401468756788	weak_differential	25	3825000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_7058_A2	loop_7058	2	chr16	8325000	8350000	Poised_Enhancer	75135	Gained	up_in_mutant	0.443120443035473	0.0039132907877522	weak_differential	25	1300000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_7072_A2	loop_7072	2	chr16	58400000	58425000	Other	0	Gained	up_in_mutant	0.325250668905306	0.0099062144446858	weak_differential	25	1700000	Active_Promoter-Other	TRUE	TRUE	TRUE	TRUE	FALSE
loop_7100_A2	loop_7100	2	chr17	42575000	42600000	Poised_Enhancer	11394	Lost	down_in_mutant	-0.304256674680602	0.0010903545169738	weak_differential	25	1075000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_7110_A2	loop_7110	2	chr17	42800000	42825000	CTCF_Site	51664	Lost	down_in_mutant	-0.488672567691431	0.0003233656622415	weak_differential	25	1875000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_7114_A2	loop_7114	2	chr17	93125000	93150000	CTCF_Site	49016	Gained	up_in_mutant	0.461380786494324	0.0125900647412741	weak_differential	25	2550000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_7136_A2	loop_7136	2	chr1	184750000	184775000	Polycomb	17380	Gained	up_in_mutant	0.35882383671483	0.0012675569679034	weak_differential	25	5e+05	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_7143_A2	loop_7143	2	chr1	135650000	135675000	Polycomb	13104	Gained	up_in_mutant	0.402724505367524	4.02307502752958e-05	weak_differential	25	2e+05	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_7175_A2	loop_7175	2	chr1	184725000	184750000	Repressed_Promoter	0	Gained	up_in_mutant	0.354437715103851	0.0002519076816104	weak_differential	25	3e+05	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_7186_A2	loop_7186	2	chr1	129700000	129725000	CTCF_Site	426697	Gained	up_in_mutant	0.308841434980538	0.0002284957027845	weak_differential	25	225000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_7196_A2	loop_7196	2	chr1	42700000	42725000	Repressed_Promoter	0	Gained	up_in_mutant	0.477785021553951	0.0006174090312581	weak_differential	25	9e+05	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_7209_A2	loop_7209	2	chr1	42675000	42700000	Repressed_Promoter	0	Gained	up_in_mutant	0.410230933382571	0.0003433068738537	weak_differential	25	450000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_7217_A2	loop_7217	2	chr1	62675000	62700000	Polycomb	3284	Gained	up_in_mutant	0.325189415704114	0.0028387122124248	weak_differential	25	1500000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_7233_A2	loop_7233	2	chr1	111225000	111250000	CTCF_Site	247415	Lost	down_in_mutant	-0.358942489685756	0.0158378794422471	weak_differential	25	1400000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_7238_A2	loop_7238	2	chr1	58950000	58975000	Active_Promoter	0	Gained	up_in_mutant	0.733198058471884	0.0118915603477668	moderate_differential	25	6850000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
