method	method_key	anchor_id	loop_id	anchor_chr	anchor_start	anchor_end	anchor_type	loop_class	loop_logFC	gene_name
Direct overlap	direct	loop_12039_A2	loop_12039	chr17	94730000	94740000	CTCF_Site	Lost	-0.445181303766523	Mettl4
Direct overlap	direct	loop_19366_A2	loop_19366	chr17	42590000	42600000	Other	Lost	-0.413843979015196	Opn5
Direct overlap	direct	loop_12590_A2	loop_12590	chr1	85730000	85740000	CTCF_Site	Gained	0.358620130572455	A630001G21Rik
Direct overlap	direct	loop_12591_A2	loop_12591	chr1	51090000	51100000	Poised_Enhancer	Lost	-0.300801044265635	Tmeff2
Direct overlap	direct	loop_12622_A2	loop_12622	chr1	1.44e+08	144010000	Active_Promoter	Gained	0.309150887868922	Rgs2
Direct overlap	direct	loop_11979_A2	loop_11979	chr1	56975000	5.7e+07	Repressed_Promoter	Gained	0.318760855927176	Satb2
Direct overlap	direct	loop_13117_A2	loop_13117	chr18	31440000	31450000	Active_Promoter	Lost	-0.492470365486045	Syt4
Direct overlap	direct	loop_13237_A2	loop_13237	chr18	45640000	45650000	Poised_Enhancer	Lost	-0.311688203296265	Kcnn2
Direct overlap	direct	loop_13305_A2	loop_13305	chr18	44710000	44720000	CTCF_Site	Lost	-0.423278885213154	Mcc
Direct overlap	direct	loop_13555_A2	loop_13555	chr19	55060000	55070000	Poised_Enhancer	Gained	0.376679616053647	Gpam
Direct overlap	direct	loop_12621_A2	loop_12621	chr19	45225000	45250000	Repressed_Promoter	Lost	-0.834501114163413	Lbx1
Direct overlap	direct	loop_13610_A2	loop_13610	chr19	47810000	47820000	CTCF_Site	Lost	-0.40524826245588	Cfap43
Direct overlap	direct	loop_13884_A2	loop_13884	chr2	58660000	58670000	Active_Enhancer	Lost	-0.343910812113643	Upp2
Direct overlap	direct	loop_14229_A2	loop_14229	chr2	166040000	166050000	Poised_Enhancer	Gained	0.312984383636949	Ncoa3
Direct overlap	direct	loop_4846_A2	loop_4846	chr2	139575000	139600000	Poised_Enhancer	Lost	-0.419283455402965	Sptlc3
Direct overlap	direct	loop_14324_A2	loop_14324	chr2	127830000	127840000	Repressed_Promoter	Lost	-0.353838672288885	Acoxl
Direct overlap	direct	loop_14324_A2	loop_14324	chr2	127830000	127840000	Repressed_Promoter	Lost	-0.353838672288885	Bub1
Direct overlap	direct	loop_13027_A2	loop_13027	chr2	139575000	139600000	Poised_Enhancer	Lost	-0.47882931279318	Sptlc3
Direct overlap	direct	loop_14372_A2	loop_14372	chr2	27760000	27770000	Poised_Enhancer	Lost	-0.425052044776491	Rxra
Direct overlap	direct	loop_14389_A2	loop_14389	chr2	58450000	58460000	Poised_Enhancer	Lost	-0.318632976131305	Acvr1
Direct overlap	direct	loop_14413_A2	loop_14413	chr2	142810000	142820000	Poised_Enhancer	Lost	-0.408573940650764	Kif16b
Direct overlap	direct	loop_14423_A2	loop_14423	chr2	142250000	142260000	Active_Enhancer	Lost	-0.319347785189688	Macrod2
Direct overlap	direct	loop_14493_A2	loop_14493	chr2	141820000	141830000	Active_Enhancer	Lost	-0.429980825583048	Macrod2
Direct overlap	direct	loop_14494_A2	loop_14494	chr2	132900000	132910000	CTCF_Site	Lost	-0.434122030570556	Fermt1
Direct overlap	direct	loop_14502_A2	loop_14502	chr2	60410000	60420000	CTCF_Site	Lost	-0.375142993738675	Pla2r1
Direct overlap	direct	loop_14509_A2	loop_14509	chr2	74660000	74670000	Repressed_Promoter	Gained	0.322186004821027	Hoxd13
Direct overlap	direct	loop_14511_A2	loop_14511	chr2	27020000	27030000	Active_Promoter	Lost	-0.315475631269509	Cacfd1
Direct overlap	direct	loop_14511_A2	loop_14511	chr2	27020000	27030000	Active_Promoter	Lost	-0.315475631269509	Slc2a6
Direct overlap	direct	loop_14521_A2	loop_14521	chr2	160360000	160370000	Repressed_Promoter	Gained	0.436861322353654	Mafb
Direct overlap	direct	loop_14662_A2	loop_14662	chrX	159960000	159970000	Polycomb	Gained	0.345711908802287	Sh3kbp1
Direct overlap	direct	loop_14891_A2	loop_14891	chr3	154570000	154580000	Polycomb	Gained	0.339496368835114	Tyw3
Direct overlap	direct	loop_15216_A2	loop_15216	chr3	73040000	73050000	Poised_Enhancer	Gained	0.548689812954411	Slitrk3
Direct overlap	direct	loop_15258_A2	loop_15258	chr3	90650000	90660000	Repressed_Promoter	Lost	-0.398548403669824	S100a7a
Direct overlap	direct	loop_15271_A2	loop_15271	chr3	84840000	84850000	Poised_Enhancer	Gained	0.304771263401242	Fbxw7
Direct overlap	direct	loop_15271_A2	loop_15271	chr3	84840000	84850000	Poised_Enhancer	Gained	0.304771263401242	Gm37240
Direct overlap	direct	loop_15280_A2	loop_15280	chr3	144200000	144210000	Active_Promoter	Gained	0.38891856911948	Lmo4
Direct overlap	direct	loop_15299_A2	loop_15299	chr3	50070000	50080000	CTCF_Site	Gained	0.453993843162919	Slc7a11
Direct overlap	direct	loop_19185_A2	loop_19185	chr4	154300000	154325000	Repressed_Promoter	Gained	0.389521715224818	Prdm16
Direct overlap	direct	loop_19185_A2	loop_19185	chr4	154300000	154325000	Repressed_Promoter	Gained	0.389521715224818	Arhgef16
Direct overlap	direct	loop_15993_A2	loop_15993	chr4	82690000	82700000	Active_Enhancer	Lost	-1.07260396941961	Nfib
Direct overlap	direct	loop_2312_A2	loop_2312	chr4	28800000	28825000	Active_Promoter	Lost	-0.575400281417593	Epha7
Direct overlap	direct	loop_16272_A2	loop_16272	chr5	19390000	19400000	Active_Enhancer	Lost	-0.33159148644279	Magi2
Direct overlap	direct	loop_16588_A2	loop_16588	chr5	16200000	16210000	Poised_Enhancer	Lost	-0.330157135557723	Cacna2d1
Direct overlap	direct	loop_16596_A2	loop_16596	chr5	43230000	43240000	Active_Promoter	Lost	-0.342371248296029	Cpeb2
Direct overlap	direct	loop_16623_A2	loop_16623	chr5	128730000	128740000	Polycomb	Gained	0.328268548903629	Piwil1
Direct overlap	direct	loop_16648_A2	loop_16648	chr5	23220000	23230000	Poised_Enhancer	Gained	0.416715521989482	Lhfpl3
Direct overlap	direct	loop_16674_A2	loop_16674	chr5	88670000	88680000	Active_Promoter	Lost	-0.301785218996615	Grsf1
Direct overlap	direct	loop_16677_A2	loop_16677	chr5	5260000	5270000	Polycomb	Gained	0.434305056176547	Cdk14
Direct overlap	direct	loop_16709_A2	loop_16709	chr5	4190000	4200000	Active_Promoter	Lost	-0.406105754311341	Mterf1b
Direct overlap	direct	loop_16715_A2	loop_16715	chr5	12530000	12540000	Other	Gained	0.444063945566061	Sema3d
Direct overlap	direct	loop_16990_A2	loop_16990	chr6	87330000	87340000	Repressed_Promoter	Gained	0.329661013310803	Antxr1
Direct overlap	direct	loop_17008_A2	loop_17008	chr6	48640000	48650000	CTCF_Site	Lost	-0.306928866818335	Gimap8
Direct overlap	direct	loop_15335_A2	loop_15335	chr6	43650000	43675000	Other	Lost	-0.490099034232297	Tpk1
Direct overlap	direct	loop_17121_A2	loop_17121	chr6	38060000	38070000	Poised_Enhancer	Gained	0.339437632599024	Atp6v0a4
Direct overlap	direct	loop_17137_A2	loop_17137	chr6	51580000	51590000	Active_Enhancer	Lost	-0.414521421086754	Snx10
Direct overlap	direct	loop_17165_A2	loop_17165	chr6	21210000	21220000	Active_Promoter	Lost	-0.313797328918003	Kcnd2
Direct overlap	direct	loop_17192_A2	loop_17192	chr6	43440000	43450000	Active_Enhancer	Lost	-0.386189190576847	Tpk1
Direct overlap	direct	loop_17215_A2	loop_17215	chr6	21210000	21220000	Active_Promoter	Lost	-0.316536335894601	Kcnd2
Direct overlap	direct	loop_17220_A2	loop_17220	chr6	50290000	50300000	Poised_Enhancer	Lost	-0.317247060256668	Osbpl3
Direct overlap	direct	loop_17228_A2	loop_17228	chr6	51850000	51860000	Active_Enhancer	Lost	-0.370278900946949	Skap2
Direct overlap	direct	loop_17279_A2	loop_17279	chr6	52220000	52230000	Repressed_Promoter	Gained	0.347824163067264	Hoxa9
Direct overlap	direct	loop_17279_A2	loop_17279	chr6	52220000	52230000	Repressed_Promoter	Gained	0.347824163067264	Hoxa7
Direct overlap	direct	loop_15537_A2	loop_15537	chr6	137150000	137175000	Repressed_Promoter	Gained	0.3778095810822	Rerg
Direct overlap	direct	loop_17350_A2	loop_17350	chr6	60940000	60950000	Other	Lost	-0.42291309592519	Mmrn1
Direct overlap	direct	loop_17353_A2	loop_17353	chr6	28130000	28140000	Repressed_Promoter	Gained	0.475399207872211	Grm8
Direct overlap	direct	loop_15639_A2	loop_15639	chr6	22975000	2.3e+07	CTCF_Site	Gained	0.374727927855812	Ptprz1
Direct overlap	direct	loop_17665_A2	loop_17665	chr7	109420000	109430000	CTCF_Site	Lost	-0.381991384246345	Stk33
Direct overlap	direct	loop_17841_A2	loop_17841	chr7	111770000	111780000	Active_Promoter	Lost	-0.345679793235593	Galnt18
Direct overlap	direct	loop_17872_A2	loop_17872	chr7	79080000	79090000	Polycomb	Gained	0.448769044873237	Acan
Direct overlap	direct	loop_17909_A2	loop_17909	chr7	131880000	131890000	CTCF_Site	Gained	0.323225413836051	Fgfr2
Direct overlap	direct	loop_17935_A2	loop_17935	chr7	24960000	24970000	CTCF_Site	Lost	-0.328215265156107	Rabac1
Direct overlap	direct	loop_17960_A2	loop_17960	chr7	134220000	134230000	Polycomb	Gained	0.418710331974299	Adam12
Direct overlap	direct	loop_17964_A2	loop_17964	chr7	84080000	84090000	Active_Promoter	Lost	-0.408303405817707	Cemip
Direct overlap	direct	loop_16035_A2	loop_16035	chr7	37350000	37375000	CTCF_Site	Lost	-0.303776524010327	Zfp536
Direct overlap	direct	loop_18000_A2	loop_18000	chr7	91430000	91440000	CTCF_Site	Lost	-0.326536814145198	Dlg2
Direct overlap	direct	loop_18047_A2	loop_18047	chr7	96910000	96920000	Polycomb	Gained	0.487637969968264	Tenm4
Direct overlap	direct	loop_18526_A2	loop_18526	chr10	43910000	43920000	Poised_Enhancer	Gained	0.323430919107131	Rtn4ip1
Direct overlap	direct	loop_18625_A2	loop_18625	chr10	88320000	88330000	CTCF_Site	Lost	-0.305785830694685	Dram1
Direct overlap	direct	loop_18651_A2	loop_18651	chr10	115140000	115150000	CTCF_Site	Lost	-0.346228997302566	Tph2
Direct overlap	direct	loop_18653_A2	loop_18653	chr10	25480000	25490000	CTCF_Site	Lost	-0.450452189460404	Epb41l2
Direct overlap	direct	loop_18657_A2	loop_18657	chr10	74200000	74210000	Other	Lost	-0.44064976975495	Pcdh15
Direct overlap	direct	loop_18658_A2	loop_18658	chr10	74200000	74210000	Other	Gained	0.399393024892349	Pcdh15
Direct overlap	direct	loop_18659_A2	loop_18659	chr10	14700000	14710000	Active_Promoter	Lost	-0.411602759147339	Nmbr
Direct overlap	direct	loop_18659_A2	loop_18659	chr10	14700000	14710000	Active_Promoter	Lost	-0.411602759147339	Vta1
Direct overlap	direct	loop_18733_A2	loop_18733	chr8	108900000	108910000	Polycomb	Lost	-0.414815290303671	Zfhx3
Direct overlap	direct	loop_18737_A2	loop_18737	chr8	26150000	26160000	CTCF_Site	Lost	-0.388266176224147	Rnf170
Direct overlap	direct	loop_18737_A2	loop_18737	chr8	26150000	26160000	CTCF_Site	Lost	-0.388266176224147	Gm45692
Direct overlap	direct	loop_18737_A2	loop_18737	chr8	26150000	26160000	CTCF_Site	Lost	-0.388266176224147	Thap1
Direct overlap	direct	loop_18738_A2	loop_18738	chr8	83440000	83450000	Poised_Enhancer	Lost	-0.34919701872984	Scoc
Direct overlap	direct	loop_18785_A2	loop_18785	chr14	68490000	68500000	Polycomb	Gained	0.365457432623487	Adam7
Direct overlap	direct	loop_18805_A2	loop_18805	chr14	23400000	23410000	CTCF_Site	Lost	-0.356592602378316	Kcnma1
Direct overlap	direct	loop_18866_A2	loop_18866	chr9	121100000	121110000	Polycomb	Gained	0.320899199034069	Ulk4
Direct overlap	direct	loop_18873_A2	loop_18873	chr9	123520000	123530000	Active_Promoter	Lost	-0.310975808713447	Limd1
Direct overlap	direct	loop_18873_A2	loop_18873	chr9	123520000	123530000	Active_Promoter	Lost	-0.310975808713447	Sacm1l
Direct overlap	direct	loop_18996_A2	loop_18996	chr11	53250000	53260000	CTCF_Site	Gained	0.447716687924078	Hspa4
Direct overlap	direct	loop_19001_A2	loop_19001	chr11	30020000	30030000	Active_Promoter	Lost	-0.449245451561161	Eml6
Direct overlap	direct	loop_19002_A2	loop_19002	chr11	80670000	80680000	Poised_Enhancer	Lost	-0.354993403267551	Myo1d
Direct overlap	direct	loop_19009_A2	loop_19009	chr11	34810000	34820000	CTCF_Site	Gained	0.390739301742651	Spdl1
Direct overlap	direct	loop_19016_A2	loop_19016	chr11	22510000	22520000	Active_Promoter	Lost	-0.589814196036935	Tmem17
Direct overlap	direct	loop_19047_A2	loop_19047	chr13	67720000	67730000	Active_Promoter	Lost	-0.321563731027048	Zfp65
Direct overlap	direct	loop_19245_A2	loop_19245	chr15	36140000	36150000	Repressed_Promoter	Lost	-0.379184742302457	Rgs22
Direct overlap	direct	loop_19249_A2	loop_19249	chr15	36140000	36150000	Repressed_Promoter	Lost	-0.416926009594834	Rgs22
Direct overlap	direct	loop_19283_A2	loop_19283	chr16	41930000	41940000	Active_Enhancer	Lost	-0.310077054192885	Lsamp
Direct overlap	direct	loop_19309_A2	loop_19309	chr16	50300000	50310000	Poised_Enhancer	Lost	-0.539254448296507	Bbx
Direct overlap	direct	loop_19371_A2	loop_19371	chr17	11060000	11070000	Active_Enhancer	Lost	-0.361753110230178	Prkn
Direct overlap	direct	loop_17366_A2	loop_17366	chr1	126675000	126700000	Polycomb	Gained	0.358386522316275	Nckap5
Direct overlap	direct	loop_19478_A2	loop_19478	chr1	109980000	109990000	Active_Promoter	Lost	-0.317597310423452	Cdh7
Direct overlap	direct	loop_19621_A2	loop_19621	chr19	18550000	18560000	CTCF_Site	Lost	-0.838938214949579	Ostf1
Direct overlap	direct	loop_19692_A2	loop_19692	chr2	138580000	138590000	Poised_Enhancer	Lost	-0.344458223120084	Btbd3
Direct overlap	direct	loop_19739_A2	loop_19739	chr2	170340000	170350000	Polycomb	Gained	0.319487018598595	Bcas1
Direct overlap	direct	loop_19896_A2	loop_19896	chr3	5570000	5580000	Active_Promoter	Lost	-0.357039485976958	Pex2
Direct overlap	direct	loop_19899_A2	loop_19899	chr3	100560000	100570000	CTCF_Site	Gained	0.315518337969505	Man1a2
Direct overlap	direct	loop_19910_A2	loop_19910	chr3	129210000	129220000	Polycomb	Lost	-0.816190877929475	Pitx2
Direct overlap	direct	loop_20083_A2	loop_20083	chr5	37100000	37110000	Poised_Enhancer	Gained	0.328963482766797	Gm1043
Direct overlap	direct	loop_20083_A2	loop_20083	chr5	37100000	37110000	Poised_Enhancer	Gained	0.328963482766797	Jakmip1
Direct overlap	direct	loop_20160_A2	loop_20160	chr6	52220000	52230000	Repressed_Promoter	Lost	-0.644510064029671	Hoxa9
Direct overlap	direct	loop_20160_A2	loop_20160	chr6	52220000	52230000	Repressed_Promoter	Lost	-0.644510064029671	Hoxa7
Direct overlap	direct	loop_20200_A2	loop_20200	chr6	37040000	37050000	CTCF_Site	Gained	0.331134370237422	Dgki
Direct overlap	direct	loop_20222_A2	loop_20222	chr6	126160000	126170000	Bivalent_Promoter	Lost	-0.464273324088611	Ntf3
Direct overlap	direct	loop_20223_A2	loop_20223	chr6	36390000	36400000	Repressed_Promoter	Gained	0.44952670983352	Chrm2
Direct overlap	direct	loop_20292_A2	loop_20292	chr7	111690000	111700000	Poised_Enhancer	Lost	-0.312630122340416	Galnt18
Direct overlap	direct	loop_20319_A2	loop_20319	chr7	91430000	91440000	CTCF_Site	Lost	-0.399254576777918	Dlg2
Direct overlap	direct	loop_20355_A2	loop_20355	chr7	118680000	118690000	Poised_Enhancer	Lost	-0.42959029980034	Gde1
Direct overlap	direct	loop_20357_A2	loop_20357	chr7	76940000	76950000	CTCF_Site	Gained	0.479512249310746	Agbl1
Direct overlap	direct	loop_20370_A2	loop_20370	chr7	137310000	137320000	Repressed_Promoter	Lost	-0.894578862786473	Ebf3
Direct overlap	direct	loop_20413_A2	loop_20413	chr10	1.09e+08	109010000	Active_Promoter	Lost	-0.43624829888803	Syt1
Direct overlap	direct	loop_1292_A2	loop_1292	chr10	109850000	109875000	Poised_Enhancer	Lost	-0.844265986118768	Nav3
Direct overlap	direct	loop_20461_A2	loop_20461	chr10	122440000	122450000	Repressed_Promoter	Gained	0.439743750280355	Avpr1a
Direct overlap	direct	loop_20558_A2	loop_20558	chr14	32960000	32970000	Polycomb	Gained	0.348340230949445	Wdfy4
Direct overlap	direct	loop_303_A2	loop_303	chr13	37950000	37975000	Polycomb	Gained	0.460127642047158	Rreb1
Direct overlap	direct	loop_303_A2	loop_303	chr13	37950000	37975000	Polycomb	Gained	0.460127642047158	Ssr1
Direct overlap	direct	loop_20785_A2	loop_20785	chr12	16530000	16540000	Poised_Enhancer	Gained	0.517220920651693	Lpin1
Direct overlap	direct	loop_20832_A2	loop_20832	chr15	18830000	18840000	Poised_Enhancer	Gained	0.304794975320413	Cdh10
Direct overlap	direct	loop_20845_A2	loop_20845	chr16	43500000	43510000	Active_Enhancer	Lost	-0.329408031987607	Zbtb20
Direct overlap	direct	loop_20882_A2	loop_20882	chr16	77590000	77600000	Active_Promoter	Lost	-0.341173956767614	Gm11146
Direct overlap	direct	loop_20888_A2	loop_20888	chr16	50300000	50310000	Poised_Enhancer	Lost	-0.308168081780191	Bbx
Direct overlap	direct	loop_11081_A2	loop_11081	chr16	43800000	43825000	Polycomb	Lost	-0.42960913793349	Drd3
Direct overlap	direct	loop_20937_A2	loop_20937	chr17	64330000	64340000	Active_Promoter	Lost	-0.358366985177846	Pja2
Direct overlap	direct	loop_4636_A2	loop_4636	chr17	67175000	67200000	Polycomb	Gained	0.312332284039958	Ptprm
Direct overlap	direct	loop_20986_A2	loop_20986	chr1	135130000	135140000	CTCF_Site	Gained	0.373161902963171	Ptpn7
Direct overlap	direct	loop_21101_A2	loop_21101	chr19	18540000	18550000	CTCF_Site	Gained	0.40695058408159	Ostf1
Direct overlap	direct	loop_21214_A2	loop_21214	chrX	13650000	13660000	CTCF_Site	Lost	-0.336832867638086	Cask
Direct overlap	direct	loop_21310_A2	loop_21310	chr3	86140000	86150000	Active_Promoter	Lost	-0.422763131399747	Rps3a1
Direct overlap	direct	loop_21503_A2	loop_21503	chr6	100560000	100570000	Polycomb	Gained	0.317586164941347	Shq1
Direct overlap	direct	loop_21525_A2	loop_21525	chr6	5.2e+07	52010000	Polycomb	Lost	-0.512480084365649	Skap2
Direct overlap	direct	loop_21588_A2	loop_21588	chr7	76350000	76360000	CTCF_Site	Gained	0.516716962043744	Agbl1
Direct overlap	direct	loop_21633_A2	loop_21633	chr10	52070000	52080000	CTCF_Site	Gained	0.369139686489351	Ros1
Direct overlap	direct	loop_21646_A2	loop_21646	chr10	105570000	105580000	Active_Promoter	Gained	0.503813035789609	Tmtc2
Direct overlap	direct	loop_21647_A2	loop_21647	chr10	76200000	76210000	CTCF_Site	Gained	0.328274886622751	Prmt2
Direct overlap	direct	loop_21670_A2	loop_21670	chr8	14280000	14290000	Polycomb	Gained	0.508881121346172	Dlgap2
Direct overlap	direct	loop_21679_A2	loop_21679	chr8	105210000	105220000	CTCF_Site	Gained	0.357571102231438	Cbfb
Direct overlap	direct	loop_21688_A2	loop_21688	chr8	17530000	17540000	Bivalent_Promoter	Gained	0.39499789284158	Csmd1
Direct overlap	direct	loop_21707_A2	loop_21707	chr14	40890000	40900000	Other	Gained	0.747760355531914	Sh2d4b
Direct overlap	direct	loop_21738_A2	loop_21738	chr9	85320000	85330000	Repressed_Promoter	Gained	0.556334569566978	Tent5a
Direct overlap	direct	loop_21745_A2	loop_21745	chr9	8670000	8680000	CTCF_Site	Gained	0.357097176884845	Trpc6
Direct overlap	direct	loop_21838_A2	loop_21838	chr13	109210000	109220000	Active_Enhancer	Gained	0.343657937665739	Pde4d
Direct overlap	direct	loop_21872_A2	loop_21872	chr12	5.2e+07	52010000	CTCF_Site	Gained	0.349524895210557	Dtd2
Direct overlap	direct	loop_21876_A2	loop_21876	chr12	118850000	118860000	Polycomb	Gained	0.331353584954758	Sp8
Direct overlap	direct	loop_21878_A2	loop_21878	chr12	28430000	28440000	Poised_Enhancer	Gained	0.388339082582146	Dcdc2c
Direct overlap	direct	loop_21988_A2	loop_21988	chr1	126650000	126660000	Polycomb	Gained	0.425969342948682	Nckap5
Direct overlap	direct	loop_22008_A2	loop_22008	chr1	21960000	21970000	Repressed_Promoter	Gained	0.474841123394245	Kcnq5
Direct overlap	direct	loop_22012_A2	loop_22012	chr1	104940000	104950000	CTCF_Site	Gained	0.493820234305068	Cdh20
Direct overlap	direct	loop_22015_A2	loop_22015	chr1	84690000	84700000	CTCF_Site	Gained	0.363029407854033	Dner
Direct overlap	direct	loop_22018_A2	loop_22018	chr1	62700000	62710000	Bivalent_Promoter	Gained	0.521015948509435	Nrp2
Direct overlap	direct	loop_22020_A2	loop_22020	chr1	13130000	13140000	CTCF_Site	Gained	0.501793134754135	Ncoa2
Direct overlap	direct	loop_22041_A2	loop_22041	chr18	9210000	9220000	Repressed_Promoter	Gained	0.442897309278676	Fzd8
Direct overlap	direct	loop_22095_A2	loop_22095	chr2	148040000	148050000	Repressed_Promoter	Gained	0.870803979400638	Foxa2
Direct overlap	direct	loop_22122_A2	loop_22122	chrX	38430000	38440000	Poised_Enhancer	Gained	0.381495234957304	Lamp2
Direct overlap	direct	loop_22124_A2	loop_22124	chrX	103180000	103190000	Active_Promoter	Gained	0.319571300829558	Nap1l2
Direct overlap	direct	loop_22132_A2	loop_22132	chr3	121720000	121730000	Bivalent_Promoter	Gained	0.302454538650806	F3
Direct overlap	direct	loop_22157_A2	loop_22157	chr3	73040000	73050000	Poised_Enhancer	Gained	0.560276907298576	Slitrk3
Direct overlap	direct	loop_22165_A2	loop_22165	chr3	130570000	130580000	Polycomb	Gained	0.394936088953143	Col25a1
Direct overlap	direct	loop_22184_A2	loop_22184	chr4	47230000	47240000	Polycomb	Gained	0.362269008173896	Col15a1
Direct overlap	direct	loop_22195_A2	loop_22195	chr4	111620000	111630000	Polycomb	Gained	0.454816637823643	Agbl4
Direct overlap	direct	loop_22235_A2	loop_22235	chr5	37100000	37110000	Poised_Enhancer	Gained	0.345650430499202	Gm1043
Direct overlap	direct	loop_22235_A2	loop_22235	chr5	37100000	37110000	Poised_Enhancer	Gained	0.345650430499202	Jakmip1
Direct overlap	direct	loop_22246_A2	loop_22246	chr5	3510000	3520000	CTCF_Site	Gained	0.970849948973045	Cdk6
Direct overlap	direct	loop_22309_A2	loop_22309	chr7	134340000	134350000	Polycomb	Gained	0.420408379594665	D7Ertd443e
Direct overlap	direct	loop_18249_A2	loop_18249	chr7	7.4e+07	74025000	Repressed_Promoter	Gained	0.445920189932227	St8sia2
Direct overlap	direct	loop_8601_A2	loop_8601	chr14	32950000	32975000	Polycomb	Gained	0.420666461818113	Wdfy4
Direct overlap	direct	loop_22406_A2	loop_22406	chr9	42940000	42950000	Repressed_Promoter	Gained	0.509596931876784	Grik4
Direct overlap	direct	loop_22446_A2	loop_22446	chr13	92330000	92340000	CTCF_Site	Gained	0.402576379946228	Msh3
Direct overlap	direct	loop_22453_A2	loop_22453	chr12	75370000	75380000	Poised_Enhancer	Gained	0.413734673578489	Rhoj
Direct overlap	direct	loop_18866_A2	loop_18866	chr1	126400000	126425000	CTCF_Site	Gained	0.515182723538615	Nckap5
Direct overlap	direct	loop_22514_A2	loop_22514	chr18	63290000	63300000	CTCF_Site	Gained	0.414831476676895	Piezo2
Direct overlap	direct	loop_22524_A2	loop_22524	chr19	48390000	48400000	Other	Gained	0.458093532892128	Sorcs3
Direct overlap	direct	loop_19139_A2	loop_19139	chr3	83750000	83775000	Repressed_Promoter	Gained	0.406798218860207	Sfrp2
Direct overlap	direct	loop_22577_A2	loop_22577	chr4	45530000	45540000	Repressed_Promoter	Gained	0.449622585552163	Shb
Direct overlap	direct	loop_22580_A2	loop_22580	chr4	125700000	125710000	Polycomb	Gained	0.459478315000543	Grik3
Direct overlap	direct	loop_22593_A2	loop_22593	chr5	3540000	3550000	Active_Promoter	Gained	0.777244313999697	Fam133b
Direct overlap	direct	loop_22597_A2	loop_22597	chr5	36220000	36230000	Polycomb	Gained	0.378529408719613	Sorcs2
Direct overlap	direct	loop_22614_A2	loop_22614	chr7	144410000	144420000	Polycomb	Gained	0.520404602241342	Shank2
Direct overlap	direct	loop_22616_A2	loop_22616	chr7	96890000	96900000	Polycomb	Gained	0.359374308262088	Tenm4
Direct overlap	direct	loop_22625_A2	loop_22625	chr7	116030000	116040000	Repressed_Promoter	Gained	0.370235195615796	Sox6
Direct overlap	direct	loop_22625_A2	loop_22625	chr7	116030000	116040000	Repressed_Promoter	Gained	0.370235195615796	1110004F10Rik
Direct overlap	direct	loop_57_A2	loop_57	chr8	60625000	60650000	Active_Promoter	Lost	-0.31261549928001	Mfap3l
Direct overlap	direct	loop_62_A2	loop_62	chr8	1.5e+07	15025000	Active_Promoter	Lost	-0.741045192005028	Kbtbd11
Direct overlap	direct	loop_62_A2	loop_62	chr8	1.5e+07	15025000	Active_Promoter	Lost	-0.741045192005028	Arhgef10
Direct overlap	direct	loop_72_A2	loop_72	chr14	105875000	105900000	Active_Promoter	Lost	-0.312014385052225	Spry2
Direct overlap	direct	loop_98_A2	loop_98	chr14	33200000	33225000	Repressed_Promoter	Gained	0.321535226384155	Arhgap22
Direct overlap	direct	loop_175_A2	loop_175	chr9	92200000	92225000	Poised_Enhancer	Lost	-0.395991091504052	Plscr5
Direct overlap	direct	loop_198_A2	loop_198	chr9	18275000	18300000	Active_Promoter	Lost	-0.400627014730448	Chordc1
Direct overlap	direct	loop_237_A2	loop_237	chr11	86175000	86200000	CTCF_Site	Gained	0.321946451229505	Brip1
Direct overlap	direct	loop_245_A2	loop_245	chr11	106325000	106350000	CTCF_Site	Lost	-0.397547168738214	Scn4a
Direct overlap	direct	loop_312_A2	loop_312	chr13	97125000	97150000	Active_Promoter	Gained	0.457058927020709	Fam169a
Direct overlap	direct	loop_312_A2	loop_312	chr13	97125000	97150000	Active_Promoter	Gained	0.457058927020709	Nsa2
Direct overlap	direct	loop_312_A2	loop_312	chr13	97125000	97150000	Active_Promoter	Gained	0.457058927020709	Gfm2
Direct overlap	direct	loop_315_A2	loop_315	chr13	21925000	21950000	Active_Promoter	Gained	0.465567977255947	Zfp184
Direct overlap	direct	loop_387_A2	loop_387	chr12	102750000	102775000	Active_Promoter	Lost	-0.409159090434107	Ubr7
Direct overlap	direct	loop_387_A2	loop_387	chr12	102750000	102775000	Active_Promoter	Lost	-0.409159090434107	Gm28051
Direct overlap	direct	loop_387_A2	loop_387	chr12	102750000	102775000	Active_Promoter	Lost	-0.409159090434107	Gon7
Direct overlap	direct	loop_387_A2	loop_387	chr12	102750000	102775000	Active_Promoter	Lost	-0.409159090434107	Gm20604
Direct overlap	direct	loop_393_A2	loop_393	chr12	40200000	40225000	Active_Promoter	Lost	-0.445197157827542	Ifrd1
Direct overlap	direct	loop_420_A2	loop_420	chr15	40775000	40800000	Poised_Enhancer	Lost	-0.376751713479314	Zfpm2
Direct overlap	direct	loop_422_A2	loop_422	chr15	42650000	42675000	Active_Promoter	Lost	-0.448154433286054	Angpt1
Direct overlap	direct	loop_457_A2	loop_457	chr15	30725000	30750000	Poised_Enhancer	Lost	-0.613809760482054	Ctnnd2
Direct overlap	direct	loop_505_A2	loop_505	chr16	3.7e+07	37025000	CTCF_Site	Lost	-0.346277919538258	Polq
Direct overlap	direct	loop_543_A2	loop_543	chr17	14200000	14225000	Repressed_Promoter	Lost	-0.305709304295051	Dact2
