gene_name	chr	mch_hyper	in_target
Triap1	chr5	FALSE	FALSE
Trib1	chr15	FALSE	FALSE
Trib2	chr12	FALSE	TRUE
Trib3	chr2	FALSE	FALSE
Tril	chr6	FALSE	FALSE
Trim10	chr17	FALSE	FALSE
Trim11	chr11	FALSE	FALSE
Trim12a	chr7	FALSE	TRUE
Trim12c	chr7	FALSE	TRUE
Trim13	chr14	FALSE	FALSE
Trim14	chr4	FALSE	FALSE
Trim15	chr17	FALSE	FALSE
Trim16	chr11	FALSE	TRUE
Trim17	chr11	FALSE	FALSE
Trim2	chr3	FALSE	FALSE
Trim21	chr7	FALSE	TRUE
Trim23	chr13	FALSE	FALSE
Trim24	chr6	FALSE	FALSE
Trim25	chr11	FALSE	FALSE
Trim26	chr17	FALSE	FALSE
Trim27	chr13	FALSE	FALSE
Trim28	chr7	FALSE	FALSE
Trim29	chr9	FALSE	TRUE
Trim3	chr7	FALSE	FALSE
Trim30a	chr7	FALSE	TRUE
Trim30b	chr7	FALSE	TRUE
Trim30c	chr7	FALSE	TRUE
Trim30d	chr7	FALSE	TRUE
Trim31	chr17	FALSE	FALSE
Trim32	chr4	FALSE	FALSE
Trim33	chr3	FALSE	FALSE
Trim34a	chr7	FALSE	TRUE
Trim34b	chr7	FALSE	TRUE
Trim35	chr14	FALSE	FALSE
Trim36	chr18	FALSE	TRUE
Trim37	chr11	FALSE	FALSE
Trim38	chr13	FALSE	FALSE
Trim39	chr17	FALSE	FALSE
Trim40	chr17	FALSE	FALSE
Trim41	chr11	FALSE	FALSE
Trim42	chr9	FALSE	TRUE
Trim43a	chr9	FALSE	TRUE
Trim43b	chr9	FALSE	TRUE
Trim43c	chr9	FALSE	TRUE
Trim44	chr2	FALSE	FALSE
Trim45	chr3	FALSE	FALSE
Trim46	chr3	FALSE	FALSE
Trim47	chr11	FALSE	FALSE
Trim5	chr7	FALSE	TRUE
Trim50	chr5	FALSE	FALSE
Trim52	chr14	FALSE	TRUE
Trim54	chr5	FALSE	FALSE
Trim55	chr3	FALSE	FALSE
Trim56	chr5	FALSE	FALSE
Trim58	chr11	FALSE	TRUE
Trim59	chr3	FALSE	FALSE
Trim6	chr7	FALSE	TRUE
Trim60	chr8	FALSE	TRUE
Trim61	chr8	FALSE	TRUE
Trim62	chr4	FALSE	FALSE
Trim63	chr4	FALSE	FALSE
Trim65	chr11	FALSE	FALSE
Trim66	chr7	FALSE	FALSE
Trim67	chr8	FALSE	FALSE
Trim68	chr7	FALSE	TRUE
Trim69	chr2	FALSE	FALSE
Trim7	chr11	FALSE	FALSE
Trim71	chr9	FALSE	TRUE
Trim72	chr7	FALSE	FALSE
Trim75	chr8	FALSE	TRUE
Trim8	chr19	FALSE	FALSE
Trim80	chr11	FALSE	FALSE
Trim9	chr12	FALSE	FALSE
Triml1	chr8	FALSE	TRUE
Triml2	chr8	FALSE	TRUE
Trio	chr15	FALSE	FALSE
Triobp	chr15	FALSE	FALSE
Trip10	chr17	FALSE	FALSE
Trip11	chr12	FALSE	FALSE
Trip12	chr1	FALSE	FALSE
Trip13	chr13	FALSE	FALSE
Trip4	chr9	FALSE	FALSE
Trip6	chr5	FALSE	FALSE
Triqk	chr4	TRUE	TRUE
Trir	chr8	FALSE	FALSE
Trit1	chr4	FALSE	FALSE
Trmo	chr4	FALSE	FALSE
Trmt1	chr8	FALSE	FALSE
Trmt10a	chr3	FALSE	FALSE
Trmt10b	chr4	FALSE	FALSE
Trmt10c	chr16	FALSE	FALSE
Trmt11	chr10	FALSE	TRUE
Trmt112	chr19	FALSE	FALSE
Trmt12	chr15	FALSE	FALSE
Trmt13	chr3	FALSE	FALSE
Trmt1l	chr1	FALSE	FALSE
Trmt2a	chr16	FALSE	FALSE
Trmt2b	chrX	FALSE	FALSE
Trmt44	chr5	FALSE	FALSE
Trmt5	chr12	FALSE	FALSE
Trmt6	chr2	FALSE	FALSE
Trmt61a	chr12	FALSE	FALSE
Trmt9b	chr8	TRUE	FALSE
Trmu	chr15	FALSE	FALSE
Trnau1ap	chr4	FALSE	FALSE
Trnp1	chr4	FALSE	FALSE
Trnt1	chr6	FALSE	FALSE
Tro	chrX	FALSE	FALSE
Troap	chr15	FALSE	FALSE
Trp53	chr11	FALSE	FALSE
Trp53bp1	chr2	FALSE	FALSE
Trp53bp2	chr1	TRUE	FALSE
Trp53i11	chr2	FALSE	FALSE
Trp53i13	chr11	FALSE	FALSE
Trp53inp1	chr4	FALSE	FALSE
Trp53inp2	chr2	FALSE	FALSE
Trp53rka	chr2	FALSE	FALSE
Trp53rkb	chr2	FALSE	FALSE
Trp53tg5	chr2	FALSE	FALSE
Trp63	chr16	FALSE	TRUE
Trp73	chr4	FALSE	FALSE
Trpa1	chr1	FALSE	TRUE
Trpc1	chr9	FALSE	FALSE
Trpc2	chr7	FALSE	FALSE
Trpc3	chr3	FALSE	TRUE
Trpc4	chr3	FALSE	TRUE
Trpc4ap	chr2	FALSE	FALSE
Trpc5	chrX	FALSE	TRUE
Trpc5os	chrX	FALSE	FALSE
Trpc6	chr9	FALSE	TRUE
Trpc7	chr13	FALSE	FALSE
Trpd52l3	chr19	FALSE	FALSE
Trpm1	chr7	FALSE	FALSE
Trpm2	chr10	FALSE	FALSE
Trpm3	chr19	TRUE	TRUE
Trpm4	chr7	FALSE	FALSE
Trpm5	chr7	FALSE	FALSE
Trpm6	chr19	FALSE	TRUE
Trpm7	chr2	FALSE	FALSE
Trpm8	chr1	FALSE	TRUE
Trps1	chr15	FALSE	TRUE
Trpt1	chr19	FALSE	FALSE
Trpv1	chr11	FALSE	TRUE
Trpv2	chr11	FALSE	FALSE
Trpv3	chr11	FALSE	TRUE
Trpv4	chr5	FALSE	FALSE
Trpv5	chr6	FALSE	TRUE
Trpv6	chr6	FALSE	TRUE
Trrap	chr5	FALSE	FALSE
Trub1	chr19	FALSE	FALSE
Trub2	chr2	FALSE	FALSE
Try10	chr6	FALSE	TRUE
Try4	chr6	FALSE	TRUE
Try5	chr6	FALSE	TRUE
Tsacc	chr3	FALSE	FALSE
Tsc1	chr2	FALSE	FALSE
Tsc2	chr17	FALSE	FALSE
Tsc22d1	chr14	FALSE	FALSE
Tsc22d2	chr3	FALSE	FALSE
Tsc22d3	chrX	FALSE	FALSE
Tsc22d4	chr5	FALSE	FALSE
Tsen15	chr1	FALSE	FALSE
Tsen2	chr6	FALSE	FALSE
Tsen34	chr7	FALSE	FALSE
Tsen54	chr11	FALSE	FALSE
Tsfm	chr10	FALSE	FALSE
Tsg101	chr7	FALSE	FALSE
Tsga10	chr1	FALSE	FALSE
Tsga10ip	chr19	FALSE	FALSE
Tsga13	chr6	FALSE	FALSE
Tsga8	chrX	FALSE	TRUE
Tshb	chr3	FALSE	FALSE
Tshr	chr12	FALSE	TRUE
Tshz1	chr18	TRUE	FALSE
Tshz2	chr2	FALSE	TRUE
Tshz3	chr7	FALSE	FALSE
Tsks	chr7	FALSE	FALSE
Tsku	chr7	FALSE	FALSE
Tslp	chr18	FALSE	FALSE
Tsn	chr1	FALSE	FALSE
Tsnax	chr8	FALSE	FALSE
Tsnaxip1	chr8	FALSE	FALSE
Tspan1	chr4	FALSE	FALSE
Tspan10	chr11	FALSE	FALSE
Tspan11	chr6	FALSE	FALSE
Tspan12	chr6	FALSE	FALSE
Tspan13	chr12	FALSE	FALSE
Tspan14	chr14	FALSE	TRUE
Tspan15	chr10	FALSE	FALSE
Tspan17	chr13	FALSE	FALSE
Tspan18	chr2	FALSE	FALSE
Tspan2	chr3	FALSE	FALSE
Tspan3	chr9	FALSE	FALSE
Tspan31	chr10	FALSE	FALSE
Tspan32	chr7	FALSE	FALSE
Tspan33	chr6	FALSE	FALSE
Tspan4	chr7	FALSE	FALSE
Tspan5	chr3	FALSE	FALSE
Tspan6	chrX	FALSE	FALSE
Tspan7	chrX	FALSE	FALSE
Tspan8	chr10	FALSE	TRUE
Tspan9	chr6	FALSE	FALSE
Tspear	chr10	FALSE	TRUE
Tspo	chr15	FALSE	FALSE
Tspo2	chr17	FALSE	FALSE
Tspoap1	chr11	FALSE	FALSE
Tspyl1	chr10	FALSE	FALSE
Tspyl2	chrX	FALSE	FALSE
Tspyl3	chr2	FALSE	FALSE
Tspyl4	chr10	FALSE	FALSE
Tspyl5	chr15	FALSE	TRUE
Tsr1	chr11	FALSE	FALSE
Tsr2	chrX	FALSE	FALSE
Tsr3	chr17	FALSE	FALSE
Tssc4	chr7	FALSE	FALSE
Tssk1	chr16	FALSE	FALSE
Tssk2	chr16	FALSE	FALSE
Tssk3	chr4	FALSE	FALSE
Tssk4	chr14	FALSE	FALSE
Tssk5	chr15	FALSE	FALSE
Tssk6	chr8	FALSE	FALSE
Tst	chr15	FALSE	FALSE
Tsta3	chr15	FALSE	FALSE
Tstd1	chr1	FALSE	FALSE
Tstd2	chr4	FALSE	FALSE
Tstd3	chr4	FALSE	FALSE
Tsx	chrX	FALSE	FALSE
Ttbk1	chr17	FALSE	FALSE
Ttbk2	chr2	FALSE	FALSE
Ttc1	chr11	FALSE	FALSE
Ttc12	chr9	FALSE	TRUE
Ttc13	chr8	FALSE	FALSE
Ttc14	chr3	FALSE	FALSE
Ttc16	chr2	FALSE	FALSE
Ttc17	chr2	FALSE	FALSE
Ttc19	chr11	FALSE	FALSE
Ttc21a	chr9	FALSE	FALSE
Ttc21b	chr2	FALSE	TRUE
Ttc22	chr4	FALSE	FALSE
Ttc23	chr7	FALSE	FALSE
Ttc23l	chr15	FALSE	TRUE
Ttc24	chr3	FALSE	FALSE
Ttc25	chr11	FALSE	FALSE
Ttc26	chr6	FALSE	FALSE
Ttc27	chr17	FALSE	TRUE
Ttc28	chr5	FALSE	FALSE
Ttc29	chr8	FALSE	TRUE
Ttc3	chr16	FALSE	FALSE
Ttc30a1	chr2	FALSE	FALSE
Ttc30a2	chr2	FALSE	FALSE
Ttc30b	chr2	FALSE	FALSE
Ttc32	chr12	FALSE	FALSE
Ttc33	chr15	FALSE	FALSE
Ttc34	chr4	FALSE	FALSE
Ttc36	chr9	FALSE	FALSE
Ttc37	chr13	FALSE	FALSE
Ttc38	chr15	FALSE	FALSE
Ttc39a	chr4	FALSE	FALSE
Ttc39b	chr4	TRUE	FALSE
Ttc39c	chr18	FALSE	FALSE
Ttc39d	chr17	FALSE	FALSE
Ttc4	chr4	FALSE	FALSE
Ttc41	chr10	FALSE	FALSE
Ttc5	chr14	FALSE	FALSE
Ttc6	chr12	FALSE	TRUE
Ttc7	chr17	FALSE	FALSE
Ttc7b	chr12	FALSE	FALSE
Ttc8	chr12	FALSE	FALSE
Ttc9	chr12	FALSE	FALSE
Ttc9b	chr7	FALSE	FALSE
Ttc9c	chr19	FALSE	FALSE
Ttf1	chr2	FALSE	FALSE
Ttf2	chr3	FALSE	FALSE
Tti1	chr2	FALSE	FALSE
Tti2	chr8	FALSE	FALSE
Ttk	chr9	FALSE	TRUE
Ttl	chr2	FALSE	FALSE
Ttll1	chr15	FALSE	FALSE
Ttll10	chr4	FALSE	FALSE
Ttll11	chr2	FALSE	FALSE
Ttll12	chr15	FALSE	FALSE
Ttll13	chr7	FALSE	FALSE
Ttll2	chr17	FALSE	TRUE
Ttll3	chr6	FALSE	FALSE
Ttll4	chr1	FALSE	FALSE
Ttll5	chr12	FALSE	FALSE
Ttll6	chr11	FALSE	TRUE
Ttll7	chr3	FALSE	FALSE
Ttll8	chr15	FALSE	FALSE
Ttll9	chr2	FALSE	FALSE
Ttn	chr2	FALSE	TRUE
Ttpa	chr4	FALSE	TRUE
Ttpal	chr2	FALSE	FALSE
Ttr	chr18	TRUE	FALSE
Ttyh1	chr7	FALSE	FALSE
Ttyh2	chr11	FALSE	FALSE
Ttyh3	chr5	FALSE	FALSE
Tub	chr7	FALSE	FALSE
Tuba1a	chr15	FALSE	FALSE
Tuba1b	chr15	FALSE	FALSE
Tuba1c	chr15	FALSE	FALSE
Tuba3a	chr6	FALSE	FALSE
Tuba3b	chr6	FALSE	FALSE
Tuba4a	chr1	FALSE	FALSE
Tuba8	chr6	FALSE	FALSE
Tubal3	chr13	FALSE	TRUE
Tubb1	chr2	FALSE	FALSE
Tubb2a	chr13	FALSE	FALSE
Tubb2b	chr13	FALSE	FALSE
Tubb3	chr8	FALSE	FALSE
Tubb4a	chr17	FALSE	FALSE
Tubb4b	chr2	FALSE	FALSE
Tubb5	chr17	FALSE	FALSE
Tubb6	chr18	FALSE	FALSE
Tubd1	chr11	FALSE	FALSE
Tube1	chr10	FALSE	FALSE
Tubg1	chr11	FALSE	FALSE
Tubg2	chr11	FALSE	FALSE
Tubgcp2	chr7	FALSE	FALSE
Tubgcp3	chr8	FALSE	FALSE
Tubgcp4	chr2	FALSE	FALSE
Tubgcp5	chr7	FALSE	FALSE
Tubgcp6	chr15	FALSE	FALSE
Tufm	chr7	FALSE	FALSE
Tuft1	chr3	FALSE	FALSE
Tug1	chr11	FALSE	FALSE
Tulp1	chr17	FALSE	FALSE
Tulp2	chr7	FALSE	FALSE
Tulp3	chr6	FALSE	FALSE
Tulp4	chr17	FALSE	FALSE
Tunar	chr12	FALSE	FALSE
Tusc1	chr4	FALSE	TRUE
Tusc2	chr9	FALSE	FALSE
Tusc3	chr8	FALSE	TRUE
Tut1	chr19	FALSE	FALSE
Tut4	chr4	FALSE	FALSE
Tut7	chr13	FALSE	FALSE
Tvp23a	chr16	FALSE	FALSE
Tvp23b	chr11	FALSE	TRUE
Twf1	chr15	FALSE	FALSE
Twf2	chr9	TRUE	FALSE
Twist1	chr12	FALSE	TRUE
Twist2	chr1	FALSE	FALSE
Twistnb	chr12	FALSE	FALSE
Twnk	chr19	FALSE	FALSE
Twsg1	chr17	FALSE	FALSE
Txk	chr5	FALSE	TRUE
Txlna	chr4	FALSE	FALSE
Txlnb	chr10	FALSE	TRUE
Txlng	chrX	FALSE	FALSE
Txn1	chr4	FALSE	FALSE
Txn2	chr15	FALSE	FALSE
Txndc11	chr16	FALSE	FALSE
Txndc12	chr4	FALSE	FALSE
Txndc15	chr13	FALSE	FALSE
Txndc16	chr14	FALSE	FALSE
Txndc17	chr11	FALSE	FALSE
Txndc2	chr17	FALSE	FALSE
Txndc5	chr13	FALSE	FALSE
Txndc8	chr4	FALSE	TRUE
Txndc9	chr1	FALSE	FALSE
Txnip	chr3	FALSE	FALSE
Txnl1	chr18	FALSE	FALSE
Txnl4a	chr18	FALSE	FALSE
Txnl4b	chr8	FALSE	FALSE
Txnrd1	chr10	FALSE	FALSE
Txnrd2	chr16	FALSE	FALSE
Txnrd3	chr6	FALSE	FALSE
Tyk2	chr9	FALSE	FALSE
Tymp	chr15	FALSE	FALSE
Tyms	chr5	FALSE	FALSE
Tyr	chr7	FALSE	TRUE
Tyro3	chr2	FALSE	FALSE
Tyrobp	chr7	FALSE	FALSE
Tyrp1	chr4	FALSE	TRUE
Tysnd1	chr10	FALSE	FALSE
Tyw1	chr5	FALSE	FALSE
Tyw3	chr3	FALSE	FALSE
Tyw5	chr1	FALSE	FALSE
U2af1	chr17	FALSE	FALSE
U2af1l4	chr7	FALSE	FALSE
U2af2	chr7	FALSE	FALSE
U2surp	chr9	FALSE	FALSE
Uaca	chr9	FALSE	FALSE
Uap1	chr1	FALSE	FALSE
Uap1l1	chr2	FALSE	FALSE
Uba1	chrX	FALSE	FALSE
Uba2	chr7	FALSE	FALSE
Uba3	chr6	FALSE	FALSE
Uba5	chr9	FALSE	FALSE
Uba52	chr8	FALSE	FALSE
Uba6	chr5	FALSE	TRUE
Uba7	chr9	FALSE	FALSE
Ubac1	chr2	FALSE	FALSE
Ubac2	chr14	FALSE	FALSE
Ubald1	chr16	FALSE	FALSE
Ubald2	chr11	FALSE	FALSE
Ubap1	chr4	FALSE	FALSE
Ubap1l	chr9	FALSE	FALSE
Ubap2	chr4	FALSE	FALSE
Ubap2l	chr3	FALSE	FALSE
Ubash3a	chr17	FALSE	FALSE
Ubash3b	chr9	FALSE	FALSE
Ubb	chr11	FALSE	FALSE
Ubc	chr5	FALSE	FALSE
Ubd	chr17	FALSE	TRUE
Ube2a	chrX	FALSE	FALSE
Ube2b	chr11	FALSE	FALSE
Ube2c	chr2	FALSE	FALSE
Ube2cbp	chr9	FALSE	TRUE
Ube2d1	chr10	FALSE	FALSE
Ube2d2a	chr18	FALSE	FALSE
Ube2d2b	chr5	FALSE	FALSE
Ube2d3	chr3	FALSE	FALSE
Ube2dnl2	chrX	FALSE	TRUE
Ube2e1	chr14	FALSE	FALSE
Ube2e2	chr14	FALSE	TRUE
Ube2e3	chr2	FALSE	FALSE
Ube2f	chr1	FALSE	FALSE
Ube2g1	chr11	FALSE	FALSE
Ube2g2	chr10	FALSE	FALSE
Ube2h	chr6	FALSE	FALSE
Ube2i	chr17	FALSE	FALSE
Ube2j1	chr4	FALSE	FALSE
Ube2j2	chr4	FALSE	FALSE
Ube2k	chr5	FALSE	FALSE
Ube2l3	chr16	FALSE	FALSE
Ube2l6	chr2	FALSE	FALSE
Ube2m	chr7	FALSE	FALSE
Ube2n	chr10	FALSE	FALSE
Ube2o	chr11	FALSE	FALSE
Ube2q1	chr3	FALSE	FALSE
Ube2q2	chr9	FALSE	FALSE
Ube2ql1	chr13	FALSE	FALSE
Ube2r2	chr4	FALSE	FALSE
Ube2s	chr7	FALSE	FALSE
Ube2t	chr1	FALSE	FALSE
Ube2u	chr4	FALSE	TRUE
Ube2v1	chr2	FALSE	FALSE
Ube2v2	chr16	FALSE	TRUE
Ube2w	chr1	FALSE	FALSE
Ube2z	chr11	FALSE	FALSE
Ube3a	chr7	FALSE	FALSE
Ube3b	chr5	FALSE	FALSE
Ube3c	chr5	FALSE	FALSE
Ube4a	chr9	FALSE	FALSE
Ube4b	chr4	FALSE	FALSE
Ubfd1	chr7	FALSE	FALSE
Ubiad1	chr4	FALSE	FALSE
Ubl3	chr5	FALSE	FALSE
Ubl4a	chrX	FALSE	FALSE
Ubl4b	chr3	FALSE	FALSE
Ubl5	chr9	FALSE	FALSE
Ubl7	chr9	FALSE	FALSE
Ublcp1	chr11	FALSE	TRUE
Ubn1	chr16	FALSE	FALSE
Ubn2	chr6	FALSE	FALSE
Ubox5	chr2	FALSE	FALSE
Ubp1	chr9	FALSE	FALSE
Ubqln1	chr13	FALSE	FALSE
Ubqln2	chrX	FALSE	FALSE
Ubqln3	chr7	FALSE	TRUE
Ubqln4	chr3	FALSE	FALSE
Ubqln5	chr7	FALSE	TRUE
Ubqlnl	chr7	FALSE	TRUE
Ubr1	chr2	FALSE	FALSE
Ubr2	chr17	FALSE	FALSE
Ubr3	chr2	FALSE	FALSE
Ubr4	chr4	FALSE	FALSE
Ubr5	chr15	FALSE	FALSE
Ubr7	chr12	FALSE	FALSE
Ubtd1	chr19	FALSE	FALSE
Ubtd2	chr11	FALSE	FALSE
Ubtf	chr11	FALSE	FALSE
Ubtfl1	chr9	FALSE	TRUE
Ubxn1	chr19	FALSE	FALSE
Ubxn10	chr4	FALSE	FALSE
Ubxn11	chr4	FALSE	FALSE
Ubxn2a	chr12	FALSE	FALSE
Ubxn2b	chr4	FALSE	TRUE
Ubxn4	chr1	FALSE	FALSE
Ubxn6	chr17	FALSE	FALSE
Ubxn7	chr16	FALSE	FALSE
Ubxn8	chr8	FALSE	FALSE
Uchl1	chr5	FALSE	FALSE
Uchl3	chr14	TRUE	FALSE
Uchl4	chr9	FALSE	FALSE
Uchl5	chr1	FALSE	TRUE
Uck1	chr2	FALSE	FALSE
Uck2	chr1	FALSE	FALSE
Uckl1	chr2	FALSE	FALSE
Ucma	chr2	FALSE	TRUE
Ucn	chr5	FALSE	FALSE
Ucn2	chr9	FALSE	FALSE
Ucn3	chr13	FALSE	TRUE
Ucp1	chr8	FALSE	FALSE
Ucp2	chr7	FALSE	FALSE
Ucp3	chr7	FALSE	FALSE
Uevld	chr7	FALSE	FALSE
Ufc1	chr1	FALSE	FALSE
Ufd1	chr16	FALSE	FALSE
Ufl1	chr4	FALSE	TRUE
Ufm1	chr3	FALSE	FALSE
Ufsp1	chr5	FALSE	FALSE
Ufsp2	chr8	FALSE	FALSE
Ugcg	chr4	FALSE	FALSE
Ugdh	chr5	FALSE	FALSE
Uggt1	chr1	FALSE	FALSE
Uggt2	chr14	FALSE	FALSE
Ugp2	chr11	FALSE	TRUE
Ugt1a1	chr1	FALSE	TRUE
Ugt1a10	chr1	FALSE	TRUE
Ugt1a2	chr1	FALSE	TRUE
Ugt1a5	chr1	FALSE	TRUE
Ugt1a6a	chr1	FALSE	TRUE
Ugt1a6b	chr1	FALSE	TRUE
Ugt1a7c	chr1	FALSE	TRUE
Ugt1a8	chr1	FALSE	TRUE
Ugt1a9	chr1	FALSE	TRUE
Ugt2a1	chr5	FALSE	TRUE
Ugt2a2	chr5	FALSE	TRUE
Ugt2a3	chr5	FALSE	TRUE
Ugt2b1	chr5	FALSE	TRUE
Ugt2b34	chr5	FALSE	TRUE
Ugt2b35	chr5	FALSE	TRUE
Ugt2b36	chr5	FALSE	TRUE
Ugt2b37	chr5	FALSE	TRUE
Ugt2b38	chr5	FALSE	TRUE
Ugt2b5	chr5	FALSE	TRUE
Ugt3a1	chr15	FALSE	TRUE
Ugt3a2	chr15	FALSE	TRUE
Ugt8a	chr3	FALSE	TRUE
Uhmk1	chr1	FALSE	FALSE
Uhrf1	chr17	FALSE	FALSE
Uhrf1bp1	chr17	FALSE	FALSE
Uhrf1bp1l	chr10	FALSE	FALSE
Uhrf2	chr19	FALSE	FALSE
Uimc1	chr13	FALSE	FALSE
Ulbp1	chr10	FALSE	FALSE
Ulk1	chr5	FALSE	FALSE
Ulk2	chr11	FALSE	FALSE
Ulk3	chr9	FALSE	FALSE
Ulk4	chr9	FALSE	TRUE
Umad1	chr6	FALSE	FALSE
Umod	chr7	FALSE	TRUE
Umodl1	chr17	FALSE	FALSE
Umps	chr16	FALSE	FALSE
Unc119	chr11	FALSE	FALSE
Unc119b	chr5	FALSE	FALSE
Unc13a	chr8	FALSE	FALSE
Unc13b	chr4	FALSE	FALSE
Unc13c	chr9	FALSE	FALSE
Unc13d	chr11	FALSE	FALSE
Unc45a	chr7	FALSE	FALSE
Unc45b	chr11	FALSE	TRUE
Unc50	chr1	FALSE	FALSE
Unc5a	chr13	FALSE	FALSE
Unc5b	chr10	FALSE	FALSE
Unc5c	chr3	TRUE	FALSE
Unc5cl	chr17	FALSE	FALSE
Unc5d	chr8	FALSE	TRUE
Unc79	chr12	FALSE	FALSE
Unc80	chr1	FALSE	FALSE
Unc93a	chr17	FALSE	TRUE
Unc93a2	chr17	FALSE	TRUE
Unc93b1	chr19	FALSE	FALSE
Uncx	chr5	FALSE	FALSE
Ung	chr5	FALSE	FALSE
Unk	chr11	FALSE	FALSE
Unkl	chr17	FALSE	FALSE
Uox	chr3	TRUE	FALSE
Upb1	chr10	FALSE	FALSE
Upf1	chr8	FALSE	FALSE
Upf2	chr2	FALSE	FALSE
Upf3a	chr8	FALSE	FALSE
Upf3b	chrX	FALSE	FALSE
Upk1a	chr7	FALSE	FALSE
Upk1b	chr16	FALSE	TRUE
Upk2	chr9	FALSE	FALSE
Upk3a	chr15	FALSE	FALSE
Upk3b	chr5	FALSE	FALSE
Upk3bl	chr5	FALSE	FALSE
Upp1	chr11	TRUE	TRUE
Upp2	chr2	TRUE	FALSE
Uprt	chrX	FALSE	FALSE
Uqcc1	chr2	FALSE	FALSE
Uqcc2	chr17	FALSE	FALSE
Uqcc3	chr19	FALSE	FALSE
Uqcr10	chr11	FALSE	FALSE
Uqcr11	chr10	FALSE	FALSE
Uqcrb	chr13	FALSE	FALSE
Uqcrc1	chr9	FALSE	FALSE
Uqcrc2	chr7	FALSE	FALSE
Uqcrfs1	chr13	FALSE	FALSE
Uqcrh	chr4	FALSE	FALSE
Uqcrq	chr11	FALSE	FALSE
Urad	chr5	FALSE	FALSE
Urah	chr7	FALSE	FALSE
Urb1	chr16	FALSE	FALSE
Urb2	chr8	FALSE	FALSE
Urgcp	chr11	FALSE	FALSE
Uri1	chr7	FALSE	FALSE
Urm1	chr2	FALSE	FALSE
Uroc1	chr6	FALSE	FALSE
Urod	chr4	FALSE	FALSE
Uros	chr7	FALSE	FALSE
Usb1	chr8	FALSE	FALSE
Use1	chr8	FALSE	FALSE
Usf1	chr1	FALSE	FALSE
Usf2	chr7	FALSE	FALSE
Usf3	chr16	FALSE	FALSE
Ush1c	chr7	FALSE	FALSE
Ush1g	chr11	FALSE	FALSE
Ush2a	chr1	FALSE	TRUE
Ushbp1	chr8	FALSE	FALSE
Uso1	chr5	FALSE	TRUE
Usp1	chr4	FALSE	FALSE
Usp10	chr8	FALSE	FALSE
Usp11	chrX	FALSE	FALSE
Usp12	chr5	FALSE	FALSE
Usp13	chr3	FALSE	TRUE
Usp14	chr18	FALSE	FALSE
Usp15	chr10	FALSE	FALSE
Usp16	chr16	FALSE	FALSE
Usp17la	chr7	FALSE	TRUE
Usp17lb	chr7	FALSE	TRUE
Usp17lc	chr7	FALSE	TRUE
Usp17ld	chr7	FALSE	TRUE
Usp17le	chr7	FALSE	TRUE
Usp18	chr6	FALSE	FALSE
Usp19	chr9	FALSE	FALSE
Usp2	chr9	FALSE	FALSE
Usp20	chr2	FALSE	FALSE
Usp21	chr1	FALSE	FALSE
Usp22	chr11	FALSE	FALSE
Usp24	chr4	FALSE	FALSE
Usp25	chr16	FALSE	FALSE
Usp26	chrX	FALSE	TRUE
Usp27x	chrX	FALSE	FALSE
Usp28	chr9	FALSE	FALSE
Usp29	chr7	TRUE	TRUE
Usp3	chr9	FALSE	FALSE
Usp30	chr5	FALSE	FALSE
Usp31	chr7	FALSE	FALSE
Usp32	chr11	FALSE	FALSE
Usp33	chr3	FALSE	FALSE
Usp34	chr11	FALSE	FALSE
Usp35	chr7	FALSE	FALSE
Usp36	chr11	FALSE	FALSE
Usp37	chr1	FALSE	FALSE
Usp38	chr8	FALSE	FALSE
Usp39	chr6	FALSE	FALSE
Usp4	chr9	FALSE	FALSE
Usp40	chr1	FALSE	FALSE
Usp42	chr5	FALSE	FALSE
Usp43	chr11	FALSE	TRUE
Usp44	chr10	FALSE	FALSE
Usp45	chr4	FALSE	FALSE
Usp46	chr5	FALSE	FALSE
Usp47	chr7	FALSE	FALSE
Usp48	chr4	FALSE	FALSE
Usp49	chr17	FALSE	FALSE
Usp5	chr6	FALSE	FALSE
Usp50	chr2	FALSE	FALSE
Usp51	chrX	FALSE	FALSE
Usp53	chr3	FALSE	FALSE
Usp54	chr14	FALSE	FALSE
Usp6nl	chr2	FALSE	TRUE
Usp7	chr16	FALSE	FALSE
Usp8	chr2	FALSE	FALSE
Usp9x	chrX	FALSE	FALSE
Uspl1	chr5	FALSE	FALSE
Ust	chr10	FALSE	FALSE
Utf1	chr7	FALSE	FALSE
Utp11	chr4	FALSE	FALSE
Utp14a	chrX	FALSE	FALSE
Utp14b	chr1	FALSE	FALSE
Utp15	chr13	FALSE	FALSE
Utp18	chr11	FALSE	FALSE
Utp20	chr10	FALSE	TRUE
Utp23	chr15	FALSE	FALSE
Utp25	chr1	FALSE	FALSE
Utp3	chr5	FALSE	FALSE
Utp4	chr8	FALSE	FALSE
Utp6	chr11	FALSE	FALSE
Utrn	chr10	FALSE	TRUE
Uts2	chr4	FALSE	FALSE
Uts2b	chr16	FALSE	TRUE
Uts2r	chr11	FALSE	FALSE
Uvrag	chr7	FALSE	FALSE
Uvssa	chr5	FALSE	FALSE
Uxs1	chr1	FALSE	FALSE
Uxt	chrX	FALSE	FALSE
V1ra8	chr6	FALSE	TRUE
V1rd19	chr7	FALSE	TRUE
Vac14	chr8	FALSE	FALSE
Vamp1	chr6	FALSE	FALSE
Vamp2	chr11	FALSE	FALSE
Vamp3	chr4	FALSE	FALSE
Vamp4	chr1	FALSE	FALSE
