gene_name	ctrl_aging_fold	ctrl_aging_fdr	ctrl_aging_min_fdr	ctrl_aging_n_peaks	ctrl_aging_n_sig	ctrl_aging_has_sig	ctrl_aging_n_sig_up	ctrl_aging_n_sig_down	ctrl_aging_max_fold	ctrl_aging_min_fold	ctrl_aging_mean_fold	mut_aging_fold	mut_aging_fdr	mut_aging_min_fdr	mut_aging_n_peaks	mut_aging_n_sig	mut_aging_has_sig	mut_aging_n_sig_up	mut_aging_n_sig_down	mut_aging_max_fold	mut_aging_min_fold	mut_aging_mean_fold	has_ctrl_peak	has_mut_peak	in_universe	ctrl_aging_up	mut_aging_up	ctrl_aging_down	mut_aging_down	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up
Scg2	-0.175331609098276	0.0838646100809368	0.0838646100809368	25	0	FALSE	0	0	0.302306102349976	-0.613092608141065	-0.154520820041103	1.06828612675224	0.0062930155725981	0.0062930155725981	27	1	TRUE	1	0	1.06828612675224	-0.67942708642961	-0.149703402655865	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Scn10a	-0.0527559210949468	0.172788548474997	0.172788548474997	36	0	FALSE	0	0	0.341874895137969	-0.449473092111926	-0.0565092942047772	0.766543869820095	0.029396279240009	0.029396279240009	30	2	TRUE	2	0	0.811565370153558	-0.713467790344676	-0.143431704569543	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Scube3	-0.0282124671470782	0.207887238483173	0.207887238483173	23	0	FALSE	0	0	0.428316060873981	-0.256911549979759	-0.0075324754476197	0.793494097488011	0.0275627552263609	0.0275627552263609	21	1	TRUE	1	0	0.793494097488011	-0.507307598921622	-0.0344446316634882	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sdc2	0.0185782631883329	0.298408935953711	0.298408935953711	15	0	FALSE	0	0	0.366205952720963	-0.207219114207731	0.0060625022324033	0.959332345503889	0.00182789782210407	0.00182789782210407	19	2	TRUE	2	0	1.1678852702238	-0.584702193650663	0.0556468556220682	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sdcbp	-0.105374040938246	0.586757739324972	0.586757739324972	8	0	FALSE	0	0	0.0568403462516694	-0.206024176480342	-0.0984781507833639	1.39862248338666	1.70330920550452e-15	1.70330920550452e-15	12	3	TRUE	3	0	3.317503355758	-0.628839310348203	0.516943021236507	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sec23ip	-0.14391605572415	0.117601559575043	0.117601559575043	41	0	FALSE	0	0	0.48590137463639	-0.655906483853262	-0.145508890305954	1.64999347864016	3.08317837073781e-06	3.08317837073781e-06	35	1	TRUE	1	0	1.64999347864016	-0.768744257425241	-0.317211425321444	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sec31a	-0.105306834111218	0.075368020852297	0.075368020852297	41	0	FALSE	0	0	0.32730203557525	-0.759268768822927	-0.0852597703476778	0.265106188958912	7.2021821128714e-05	7.2021821128714e-05	31	2	TRUE	1	1	1.43728561184647	-0.907073233928646	-0.175441456697657	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sec61a1	-0.106242698989504	0.168798416602897	0.168798416602897	21	0	FALSE	0	0	0.462757480756955	-0.396540457275806	-0.0866714489351754	0.944581368121303	0.000388543896649529	0.000388543896649529	24	2	TRUE	2	0	1.09608505954517	-0.540661071153323	0.0290178579523688	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sem1	-0.137623610507112	0.072941942385155	0.072941942385155	42	0	FALSE	0	0	0.207295998448136	-0.709331608981236	-0.163018384097983	-0.341674369939366	0.0112474408403018	0.0112474408403018	42	2	TRUE	1	1	0.719049377640979	-1.40239811751971	-0.254840614242647	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sema4d	-0.0995836911445982	0.0638065770761572	0.0638065770761572	42	0	FALSE	0	0	0.249271775106695	-0.65441198561849	-0.0936425294665769	1.6100526318537	5.30199169935024e-07	5.30199169935024e-07	38	3	TRUE	2	1	2.50635696111993	-0.891347764756713	0.0118736777145992	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Septin8	-0.127997868483297	0.408750808165982	0.408750808165982	14	0	FALSE	0	0	0.103442270638683	-0.295531806652059	-0.126201819747203	1.18630603884616	0.000731394353644978	0.000731394353644978	18	3	TRUE	3	0	1.73717173783421	-0.33929365039963	0.270146286934797	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sergef	-0.12290969791696	0.0879015058826911	0.0879015058826911	39	0	FALSE	0	0	0.450535564162794	-0.53642477900868	-0.101819235740913	0.938955941615602	0.0109024913713049	0.0109024913713049	40	1	TRUE	1	0	0.938955941615602	-0.774721205856298	-0.159660892216746	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Serinc1	-0.0373185234615986	0.489989532745756	0.489989532745756	7	0	FALSE	0	0	0.0172596911405745	-0.253016949936124	-0.0898258651717702	0.832233172612828	0.0211221408441717	0.0211221408441717	9	1	TRUE	1	0	0.832233172612828	-0.376313221992384	0.0118685817085491	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Serinc2	-0.225185363205366	0.25889186723632	0.25889186723632	15	0	FALSE	0	0	0.137533931247488	-0.406459944100121	-0.193968224801532	1.46697193005949	0.00450687984630851	0.00450687984630851	15	1	TRUE	1	0	1.46697193005949	-0.83452141585529	-0.0843959070212139	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Serpinb2	-0.140181301671194	0.278951517079283	0.278951517079283	7	0	FALSE	0	0	0.0449709685328821	-0.382358028951315	-0.164140669704956	0.996178424852062	0.0123457810399199	0.0123457810399199	13	2	TRUE	2	0	1.13007371989628	-0.639518433791744	0.0413210253220593	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Serpinb8	-0.0886208338539984	0.0941749887040917	0.0941749887040917	27	0	FALSE	0	0	0.24240617995545	-0.689531000847901	-0.107884017379785	1.05520621309105	1.23774628983159e-09	1.23774628983159e-09	33	7	TRUE	6	1	3.7966240876	-1.007112802027	0.0896103904120052	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Serpine1	-0.0937477295454374	0.259429638495798	0.259429638495798	13	0	FALSE	0	0	0.228906667068744	-0.392804235041718	-0.0805362113859122	-0.0380820401197725	0.0194207046970865	0.0194207046970865	13	2	TRUE	1	1	0.873161796850967	-0.949325877090512	0.0307367519609591	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Serpinh1	-0.140140347311144	0.0581019133590519	0.0581019133590519	20	0	FALSE	0	0	0.575716326595863	-0.399691951097286	-0.0794972092446159	1.63539456788636	2.4669043163393e-09	2.4669043163393e-09	21	1	TRUE	1	0	1.63539456788636	-0.63505410756964	-0.113093904604469	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Serpini1	-0.0169659132957969	0.389791163305716	0.389791163305716	4	0	FALSE	0	0	0.207988386719141	-0.301339165984934	-0.0318206514643467	0.833214678243507	0.01275793316943	0.01275793316943	4	2	TRUE	2	0	0.948014854268941	-0.243671237665138	0.369197949883227	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sertad2	-0.112773378818555	0.213842989888831	0.213842989888831	52	0	FALSE	0	0	0.435586266769046	-0.416510878082077	-0.103693227846824	-0.70285931053489	0.00240578845711011	0.00240578845711011	53	3	TRUE	1	2	0.949560675629072	-1.09777331971818	-0.189243954378532	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sertm2	-0.145086706705786	0.176169106558838	0.176169106558838	8	0	FALSE	0	0	0.0488829332869505	-0.4964117920662	-0.153761180447743	0.990146698573959	0.0247987896194224	0.0247987896194224	10	1	TRUE	1	0	0.990146698573959	-0.649183175973836	-0.127371080656118	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sesn1	-0.145763269363283	0.0935644211058807	0.0935644211058807	29	0	FALSE	0	0	0.391931425403561	-0.509713947359014	-0.110158115694083	1.30366648000958	1.33372281464929e-15	1.33372281464929e-15	33	4	TRUE	3	1	2.11881056285499	-0.739514140132339	0.00914647730034599	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Setmar	-0.116865997389055	0.174018588426025	0.174018588426025	19	0	FALSE	0	0	0.288528977566831	-0.473176467923381	-0.103638784879082	1.9539753959375	4.26232138347583e-13	4.26232138347583e-13	25	6	TRUE	5	1	2.57528780152016	-0.980973630728399	0.260980966180092	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sez6l	-0.0600742525963471	0.0895657011070502	0.0895657011070502	41	0	FALSE	0	0	0.495288920549036	-0.524528978396323	-0.063242597113066	-0.0848606878116555	0.0273704228393255	0.0273704228393255	44	4	TRUE	2	2	0.874656016300035	-0.937488753078707	-0.204998170319558	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sfrp5	-0.00368719250315665	0.343509204530952	0.343509204530952	8	0	FALSE	0	0	0.192072491198492	-0.334084589281603	-0.0564401456644204	1.97467456182033	1.39351608225311e-12	1.39351608225311e-12	9	1	TRUE	1	0	1.97467456182033	-0.186403798497552	0.295544314952356	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sgca	-0.0941941274387458	0.590547046093313	0.590547046093313	4	0	FALSE	0	0	0.201136478450973	-0.204663853616694	-0.0479789075108032	0.859055763585563	0.00730798634325054	0.00730798634325054	5	2	TRUE	2	0	0.86876618594285	-0.142514200612271	0.512846784632225	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sgms1	-0.0837409550917498	0.196417191276317	0.196417191276317	75	0	FALSE	0	0	0.356125970201744	-0.448959379753925	-0.0854578642139325	1.0840223321064	0.00406930074581326	0.00406930074581326	76	2	TRUE	2	0	1.25587511661831	-0.662628418258797	-0.223679129811038	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sgsm2	-0.103320838615074	0.209933494805961	0.209933494805961	11	0	FALSE	0	0	0.170646426887295	-0.415763547980906	-0.126325137762529	0.662470158258428	0.0010224413960435	0.0010224413960435	9	3	TRUE	2	1	0.994941216268046	-0.692634627316425	0.0215310021637614	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sh3d19	-0.128782990341843	0.0707843902715124	0.0707843902715124	23	0	FALSE	0	0	0.606770736110815	-0.525897297358896	-0.127496225224313	0.121991383435204	0.00108907044281754	0.00108907044281754	30	2	TRUE	1	1	1.0546293196313	-0.810646552760891	-0.200930696699247	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sh3tc2	-0.0835999681721149	0.0902068394642612	0.0902068394642612	41	0	FALSE	0	0	0.601878460359014	-0.602892580740216	-0.0719965392948232	-0.827283608909094	2.28691765572929e-12	2.28691765572929e-12	35	3	TRUE	1	2	2.35083171966695	-1.19208917965725	-0.151342939698261	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Shisa9	-0.0786237458818777	0.113830190770563	0.113830190770563	72	0	FALSE	0	0	0.335957336463441	-0.584422830979876	-0.0842481210461928	1.3891622319715	1.34123776749764e-05	1.34123776749764e-05	80	2	TRUE	2	0	1.4249992384521	-0.827736517615189	-0.188864052900342	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Shq1	-0.0440069042696512	0.0994621892105837	0.0994621892105837	25	0	FALSE	0	0	0.602817042398745	-0.282116861261359	-0.00478741730135494	1.18072304233505	0.000735182444212076	0.000735182444212076	22	1	TRUE	1	0	1.18072304233505	-0.523486120175723	0.0125031401949119	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Siglec15	-0.0949494689687738	0.226326614200173	0.226326614200173	12	0	FALSE	0	0	0.424223014749192	-0.197406038009038	0.00471395262897006	1.86261262358708	3.28160888663352e-06	3.28160888663352e-06	12	1	TRUE	1	0	1.86261262358708	-0.682887608210055	0.104238233325859	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sil1	-0.156807661782294	0.0591888958391301	0.0591888958391301	47	0	FALSE	0	0	0.181667120693572	-0.621400670164978	-0.151330459077142	2.04226144521179	4.10589872723312e-09	4.10589872723312e-09	52	5	TRUE	5	0	2.27950481329609	-0.705754759222174	-0.0258173904764473	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Skap1	-0.123140420071634	0.119466226454724	0.119466226454724	73	0	FALSE	0	0	0.33113632998172	-0.509461975089279	-0.114402351287576	-0.776853008850483	0.0123910303843774	0.0123910303843774	66	5	TRUE	2	3	0.993831409930299	-0.963770994910385	-0.220506153826132	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Skor1	-0.0558577623290993	0.242229255992068	0.242229255992068	45	0	FALSE	0	0	0.308591906608247	-0.393883690152901	-0.0652123742617024	0.977121363308268	0.0091709983704697	0.0091709983704697	42	1	TRUE	1	0	0.977121363308268	-0.679748345401095	-0.117546071008801	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc10a6	0.122891966737176	0.0787020986034109	0.0787020986034109	16	0	FALSE	0	0	0.55971020839968	-0.376070549161155	0.0900412249440806	1.85213462585985	6.89763685443628e-07	6.89763685443628e-07	18	2	TRUE	2	0	2.67025049017716	-0.565049560139325	0.218788807840843	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc12a2	-0.102953178430641	0.333091421627862	0.333091421627862	26	0	FALSE	0	0	0.221626977095388	-0.341834432274944	-0.11511065994324	1.1237889535285	0.000980971735696182	0.000980971735696182	18	1	TRUE	1	0	1.1237889535285	-0.565253112666856	-0.109901141158268	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc13a1	-0.0845586889229938	0.108818988681929	0.108818988681929	32	0	FALSE	0	0	0.322806366917157	-0.514101526934383	-0.098862356759336	1.82930276337113	1.81500667524978e-36	1.81500667524978e-36	67	37	TRUE	36	1	4.46875738708897	-0.917084257556981	1.12131294278182	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc16a10	0.0177225460524431	0.197977464211136	0.197977464211136	23	0	FALSE	0	0	0.436884412512621	-0.393277710919628	0.0139106426596058	1.0957378981359	2.21800798362833e-11	2.21800798362833e-11	34	6	TRUE	6	0	2.1036203926385	-0.524190342102388	0.192559161946672	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc1a1	-0.112204880735496	0.140603185765432	0.140603185765432	41	0	FALSE	0	0	0.206572399285968	-0.526012511165467	-0.119440880480348	-0.823996760761478	0.00391089227689402	0.00391089227689402	34	4	TRUE	1	3	1.19082513505277	-0.84410976779035	-0.287525043063457	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc25a26	-0.0425214413326863	0.244190939575693	0.244190939575693	42	0	FALSE	0	0	0.299955678512871	-0.407487395742911	-0.0740490570584023	0.810020352762305	0.0144817993969015	0.0144817993969015	40	1	TRUE	1	0	0.810020352762305	-0.546665055155419	-0.101726279371153	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc25a33	-0.115808721215898	0.0855313064972669	0.0855313064972669	25	0	FALSE	0	0	0.340767562813022	-0.601334591764238	-0.116282331524942	0.863967045747693	0.0262105499494731	0.0262105499494731	23	1	TRUE	1	0	0.863967045747693	-0.42667594906395	-0.144570851993535	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc25a48	-0.00152835662837027	0.246891871602328	0.246891871602328	17	0	FALSE	0	0	0.229182903541775	-0.395008916143332	-0.0114485629198688	1.18001927495008	0.000110048685943735	0.000110048685943735	18	1	TRUE	1	0	1.18001927495008	-0.536728840703192	0.0428193163085948	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc26a7	-0.121594989776896	0.118291207298081	0.118291207298081	64	0	FALSE	0	0	0.467363112211054	-0.596564295561352	-0.105243705050362	0.925122008453183	2.57641724320245e-15	2.57641724320245e-15	49	2	TRUE	1	1	2.68176662261867	-0.898836875989897	-0.251400320280035	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc28a3	-0.123575108844399	0.139115221886639	0.139115221886639	44	0	FALSE	0	0	0.161779312109773	-0.471384973766878	-0.147776545328726	0.862165124776714	0.0318560540765928	0.0318560540765928	47	1	TRUE	1	0	0.862165124776714	-0.631581877562166	-0.239091126535006	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc2a3	-0.09367163110655	0.334766707780559	0.334766707780559	18	0	FALSE	0	0	0.177402368751761	-0.339770110283484	-0.0602537460307867	1.28471705447899	0.0052112518549103	0.0052112518549103	17	1	TRUE	1	0	1.28471705447899	-0.563678109396007	-0.000809506870098777	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc30a5	-0.139527373791175	0.235552046036568	0.235552046036568	34	0	FALSE	0	0	0.255292981389134	-0.41536252083209	-0.146555938900206	0.848864737610612	1.75906561485034e-17	1.75906561485034e-17	37	5	TRUE	3	2	3.23928230050391	-1.319533749167	-0.0056072908242407	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc35c1	-0.067755796716663	0.196531640129786	0.196531640129786	14	0	FALSE	0	0	0.331924887322739	-0.444453789279312	-0.0368475050437088	0.809253734896902	0.011597991117237	0.011597991117237	14	1	TRUE	1	0	0.809253734896902	-0.400329639493853	-0.101595406591953	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc35c2	-0.0245611107465559	0.0641666831103011	0.0641666831103011	11	0	FALSE	0	0	0.45655565609963	-0.564870568483592	-0.0267169671150907	0.904134503369105	0.00616595967481852	0.00616595967481852	13	1	TRUE	1	0	0.904134503369105	-0.507085593738961	0.00121175551106996	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc35d3	-0.0819487023073446	0.0902011782840445	0.0902011782840445	13	0	FALSE	0	0	0.558467997167392	-0.420628617525158	-0.0443027135241841	0.0454639824466154	0.000369585842121257	0.000369585842121257	13	2	TRUE	1	1	1.04731210966289	-0.956384144769659	-0.183983238269103	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc35g1	-0.163604928183515	0.168071472362272	0.168071472362272	16	0	FALSE	0	0	0.0728591612748106	-0.501953866232494	-0.188292355208672	1.16552742429677	0.00242246714901917	0.00242246714901917	17	1	TRUE	1	0	1.16552742429677	-0.738521860128714	-0.0962901721515722	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc35g2	-0.15431057895277	0.258054076836237	0.258054076836237	5	0	FALSE	0	0	0.00102569809969872	-0.3971439395114	-0.169368767171758	2.50072106641434	6.28895070744402e-13	6.28895070744402e-13	7	2	TRUE	2	0	2.91511508866827	0.307978428553144	1.03600755159675	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc39a8	-0.0984329877423683	0.371422575451805	0.371422575451805	18	0	FALSE	0	0	0.146446981980373	-0.317158972896581	-0.0702867537957913	1.61013531675376	3.7735421487658e-05	3.7735421487658e-05	18	1	TRUE	1	0	1.61013531675376	-0.590488335178206	-0.0733024387439894	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc44a5	-0.0783042694831251	0.154957344541845	0.154957344541845	63	0	FALSE	0	0	0.48595878419735	-0.420966626792547	-0.0812342427554118	0.788519064315028	0.0076045772216711	0.0076045772216711	79	4	TRUE	3	1	0.951789086320718	-0.820614701677848	-0.101053791041222	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc4a8	-0.133585376781338	0.071003923304094	0.071003923304094	30	0	FALSE	0	0	0.160169748087088	-0.701734146597287	-0.130275639656663	0.789478122771692	0.0394876250890675	0.0394876250890675	29	1	TRUE	1	0	0.789478122771692	-0.774472017373475	-0.139775020728184	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc4a9	-0.10537030071213	0.317676732188324	0.317676732188324	7	0	FALSE	0	0	0.011084858312535	-0.352505451089413	-0.125108042866067	1.04589652832133	0.0196729365561042	0.0196729365561042	5	1	TRUE	1	0	1.04589652832133	-0.471692882078258	0.0832358116027804	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc6a1	-0.0432281728933974	0.0631181386795243	0.0631181386795243	50	0	FALSE	0	0	0.798629648744155	-0.439183300024867	-0.0280231545197275	0.171673994263907	0.000582423593060969	0.000582423593060969	44	4	TRUE	2	2	1.45238200982692	-0.828055644925983	-0.0958592567109316	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc6a11	9.36949953718103e-05	0.054625074875872	0.054625074875872	37	0	FALSE	0	0	0.374208265975026	-0.668784345159592	-0.0624688711894707	0.757788395448108	0.00114467823837436	0.00114467823837436	37	3	TRUE	2	1	1.49802396370921	-0.954068291498297	-0.121219180975236	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slco2b1	0.0120464606315257	0.131871446694143	0.131871446694143	27	0	FALSE	0	0	0.556769177860869	-0.355588037536446	0.0241190182641324	1.65968690037744	4.61613544746456e-07	4.61613544746456e-07	26	2	TRUE	2	0	2.18504705043087	-0.657864039702206	-0.036165556708765	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Slx9	-0.148637014957151	0.127487180973463	0.127487180973463	19	0	FALSE	0	0	0.332676644418849	-0.534209002491836	-0.130109687880127	0.99682108743652	0.00165902431357005	0.00165902431357005	18	1	TRUE	1	0	0.99682108743652	-0.489402360320403	-0.0661724234060191	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Smc2os	-0.136626689652346	0.247563434332039	0.247563434332039	16	0	FALSE	0	0	0.101137394075063	-0.405003577005761	-0.154821876274533	1.11757117505573	1.55274351739785e-06	1.55274351739785e-06	13	3	TRUE	2	1	2.33198324934821	-0.89645836519821	-0.00808974782953623	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Smg6	-0.0691874849450676	0.0985120613604869	0.0985120613604869	33	0	FALSE	0	0	0.54148301369757	-0.520003256134156	-0.0818365429789187	-0.734722020512558	0.023177409127589	0.023177409127589	36	4	TRUE	1	3	0.897403319826587	-0.850958114766217	-0.2299631248957	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Smim30	-0.0510512454979548	0.288955742330187	0.288955742330187	5	0	FALSE	0	0	0.347777105096062	-0.370697212070712	-0.0589681205865096	3.2602851497299	2.78250179837703e-17	2.78250179837703e-17	4	1	TRUE	1	0	3.2602851497299	0.187784590810798	1.1341733821903	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Smim38	-0.0754954957450323	0.0805711579253729	0.0805711579253729	46	0	FALSE	0	0	0.616218949956227	-0.485445086322277	-0.0336676786188646	1.12084973705346	0.00644634947923866	0.00644634947923866	47	1	TRUE	1	0	1.12084973705346	-0.607489149008863	-0.110728697225249	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Smndc1	-0.138846605320591	0.333563065224354	0.333563065224354	7	0	FALSE	0	0	-0.0703459659630035	-0.338911807013719	-0.181205311986089	0.887753622165779	0.0228352343499036	0.0228352343499036	13	1	TRUE	1	0	0.887753622165779	-0.656925331049445	0.106193153530523	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Smox	-0.149008950061174	0.215197483238307	0.215197483238307	25	0	FALSE	0	0	0.246356225659038	-0.387976059990367	-0.0713695874703985	0.388183560553599	1.21585129550603e-06	1.21585129550603e-06	23	2	TRUE	1	1	1.6766814517819	-0.900314330674702	-0.155938802203049	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Smpdl3a	-0.0704416196327865	0.173975554051709	0.173975554051709	7	0	FALSE	0	0	0.263443346308401	-0.463931980112121	-0.0963131387321024	0.944070002425849	0.0269616286023273	0.0269616286023273	8	1	TRUE	1	0	0.944070002425849	-0.535111841409008	-0.0955888323467244	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
