gene_name	ctrl_aging_fold	ctrl_aging_fdr	ctrl_aging_min_fdr	ctrl_aging_n_peaks	ctrl_aging_n_sig	ctrl_aging_has_sig	ctrl_aging_n_sig_up	ctrl_aging_n_sig_down	ctrl_aging_max_fold	ctrl_aging_min_fold	ctrl_aging_mean_fold	mut_aging_fold	mut_aging_fdr	mut_aging_min_fdr	mut_aging_n_peaks	mut_aging_n_sig	mut_aging_has_sig	mut_aging_n_sig_up	mut_aging_n_sig_down	mut_aging_max_fold	mut_aging_min_fold	mut_aging_mean_fold	has_ctrl_peak	has_mut_peak	in_universe	ctrl_aging_up	mut_aging_up	ctrl_aging_down	mut_aging_down	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up
Sdc3	-0.00806177993211453	0.0603880895368338	0.0603880895368338	37	0	FALSE	0	0	0.620753319106	-0.340030344054572	-0.00593913015567055	-0.0992796456906645	0.156788187700164	0.156788187700164	33	0	FALSE	0	0	0.360836741614338	-0.537732604970321	-0.110136968081277	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdc4	-0.256219467659861	0.132558995106094	0.132558995106094	10	0	FALSE	0	0	0.117921772503222	-0.503686254699387	-0.205969682429782	-0.202385149266097	0.180229410947513	0.180229410947513	9	0	FALSE	0	0	0.129497730379462	-0.55265082851663	-0.202067631882002	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdcbp	-0.105374040938246	0.586757739324972	0.586757739324972	8	0	FALSE	0	0	0.0568403462516694	-0.206024176480342	-0.0984781507833639	1.39862248338666	1.70330920550452e-15	1.70330920550452e-15	12	3	TRUE	3	0	3.317503355758	-0.628839310348203	0.516943021236507	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sdcbp2	2.18104200661528	2.20595742980145e-07	2.20595742980145e-07	18	1	TRUE	1	0	2.18104200661528	-0.32015562431996	0.0611039195121107	-0.146087176059368	0.157020276149489	0.157020276149489	14	0	FALSE	0	0	0.253273888900295	-0.53518839270363	-0.12268421044653	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Sdccag8	-0.684496254097499	0.0480797838997639	0.0480797838997639	78	1	TRUE	0	1	0.50647548628011	-0.684496254097499	-0.0721873831127049	1.16888795103829	1.37153354238908e-11	1.37153354238908e-11	68	8	TRUE	7	1	2.5493317489783	-0.969315996766789	0.0157834926491865	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Sde2	-0.640916160230807	0.024051729076004	0.024051729076004	10	1	TRUE	0	1	0.146012764996613	-0.640916160230807	-0.165730621057309	-0.329489579809734	0.11221629725374	0.11221629725374	7	0	FALSE	0	0	-0.00395234468705936	-0.600447212718419	-0.309817954659687	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sdf2	-0.317784123533755	0.140918701653818	0.140918701653818	4	0	FALSE	0	0	-0.186418065308979	-0.499656677908455	-0.330410747571236	-0.912793936370381	0.00730090217400165	0.00730090217400165	4	2	TRUE	0	2	-0.118007907345236	-1.01912102311813	-0.621833916196825	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sdf2l1	-0.128116353665906	0.757278207831444	0.757278207831444	1	0	FALSE	0	0	-0.128116353665906	-0.128116353665906	-0.128116353665906	0.224104936326119	0.522783225551456	0.522783225551456	1	0	FALSE	0	0	0.224104936326119	0.224104936326119	0.224104936326119	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdf4	-0.206315276045214	0.430335849877422	0.430335849877422	3	0	FALSE	0	0	-0.0432408957086024	-0.283339199923433	-0.177631790559083	-0.234168195381463	0.267088287679622	0.267088287679622	3	0	FALSE	0	0	-0.169095957780707	-0.422486057095385	-0.275250070085852	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdha	-0.30328802608776	0.0838347164899802	0.0838347164899802	6	0	FALSE	0	0	-0.15742879022576	-0.566364851591208	-0.314132254571403	-0.935756106622206	0.00754428440438065	0.00754428440438065	6	1	TRUE	0	1	-0.194980517050997	-0.935756106622206	-0.370725929750226	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sdhaf1	-0.038649710480798	0.287754133920345	0.287754133920345	5	0	FALSE	0	0	0.309554047872655	-0.37472838708079	-0.0728800316520202	0.264740634177698	0.211905361678076	0.211905361678076	5	0	FALSE	0	0	0.451327794160385	-0.0495191804360832	0.228082374087145	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdhaf2	-0.203424060370502	0.570430312952328	0.570430312952328	2	0	FALSE	0	0	-0.193300680456481	-0.213547440284523	-0.203424060370502	-0.353756783940696	0.348048471982039	0.348048471982039	2	0	FALSE	0	0	-0.347995476854511	-0.359518091026882	-0.353756783940696	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdhaf3	-0.102372585890204	0.0509219127701478	0.0509219127701478	33	0	FALSE	0	0	0.320904595078222	-0.709874468537342	-0.150409540243676	-1.11174329388262	0.00390313393686251	0.00390313393686251	26	2	TRUE	0	2	0.226553944111863	-1.23939358789767	-0.380806577578965	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sdhaf4	-0.0943539889347703	0.40199357849279	0.40199357849279	10	0	FALSE	0	0	0.101255418661371	-0.299123117872972	-0.0740009311836862	-0.340087115784324	0.147984887545186	0.147984887545186	9	0	FALSE	0	0	0.0753648479414185	-0.571326891557029	-0.302988462396583	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdhb	-0.181964836307848	0.415761989263292	0.415761989263292	4	0	FALSE	0	0	-0.108570456244673	-0.286869149835993	-0.18984231967409	0.0909103775410708	0.102667208651153	0.102667208651153	3	0	FALSE	0	0	0.541543754722407	-0.0880741184788661	0.181460004594871	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdhc	-0.023956402166026	0.964073718716682	0.964073718716682	1	0	FALSE	0	0	-0.023956402166026	-0.023956402166026	-0.023956402166026	-0.169648246257425	0.562164573192505	0.562164573192505	2	0	FALSE	0	0	-0.1033888127286	-0.23590767978625	-0.169648246257425	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdhd	-0.00614695425248747	0.684564602662711	0.684564602662711	3	0	FALSE	0	0	0.16172955856003	-0.113538167196781	0.0140148123702538	0.125716138603525	0.197501918357435	0.197501918357435	3	0	FALSE	0	0	0.242088181526146	-0.517320530393158	-0.0498387367544956	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdk1	2.01010183217817	2.65344732811116e-29	2.65344732811116e-29	259	40	TRUE	39	1	5.3739795186716	-0.972861476188804	0.361993812997387	1.38947730742514	6.29878215721685e-72	6.29878215721685e-72	258	49	TRUE	46	3	5.17922230679301	-0.887546217856523	0.316168452925749	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sdk2	1.64159283227329	2.01555934391465e-26	2.01555934391465e-26	114	10	TRUE	10	0	4.21515255371561	-0.467506473791791	0.174831142066157	1.01680301667525	1.24785735392735e-72	1.24785735392735e-72	115	20	TRUE	18	2	4.31353318321795	-0.883645546749649	0.204163446021318	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sdr16c5	-0.0493375677202323	0.137756603559351	0.137756603559351	9	0	FALSE	0	0	0.0124416606603156	-0.57682813656998	-0.110824504570488	-0.243524304610003	0.117041237520982	0.117041237520982	9	0	FALSE	0	0	0.0425705872701844	-0.619840327728708	-0.270915639705409	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdr16c6	-0.304343279052359	0.194138465855842	0.194138465855842	4	0	FALSE	0	0	0.0487952342454464	-0.47252539438358	-0.258104179560713	-0.510576242912391	0.0882660832928383	0.0882660832928383	3	0	FALSE	0	0	-0.502163787654908	-0.750990462625932	-0.587910164397744	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdr39u1	-0.763826484286294	0.0175747093707707	0.0175747093707707	6	1	TRUE	0	1	0.0121208351844576	-0.763826484286294	-0.240083166479497	-0.0509029367634415	0.545872681793594	0.545872681793594	3	0	FALSE	0	0	-0.0057478386394738	-0.250623040267776	-0.102424605223564	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sdr42e1	-0.124199962066062	0.106651093167454	0.106651093167454	27	0	FALSE	0	0	0.261181611542992	-0.568670962552611	-0.106724594407939	-1.19493426937928	0.00814913370058393	0.00814913370058393	21	1	TRUE	0	1	0.113462023683188	-1.19493426937928	-0.314537065845529	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sdr42e2	-0.128970772647197	0.468112034938666	0.468112034938666	7	0	FALSE	0	0	-0.0580326480524853	-0.260816496010048	-0.133024253687513	-0.270861243709591	0.161045110580137	0.161045110580137	6	0	FALSE	0	0	-0.0759263648342163	-0.541110058465496	-0.2815395387705	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdr9c7	-0.0720510344116956	0.299695986422368	0.299695986422368	10	0	FALSE	0	0	0.298483609111104	-0.360255987986985	-0.0814348821442431	-0.298308711901859	0.0886615741698368	0.0886615741698368	9	0	FALSE	0	0	0.175894034443867	-0.673206145900366	-0.296117526452199	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sds	-0.0544831819475237	0.566547308828829	0.566547308828829	7	0	FALSE	0	0	0.0992012122000588	-0.215628493761586	-0.0582190501182408	-0.308028985559039	0.0651184243490455	0.0651184243490455	6	0	FALSE	0	0	0.833404521897872	-0.724003285662687	-0.218810530729024	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sdsl	-0.133892771096207	0.238437828540708	0.238437828540708	9	0	FALSE	0	0	0.00305956509613939	-0.410750677331327	-0.168141617014111	-0.0448908634417128	0.303107346844627	0.303107346844627	10	0	FALSE	0	0	0.201886492231219	-0.375104891921497	-0.0467492332312273	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sebox	0.0252406716204512	0.962093346651101	0.962093346651101	1	0	FALSE	0	0	0.0252406716204512	0.0252406716204512	0.0252406716204512	-0.199095664616238	0.230471452107352	0.230471452107352	2	0	FALSE	0	0	0.0700078657258565	-0.468199194958332	-0.199095664616238	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec1	-0.0818096035159317	0.621692184585755	0.621692184585755	2	0	FALSE	0	0	0.0251896310638827	-0.188808838095746	-0.0818096035159317	-0.0726059071191558	0.695068259677071	0.695068259677071	3	0	FALSE	0	0	0.0729119769829296	-0.157877922447449	-0.0525239508612251	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec11a	-0.181548207862732	0.465385932040766	0.465385932040766	3	0	FALSE	0	0	-0.131821221630656	-0.265594974218007	-0.192988134570465	-0.188085739185114	0.241980680668521	0.241980680668521	4	0	FALSE	0	0	0.0167086402751804	-0.432897484370876	-0.198090080616481	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec11c	-1.43424784393294	9.20057360142721e-05	9.20057360142721e-05	20	1	TRUE	0	1	0.1842957869253	-1.43424784393294	-0.145135472745119	-0.259916009871298	0.0988642672632402	0.0988642672632402	16	0	FALSE	0	0	0.142775093020199	-0.612368571367496	-0.287019108243621	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sec13	-0.156131344728333	0.197375452427467	0.197375452427467	33	0	FALSE	0	0	0.140927892698171	-0.439849436578549	-0.185874193998157	-0.981043260526649	0.0106655240108909	0.0106655240108909	29	2	TRUE	0	2	0.00364702768113945	-1.05539497432063	-0.328719179843706	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec14l1	-0.162930284855006	0.0501014655963551	0.0501014655963551	26	0	FALSE	0	0	0.0414514451395847	-0.687856710317573	-0.17423028529363	-0.970690088680415	0.00996951471394803	0.00996951471394803	30	2	TRUE	0	2	0.594185963073138	-1.10292082499805	-0.300584314518932	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec14l2	-0.0928418067157126	0.206920794505677	0.206920794505677	9	0	FALSE	0	0	0.205080003427328	-0.433240887896825	-0.111483564156484	-0.103825213701271	0.195730248383767	0.195730248383767	9	0	FALSE	0	0	0.175196397598783	-0.48040114212044	-0.133670807238375	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec14l3	0.0308814171305655	0.783041274489008	0.783041274489008	3	0	FALSE	0	0	0.116589325634768	-0.0922261654945177	0.0184148590902719	-0.188646111703747	0.164512811357042	0.164512811357042	6	0	FALSE	0	0	0.180324337507743	-0.525743621751936	-0.168553564050627	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec14l4	-0.00561953117219176	0.275274597602039	0.275274597602039	7	0	FALSE	0	0	0.14793549617541	-0.377001047939402	-0.0296978872232602	-0.261378579655752	0.0693513734275868	0.0693513734275868	6	0	FALSE	0	0	0.114988249437719	-0.755135041314579	-0.24392123866973	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec14l5	-0.729436096965038	0.0154499548673876	0.0154499548673876	11	1	TRUE	0	1	0.146339188792305	-0.729436096965038	-0.112783142415819	-0.170171820825359	0.115938023880539	0.115938023880539	8	0	FALSE	0	0	0.0304501291043443	-0.582346518884841	-0.239092153484354	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sec16a	-0.213029639030509	0.0607000244578732	0.0607000244578732	10	0	FALSE	0	0	0.260460139335018	-0.648375060204827	-0.211228314345264	-0.964972445271048	0.0199594761928319	0.0199594761928319	9	1	TRUE	0	1	0.0152810797762093	-0.964972445271048	-0.432049657998304	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec16b	1.83224789705675	1.53130988768344e-13	1.53130988768344e-13	93	14	TRUE	14	0	3.43973209128453	-0.451495486566345	0.296059675956164	1.71650646023588	1.57213549296083e-19	1.57213549296083e-19	87	18	TRUE	18	0	3.74746044504657	-0.777500804988415	0.317586424248434	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
Sec22a	-0.289241524197792	0.0968499044142062	0.0968499044142062	3	0	FALSE	0	0	0.0807186121965742	-0.568569930678083	-0.259030947559767	-0.927082422418811	0.0336513379937727	0.0336513379937727	6	1	TRUE	0	1	0.072977276814376	-0.927082422418811	-0.41376743886257	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec22b	-0.187182491231233	0.411293760787184	0.411293760787184	4	0	FALSE	0	0	-0.0805635987769859	-0.289813279628832	-0.186185465217071	-0.404472299736794	0.276164154528433	0.276164154528433	3	0	FALSE	0	0	-0.0437358763956594	-0.432982174601865	-0.293730116911439	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec22c	-0.1451054115644	0.201293358435024	0.201293358435024	11	0	FALSE	0	0	0.192311070981461	-0.457374477925208	-0.137979007927819	-0.910418186067065	0.0239344693184719	0.0239344693184719	11	1	TRUE	0	1	-0.00524214418534373	-0.910418186067065	-0.33877458085094	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec23a	-0.159320655878343	0.148818676150586	0.148818676150586	40	0	FALSE	0	0	0.146730455097935	-0.535320074134939	-0.160435255307866	-0.887815073703518	0.00865808455425285	0.00865808455425285	37	2	TRUE	0	2	0.160384674864191	-1.04458280416323	-0.282733207947718	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec23b	-0.217151239708942	0.272675607812509	0.272675607812509	7	0	FALSE	0	0	-0.0616345050769184	-0.377677928975135	-0.205690407975762	-0.107626005608988	0.140344715049708	0.140344715049708	7	0	FALSE	0	0	-0.0361344816816625	-0.56215760279724	-0.169607843691607	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec23ip	-0.14391605572415	0.117601559575043	0.117601559575043	41	0	FALSE	0	0	0.48590137463639	-0.655906483853262	-0.145508890305954	1.64999347864016	3.08317837073781e-06	3.08317837073781e-06	35	1	TRUE	1	0	1.64999347864016	-0.768744257425241	-0.317211425321444	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sec24a	0.0660173883587968	0.642400888097372	0.642400888097372	2	0	FALSE	0	0	0.166583240205502	-0.0345484634879084	0.0660173883587968	-0.134137366807717	0.423975755812938	0.423975755812938	2	0	FALSE	0	0	0.052625826247142	-0.320900559862577	-0.134137366807717	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec24b	-0.155631280730437	0.0638412479075009	0.0638412479075009	20	0	FALSE	0	0	0.14957457253205	-0.602540881111861	-0.175229753669952	-1.41957232354858	0.00447458716649865	0.00447458716649865	23	1	TRUE	0	1	0.109147210113934	-1.41957232354858	-0.363105365531946	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec24c	-0.137224567755871	0.342711883336488	0.342711883336488	5	0	FALSE	0	0	0.0806926360690111	-0.335658115984253	-0.140619710126022	-1.17838964094132	0.00192368312209256	0.00192368312209256	8	1	TRUE	0	1	0.202978253999546	-1.17838964094132	-0.273329932800766	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec24d	1.49670078152658	0.000487470615574404	0.000487470615574404	31	1	TRUE	1	0	1.49670078152658	-0.422297559411514	0.00256969125057329	-0.997275356081645	1.85822225210124e-06	1.85822225210124e-06	25	3	TRUE	1	2	1.98593805495554	-1.01917061654145	-0.127572352350146	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sec31a	-0.105306834111218	0.075368020852297	0.075368020852297	41	0	FALSE	0	0	0.32730203557525	-0.759268768822927	-0.0852597703476778	0.265106188958912	7.2021821128714e-05	7.2021821128714e-05	31	2	TRUE	1	1	1.43728561184647	-0.907073233928646	-0.175441456697657	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sec31b	-0.0767799859526459	0.407166694271444	0.407166694271444	10	0	FALSE	0	0	0.0470909634025985	-0.291517397557228	-0.0959881316263034	-0.128574422896422	0.216953194465582	0.216953194465582	10	0	FALSE	0	0	0.268156205710982	-0.476270568430163	-0.109263057591277	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec61a1	-0.106242698989504	0.168798416602897	0.168798416602897	21	0	FALSE	0	0	0.462757480756955	-0.396540457275806	-0.0866714489351754	0.944581368121303	0.000388543896649529	0.000388543896649529	24	2	TRUE	2	0	1.09608505954517	-0.540661071153323	0.0290178579523688	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Sec61a2	-0.341901621202628	0.0682975958206995	0.0682975958206995	5	0	FALSE	0	0	-0.118500824940779	-0.613112489284608	-0.354091661911344	-0.30551024226451	0.163140518591877	0.163140518591877	6	0	FALSE	0	0	0.0868943996733451	-0.551527554027681	-0.27683041743949	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec61b	0.972738088665091	1.35425799633418e-05	1.35425799633418e-05	81	8	TRUE	7	1	1.86072401517919	-0.921711019180672	0.105216362057824	1.70313279631558	1.10079115562398e-26	1.10079115562398e-26	84	21	TRUE	21	0	3.92945196781113	-0.777097420339524	0.423646127958702	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
Sec61g	-0.157386169292763	0.0546131542425586	0.0546131542425586	23	0	FALSE	0	0	0.0170752140651395	-0.806345018395108	-0.202047614350916	-0.825140124416412	0.0266745612141538	0.0266745612141538	23	2	TRUE	0	2	0.283258088871839	-0.873075958815162	-0.332830573284289	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sec62	-0.0613872104912395	0.396924756259846	0.396924756259846	11	0	FALSE	0	0	0.0423831727018503	-0.298154623350523	-0.0854528750439204	-0.254283848277193	0.152514758711345	0.152514758711345	11	0	FALSE	0	0	0.0546473563292085	-0.563150178733501	-0.272684523844929	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec63	-0.0803234159230066	0.401086763137111	0.401086763137111	11	0	FALSE	0	0	0.18577546241393	-0.290559844621599	-0.0782715835181867	-0.122970021971054	0.245872636749783	0.245872636749783	9	0	FALSE	0	0	0.220001593435413	-0.463374110281957	-0.103923982742993	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Secisbp2	-0.142031281536406	0.254665689522369	0.254665689522369	18	0	FALSE	0	0	0.284661983734042	-0.411628697644827	-0.121375308546257	-0.188462558345342	0.102497980166285	0.102497980166285	16	0	FALSE	0	0	0.213217488273071	-0.604864571245084	-0.20230802259997	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Secisbp2l	-0.122680301474742	0.201031179667539	0.201031179667539	19	0	FALSE	0	0	0.120973429135745	-0.43739410913965	-0.119803558303567	-0.848622203815915	0.0335196813950713	0.0335196813950713	21	1	TRUE	0	1	0.171348280154137	-0.848622203815915	-0.358685801871378	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sectm1a	-0.171942606105181	0.450145940241533	0.450145940241533	6	0	FALSE	0	0	0.0966586626266932	-0.252992381474377	-0.125601700424459	-0.400604875565536	0.0991834536432141	0.0991834536432141	7	0	FALSE	0	0	-0.0195273330056958	-0.656890575723046	-0.375620262296683	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sectm1b	-0.00956865201007315	0.285154107336842	0.285154107336842	6	0	FALSE	0	0	0.170377104129378	-0.375041838471072	-0.0627455372041026	-0.0752360638214522	0.1120421323525	0.1120421323525	7	0	FALSE	0	0	0.200042565342159	-0.583951306840052	-0.156133005633515	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Seh1l	-0.175433427381628	0.22989667509606	0.22989667509606	3	0	FALSE	0	0	0.263878596081658	-0.426219408758525	-0.112591413352832	-0.216008029843454	0.0846535100259241	0.0846535100259241	7	0	FALSE	0	0	0.0702156106001209	-0.726059196558923	-0.301133967606472	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sel1l	-0.739758374963142	0.0226939717080554	0.0226939717080554	94	1	TRUE	0	1	0.175637436034995	-0.739758374963142	-0.139913772821621	-0.957311925987016	0.0159536582730348	0.0159536582730348	89	5	TRUE	0	5	0.405072544491813	-1.00356183088817	-0.313218784893072	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Sel1l2	-0.158415145876598	0.210111115961195	0.210111115961195	10	0	FALSE	0	0	0.0493722708797492	-0.472716398397049	-0.177871480321935	-0.936114255907825	0.0366564646475661	0.0366564646475661	9	2	TRUE	0	2	0.0444343119095488	-1.05777715158036	-0.445435849722908	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sel1l3	-0.126304920623924	0.0521104124667891	0.0521104124667891	42	0	FALSE	0	0	0.200226759271878	-0.624999138827115	-0.147365590095366	-1.24961940345457	7.47435446451951e-05	7.47435446451951e-05	40	3	TRUE	0	3	0.354300916684478	-1.85139667936286	-0.322613001404641	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Sele	-0.765053196385337	0.0264988036766785	0.0264988036766785	6	1	TRUE	0	1	0.0488730248547029	-0.765053196385337	-0.280665061983098	-0.406353979806834	0.0703631161826286	0.0703631161826286	5	0	FALSE	0	0	-0.209526481292509	-0.757711270164288	-0.437556582381145	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Selenbp1	-0.139401781195911	0.347037620675832	0.347037620675832	8	0	FALSE	0	0	0.0874190231358768	-0.332856764717974	-0.133030238650486	-0.743951914269221	0.0334597131229358	0.0334597131229358	7	1	TRUE	0	1	-0.0381576163772939	-0.743951914269221	-0.401073821701666	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Selenbp2	-0.034125918658969	0.508637953303566	0.508637953303566	2	0	FALSE	0	0	0.167872440238099	-0.236124277556037	-0.034125918658969	-0.267021640447391	0.51626049520395	0.51626049520395	1	0	FALSE	0	0	-0.267021640447391	-0.267021640447391	-0.267021640447391	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
