gene_name	ctrl_aging_up	mut_aging_up	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up
Caprin1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Caprin2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Caps2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Capsl	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Capza1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Capza1b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Capza2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Capza3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Capzb	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Car1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Car10	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Car11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Car12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Car13	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Car14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Car15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Car2	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Car3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Car4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Car5a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Car5b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Car6	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Car7	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Car8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Car9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Card10	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Card11	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Card19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Card6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Card9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Carf	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Carhsp1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Carlr	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Carm1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Carmil1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Carmil2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Carmil3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Carmn	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Carnmt1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Carns1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cars1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Cars2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cartpt	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Casc3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casd1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Cask	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Caskin1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Caskin2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Casp1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp12	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Casp14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp8ap2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp9	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Casq1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Casq2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Casr	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Cass4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cast	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Castor1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Castor2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Casz1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Cat	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Catip	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catsper1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catsper2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catsper3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catsper4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catsperb	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Catsperd	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Catspere1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catspere2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Catsperg1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catsperg2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Catsperz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cav1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Cav2	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Cav3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cavin1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cavin2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Cavin3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Cavin4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Cbarp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbfa2t2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbfa2t3	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Cbfb	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Cbl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cblb	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Cblc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cblif	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbll1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbln1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Cbln2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Cbln3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbln4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Cbr1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbr2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbr3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Cbr4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbs	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Cbx1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbx2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbx3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbx4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Cbx5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbx6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbx7	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Cbx8	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Cby1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cby2	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Cc2d1a	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Cc2d1b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cc2d2a	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccar1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccar2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccbe1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc102a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc106	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc107	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc110	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc112	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc113	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc115	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccdc116	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc117	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc120	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc121rt1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc121rt2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc121rt3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc122	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc13	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc134	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc136	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc137	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccdc138	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc141	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc142	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc146	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc148	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Ccdc149	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc150	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc158	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc159	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc160	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc162	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc163	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc166	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc167	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc169	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Ccdc17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc170	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccdc171	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc172	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc175	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc177	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc178	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc179	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc18	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc180	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc181	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc182	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc184	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc185	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc186	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Ccdc187	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc188	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc190	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc191	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc192	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc194	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc198	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc200	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc201	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc202	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc22	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc27	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc28a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc28b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc32	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccdc33	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc34	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc34os	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc38	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccdc39	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc40	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc42	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc42os	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc43	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc47	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc50	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc54	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc57	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc59	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccdc6	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Ccdc60	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc61	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc62	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc63	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc65	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc66	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc68	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc69	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc70	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc71l	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc73	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc74a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc77	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc78	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc7a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc7b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc80	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Ccdc81	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc82	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc83	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc85a	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Ccdc85b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc85c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc86	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc87	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc88a	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc88b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc88c	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccdc89	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc90b	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccdc91	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccdc92	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc92b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc93	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccdc96	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc97	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc9b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccer1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccer2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cchcr1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccin	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cck	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cckar	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cckbr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Ccl11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl22	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl27a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccl28	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccl5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccl9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccm2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccm2l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccn1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccn3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccn4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccn5	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccn6	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccna1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccna2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnb1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnb1ip1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnb2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnb3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnd1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccnd2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccnd3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccndbp1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccne1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccne2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnf	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccng1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccng2	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ccnh	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccni	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnjl	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Ccnk	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccnl1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccnl2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccno	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnq	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccnq-ps2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnt1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnt2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccny	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnyl1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccp110	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccpg1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccr5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccr8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ccrl2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccsap	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Ccser1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ccser2	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Cct2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cct3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
