gene_name	mecp2_fold	mecp2_fdr	mecp2_n_peaks	mecp2db_fold	mecp2db_fdr	mecp2db_n_peaks
Prr23a2	0.0277447318308564	0.898716373905121	1	0.105310908	0.639605749	1
Prr23a3	-0.0152519842605978	0.941271273008917	1	-0.016938068	0.957811108	1
Prr30	-0.0689226995883581	0.77900070153569	21	1.898379982	4.44e-13	2
Prr35	-0.0882719548765105	0.636232947470241	1	-0.065975914	0.775401516	1
Prr36	-0.0739399742638334	0.741103684727863	3	-0.113303646	0.59700576	1
Prr5	-0.0533946799659168	0.790409730160829	22	-0.043788614	0.869436721	5
Prr5l	-0.0335961708243215	0.882485327641528	13	-0.088728423	0.704836444	3
Prr7	0.00740733121625823	0.979573254623616	2	-0.175369597	0.41583262	1
Prrc1	0.0313180999151329	0.890287310419482	19	-0.141970745	0.506370949	5
Prrc2b	0.00772947136621851	0.976236672868842	19	-0.179225057	0.383433776	5
Prrc2c	-0.0503859547939317	0.804930989217116	4	-0.150568267	0.498100866	1
Prrg2	0.167550666614535	0.515607505989347	3	-0.070096786	0.774609153	1
Prrg3	-0.110153312990857	0.685033041713086	1	-0.040700273	0.883195201	1
Prrg4	0.0182619061509217	0.930246925337222	1	-0.113076786	0.57268272	1
Prrt4	-1.10478904115696	0.0217477698365642	2	-0.072515986	0.75495715	1
Prrx2	-0.711801969437297	1	13	0.029172537	0.919094669	1
Prss12	-0.0388946810829173	0.863447735810365	5	-0.034937371	0.902664727	1
Prss16	-0.235393856733843	0.349452318890306	3	-0.048967266	0.846891818	1
Prss21	-0.00906113002296584	0.972931768722801	3	-0.008918563	0.980600499	1
Prss22	-0.1270747158207	0.568266185805664	5	-0.192382503	0.366324146	1
Prss28	-0.0574706164688432	0.78131107013874	1	0.003019891	0.994060093	1
Prss33	-0.0266584224659657	0.914438438197991	2	-0.068530664	0.771244715	2
Prss34	-0.048285404057368	0.828652420090803	3	-0.024909404	0.932930957	1
Prss35	0.0477647906766963	0.813756069387736	4	-0.032903885	0.904059331	1
Prss38	0.0242702921033682	0.914639629356766	16	0.001210312	0.997539147	5
Prss39	0.0573325201242409	0.78022411639787	6	-0.048921291	0.849263363	2
Prss40	-0.0297456372717632	1	3	-0.014210589	0.965458436	1
Prss52	-0.0206278655921593	1	28	-0.093465246	0.662044588	4
Prss55	0.0319446373996253	1	15	0.032603818	0.905715628	1
Prss8	-0.129852476106151	0.553947823468235	2	0.027933346	0.924231501	1
Prtg	-0.141229897651488	0.555903840806842	9	-0.065714802	0.782190344	1
Prtn3	0.0493856892083071	1	3	-0.092316911	0.691990459	1
Prune2	-0.0159780908928924	0.942814597577139	35	-0.093867759	0.652965546	8
Prxl2b	0.10834765933342	0.573371819934953	2	0.004411415	0.991329043	1
Prxl2c	0.00319642472987223	0.987766368251122	3	-0.027399718	0.924928735	1
Psap	-0.0845057488945279	0.671786754314696	11	-0.157376073	0.440484755	1
Psapl1	0.0462826511446711	0.826187973930149	36	-0.05950641	0.807346566	14
Psat1	0.0101109024493952	0.960549253834716	40	-0.021715844	0.943893677	4
Psd	-0.0389876650265591	0.842626951908759	4	-0.074036376	0.745316125	1
Psd2	-0.000617310856574077	0.998268511326073	24	-0.037549345	0.888025829	9
Psd3	-0.0185630260036966	0.929862202450363	52	2.295166822	1.23e-15	12
Psd4	-0.0971702394403295	0.644796027046723	10	-0.323256114	0.167115107	1
Psen2	-0.091319160563997	0.64156527255952	15	-0.145787471	0.482324048	2
Psg20	-0.0601515697817101	0.788318676383398	3	0.033678486	0.902686021	1
Psip1	-0.151228212650966	0.473814984404474	1	-0.263146313	0.209572668	1
Psma1	-0.0487830074565141	0.768318377518258	6	-0.062247237	0.790719028	2
Psma6	-0.0576715430080135	0.75438217960682	13	-0.008243271	0.982258931	4
Psmb1	-0.0130177023521401	0.953729210047422	4	0.687872926	0.01003971	1
Psmb11	0.0694711209353182	0.731363569937045	2	-0.009881341	0.977746537	1
Psmb2	-0.00206513098176063	0.992882599437136	6	-0.185605377	0.373116942	2
Psmb3	-0.115632171510789	0.556887508355394	4	-0.052292639	0.836616375	1
Psmb7	0.0133662905507814	0.947091486167013	16	-0.019041331	0.951298885	2
Psmd1	-0.0965568495304271	0.583216930557531	2	-0.161865159	0.426772999	1
Psmd11	-0.0644074383404761	0.734146208194796	1	-0.080833261	0.726308148	1
Psmd3	-0.0427499219679179	0.766496128442481	5	-0.087196697	0.679367256	1
Psmd7	-0.185736090428263	0.407736954361796	12	0.080408944	0.708244954	1
Psmd8	-0.0155398109844012	0.93966096916336	3	-0.032903124	0.90712873	1
Psmd9	0.0110403547036598	0.95983531157831	1	-0.010534337	0.975965133	1
Psme3ip1	0.0172162308510996	0.914184283851242	2	-0.016823832	0.957946247	1
Psmg4	-0.262840560828217	0.316266514992597	6	0.693748436	0.01487814	2
Pspc1	-0.041934093206494	0.839637185597269	2	-0.078608925	0.728760424	1
Psph	-0.0369907834835812	0.873450597905871	3	-0.081521684	0.714948221	1
Pstpip2	0.0223343311050861	0.925267924117455	1	-0.02012622	0.94895805	1
Ptbp1	0.00995121019152805	0.951409534257211	3	-0.021146609	0.94516515	1
Ptbp2	0.0344921075116292	0.88260000482947	45	0.072542781	0.760676064	8
Ptbp3	-0.069750378126515	0.744801660350562	5	0.118124343	0.598447781	1
Ptcd2	0.00290589585034139	0.990747127565155	15	-0.02719301	0.926942747	1
Ptch1	-0.0149986341383404	0.957506922865498	16	0.241384398	0.289932613	3
Ptch2	-0.101512358144219	0.619475120495195	5	-0.052674268	0.833915237	2
Ptchd1	-0.0467191911768759	0.81906422502448	7	1.595998454	1.06e-05	1
Ptchd4	2.30193948920759	2.14206796006058e-08	28	1.084077094	3.05e-06	7
Ptdss1	-0.068180682719436	0.74684323249426	3	-0.055271355	0.826171729	1
Ptdss2	-0.00161055737400373	0.994965715140785	8	-0.041627093	0.878474794	2
Pten	-0.00186632607191175	0.9930630306696	15	-0.075568122	0.727370882	1
Pter	0.00740934007858635	0.978007827619946	12	0.660211049	0.031104654	1
Ptf1a	-0.142551084238018	0.51145609103457	5	-0.08521884	0.711533056	2
Ptgdr	-0.0348750762460282	0.876353197398011	8	-0.088316262	0.709062083	1
Ptgdr2	0.00429334842186245	0.989144577494097	2	-0.012510414	0.970759601	1
Ptgds	-0.0720306804535553	0.734736494824545	4	0.076614257	0.749000748	2
Ptger1	-0.197519356824846	0.413210038556798	2	-0.367851853	0.167320313	2
Ptger3	-0.0271995271090903	0.907778853491162	18	-0.033970062	0.904939329	1
Ptger4	-0.0238081400747505	0.922627527456332	5	-0.002703125	0.994611007	1
Ptges	-0.0220011170557896	0.924753821291908	8	-0.006652953	0.986440755	2
Ptges3	-0.00975960364137761	0.967818455634166	1	-0.016643202	0.95992953	1
Ptgfrn	-0.512950721134638	0.0982220006056331	29	-0.167880349	0.396874535	7
Ptgir	-0.050200144944987	0.791243797381891	3	-0.081478682	0.707217312	1
Ptgis	-1.0631712759234	0.00373935213253004	21	-1.12815592	0.000245894	7
Ptgr3	-0.00694600261149223	0.977796796519799	36	0.373616456	0.093500628	14
Ptgs1	-0.645326762478671	0.0453782814722973	14	-0.295132434	0.147136977	3
Pth2r	-0.0391683561771734	0.840897048812068	16	0.474778894	0.041101508	6
Pthlh	-0.0174019947297729	0.941300583401614	12	-0.027572733	0.926512839	1
Ptk2	-0.097602826309694	0.605252310730293	27	-0.143746134	0.503911099	9
Ptk2b	-0.0139713442995669	0.959772436316829	25	0.001585293	0.99657124	6
Ptk6	-0.000133241709110083	0.999832769982943	3	-0.054701707	0.824784552	1
Ptk7	-5.23474707275209e-05	0.999917126722112	15	-0.016135498	0.960763597	2
Ptma	0.000924791798881459	0.996786863626137	8	-0.156015743	0.394888381	3
Ptms	-0.0267085470747211	0.854555503869506	2	-0.057515868	0.806360752	1
Ptn	-0.119435107634385	0.585703711161705	44	-0.146481569	0.52584228	14
Ptov1	-0.04590181036241	0.76764038969262	2	-0.090565506	0.676156085	1
Ptp4a1	-0.153216460205089	0.469811053642712	3	-0.103147296	0.642844426	1
Ptp4a3	-0.049017350752886	0.794292064219789	18	-0.177667346	0.399427834	7
Ptpa	-0.0600584953429656	0.76648766754614	12	-0.080103011	0.7271262	2
Ptpdc1	-0.0822265585666107	0.750119469238283	9	-0.043662612	0.866007739	1
Ptpn1	0.0190344633390007	0.957506922865498	31	0.012529799	0.970922511	3
Ptpn11	0.0662120114045057	0.773417124867285	22	-0.205632435	0.360626495	1
Ptpn13	-0.178533248822795	0.44623950338333	22	-0.130441603	0.55829949	1
Ptpn14	-0.114404343346973	0.603663060778217	46	-0.075251514	0.747066783	10
Ptpn18	-0.0111913962631086	0.962670951141568	5	-0.070901885	0.760664371	1
Ptpn2	-0.0722552145033242	0.695507794673461	3	-0.169795782	0.397520506	1
Ptpn20	-0.049261761647422	0.799566182927187	20	0.546110618	0.049370939	4
Ptpn21	-0.0786801305125155	0.720443428235356	8	-0.04158688	0.873990966	1
Ptpn23	-0.0292775057654398	0.902934998977981	4	-0.05185149	0.842168301	1
Ptpn3	0.0330149689394433	0.877373491957052	32	0.092906089	0.658453545	5
Ptpn5	0.0437779656839532	0.808051396240857	10	0.069810928	0.765046369	1
Ptpn6	-0.0462159565766953	0.843914590700754	3	-0.035179795	0.899413873	2
Ptprb	-0.0547354827633426	0.818441445399369	20	-0.068388542	0.768342373	4
Ptprc	-0.0658729097393279	1	7	-0.136968608	0.501522742	1
Ptprcap	-0.216113424351342	0.382166915722678	2	-0.079331118	0.728728515	1
Ptprd	-0.00428423270965922	0.988519846328129	83	0.181022675	0.39529639	8
Ptpre	-0.0113828473241782	0.967709693433808	29	-0.090180211	0.685943229	16
Ptprf	0.00326266163333382	0.991652764275716	23	-0.069314496	0.764458286	3
Ptprg	0.00594894799096562	0.981790213229407	125	-0.131497161	0.509502346	21
Ptprh	-0.0299869763349678	0.899709756567687	4	-0.036820416	0.893460473	2
Ptprj	-0.00809017017124894	0.976499704249425	36	-0.043476596	0.874138221	5
Ptprk	-0.0366302278384842	0.861644573469526	65	0.224656	0.320050809	25
Ptprm	-0.027210425390453	0.902830083076935	131	-0.094051281	0.66142474	31
Ptprn	-0.018703329858102	0.932418922186823	3	-0.111253153	0.618725338	1
Ptprn2	-0.145616184853174	0.48837058287731	47	-0.088391158	0.682163959	16
Ptpro	-0.0214807173583355	0.912806859538706	37	-0.06376056	0.787635183	9
Ptprr	-0.0236751876968935	0.923239255130403	24	-0.036390322	0.892202937	5
Ptprs	-0.204514972220847	0.37735197839108	26	0.058943355	0.810192494	3
Ptprt	-0.0476330462557058	0.830253671275361	137	0.145430337	0.530626609	27
Ptprtos	0.108323287357671	0.613677430058129	30	1.039031577	7.68e-05	6
Ptpru	-0.0112791307405594	0.962253878568823	99	-0.061923786	0.788152816	27
Ptprv	-0.0462649411409064	0.827088635524076	7	-0.065796788	0.776195695	2
Ptprz1	-0.0229389460168544	1	19	2.788479283	2.28e-15	1
Pttg1ip	-0.0727727566544973	0.695393605492748	8	-0.059552448	0.811753591	2
Ptx3	0.0196246323172154	0.912428170782614	4	0.038072893	0.886692126	1
Ptx4	-0.0253693429734964	0.925140602443548	1	-0.01730662	0.95711018	1
Puf60	-0.0176884271213354	0.935280855122443	2	-0.017246384	0.957788679	1
Pum2	-0.0163149028289672	0.965557471714245	6	-0.037045677	0.892798802	1
Pum3	-0.0805746114385294	0.649204243457733	42	-0.125128262	0.560978443	5
Purb	0.0569288675878379	0.818432407581183	4	-0.034157378	0.901626952	1
Purg	-0.136432410864607	0.573371195826808	6	-0.132480199	0.615068719	2
Pus7l	-0.0206868741298858	0.91137898317025	8	0.034958909	0.898121634	1
Pvalb	-0.00398555705150499	0.987970031646515	6	-0.034812558	0.898630882	1
Pvt1	0.494986926376513	0.129383309087143	77	-0.179063709	0.401615362	20
Pwwp2b	0.0551506578567716	0.777376422699447	20	-0.075473893	0.743696807	7
Pwwp3a	-0.0123504323784572	0.945448763587864	7	-0.037640565	0.889173867	1
Pxdc1	0.00554996288535516	0.985345682975089	18	0.05203671	0.833661904	3
Pxdn	0.000522525407884838	0.99838863552979	24	0.057243018	0.815428382	2
Pxmp4	-0.0428016087968167	0.79205458978074	3	-0.070314415	0.756318545	1
Pxn	-0.0112657217537722	0.969583841844217	16	-0.033781594	0.902602692	4
Pxylp1	-0.0425984809843478	0.850346978944754	18	0.001218309	0.997431631	5
Pycr2	0.0438357316110608	0.823970796222417	3	0.020731527	0.946317821	1
Pygb	0.0796972415940667	0.659131217892802	11	0.021022103	0.945628798	4
Pygl	-0.0511360795623333	0.824638085120264	11	-0.150986002	0.419490977	3
Pygm	0.00552124059118786	0.98231052698012	4	-0.035494017	0.896823019	1
Pygo1	0.00526935903382719	0.986458941917824	1	-0.059686566	0.807342625	1
Pym1	0.00976411795750496	0.968893883030909	2	-0.007934189	0.98325365	1
Pyroxd2	-0.152001741604459	0.483490261359503	21	-0.100141336	0.628067082	13
Pyy	-0.0434342265967108	0.841261624223796	3	-0.085833958	0.697311759	1
Qdpr	0.0293695549154842	0.916294663202703	4	-0.046566614	0.857208716	1
Qprt	0.195126197968122	0.424269241472144	2	-0.050890339	0.846321521	1
Qrfp	-0.0729171546577666	0.715707340659741	8	-0.061621556	0.792267818	4
Qrich2	-0.0621231493287134	0.782506719152352	8	-0.031721726	0.909794231	2
Qser1	-0.00706181932751723	0.980003788738537	1	-0.020367011	0.948856685	1
Qsox1	-0.407306984888546	0.182915401002137	17	-0.383376667	0.126842424	11
Qtrt2	0.0201461613762582	0.911104113705985	8	-0.002946541	0.994092053	1
R3hcc1	-0.0042742294146075	0.9872187209291	5	-0.058332737	0.810589066	2
R3hdm4	-0.0448856059061477	0.815026049177179	2	-0.039418553	0.883915538	1
Rab10	-0.106666910440864	0.573746358461547	1	-0.107979759	0.601250983	1
Rab10os	-0.00353072141099957	0.987549331781509	8	-0.018094065	0.953827515	2
Rab11fip1	-0.0235469818812503	0.92316655761971	7	0.022646512	0.940878681	1
Rab11fip2	-0.0193526726646175	0.942374400281255	20	0.793283265	0.008429566	1
Rab11fip3	-0.0289795993322295	0.889881870703617	11	-0.132705245	0.554834078	2
Rab11fip4	-0.201556372335299	0.390416392129811	17	-0.27042214	0.195234925	3
Rab11fip4os1	0.0137651943368774	0.952531602736137	9	0.001657343	0.996538339	1
Rab11fip4os2	-0.137637851098298	0.511650238441755	9	-0.140743043	0.466029758	1
Rab11fip5	0.0136845190326761	0.955694089939656	12	-0.061722099	0.798066467	2
Rab12	-0.591815219933049	0.0913857034723561	12	-0.047337192	0.849752085	1
Rab14	-0.0263590176447142	0.887330741537203	2	-0.170180572	0.422476589	1
Rab17	-0.133266987106048	1	3	-0.110569641	0.595773606	1
Rab18	-0.0517092456572888	0.753068689421714	7	-0.080096616	0.720933675	1
Rab1a	-0.110333812231666	0.557160264011541	1	-0.080949694	0.723963771	1
Rab23	-0.0157867400686158	0.944395119517223	8	-0.049659447	0.84389427	1
Rab24	0.00774614483761123	0.976688017910205	1	-0.013045242	0.968856388	1
Rab26	-0.0289676354046629	0.890891891712874	2	-0.091668202	0.669200312	1
Rab27a	-0.0319762479893212	0.892791595207405	2	-0.125782767	0.568777035	1
Rab27b	0.0397991372713281	0.829242681846495	14	0.005893812	0.988329107	3
Rab28	-0.0637508496496035	0.697351394027746	57	-0.022391624	0.941556752	17
Rab31	-0.00134626157956965	0.995813833271799	8	0.095415358	0.67484909	3
Rab33b	-0.0815793292298616	0.632650474173419	4	-0.100397726	0.637043273	1
Rab34	-0.0365484629694312	0.850685184483975	2	-0.015522278	0.963220518	1
Rab35	-0.0516683533396045	1	1	-0.053044051	0.834571649	1
Rab37	-0.0079734866345103	0.973581158135864	6	-0.045640849	0.859337292	1
Rab39	-0.0447771238991087	0.804191645467227	2	-0.012470274	0.970625093	1
Rab3a	0.00661450630744143	0.976861824151361	2	-0.011963121	0.971734226	1
Rab3b	-0.0995515544085942	0.637986079992171	7	-0.0144568	0.965462303	1
Rab3c	-0.00302547229501083	0.98843542806658	23	1.265629101	0.000126007	7
Rab3gap2	-0.110460503798164	0.554283497659056	10	-0.272345431	0.213993657	2
Rab3il1	-0.0167276702109313	0.943146626471379	7	0.029328611	0.918075738	3
Rab40c	-0.21026264599668	0.391503222322765	3	-0.090737328	0.670345141	1
Rab43	-0.0368280295301488	0.875242281064754	6	-0.114894193	0.610111114	2
Rab44	-0.0482793705250335	0.837318141928856	11	-0.129945857	0.504346541	4
Rab4a	0.00311609454784013	0.99061123455883	22	-0.049819023	0.843344327	2
Rab4b	-0.273630180773751	0.305243527257591	4	-0.006744498	0.986075474	1
Rab5a	-0.170449007277667	0.471314007207407	3	-0.121756402	0.573149521	1
Rab5b	-0.0876483856782014	0.615787187137808	1	-0.141016472	0.50988683	1
Rab5c	-0.00322685051976937	0.987829961913488	8	-0.007164876	0.985177342	1
Rab5if	-0.0116132749924777	0.96486439481806	3	0.022386899	0.94305819	3
Rab6a	-0.0068613497652629	0.975869691705387	1	0.012192594	0.971217397	1
Rab6b	-0.458925858062714	0.142539855284414	19	0.026341545	0.928161883	4
Rab8a	-0.0388881954731516	0.822410275413687	2	-0.086654216	0.68927806	1
Rab8b	-0.000314834994468027	0.999205507605253	2	-0.030218637	0.913784948	1
Rabac1	-0.22399197369599	0.310869237478017	2	-0.058994404	0.800977434	1
Rabep2	-0.00970274731562345	0.966702333701275	6	-0.001125919	0.99769891	1
Rabgap1l	0.01984125251005	0.940113900409561	22	1.30172921	3.75e-06	1
Rabl2	0.0226907483119916	0.918797440594293	8	-0.994789646	0.008046002	1
Rabl3	0.00576262798182321	0.982935860537795	1	-0.054203366	0.823951917	1
Rac2	-0.000100949332453806	0.999892341174673	7	-0.014827932	0.964185863	2
Rac3	-0.051930434096524	0.795702495300897	1	-0.018263456	0.953386238	1
Racgap1	0.0184946184948398	0.929952883876608	9	0.673377152	0.029582086	1
Rack1	-0.146500897553102	0.514463345173322	23	-0.107055042	0.633734592	1
Rad1	-0.233547007411188	1	1	-0.073537607	0.763363728	1
Rad21	-0.0171918762782435	0.9313804233159	3	0.007663138	0.983944303	1
Rad23b	-0.113191188863107	0.56324924187381	11	-0.070075798	0.75915584	2
Rad51ap1	-0.0158006227377824	0.945902023681192	1	-0.093254645	0.673518608	1
Rad51ap2	-0.0197551590734244	0.912344247220134	5	-0.00965275	0.978379297	1
Rad51b	-0.0149440192232083	1	13	-0.058771978	0.803088821	4
Rad9b	0.0280629479252425	0.88050780678505	1	-0.040911755	0.879196365	2
Radil	-0.0158847428285019	0.92836950897823	17	0.016610679	0.959010621	4
Raf1	-0.0442740950618284	0.837116357187883	4	-0.032161604	0.908670926	1
Rag1	0.0193298175113033	0.915091863034885	3	1.038682184	0.000776167	2
Rai1	-0.0110902272542882	0.964844261155505	22	-0.033436004	0.904044986	5
Rai2	-0.000337412565152571	0.999308244763319	31	0.03253088	0.908626196	14
Ralb	-0.0549047580465213	0.794045265742319	13	-0.033387236	0.902641305	3
Ralbp1	0.033999029331886	0.857044483035157	9	0.006699292	0.986182229	3
Ralgapa1	0.0131605902946667	1	4	-0.120497152	0.593744196	1
Ralgapa2	-0.116196881052082	0.522206404676139	35	-0.121192793	0.55707612	9
Ralgapb	-0.0826468365050442	0.640657614121027	2	-0.286213805	0.187004129	1
Ralgds	-0.0741188979527268	0.737988887037978	12	-0.151432309	0.460898246	3
Ralgps1	-0.0349988206696139	0.873138759589579	29	-0.042291428	0.871661961	4
Ralgps2	-0.0508382619462046	0.835536152057093	23	0.01025487	0.976961746	1
Raly	-0.0571881947198027	0.742189596011618	6	-0.095664156	0.653392772	1
Ralyl	0.0146635361029625	0.944625629369466	26	2.471555015	5.96e-16	4
Ramp1	-0.00934171540961379	0.969349233511757	8	-0.054336779	0.822668291	3
Ramp3	-0.0673776753461465	0.729249861148658	1	-0.103167052	0.610092853	1
Ran	0.00881400825574065	0.97208792071057	3	-0.048130313	0.854375898	1
Ranbp17	-0.0095464424409586	0.967818455634166	22	0.620229435	0.014149025	3
Ranbp3	-0.0868501010277974	0.659325129113925	7	-0.104927988	0.630476176	2
Ranbp3l	-0.120469145182132	0.593517501731861	10	-0.023295877	0.938492949	4
Rap1gap	-0.178926757639739	0.426106086454271	19	-0.119156448	0.575105881	3
Rap1gap2	-0.0723541040031527	0.738127207990687	50	-0.146524316	0.486130228	12
Rap1gds1	-0.00264222553015119	0.992648256029289	12	-0.002178218	0.995734905	3
Rap2a	-0.428877346021042	0.177397266665958	31	-0.181375677	0.396068492	2
Rap2b	-0.0447852765586027	0.825437486770849	14	-0.08822833	0.686022699	1
Rapgef1	-0.0324193314795554	0.881365412131485	40	-0.041392306	0.877791401	8
Rapgef2	-0.00932706553906624	0.975782083368124	52	-0.067214276	0.780129965	7
Rapgef3	-0.355120594622794	0.201710835740097	9	-0.175289439	0.383433776	5
Rapgef4	0.0843355345739863	1	35	-0.049237997	0.84389427	4
Rapgef5	-0.0443954840280138	0.881836160840271	28	-0.049620746	0.853507706	2
Rapgefl1	-0.00359342328879539	0.987937849605802	9	-0.250984796	0.246128367	2
Raph1	-0.0439424013333617	0.806131798489577	10	-0.15437258	0.462142246	2
Rapsn	-0.0650063778713462	1	4	-0.066446899	0.778019803	1
Rara	-0.0435759151045874	0.844679615486837	14	-0.01873631	0.952138673	2
Rarb	-0.0447324475101524	0.81631084943857	48	-0.089429138	0.698047165	13
Rarg	0.0143478763304552	0.958041468709668	7	-0.075817542	0.744564624	2
Rasa1	-0.0331859937153077	1	4	-0.136283438	0.51523836	1
Rasa2	-0.00861435904783235	1	14	0.950049872	0.004448946	1
Rasa3	0.014778973040594	0.930638372580627	28	0.013699534	0.966984809	5
Rasa4	-0.000249761109910977	0.999308244763319	8	-0.208957064	0.33067332	3
Rasal1	0.0126567369712376	0.955572937342585	7	-0.003256609	0.993751405	4
Rasal2	-0.0204161591960636	0.941335092139394	13	-0.222883316	0.331035222	1
Rasal3	-0.0151513788712608	0.949586863547258	5	0.008753797	0.98105836	1
Rasd2	-0.213375732377395	0.368637983671075	14	-0.135286546	0.523427118	3
Rasgef1a	-0.0375154614921983	0.856054880072878	17	-0.048478878	0.844416713	1
Rasgef1b	-0.178396740313038	0.425850230126047	127	-0.016478588	0.959526103	53
Rasgef1c	-0.245428740830961	0.352045723828287	14	-0.04591263	0.859128285	4
Rasgrf1	-0.101641400908746	0.582894616670108	25	-0.174095574	0.403180328	10
Rasgrf2	-0.0849525478327764	0.702714489354336	14	-0.037154805	0.89097782	1
Rasgrp1	-0.158219855374168	0.483667742756089	36	-0.132516521	0.536789232	2
Rasgrp2	-0.115864779239612	0.591174410138856	6	-0.095259842	0.667135206	1
Rasl10a	-0.066638660911414	0.767630198475792	2	-0.162022937	0.43882213	1
Rasl10b	-0.0275614393570422	0.909983104604057	5	-0.050297049	0.847829791	1
Rasl11b	-0.0143488404651888	0.946386012764467	16	-0.177074083	0.424285449	4
Rassf1	-0.0938898160174315	0.645853107697728	3	-0.047650186	0.852602438	2
Rassf10	-0.0500456708848624	0.787572086269732	34	-0.216263347	0.243349548	7
Rassf2	-0.0391234970295736	0.877987145450054	10	-0.052130409	0.836701854	1
Rassf3	0.000686624845037587	0.997872144802329	20	-0.01424283	0.965458436	5
Rassf4	-0.0265670609123542	0.887819303855438	7	-0.063314249	0.785104187	2
Rassf5	0.00215627712188798	0.992426848261662	18	-0.057780619	0.805744953	5
Rassf6	-0.0215013706257613	0.919600268934449	13	-0.208360917	0.305546673	1
Rassf7	-0.0743784931069842	0.703149467804516	1	-0.06267559	0.794194091	1
Rassf8	-0.0831670258546351	0.656504393463287	42	0.101737379	0.646875268	14
Raver1	-0.004425635477824	0.988144473785694	5	-0.069061038	0.758747135	1
Rax	-0.140678016729634	0.516339217666645	5	-0.200581933	0.328681223	1
Rb1cc1	-0.00533970233823251	0.98484333090101	3	-0.044110638	0.868730047	1
Rbbp4	-0.0369105724912093	0.841779515705592	1	-0.032307422	0.906668395	1
Rbbp6	0.0736240617471674	1	6	-0.050161628	0.842424796	1
Rbbp7	-0.164062041738327	0.559278457494719	1	-0.095966806	0.719638255	1
Rbck1	-0.0900237269124799	0.673009551309069	5	-0.18495401	0.370423433	1
Rbfa	0.0789584127167442	0.734666680275907	5	-0.006993564	0.985578879	1
Rbfox1	-0.103374808812378	0.608571950297367	221	-0.091006877	0.687850032	45
Rbfox3	-0.0273517070558583	0.917695164687915	118	-0.063623939	0.782759783	22
Rbm15	-0.015012767113025	0.924805525601058	12	-0.013323845	0.967878978	1
Rbm15b	-0.0773408472588878	0.720478059755023	2	-0.017256157	0.957087356	1
Rbm17	-0.0924823529498465	0.648948164148323	8	-0.137726937	0.54383391	1
Rbm19	0.0617655190982073	0.715966391487422	67	0.040794713	0.877791401	18
Rbm20	-0.00693540355719658	0.976041503914435	31	-0.016039151	0.96066185	4
Rbm22	-0.0184145433627402	0.917982063480088	8	-0.015414583	0.962983527	1
Rbm24	-1.02567827075599	0.0178865915153071	8	-0.646335279	0.023325715	4
Rbm25	0.00091175575449525	0.995897735713841	1	0.003506278	0.992879564	1
Rbm26	0.0387363700739315	0.850265882893135	13	0.016351708	0.960631306	1
Rbm28	-0.0378387601540254	1	7	-0.03312342	0.90795018	2
Rbm38	-0.0130760261486298	0.965186899125886	12	-0.105727693	0.630389842	1
Rbm39	-0.0412404591662082	0.801414804075625	1	-0.057525896	0.814366209	1
Rbm42	-0.0275546010913215	0.874916723401202	2	-0.095057463	0.667688625	2
Rbm43	-0.035522657527269	0.859304676108263	16	-0.190776271	0.37833282	3
Rbm46	-0.00249886824391594	0.993080853496028	9	0.003948017	0.991888325	2
Rbm46os	0.0135824793236387	1	4	-0.037163787	0.892121351	1
Rbm47	0.000588041839856647	0.998293393281713	12	-0.211921772	0.334942479	1
Rbm48	-0.00332642278670922	0.991263495050588	1	0.016645145	0.958803734	1
Rbm4b	-0.0446635700170774	0.817592062506415	2	-0.037350851	0.891398977	1
Rbm6	-0.0238150874282257	0.895277063522689	2	-0.034130114	0.902100767	1
Rbms1	-0.0116466413880121	0.967818455634166	29	0.110047972	0.601646695	3
Rbms3	0.0648919477498182	0.728966908043114	99	0.952814917	0.003792344	10
Rbmxl1	-0.0158040945513654	1	2	0.016009613	0.960631306	1
Rbmxl2	0.0877773236131445	0.691251983102675	1	0.060666131	0.806940216	1
Rbp1	0.0448231312437118	0.813756069387736	19	-0.086080055	0.690697137	5
Rbp3	-0.0288130804576891	0.887240652372053	5	0.033209378	0.904515373	3
Rbp4	0.0297880039416486	0.89358516899086	3	0.042066682	0.875969107	1
Rbpj	0.00635992572057619	0.975988799369525	30	-0.023344193	0.938041754	3
Rbpjl	-0.216056473853585	0.414267700876347	2	-0.01361693	0.967635707	1
Rbpms	-0.75394052605063	0.0687624342929274	26	0.006949634	0.985578879	3
Rbpms2	0.0461520799723764	0.835958469061425	4	-0.064257469	0.784626756	1
Rbx1	-0.0436644920302692	0.769861875694953	1	-0.039840434	0.879632985	1
Rc3h1	0.00120720884414271	0.997074550980907	3	-0.04324785	0.869363947	1
Rcan1	-0.0396820588432754	0.791273839877452	19	-0.072614107	0.745689652	6
Rcan2	-0.12883536870145	1	31	0.146741304	0.42408158	4
Rcbtb1	-0.0232970912956046	0.898962652241965	4	-0.025834356	0.930715799	1
Rcc1	0.0238078366548688	0.917154094459134	3	0.022648973	0.941455249	1
Rcc2	-0.0256708349853519	0.874960764801193	5	-0.0471725	0.851876099	2
Rccd1	-0.0796101734948537	0.615456406363673	4	-0.126806799	0.539000527	2
Rce1	-0.0244320430906267	0.900667320020432	1	-0.022336733	0.94239661	1
Rcl1	-0.0620958414903444	0.715707340659741	3	-0.072624906	0.750229531	1
Rcn1	0.0136811841311525	0.951660859212436	32	-0.049124659	0.842821194	8
