ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0097186	amelogenesis	28	-0.257201939326838	-0.78158349721065	0.782201405152225	0.970289886262274	0.949361717098722	3614	tags=36%, list=19%, signal=29%	208659/12638/192119/58235/56640/20535/11909/80752/71421/320100
GO:0002115	store-operated calcium entry	24	-0.266086859576513	-0.780178950518044	0.776470588235294	0.970289886262274	0.949361717098722	10770	tags=58%, list=57%, signal=25%	22066/20866/26558/26557/170756/109305/381812/116873/12482/214585/18021/211482/20730/269999
GO:0034392	negative regulation of smooth muscle cell apoptotic process	15	-0.291599442568091	-0.778004890247006	0.786503067484663	0.970289886262274	0.949361717098722	5753	tags=33%, list=30%, signal=23%	12638/16974/56637/14802/72434
GO:0043038	amino acid activation	28	-0.255790168358495	-0.777293417230751	0.785714285714286	0.970289886262274	0.949361717098722	5720	tags=32%, list=30%, signal=23%	71984/231326/70120/353172/23874/68915/244141/69684/70791
GO:0048368	lateral mesoderm development	17	0.219209751996637	0.773774939990624	0.783132530120482	0.970289886262274	0.949361717098722	14877	tags=100%, list=78%, signal=22%	20423/22601/22772/12622/17126/21676/24075/14182/269878/21677/23863/319757/18119/12166/17292/17684/15227
GO:0046755	viral budding	18	0.213998088688391	0.771397779009345	0.785714285714286	0.970289886262274	0.949361717098722	36	tags=6%, list=0%, signal=6%	67064
GO:0014831	gastro-intestinal system smooth muscle contraction	15	0.22027263760446	0.768531793053243	0.780748663101604	0.970289886262274	0.949361717098722	12148	tags=93%, list=64%, signal=34%	16531/208188/72043/19204/319552/240725/19219/24046/19218/21337/15559/16590/56183/58991
GO:0060546	negative regulation of necroptotic process	15	0.216835145162413	0.756538373176747	0.780748663101604	0.970289886262274	0.949361717098722	11495	tags=93%, list=60%, signal=37%	268749/12389/70603/14082/19766/12633/11796/51800/56449/24105/67245/11797/12370/26409
GO:0046794	transport of virus	15	0.216591860142529	0.755689551123368	0.780748663101604	0.970289886262274	0.949361717098722	124	tags=7%, list=1%, signal=7%	12390
GO:0001771	immunological synapse formation	15	-0.290407165009887	-0.774823821851796	0.787730061349693	0.970696396399027	0.949759459223947	7832	tags=47%, list=41%, signal=28%	18003/171285/16854/216963/18646/270190/12775
GO:0010883	regulation of lipid storage	56	-0.230340412563577	-0.804454680063248	0.788399570354458	0.971059223428968	0.950114460442687	7748	tags=45%, list=41%, signal=27%	19015/75302/237542/75704/100705/382044/56489/26383/228790/26565/244595/12266/19255/20778/12623/13897/22260/11307/18035/11425/13884/232370/13660/66968/83433
GO:0072350	tricarboxylic acid metabolic process	17	-0.283136317129094	-0.780947865815456	0.788277511961723	0.971059223428968	0.950114460442687	8219	tags=53%, list=43%, signal=30%	67834/64602/11428/11898/11429/109900/12974/170718/104112
GO:0009259	ribonucleotide metabolic process	330	-0.217452076760952	-0.895058003331304	0.789210789210789	0.971193731533515	0.950246067343784	9793	tags=55%, list=51%, signal=27%	52538/72269/93685/231327/76971/55936/19013/56749/54369/54391/13836/227731/68087/68349/68197/18159/11966/170789/623534/67273/75406/70316/70025/229665/16889/13382/117147/74156/12499/50790/14918/110935/6
GO:0032886	regulation of microtubule-based process	260	-0.219587712525957	-0.894207232307603	0.789579158316633	0.971193731533515	0.950246067343784	7914	tags=43%, list=42%, signal=26%	12458/13728/22416/215351/12009/56430/26419/108903/100502766/19878/105787/66917/75991/246103/67886/235661/100986/76123/21338/329795/328401/54375/11426/59030/23805/170835/20869/22153/19877/80986/233064/
GO:0060972	left/right pattern formation	129	-0.220088484983417	-0.849304710141442	0.789634146341463	0.971193731533515	0.950246067343784	11334	tags=65%, list=59%, signal=27%	16814/68897/24117/73293/68270/74025/104346/246102/226352/269878/140859/14275/18091/110350/21813/433809/20460/18764/245866/67661/14463/544696/51938/13542/21380/11481/23863/65256/319757/277939/19726/135
GO:0009954	proximal/distal pattern formation	37	-0.249073786703123	-0.803034081442022	0.789473684210526	0.971193731533515	0.950246067343784	8166	tags=41%, list=43%, signal=23%	18119/15208/18514/20890/22061/23892/109663/209448/13392/11789/15405/16371/15395/15396/15430
GO:0040015	negative regulation of multicellular organism growth	16	-0.286402379465657	-0.7788586367766	0.789346246973366	0.971193731533515	0.950246067343784	4171	tags=25%, list=22%, signal=20%	19377/20239/232339/216233
GO:0072672	neutrophil extravasation	15	-0.289504683317886	-0.77241594629637	0.788957055214724	0.971193731533515	0.950246067343784	4142	tags=40%, list=22%, signal=31%	16177/58217/17242/11501/171486/114774
GO:0000154	rRNA modification	29	0.198831868957443	0.803131146288734	0.789855072463768	0.971234757828875	0.950286208743545	1801	tags=21%, list=9%, signal=19%	237730/68147/66181/106707/271842/52530
GO:0071478	cellular response to radiation	172	-0.218672275846493	-0.863332253389457	0.790697674418605	0.972040018551646	0.951074100808903	7542	tags=39%, list=40%, signal=24%	67967/19362/195046/12444/18753/27015/238384/83996/18971/50505/245000/17392/11826/71175/26415/20869/17199/12189/234371/12753/66647/17999/66467/74996/17395/68142/70238/14375/109275/12914/114230/239364/1
GO:1903670	regulation of sprouting angiogenesis	42	-0.239743725121594	-0.797294252151534	0.791061452513967	0.972256397132048	0.951285812322691	6398	tags=38%, list=34%, signal=25%	58991/16451/74769/242705/20193/240185/11689/17125/13855/16402/14645/26365/72106/22339/21872/14343
GO:0016052	carbohydrate catabolic process	164	-0.219283523819909	-0.861864353350856	0.791878172588833	0.972420675024231	0.951446546907284	8473	tags=51%, list=44%, signal=29%	212032/16889/18682/241113/74370/74245/75731/232714/271639/19164/17939/12183/228966/227659/12398/74747/26380/15289/11820/105787/17425/232449/105651/26358/20185/353204/20848/69983/12091/19309/56421/1100
GO:0099054	presynapse assembly	54	-0.230373131789996	-0.800182258243959	0.79175704989154	0.972420675024231	0.951446546907284	8044	tags=41%, list=42%, signal=24%	18213/239250/22416/11820/22421/238205/13643/74762/223254/208643/19211/272381/75409/13380/19280/216856/232370/18189/12405/11845/12404/233067
GO:0032703	negative regulation of interleukin-2 production	25	0.197077144874363	0.784598851404829	0.791946308724832	0.972420675024231	0.951446546907284	1052	tags=16%, list=6%, signal=15%	102657/213208/12490/260315
GO:0014049	positive regulation of glutamate secretion	15	0.215719239256068	0.752644974630252	0.79144385026738	0.972420675024231	0.951446546907284	14943	tags=100%, list=78%, signal=22%	14815/20983/18439/12424/94245/14812/54140/11998/226407/98256/18216/11540/12934/54393/20910
GO:0060977	coronary vasculature morphogenesis	32	-0.24901797356485	-0.78013453805543	0.792147806004619	0.972437491581773	0.951463000748729	5283	tags=34%, list=28%, signal=25%	11421/15111/22762/18128/13856/235626/20181/17130/11600/22339/21814
GO:0050954	sensory perception of mechanical stimulus	202	-0.218542485534112	-0.87356564230198	0.792338709677419	0.972441298580156	0.951466725634016	4485	tags=23%, list=24%, signal=18%	20273/269473/54722/12842/230085/12767/80297/20265/109205/15211/16535/17993/432516/83762/140476/231602/114774/11444/13198/16536/225055/16450/110835/380959/171209/14619/18438/16485/504186/21684/12492/23
GO:0030099	myeloid cell differentiation	451	-0.218125785814959	-0.906729884682319	0.795204795204795	0.972900220867929	0.951915749433299	6885	tags=35%, list=36%, signal=23%	50794/223690/20851/53621/12981/20848/14390/18383/19746/170741/19824/20807/69656/216161/237339/14389/18103/18726/74443/12986/59003/241525/83924/15242/246746/227326/108655/210710/14063/17268/192176/1964
GO:0009117	nucleotide metabolic process	460	-0.217427882557851	-0.904674638579954	0.798201798201798	0.972900220867929	0.951915749433299	9186	tags=49%, list=48%, signal=26%	623534/67273/75406/70316/70025/229665/16889/13382/117147/74156/12499/50790/74370/14918/110935/75686/66414/11545/56451/74143/18598/14148/17970/109674/26568/271639/212627/214254/22333/74023/67834/66588/
GO:0016485	protein processing	259	-0.21844639067856	-0.889175093390205	0.793380140421264	0.972900220867929	0.951915749433299	9109	tags=47%, list=48%, signal=25%	74048/68817/225326/239436/244666/50909/12370/78688/16621/277939/76884/17380/65114/20720/432478/11545/12371/12380/70300/93721/19164/13809/18553/59287/75841/24087/109821/13036/75002/56373/18549/232371/1
GO:0030323	respiratory tube development	229	-0.218283547706048	-0.879728921096705	0.797989949748744	0.972900220867929	0.951915749433299	6079	tags=32%, list=32%, signal=22%	15242/108655/75725/228790/12638/18595/71461/21387/17156/77411/12918/14257/101706/11421/26417/243931/233752/58994/18552/13819/192119/22762/13047/74123/20692/18128/16653/16878/15227/52377/21412/20390/18
GO:0051224	negative regulation of protein transport	148	-0.220976368785979	-0.860056585547228	0.79369918699187	0.972900220867929	0.951915749433299	7388	tags=38%, list=39%, signal=23%	11450/66461/52055/13490/58991/12652/215445/19062/207227/15378/15183/75767/14063/16500/20787/110385/16324/22166/11815/56398/56013/19055/68606/17470/14687/228355/217344/68889/16334/20927/216440/54198/14
GO:1990823	response to leukemia inhibitory factor	129	-0.219460975420716	-0.846883198505788	0.794715447154472	0.972900220867929	0.951915749433299	6745	tags=41%, list=35%, signal=27%	75605/232087/29808/216161/109904/56421/21429/19300/12301/18187/231452/106347/26565/23792/192120/107869/171567/51869/225027/20664/20383/14872/53625/20810/18045/55951/51810/14175/104263/79235/13860/1972
GO:0016241	regulation of macroautophagy	117	-0.221735596516911	-0.844610044419085	0.795081967213115	0.972900220867929	0.951915749433299	8667	tags=44%, list=45%, signal=24%	72344/67588/93759/56208/271639/56480/64930/18145/22333/98732/108083/26409/74772/320528/13853/15194/17281/435626/16151/192656/223649/75747/73158/104009/329015/54396/13179/26417/11975/16145/56312/209815
GO:0035710	CD4-positive, alpha-beta T cell activation	126	-0.21943779386605	-0.844293037592843	0.793489318413021	0.972900220867929	0.951915749433299	10244	tags=57%, list=54%, signal=27%	20849/16842/18762/12484/65960/240354/93685/21813/19401/22164/16160/16173/74048/17283/216799/16184/214162/20371/83408/18761/18503/230979/381305/60505/19883/56468/381812/15289/16396/12703/23882/20185/20
GO:0001578	microtubule bundle formation	116	-0.219892403832379	-0.837795801364105	0.798767967145791	0.972900220867929	0.951915749433299	9537	tags=47%, list=50%, signal=24%	72948/544696/100101919/51938/105833/319953/320234/227736/233406/69926/13417/69707/320244/627872/12009/56430/237222/215690/110084/231214/269209/72972/18011/76779/56398/223921/17761/436022/101706/433956
GO:0001523	retinoid metabolic process	67	-0.226493050569151	-0.812348688733649	0.795116772823779	0.972900220867929	0.951915749433299	7225	tags=43%, list=38%, signal=27%	100041375/71660/107605/545817/70861/216453/53973/77974/13114/13110/63857/337924/13113/79235/83702/13077/71974/170752/54150/70061/19892/108841/216454/27400/67442/546726/12904/241452/13863
GO:0033059	cellular pigmentation	58	-0.22837355361087	-0.801401469635627	0.796137339055794	0.972900220867929	0.951915749433299	10320	tags=66%, list=54%, signal=30%	11769/55946/192232/110380/11891/17921/232946/108012/17101/50518/12512/18241/246694/19326/11774/11777/26395/18711/245886/24136/72433/19324/233405/74104/53869/20431/252903/171531/17918/11767/11764/11765
GO:0003298	physiological muscle hypertrophy	48	-0.234808965300205	-0.800582335234527	0.798913043478261	0.972900220867929	0.951915749433299	4514	tags=29%, list=24%, signal=22%	67655/66438/11606/26398/56637/22402/22632/23988/53817/11739/238161/56717/106628/11731
GO:0003301	physiological cardiac muscle hypertrophy	48	-0.234808965300205	-0.800582335234527	0.798913043478261	0.972900220867929	0.951915749433299	4514	tags=29%, list=24%, signal=22%	67655/66438/11606/26398/56637/22402/22632/23988/53817/11739/238161/56717/106628/11731
GO:0061049	cell growth involved in cardiac muscle cell development	48	-0.234808965300205	-0.800582335234527	0.798913043478261	0.972900220867929	0.951915749433299	4514	tags=29%, list=24%, signal=22%	67655/66438/11606/26398/56637/22402/22632/23988/53817/11739/238161/56717/106628/11731
GO:0071103	DNA conformation change	61	-0.224742900774872	-0.795590177398769	0.797860962566845	0.972900220867929	0.951915749433299	8063	tags=39%, list=42%, signal=23%	21975/226153/15289/17218/117599/17219/20589/240697/15242/272551/66044/101185/21969/208595/17420/170472/109145/77987/12144/11350/338359/17220/545725/21976
GO:0070296	sarcoplasmic reticulum calcium ion transport	33	-0.252228455407885	-0.793243717963746	0.797687861271676	0.972900220867929	0.951915749433299	5631	tags=33%, list=30%, signal=24%	76757/15464/320790/12774/11938/52076/20191/11937/12315/433294/74166
GO:0070266	necroptotic process	37	-0.245871877331506	-0.792710866040148	0.796338672768879	0.972900220867929	0.951915749433299	9003	tags=54%, list=47%, signal=29%	58800/67245/105675/11797/12370/74256/11545/26409/72542/56532/142980/110095/74568/79201/26926/11739/101613/12368/14103/21926
GO:1902116	negative regulation of organelle assembly	46	-0.232563121601187	-0.790971025610761	0.797814207650273	0.972900220867929	0.951915749433299	12510	tags=74%, list=66%, signal=25%	52184/72404/110147/66725/17772/76571/76983/22224/17245/14745/68729/21754/68943/269702/14569/78246/109242/70123/12391/56208/17128/11651/170731/16886/213027/101565/18519/56312/17758/13430/237782/77832/7
GO:0031952	regulation of protein autophosphorylation	45	-0.233381013244582	-0.790250125047685	0.795604395604396	0.972900220867929	0.951915749433299	5743	tags=31%, list=30%, signal=22%	12388/56398/19264/13205/11421/19052/13805/29875/68473/76108/18590/72065/22339/16476
GO:0097352	autophagosome maturation	55	-0.226498368123009	-0.789705780714152	0.797631862217438	0.972900220867929	0.951915749433299	6034	tags=33%, list=32%, signal=22%	75909/78610/68942/54396/16145/75608/209815/66734/76815/11938/15944/237782/105513/280411/70381/234852/16784/20615
GO:0000460	maturation of 5.8S rRNA	35	-0.247639912473509	-0.787117893744678	0.796082949308756	0.972900220867929	0.951915749433299	9126	tags=37%, list=48%, signal=19%	227715/59050/19090/57750/67842/57316/64934/140546/71151/72198/74035/215194/208366
GO:0032516	positive regulation of phosphoprotein phosphatase activity	19	-0.27715421395591	-0.783614538378639	0.797377830750894	0.972900220867929	0.951915749433299	5558	tags=42%, list=29%, signal=30%	19264/101568/17931/108954/217303/227059/114774/12315
GO:0060716	labyrinthine layer blood vessel development	26	-0.260468623857839	-0.77912081956608	0.795081967213115	0.972900220867929	0.951915749433299	8083	tags=42%, list=42%, signal=24%	72469/11651/231672/217039/18799/217325/56406/107586/226841/56334/26413
GO:0060441	epithelial tube branching involved in lung morphogenesis	38	-0.239374938247494	-0.77862045449129	0.797281993204983	0.972900220867929	0.951915749433299	4285	tags=26%, list=22%, signal=20%	16653/15227/13138/20682/71228/12159/93840/64138/21926/20674
GO:0032780	negative regulation of ATP-dependent activity	22	-0.268271370290745	-0.775978696873327	0.794780545670225	0.972900220867929	0.951915749433299	8504	tags=55%, list=45%, signal=30%	93759/64930/11936/17002/68528/71994/21954/17420/81897/207965/21956/69089
GO:0048148	behavioral response to cocaine	20	0.203842002176932	0.774770409103096	0.796407185628743	0.972900220867929	0.951915749433299	918	tags=15%, list=5%, signal=14%	20617/13488/12064
GO:1903423	positive regulation of synaptic vesicle recycling	17	-0.280672954137154	-0.774153406910322	0.795454545454545	0.972900220867929	0.951915749433299	8913	tags=53%, list=47%, signal=28%	26875/104015/20616/18786/75734/103967/13429/233489/19057
GO:0001820	serotonin secretion	18	-0.275795282335075	-0.773888684384005	0.797362110311751	0.972900220867929	0.951915749433299	9538	tags=83%, list=50%, signal=42%	12922/14127/15566/22433/15567/214084/15550/109731/20963/16854/12918/217303/14131/99296/14125
GO:0048596	embryonic camera-type eye morphogenesis	30	-0.248492290794571	-0.770874221327767	0.797001153402538	0.972900220867929	0.951915749433299	10767	tags=67%, list=57%, signal=29%	20897/21418/21417/30841/67661/93760/20687/20683/18504/14238/56847/19130/327826/22160/17684/16974/100169/21823/12954/16147
GO:0007190	activation of adenylate cyclase activity	21	-0.26861131927875	-0.76961650717976	0.798586572438163	0.972900220867929	0.951915749433299	3793	tags=29%, list=20%, signal=23%	110157/11434/11513/104110/14602/12310
GO:0045760	positive regulation of action potential	15	-0.28774371264536	-0.767717570391598	0.793865030674847	0.972900220867929	0.951915749433299	11754	tags=73%, list=62%, signal=28%	56508/21336/20271/20544/21333/15382/68667/66797/114774/233080/21926
GO:1901387	positive regulation of voltage-gated calcium channel activity	15	-0.286304925605025	-0.76387879983859	0.797546012269939	0.972900220867929	0.951915749433299	9856	tags=60%, list=52%, signal=29%	57442/57440/217154/12296/16509/246133/20193/14169/12298
GO:0032306	regulation of prostaglandin secretion	16	0.210492531621538	0.739640363262725	0.795454545454545	0.972900220867929	0.951915749433299	120	tags=6%, list=1%, signal=6%	17319
GO:0019693	ribose phosphate metabolic process	339	-0.216908786712129	-0.893244204044319	0.799200799200799	0.973021805375438	0.952034711486244	9793	tags=54%, list=51%, signal=27%	76971/55936/67763/19013/56749/54369/54391/13836/227731/68087/68349/68197/18159/11966/170789/623534/67273/75406/70316/70025/229665/16889/13382/117147/74156/12499/50790/14918/110935/66414/11545/56451/74
GO:0035024	negative regulation of Rho protein signal transduction	25	-0.258663722471491	-0.766852953605134	0.799531066822978	0.973195078516544	0.952204247301361	4225	tags=24%, list=22%, signal=19%	216805/26554/76041/320271/232906/75687
GO:0045939	negative regulation of steroid metabolic process	27	-0.253678380238637	-0.765802599274687	0.799765807962529	0.973252022004695	0.952259962576202	6581	tags=74%, list=35%, signal=49%	102635496/12160/18033/218461/226144/19712/72999/11305/15465/19130/14170/11614/20613/244373/11928/14581/13115/22417/11816/50781
GO:0016447	somatic recombination of immunoglobulin gene segments	66	-0.22410254885596	-0.803161454603468	0.800212539851222	0.97337062625813	0.952376008656132	6281	tags=38%, list=33%, signal=25%	18861/12487/108655/19264/70238/51869/17686/78412/17685/75570/107823/57765/232811/50723/225888/232210/11628/22632/27223/20852/53314/16183/50931/67278/72544
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	17	-0.279170237028401	-0.770008605809199	0.800239234449761	0.97337062625813	0.952376008656132	8275	tags=41%, list=43%, signal=23%	18845/18844/13617/18187/230857/140571/20350
GO:0002287	alpha-beta T cell activation involved in immune response	72	-0.223444984273887	-0.810286079202332	0.80083857442348	0.973788895626866	0.952785256378627	3738	tags=60%, list=20%, signal=48%	20849/16842/18762/240354/93685/19401/22164/16160/16173/17283/216799/214162/20371/381305/60505/19883/56468/381812/15289/23882/20848/192656/108655/19885/16194/57765/12051/12772/246779/319817/16193/32101
GO:0032957	inositol trisphosphate metabolic process	18	-0.274341183570861	-0.7698084457009	0.800959232613909	0.973788895626866	0.952785256378627	7305	tags=44%, list=38%, signal=27%	19229/17886/18803/233571/18799/20280/16332/18797
GO:0007346	regulation of mitotic cell cycle	499	-0.217763862000064	-0.908034547614612	0.801198801198801	0.973851500612064	0.952846511037764	5204	tags=27%, list=27%, signal=20%	72400/217718/68014/208628/19052/70799/18750/11789/75430/79263/54601/58994/12914/268709/13649/227331/11491/12530/17685/11920/69188/12795/72772/24010/20555/29875/240255/270201/57376/18392/16334/329152/1
GO:0006766	vitamin metabolic process	95	-0.222425480522467	-0.83180241112294	0.802061855670103	0.974158322946764	0.953146715525762	7047	tags=39%, list=37%, signal=25%	109136/107747/107605/545817/70861/13361/64654/216453/19300/216188/20613/14629/80721/54338/11647/71361/69568/57028/79235/18830/68214/83702/14581/109857/71974/13115/67283/237636/216454/232370/546726/223
GO:0016101	diterpenoid metabolic process	69	-0.220833750702403	-0.797178772147312	0.802728226652676	0.974158322946764	0.953146715525762	7225	tags=42%, list=38%, signal=26%	100041375/71660/107605/545817/70861/216453/53973/77974/13114/13110/63857/337924/13113/79235/83702/13077/71974/170752/54150/70061/19892/108841/216454/27400/67442/546726/12904/241452/13863
GO:0009069	serine family amino acid metabolic process	36	-0.244214225620191	-0.782839524904748	0.801832760595647	0.974158322946764	0.953146715525762	1426	tags=31%, list=7%, signal=28%	14629/107869/12583/12012/107146/14450/20425/13142/12411/231691/27364
GO:0034698	response to gonadotropin	19	-0.275878106076565	-0.780006522925722	0.802145411203814	0.974158322946764	0.953146715525762	2229	tags=16%, list=12%, signal=14%	18510/21814/56876
GO:0099622	cardiac muscle cell membrane repolarization	30	-0.247752058480488	-0.768577868362869	0.802768166089965	0.974158322946764	0.953146715525762	23	tags=57%, list=0%, signal=57%	20271/230709/20648/433809/57442/109676/192775/16509/12391/246133/100986/16511/192176/14609/16535/399548/230899
GO:0000054	ribosomal subunit export from nucleus	17	-0.278456199663987	-0.768039144732971	0.802631578947369	0.974158322946764	0.953146715525762	11714	tags=71%, list=61%, signal=27%	19069/67045/20054/75471/100019/224092/97112/236732/67842/231452/24015/353258
GO:0033750	ribosome localization	17	-0.278456199663987	-0.768039144732971	0.802631578947369	0.974158322946764	0.953146715525762	11714	tags=71%, list=61%, signal=27%	19069/67045/20054/75471/100019/224092/97112/236732/67842/231452/24015/353258
GO:0009100	glycoprotein metabolic process	350	-0.216381303683478	-0.89290597448879	0.803196803196803	0.974450104721895	0.953432203863813	6114	tags=31%, list=32%, signal=21%	225742/102580/53618/19324/271786/20441/15531/239337/75847/52120/320011/56398/20652/109901/17156/53374/93961/215015/109181/56546/77042/320095/216395/268510/14595/50935/214133/27419/99412/171167/108760/
GO:0097401	synaptic vesicle lumen acidification	18	0.208087512655594	0.750091956829762	0.803571428571429	0.97467623732557	0.95365345901648	309	tags=11%, list=2%, signal=11%	66237/66144
GO:0070234	positive regulation of T cell apoptotic process	16	-0.283035196890128	-0.769701732300293	0.803874092009685	0.974814999631417	0.953789228360068	3665	tags=25%, list=19%, signal=20%	11501/50996/20304/18566
GO:0016051	carbohydrate biosynthetic process	209	-0.216662128430447	-0.868127615106071	0.807459677419355	0.974824211575473	0.95379824161183	9011	tags=49%, list=47%, signal=26%	74343/83398/18682/241113/14936/59031/268756/56193/11517/11545/93759/26879/64580/74185/56458/67300/228966/14381/384783/26380/67389/11651/18563/11450/320706/26878/19229/20411/17886/13853/105651/19062/98
GO:0015931	nucleobase-containing compound transport	195	-0.215150415750717	-0.859368152905399	0.806451612903226	0.974824211575473	0.95379824161183	8425	tags=47%, list=44%, signal=26%	271639/64930/100604/69482/107829/27421/214597/225160/70556/68092/12192/22232/114304/67681/269346/228368/11732/239273/59015/433702/20422/15194/16549/192160/227720/72416/228993/100502841/107939/74013/72
GO:0006638	neutral lipid metabolic process	147	-0.218268687118908	-0.849708563147229	0.8052738336714	0.974824211575473	0.95379824161183	7790	tags=44%, list=41%, signal=26%	12894/110197/54608/11567/56077/433256/14695/231510/76574/20660/227231/26394/67758/13982/14756/68393/14732/14245/20787/13106/331374/14933/11727/74450/20186/64898/76192/433091/12266/30955/227333/100102/
GO:0007127	meiosis I	131	-0.216015151279116	-0.833390267481118	0.808943089430894	0.974824211575473	0.95379824161183	7973	tags=38%, list=42%, signal=22%	12617/268491/56739/75801/76850/104806/224826/19362/671564/77053/20437/380709/52864/50505/622554/72787/240697/20957/13206/30939/54418/74075/237911/227707/11920/83456/17687/22210/230861/12448/12877/5774
GO:0008033	tRNA processing	121	-0.216798734411383	-0.830260689747403	0.808163265306123	0.974824211575473	0.95379824161183	7895	tags=40%, list=41%, signal=24%	67724/68626/74097/54351/11651/68291/212728/106248/74195/78697/72341/70047/66132/108943/328162/68857/56361/106338/67106/71799/233802/69606/72026/98685/66757/68205/73681/66971/14911/20823/66965/68045/70
GO:0043367	CD4-positive, alpha-beta T cell differentiation	94	-0.219298699812412	-0.818651750594118	0.807453416149068	0.974824211575473	0.95379824161183	10244	tags=59%, list=54%, signal=27%	20849/16842/18762/240354/93685/19401/22164/16160/16173/17283/216799/214162/20371/83408/18503/381305/60505/19883/56468/381812/15289/12703/23882/20185/20848/192656/108655/12399/19885/105855/109880/16194
GO:1990874	vascular associated smooth muscle cell proliferation	80	-0.219870470185834	-0.805607875198672	0.804801670146138	0.974824211575473	0.95379824161183	7556	tags=34%, list=40%, signal=20%	26409/236732/170731/11450/12166/14739/327826/13166/19211/100689/233571/14870/17395/78943/15368/11606/29811/11848/18015/13198/14679/53817/20779/106014/16476/12797/21926
GO:0006303	double-strand break repair via nonhomologous end joining	63	-0.222744183431192	-0.793194569254608	0.808964781216649	0.974824211575473	0.95379824161183	8445	tags=51%, list=44%, signal=28%	18970/68067/19090/216853/16882/58230/320678/15364/50505/74355/78610/101185/18968/70238/51869/319955/78412/14375/75570/107823/225876/232811/227525/54380/15499/59029/225888/140917/232210/27223/54125/669
GO:0090224	regulation of spindle organization	44	0.173266424467586	0.790287110179773	0.808080808080808	0.974824211575473	0.95379824161183	1726	tags=16%, list=9%, signal=15%	67064/15511/219103/77744/75305/213582/68953
GO:0050856	regulation of T cell receptor signaling pathway	48	-0.231460004771874	-0.789164037653972	0.805434782608696	0.974824211575473	0.95379824161183	6283	tags=48%, list=33%, signal=32%	16792/381305/101540/19697/16151/54215/328795/16854/16818/22350/19255/16534/217303/108723/12042/114774/238555/11486/105352/12775/21838/27050/102640920
GO:0009261	ribonucleotide catabolic process	48	-0.230462010145516	-0.785761370010938	0.806521739130435	0.974824211575473	0.95379824161183	4402	tags=27%, list=23%, signal=21%	18577/71207/110446/18585/56409/269614/107569/102954/11486/22361/16434/58242/213484
GO:0009268	response to pH	42	-0.235859554906225	-0.784377014857748	0.808938547486034	0.974824211575473	0.95379824161183	9449	tags=48%, list=50%, signal=24%	74096/16509/332396/193034/11419/319197/19326/52055/14756/237038/26373/14609/244646/13040/20927/23920/171209/20276/11883/240239
GO:0009161	ribonucleoside monophosphate metabolic process	50	0.16494302532592	0.783324364761974	0.804878048780488	0.974824211575473	0.95379824161183	1956	tags=22%, list=10%, signal=20%	64705/22271/105446/22262/76654/11821/50773/22247/66355/11639/231903
GO:0061050	regulation of cell growth involved in cardiac muscle cell development	34	-0.247624413332666	-0.780776520869693	0.807200929152149	0.974824211575473	0.95379824161183	4514	tags=50%, list=24%, signal=38%	93759/12391/14381/236732/28185/606496/108655/67655/66438/22402/22632/23988/53817/11739/238161/56717/106628
GO:0070232	regulation of T cell apoptotic process	50	-0.227209465917279	-0.780257819665277	0.807608695652174	0.974824211575473	0.95379824161183	6224	tags=36%, list=33%, signal=24%	60533/56532/14732/11847/19885/16854/16579/30936/12051/11501/50996/12144/20304/12159/11486/18566/22346/18716
GO:0043537	negative regulation of blood vessel endothelial cell migration	36	-0.243019780854786	-0.779010679266046	0.805269186712486	0.974824211575473	0.95379824161183	1464	tags=61%, list=8%, signal=57%	21803/56426/14173/11601/21825/11482/13197/23938/114715/54485/15289/16480/18709/381290/105844/18128/11848/11602/94175/11816/21926/13001
GO:0033260	nuclear DNA replication	35	-0.244946363479451	-0.778556508830086	0.806451612903226	0.974824211575473	0.95379824161183	8421	tags=43%, list=44%, signal=24%	269400/22589/17218/60364/17219/67444/21877/12545/18968/68142/170472/11628/66983/17220/327762
GO:0015867	ATP transport	19	-0.274810504831132	-0.776988030638805	0.806912991656734	0.974824211575473	0.95379824161183	9651	tags=63%, list=51%, signal=31%	227731/74686/271639/27421/11732/228993/229731/14609/240669/20524/11739/66972
GO:0030852	regulation of granulocyte differentiation	21	-0.267749110653715	-0.76714613477609	0.804475853945819	0.974824211575473	0.95379824161183	10223	tags=67%, list=54%, signal=31%	16331/16191/22778/99375/16842/216984/101488212/19401/70673/11450/72147/12394/26365/23897
GO:0031573	mitotic intra-S DNA damage checkpoint signaling	16	-0.281640526945767	-0.765908988910223	0.806295399515738	0.974824211575473	0.95379824161183	5505	tags=38%, list=29%, signal=27%	66131/17685/22591/11909/71711/193838
GO:0002467	germinal center formation	16	-0.281513218048873	-0.765562777981147	0.808716707021792	0.974824211575473	0.95379824161183	5355	tags=38%, list=28%, signal=27%	239743/11491/12051/320795/11486/15223
GO:0006744	ubiquinone biosynthetic process	16	-0.281510254253386	-0.765554718070063	0.808716707021792	0.974824211575473	0.95379824161183	2985	tags=25%, list=16%, signal=21%	320717/217707/67876/230027
GO:1901663	quinone biosynthetic process	17	-0.277211612569125	-0.764606318999383	0.80622009569378	0.974824211575473	0.95379824161183	2985	tags=24%, list=16%, signal=20%	320717/217707/67876/230027
