gene_name	chr	is_neuronal	k119ub_predicted
Sema4a	chr3	TRUE	TRUE
Sema4b	chr7	TRUE	TRUE
Sema4d	chr13	TRUE	FALSE
Sema4f	chr6	TRUE	TRUE
Sema5a	chr15	TRUE	TRUE
Sema5b	chr16	TRUE	FALSE
Sema6a	chr18	TRUE	TRUE
Sema6b	chr17	TRUE	TRUE
Sema6c	chr3	TRUE	TRUE
Sema6d	chr2	TRUE	TRUE
Sema7a	chr9	TRUE	FALSE
Septin10	chr10	FALSE	FALSE
Septin11	chr5	TRUE	TRUE
Septin3	chr15	TRUE	FALSE
Septin4	chr11	TRUE	TRUE
Septin6	chrX	FALSE	TRUE
Septin7	chr9	TRUE	FALSE
Septin8	chr11	FALSE	TRUE
Septin9	chr11	FALSE	FALSE
Serbp1	chr6	FALSE	TRUE
Sergef	chr7	FALSE	FALSE
Serhl	chr15	FALSE	FALSE
Serinc1	chr10	FALSE	TRUE
Serinc5	chr13	TRUE	TRUE
Serp2	chr14	FALSE	TRUE
Serpina11	chr12	FALSE	FALSE
Serpina12	chr12	FALSE	FALSE
Serpina3n	chr12	FALSE	FALSE
Serpinb1b	chr13	FALSE	TRUE
Serpinb8	chr1	FALSE	TRUE
Serpinb9	chr13	FALSE	TRUE
Serpine1	chr5	FALSE	FALSE
Serpine2	chr1	TRUE	FALSE
Serpinf2	chr11	FALSE	FALSE
Serping1	chr2	FALSE	TRUE
Serpinh1	chr7	FALSE	TRUE
Serpini1	chr3	TRUE	TRUE
Sertad2	chr11	FALSE	TRUE
Sertad4	chr1	FALSE	TRUE
Sertm1	chr3	FALSE	FALSE
Sesn1	chr10	FALSE	TRUE
Sesn2	chr4	FALSE	TRUE
Sesn3	chr9	FALSE	TRUE
Setbp1	chr18	FALSE	TRUE
Setd3	chr12	FALSE	FALSE
Setd4	chr16	FALSE	FALSE
Setd6	chr8	FALSE	TRUE
Setd7	chr3	FALSE	TRUE
Setmar	chr6	FALSE	TRUE
Sez6	chr11	TRUE	FALSE
Sez6l	chr5	TRUE	FALSE
Sf3b5	chr10	FALSE	TRUE
Sf3b6	chr12	FALSE	TRUE
Sfmbt2	chr2	FALSE	TRUE
Sfn	chr4	FALSE	FALSE
Sfrp1	chr8	TRUE	TRUE
Sfrp2	chr3	TRUE	TRUE
Sfrp4	chr13	FALSE	TRUE
Sfrp5	chr19	TRUE	TRUE
Sfswap	chr5	FALSE	TRUE
Sft2d2	chr1	FALSE	TRUE
Sftpb	chr6	FALSE	TRUE
Sftpc	chr14	FALSE	TRUE
Sfxn5	chr6	FALSE	TRUE
Sgca	chr11	FALSE	TRUE
Sgcb	chr5	FALSE	TRUE
Sgcd	chr11	FALSE	TRUE
Sgce	chr6	FALSE	TRUE
Sgcg	chr14	FALSE	TRUE
Sgcz	chr8	FALSE	TRUE
Sgip1	chr4	TRUE	TRUE
Sgk1	chr10	TRUE	TRUE
Sgk2	chr2	FALSE	FALSE
Sgk3	chr1	FALSE	TRUE
Sgms1	chr19	FALSE	TRUE
Sgms2	chr3	FALSE	TRUE
Sgo1	chr17	FALSE	TRUE
Sgo2a	chr1	FALSE	TRUE
Sgpp1	chr12	FALSE	TRUE
Sgpp2	chr1	FALSE	TRUE
Sgsm2	chr11	FALSE	TRUE
Sgsm3	chr15	FALSE	FALSE
Sgtb	chr13	FALSE	TRUE
Sh2b3	chr5	FALSE	FALSE
Sh2d3c	chr2	FALSE	FALSE
Sh2d4a	chr8	FALSE	TRUE
Sh2d4b	chr14	FALSE	TRUE
Sh2d5	chr4	FALSE	FALSE
Sh2d7	chr9	FALSE	TRUE
Sh3bgr	chr16	FALSE	TRUE
Sh3bgrl2	chr9	FALSE	TRUE
Sh3bp1	chr15	FALSE	FALSE
Sh3bp2	chr5	FALSE	TRUE
Sh3bp4	chr1	FALSE	FALSE
Sh3bp5	chr14	FALSE	FALSE
Sh3gl2	chr4	TRUE	TRUE
Sh3gl3	chr7	TRUE	FALSE
Sh3glb1	chr3	TRUE	TRUE
Sh3kbp1	chrX	FALSE	FALSE
Sh3pxd2a	chr19	FALSE	FALSE
Sh3pxd2b	chr11	FALSE	FALSE
Sh3rf1	chr8	TRUE	TRUE
Sh3rf3	chr10	FALSE	FALSE
Sh3tc1	chr5	FALSE	TRUE
Sh3tc2	chr18	TRUE	FALSE
Sh3yl1	chr12	FALSE	TRUE
Shank1	chr7	TRUE	FALSE
Shank2	chr7	TRUE	FALSE
Shank3	chr15	TRUE	FALSE
Sharpin	chr15	FALSE	TRUE
Shb	chr4	FALSE	FALSE
Shc1	chr3	TRUE	TRUE
Shc2	chr10	FALSE	TRUE
Shc3	chr13	TRUE	FALSE
Shc4	chr2	FALSE	TRUE
Shd	chr17	FALSE	FALSE
Shf	chr2	FALSE	FALSE
Shh	chr5	TRUE	TRUE
Shisa2	chr14	FALSE	FALSE
Shisa3	chr5	FALSE	FALSE
Shisa4	chr1	FALSE	TRUE
Shisa6	chr11	TRUE	FALSE
Shisa7	chr7	TRUE	FALSE
Shisa8	chr15	TRUE	FALSE
Shisa9	chr16	TRUE	FALSE
Shisal1	chr15	FALSE	FALSE
Shisal2a	chr4	FALSE	TRUE
Shisal2b	chr13	FALSE	FALSE
Shld1	chr2	FALSE	TRUE
Shmt2	chr10	FALSE	TRUE
Shox2	chr3	TRUE	FALSE
Shpk	chr11	FALSE	TRUE
Shq1	chr6	FALSE	TRUE
Shroom1	chr11	FALSE	FALSE
Shroom3	chr5	TRUE	FALSE
Shtn1	chr19	TRUE	TRUE
Siae	chr9	FALSE	TRUE
Siah2	chr3	FALSE	TRUE
Siah3	chr14	FALSE	TRUE
Sidt1	chr16	FALSE	TRUE
Sidt2	chr9	FALSE	FALSE
Sigirr	chr7	FALSE	FALSE
Siglec15	chr18	FALSE	TRUE
Siglech	chr7	FALSE	TRUE
Sigmar1	chr4	TRUE	TRUE
Sik1	chr17	FALSE	TRUE
Sik3	chr9	FALSE	FALSE
Sil1	chr18	FALSE	TRUE
Sim1	chr10	TRUE	FALSE
Sim2	chr16	TRUE	FALSE
Sin3a	chr9	TRUE	TRUE
Sipa1	chr19	FALSE	FALSE
Sipa1l1	chr12	TRUE	FALSE
Sipa1l2	chr8	TRUE	FALSE
Sipa1l3	chr7	FALSE	TRUE
Sirpa	chr2	FALSE	TRUE
Sit1	chr4	FALSE	TRUE
Siva1	chr12	FALSE	FALSE
Six1	chr12	TRUE	FALSE
Six2	chr17	FALSE	FALSE
Six3	chr17	TRUE	FALSE
Six4	chr12	TRUE	TRUE
Six5	chr7	FALSE	FALSE
Ska1	chr18	FALSE	TRUE
Skap1	chr11	FALSE	FALSE
Skap2	chr6	FALSE	FALSE
Ski	chr4	TRUE	FALSE
Skil	chr3	TRUE	TRUE
Skor1	chr9	FALSE	FALSE
Skor2	chr18	TRUE	FALSE
Skp2	chr15	FALSE	TRUE
Sla	chr15	FALSE	TRUE
Sla2	chr2	FALSE	FALSE
Slain1	chr14	FALSE	TRUE
Slain2	chr5	FALSE	TRUE
Slamf8	chr1	TRUE	FALSE
Slbp	chr5	FALSE	TRUE
Slc10a2	chr8	FALSE	TRUE
Slc10a4	chr5	TRUE	FALSE
Slc10a6	chr5	FALSE	TRUE
Slc10a7	chr8	FALSE	TRUE
Slc11a1	chr1	TRUE	TRUE
Slc11a2	chr15	TRUE	TRUE
Slc12a1	chr2	FALSE	TRUE
Slc12a3	chr8	FALSE	FALSE
Slc12a4	chr8	TRUE	FALSE
Slc12a5	chr2	TRUE	FALSE
Slc12a6	chr2	TRUE	TRUE
Slc12a7	chr13	TRUE	TRUE
Slc12a8	chr16	FALSE	TRUE
Slc13a1	chr6	FALSE	TRUE
Slc13a3	chr2	FALSE	FALSE
Slc13a4	chr6	FALSE	TRUE
Slc13a5	chr11	FALSE	FALSE
Slc14a1	chr18	FALSE	FALSE
Slc14a2	chr18	FALSE	FALSE
Slc15a1	chr14	FALSE	FALSE
Slc16a1	chr3	FALSE	TRUE
Slc16a10	chr10	FALSE	TRUE
Slc16a12	chr19	FALSE	FALSE
Slc16a14	chr1	FALSE	TRUE
Slc16a2	chrX	FALSE	TRUE
Slc16a3	chr11	FALSE	TRUE
Slc16a6	chr11	FALSE	TRUE
Slc16a7	chr10	FALSE	TRUE
Slc16a8	chr15	FALSE	FALSE
Slc16a9	chr10	FALSE	TRUE
Slc17a6	chr7	TRUE	FALSE
Slc17a7	chr7	TRUE	FALSE
Slc18a1	chr8	TRUE	FALSE
Slc18a2	chr19	TRUE	FALSE
Slc18a3	chr14	TRUE	FALSE
Slc18b1	chr10	FALSE	TRUE
Slc19a1	chr10	FALSE	TRUE
Slc19a2	chr1	FALSE	TRUE
Slc19a3	chr1	FALSE	TRUE
Slc1a1	chr19	TRUE	TRUE
Slc1a2	chr2	TRUE	TRUE
Slc1a3	chr15	TRUE	TRUE
Slc1a4	chr11	TRUE	FALSE
Slc1a5	chr7	FALSE	FALSE
Slc1a7	chr4	TRUE	FALSE
Slc20a1	chr2	FALSE	TRUE
Slc22a1	chr17	FALSE	TRUE
Slc22a12	chr19	FALSE	TRUE
Slc22a15	chr3	FALSE	TRUE
Slc22a17	chr14	FALSE	FALSE
Slc22a18	chr7	FALSE	FALSE
Slc22a21	chr11	FALSE	FALSE
Slc22a22	chr15	FALSE	FALSE
Slc22a23	chr13	FALSE	TRUE
Slc22a4	chr11	FALSE	TRUE
Slc22a5	chr11	FALSE	TRUE
Slc23a1	chr18	TRUE	FALSE
Slc23a4	chr6	FALSE	TRUE
Slc24a1	chr9	TRUE	FALSE
Slc24a2	chr4	TRUE	FALSE
Slc24a3	chr2	FALSE	TRUE
Slc24a4	chr12	TRUE	FALSE
Slc24a5	chr2	FALSE	TRUE
Slc25a10	chr11	FALSE	FALSE
Slc25a12	chr2	TRUE	FALSE
Slc25a13	chr6	FALSE	TRUE
Slc25a15	chr8	FALSE	TRUE
Slc25a21	chr12	FALSE	TRUE
Slc25a22	chr7	FALSE	TRUE
Slc25a23	chr17	FALSE	FALSE
Slc25a24	chr3	FALSE	TRUE
Slc25a26	chr6	FALSE	TRUE
Slc25a29	chr12	FALSE	TRUE
Slc25a30	chr14	FALSE	TRUE
Slc25a31	chr3	FALSE	TRUE
Slc25a36	chr9	FALSE	TRUE
Slc25a37	chr14	FALSE	TRUE
Slc25a4	chr8	FALSE	TRUE
Slc25a42	chr8	FALSE	FALSE
Slc25a44	chr3	FALSE	FALSE
Slc25a47	chr12	FALSE	FALSE
Slc25a48	chr13	FALSE	FALSE
Slc25a51	chr4	FALSE	TRUE
Slc26a10	chr10	FALSE	FALSE
Slc26a2	chr18	FALSE	TRUE
Slc26a3	chr12	FALSE	FALSE
Slc26a4	chr12	FALSE	FALSE
Slc26a5	chr5	TRUE	TRUE
Slc26a6	chr9	FALSE	TRUE
Slc26a7	chr4	FALSE	TRUE
Slc26a9	chr1	FALSE	FALSE
Slc27a1	chr8	FALSE	TRUE
Slc27a2	chr2	FALSE	TRUE
Slc27a3	chr3	FALSE	FALSE
Slc27a6	chr18	FALSE	TRUE
Slc28a2b	chr2	FALSE	TRUE
Slc28a3	chr13	FALSE	FALSE
Slc29a1	chr17	TRUE	TRUE
Slc29a2	chr19	FALSE	TRUE
Slc29a3	chr10	FALSE	TRUE
Slc29a4	chr5	FALSE	FALSE
Slc2a1	chr4	TRUE	TRUE
Slc2a12	chr10	FALSE	TRUE
Slc2a13	chr15	FALSE	TRUE
Slc2a2	chr3	FALSE	FALSE
Slc2a3	chr6	FALSE	TRUE
Slc2a4	chr11	TRUE	FALSE
Slc2a5	chr4	FALSE	FALSE
Slc2a6	chr2	FALSE	FALSE
Slc2a8	chr2	FALSE	FALSE
Slc2a9	chr5	FALSE	TRUE
Slc30a1	chr1	TRUE	FALSE
Slc30a10	chr1	FALSE	FALSE
Slc30a2	chr4	FALSE	FALSE
Slc30a3	chr5	TRUE	FALSE
Slc30a4	chr2	FALSE	TRUE
Slc30a5	chr13	FALSE	TRUE
Slc30a8	chr15	FALSE	TRUE
Slc31a1	chr4	FALSE	TRUE
Slc31a2	chr4	FALSE	TRUE
Slc32a1	chr2	TRUE	FALSE
Slc33a1	chr3	FALSE	TRUE
Slc34a2	chr5	FALSE	TRUE
Slc35a3	chr3	FALSE	TRUE
Slc35b1	chr11	FALSE	TRUE
Slc35b3	chr13	FALSE	TRUE
Slc35b4	chr6	FALSE	TRUE
Slc35c1	chr2	FALSE	TRUE
Slc35c2	chr2	FALSE	FALSE
Slc35d2	chr13	FALSE	TRUE
Slc35d3	chr10	FALSE	FALSE
Slc35e1	chr8	FALSE	TRUE
Slc35e3	chr10	FALSE	TRUE
Slc35e4	chr11	FALSE	TRUE
Slc35f1	chr10	FALSE	TRUE
Slc35f2	chr9	FALSE	FALSE
Slc35f3	chr8	FALSE	TRUE
Slc35f4	chr14	FALSE	TRUE
Slc35f5	chr1	FALSE	TRUE
Slc35f6	chr5	FALSE	FALSE
Slc35g1	chr19	FALSE	TRUE
Slc35g2	chr9	FALSE	TRUE
Slc36a1	chr11	FALSE	FALSE
Slc36a2	chr11	FALSE	FALSE
Slc37a1	chr17	FALSE	TRUE
Slc37a2	chr9	FALSE	TRUE
Slc37a3	chr6	FALSE	FALSE
Slc38a1	chr15	TRUE	TRUE
Slc38a10	chr11	FALSE	TRUE
Slc38a2	chr15	TRUE	TRUE
Slc38a3	chr9	FALSE	FALSE
Slc38a4	chr15	FALSE	FALSE
Slc38a6	chr12	FALSE	TRUE
Slc38a8	chr8	TRUE	FALSE
Slc38a9	chr13	FALSE	TRUE
Slc39a10	chr1	FALSE	TRUE
Slc39a11	chr11	FALSE	TRUE
Slc39a14	chr14	FALSE	TRUE
Slc39a2	chr14	FALSE	FALSE
Slc39a5	chr10	FALSE	FALSE
Slc39a6	chr18	FALSE	TRUE
Slc39a8	chr3	FALSE	FALSE
Slc40a1	chr1	FALSE	TRUE
Slc41a1	chr1	FALSE	FALSE
Slc41a2	chr10	FALSE	FALSE
Slc41a3	chr6	FALSE	TRUE
Slc43a1	chr2	FALSE	FALSE
Slc43a2	chr11	FALSE	FALSE
Slc44a1	chr4	FALSE	FALSE
Slc44a2	chr9	FALSE	TRUE
Slc44a3	chr3	FALSE	FALSE
Slc44a5	chr3	FALSE	TRUE
Slc45a1	chr4	FALSE	FALSE
Slc45a3	chr1	TRUE	FALSE
Slc45a4	chr15	FALSE	TRUE
Slc46a1	chr11	FALSE	FALSE
Slc46a2	chr4	FALSE	FALSE
Slc47a2	chr11	FALSE	FALSE
Slc48a1	chr15	FALSE	TRUE
Slc49a4	chr16	FALSE	TRUE
Slc4a1	chr11	FALSE	FALSE
Slc4a10	chr2	TRUE	TRUE
Slc4a11	chr2	FALSE	FALSE
Slc4a2	chr5	FALSE	TRUE
Slc4a3	chr1	FALSE	FALSE
Slc4a4	chr5	FALSE	FALSE
Slc4a5	chr6	FALSE	TRUE
Slc4a7	chr14	TRUE	TRUE
Slc4a8	chr15	TRUE	TRUE
Slc4a9	chr18	FALSE	FALSE
Slc50a1	chr3	FALSE	TRUE
Slc52a3	chr2	TRUE	FALSE
Slc5a10	chr11	FALSE	FALSE
Slc5a2	chr7	FALSE	FALSE
Slc66a2	chr18	FALSE	TRUE
Slc6a1	chr6	TRUE	TRUE
Slc6a11	chr6	FALSE	TRUE
Slc6a12	chr6	FALSE	FALSE
Slc6a13	chr6	FALSE	FALSE
Slc6a15	chr10	FALSE	TRUE
Slc6a17	chr3	TRUE	TRUE
Slc6a19	chr13	FALSE	TRUE
Slc6a2	chr8	TRUE	FALSE
Slc6a3	chr13	TRUE	FALSE
Slc6a4	chr11	TRUE	FALSE
Slc6a5	chr7	TRUE	FALSE
Slc6a6	chr6	TRUE	FALSE
Slc6a7	chr18	FALSE	FALSE
Slc6a9	chr4	TRUE	FALSE
Slc7a10	chr7	TRUE	FALSE
Slc7a11	chr3	TRUE	FALSE
Slc7a14	chr3	FALSE	TRUE
Slc7a2	chr8	FALSE	FALSE
Slc7a3	chrX	FALSE	TRUE
Slc7a4	chr16	FALSE	TRUE
Slc7a5	chr8	TRUE	TRUE
Slc7a7	chr14	FALSE	TRUE
Slc7a8	chr14	FALSE	TRUE
Slc8a1	chr17	FALSE	TRUE
Slc8a3	chr12	TRUE	FALSE
Slc9a1	chr4	FALSE	FALSE
Slc9a2	chr1	FALSE	TRUE
Slc9a3	chr13	FALSE	FALSE
Slc9a5	chr8	FALSE	TRUE
Slc9a6	chrX	TRUE	TRUE
Slc9a8	chr2	FALSE	TRUE
Slc9a9	chr9	FALSE	TRUE
Slc9b2	chr3	FALSE	TRUE
Slco2a1	chr9	FALSE	FALSE
Slco2b1	chr7	FALSE	TRUE
Slco3a1	chr7	FALSE	FALSE
Slco4a1	chr2	FALSE	FALSE
Slco5a1	chr1	FALSE	TRUE
Slf1	chr13	FALSE	TRUE
Slf2	chr19	FALSE	TRUE
Slfn9	chr11	FALSE	TRUE
Slit1	chr19	TRUE	TRUE
Slit2	chr5	TRUE	TRUE
Slit3	chr11	TRUE	TRUE
Slitrk1	chr14	TRUE	TRUE
Slitrk2	chrX	TRUE	TRUE
Slitrk3	chr3	TRUE	TRUE
Slitrk4	chrX	TRUE	TRUE
Slitrk5	chr14	TRUE	TRUE
Slpi	chr2	FALSE	FALSE
Slurp2	chr15	TRUE	FALSE
Smad1	chr8	TRUE	TRUE
Smad2	chr18	FALSE	TRUE
Smad3	chr9	FALSE	FALSE
Smad4	chr18	TRUE	TRUE
Smad5	chr13	FALSE	FALSE
Smad6	chr9	FALSE	FALSE
Smad7	chr18	FALSE	TRUE
Smad9	chr3	TRUE	TRUE
Smagp	chr15	FALSE	FALSE
Smap1	chr1	FALSE	TRUE
Smarca2	chr19	TRUE	TRUE
Smarca4	chr9	TRUE	FALSE
Smarcal1	chr1	FALSE	TRUE
Smarcd3	chr5	TRUE	FALSE
Smc4	chr3	FALSE	TRUE
Smco4	chr9	FALSE	TRUE
Smg5	chr3	FALSE	FALSE
Smg6	chr11	FALSE	TRUE
Smg7	chr1	FALSE	TRUE
Smg9	chr7	TRUE	FALSE
Smim1	chr4	FALSE	FALSE
Smim10l1	chr6	FALSE	TRUE
Smim12	chr4	FALSE	FALSE
Smim13	chr13	FALSE	TRUE
Smim14	chr5	FALSE	TRUE
Smim15	chr13	FALSE	TRUE
Smim20	chr5	FALSE	TRUE
Smim23	chr11	FALSE	FALSE
Smim3	chr18	FALSE	FALSE
Smim31	chr8	FALSE	TRUE
Smim38	chr7	FALSE	FALSE
Smim5	chr11	FALSE	FALSE
Smim7	chr8	FALSE	TRUE
Smndc1	chr19	FALSE	TRUE
Smo	chr6	TRUE	FALSE
Smoc1	chr12	FALSE	TRUE
Smoc2	chr17	FALSE	FALSE
Smox	chr2	FALSE	TRUE
Smpd1	chr7	FALSE	TRUE
Smpd3	chr8	FALSE	TRUE
Smpd4	chr16	FALSE	TRUE
Smpd5	chr15	FALSE	FALSE
Smpdl3a	chr10	FALSE	TRUE
Smpx	chrX	FALSE	TRUE
Smtn	chr11	FALSE	TRUE
Smug1	chr15	FALSE	FALSE
Smurf1	chr5	TRUE	TRUE
Smyd2	chr1	FALSE	TRUE
Smyd3	chr1	FALSE	TRUE
Snai1	chr2	FALSE	FALSE
Snai2	chr16	TRUE	FALSE
Snai3	chr8	FALSE	FALSE
Snap25	chr2	TRUE	TRUE
Snap91	chr9	TRUE	FALSE
Snapc2	chr8	FALSE	TRUE
Snapc3	chr4	FALSE	TRUE
Snapc4	chr2	FALSE	FALSE
Snca	chr6	TRUE	TRUE
Sncaip	chr18	TRUE	TRUE
Sncb	chr13	TRUE	FALSE
Snd1	chr6	FALSE	TRUE
Sned1	chr1	FALSE	FALSE
Snn	chr16	FALSE	TRUE
Snorc	chr1	FALSE	FALSE
Snph	chr2	TRUE	TRUE
Snrnp48	chr13	FALSE	TRUE
Snrpd3	chr10	FALSE	TRUE
Snrpf	chr10	FALSE	TRUE
Snta1	chr2	TRUE	TRUE
Sntb1	chr15	FALSE	FALSE
Sntb2	chr8	FALSE	TRUE
Sntg2	chr12	FALSE	FALSE
Sntn	chr14	FALSE	TRUE
Snx10	chr6	FALSE	TRUE
Snx13	chr12	FALSE	TRUE
Snx14	chr9	TRUE	TRUE
Snx16	chr3	FALSE	TRUE
Snx18	chr13	FALSE	TRUE
Snx19	chr9	FALSE	TRUE
Snx2	chr18	FALSE	TRUE
Snx20	chr8	FALSE	TRUE
Snx21	chr2	FALSE	FALSE
Snx22	chr9	FALSE	FALSE
Snx24	chr18	FALSE	TRUE
Snx29	chr16	FALSE	FALSE
Snx30	chr4	FALSE	TRUE
Snx33	chr9	FALSE	FALSE
Snx7	chr3	FALSE	TRUE
Snx9	chr17	TRUE	TRUE
Soat1	chr1	FALSE	TRUE
Sobp	chr10	TRUE	TRUE
Socs1	chr16	FALSE	TRUE
Socs2	chr10	TRUE	FALSE
Socs3	chr11	FALSE	FALSE
Socs5	chr17	FALSE	TRUE
Socs6	chr18	FALSE	TRUE
Sod3	chr5	FALSE	TRUE
Sohlh1	chr2	FALSE	FALSE
Sorbs1	chr19	TRUE	TRUE
Sorbs2	chr8	TRUE	TRUE
Sorbs3	chr14	FALSE	TRUE
Sorcs1	chr19	FALSE	TRUE
Sorcs2	chr5	TRUE	FALSE
Sorcs3	chr19	TRUE	TRUE
Sord	chr2	FALSE	TRUE
Sorl1	chr9	TRUE	TRUE
Sort1	chr3	TRUE	TRUE
Sos1	chr17	TRUE	TRUE
Sost	chr11	FALSE	FALSE
Sostdc1	chr12	FALSE	TRUE
Sowaha	chr11	FALSE	FALSE
Sowahb	chr5	FALSE	TRUE
Sowahc	chr10	FALSE	TRUE
Sowahd	chrX	FALSE	FALSE
Sox1	chr8	TRUE	FALSE
Sox11	chr12	TRUE	TRUE
Sox12	chr2	TRUE	TRUE
Sox13	chr1	TRUE	FALSE
Sox14	chr9	TRUE	FALSE
Sox17	chr1	TRUE	FALSE
Sox18	chr2	FALSE	TRUE
Sox2	chr3	TRUE	FALSE
Sox3	chrX	TRUE	FALSE
Sox4	chr13	TRUE	TRUE
Sox5	chr6	TRUE	TRUE
Sox6	chr7	TRUE	FALSE
Sox7	chr14	FALSE	FALSE
Sox8	chr17	TRUE	FALSE
Sp1	chr15	FALSE	TRUE
Sp2	chr11	FALSE	TRUE
Sp4	chr12	FALSE	TRUE
Sp5	chr2	FALSE	TRUE
Sp6	chr11	FALSE	FALSE
Sp7	chr15	FALSE	FALSE
Sp8	chr12	FALSE	FALSE
Sp9	chr2	FALSE	FALSE
Spaca1	chr4	FALSE	TRUE
Spaca3	chr11	FALSE	TRUE
Spaca7	chr8	FALSE	TRUE
Spag1	chr15	TRUE	TRUE
Spag17	chr3	TRUE	TRUE
Spag4	chr2	FALSE	FALSE
Spag6	chr2	TRUE	FALSE
Spag7	chr11	FALSE	FALSE
Spag9	chr11	TRUE	TRUE
Spam1	chr6	FALSE	TRUE
Sparc	chr11	TRUE	FALSE
Sparcl1	chr5	TRUE	TRUE
Spata13	chr14	FALSE	TRUE
Spata16	chr3	FALSE	FALSE
Spata18	chr5	FALSE	FALSE
Spata19	chr9	FALSE	FALSE
Spata2	chr2	FALSE	FALSE
Spata20	chr11	FALSE	TRUE
Spata21	chr4	FALSE	FALSE
Spata3	chr1	FALSE	FALSE
Spata31d1a	chr13	FALSE	FALSE
Spata31d1d	chr13	FALSE	TRUE
Spata4	chr8	FALSE	TRUE
Spata46	chr1	FALSE	FALSE
Spats2l	chr1	FALSE	FALSE
Spcs3	chr8	FALSE	TRUE
Spdef	chr17	FALSE	TRUE
Spdl1	chr11	FALSE	TRUE
Spdya	chr17	FALSE	TRUE
Specc1l	chr10	TRUE	FALSE
Speer3	chr5	FALSE	TRUE
Speer4b	chr5	FALSE	TRUE
Speer4f1	chr5	FALSE	TRUE
Spef1l	chr7	FALSE	TRUE
Speg	chr1	FALSE	FALSE
Spen	chr4	TRUE	FALSE
Sphk1	chr11	TRUE	FALSE
Sphkap	chr1	FALSE	TRUE
Spi1	chr2	TRUE	FALSE
Spice1	chr16	FALSE	TRUE
Spin2c	chrX	FALSE	TRUE
Spin4	chrX	FALSE	TRUE
Spink10	chr18	FALSE	TRUE
Spink13	chr18	FALSE	TRUE
Spint1	chr2	TRUE	TRUE
Spire1	chr18	TRUE	TRUE
Spns2	chr11	TRUE	FALSE
Spns3	chr11	FALSE	FALSE
Spo11	chr2	TRUE	TRUE
Spock1	chr13	TRUE	FALSE
Spock2	chr10	FALSE	TRUE
Spock3	chr8	FALSE	TRUE
Spon1	chr7	FALSE	FALSE
Spon2	chr5	FALSE	TRUE
Spp2	chr1	FALSE	FALSE
Sppl2b	chr10	FALSE	FALSE
Sppl2c	chr11	FALSE	TRUE
Spr	chr6	TRUE	TRUE
Spred1	chr2	FALSE	TRUE
Spred2	chr11	FALSE	TRUE
Sprn	chr7	FALSE	FALSE
Sprtn	chr8	FALSE	FALSE
Spry1	chr3	FALSE	TRUE
Spry2	chr14	TRUE	TRUE
Spry4	chr18	FALSE	TRUE
Spryd3	chr15	FALSE	TRUE
Spryd7	chr14	FALSE	TRUE
Spsb1	chr4	FALSE	FALSE
Spsb2	chr6	FALSE	FALSE
Spsb4	chr9	FALSE	FALSE
Sptb	chr12	TRUE	TRUE
Sptbn1	chr11	TRUE	TRUE
Sptbn2	chr19	TRUE	FALSE
Sptbn5	chr2	FALSE	TRUE
Sptlc2	chr12	FALSE	TRUE
Sptlc3	chr2	FALSE	TRUE
Sptssa	chr12	FALSE	TRUE
Sptssb	chr3	FALSE	TRUE
Sqle	chr15	FALSE	TRUE
Sqor	chr2	FALSE	TRUE
Src	chr2	TRUE	FALSE
Srcin1	chr11	TRUE	FALSE
Srd5a1	chr13	FALSE	TRUE
Srd5a2	chr17	TRUE	FALSE
Srd5a3	chr5	FALSE	TRUE
Srebf1	chr11	FALSE	FALSE
Srek1	chr13	FALSE	TRUE
Srek1ip1	chr13	FALSE	TRUE
Srf	chr17	TRUE	TRUE
Srgap1	chr10	FALSE	TRUE
Srgap2	chr1	TRUE	TRUE
Srgap3	chr6	TRUE	FALSE
Srgn	chr10	TRUE	FALSE
Sri	chr5	FALSE	TRUE
Srl	chr16	FALSE	TRUE
Srms	chr2	FALSE	FALSE
Srp14	chr2	FALSE	TRUE
Srp72	chr5	FALSE	TRUE
Srp9	chr1	FALSE	TRUE
Srpk2	chr5	TRUE	TRUE
Srprb	chr9	FALSE	FALSE
Srrm4	chr5	TRUE	TRUE
Srsf6	chr2	FALSE	FALSE
Srxn1	chr2	FALSE	TRUE
Ss18	chr18	TRUE	TRUE
Ssbp2	chr13	FALSE	TRUE
Ssbp3	chr4	TRUE	FALSE
Ssbp4	chr8	FALSE	TRUE
Ssc4d	chr5	FALSE	TRUE
Ssh1	chr5	TRUE	FALSE
Ssh2	chr11	FALSE	FALSE
Ssh3	chr19	FALSE	TRUE
Sspn	chr6	FALSE	TRUE
Sspo	chr6	FALSE	TRUE
Ssr4	chrX	FALSE	TRUE
Sst	chr16	TRUE	FALSE
Sstr1	chr12	TRUE	FALSE
Sstr2	chr11	TRUE	FALSE
Sstr3	chr15	TRUE	FALSE
Sstr4	chr2	FALSE	FALSE
Sstr5	chr17	FALSE	FALSE
Ssu2	chr6	FALSE	TRUE
Ssx2ip	chr3	FALSE	TRUE
St14	chr9	TRUE	FALSE
St18	chr1	FALSE	TRUE
St3gal1	chr15	FALSE	TRUE
St3gal2	chr8	FALSE	TRUE
St3gal3	chr4	FALSE	FALSE
St3gal4	chr9	TRUE	FALSE
St3gal5	chr6	FALSE	TRUE
St3gal6	chr16	FALSE	FALSE
St6gal1	chr16	FALSE	TRUE
St6galnac2	chr11	FALSE	FALSE
St6galnac3	chr3	FALSE	TRUE
St6galnac4	chr2	FALSE	TRUE
