gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Kif26a	ENSMUSG00000021294.7	chr12	112146207	112181747	+	protein_coding	35540	5770	220055	10470
A530016L24Rik	ENSMUSG00000043122.7	chr12	112489447	112499927	+	protein_coding	10480	1785	61870	2000
Tmem179	ENSMUSG00000054013.6	chr12	112500188	112516747	-	protein_coding	16559	2794	103765	2514
Inf2	ENSMUSG00000037679.9	chr12	112588783	112615557	+	protein_coding	26774	4424	178215	11827
Adssl1	ENSMUSG00000011148.14	chr12	112620044	112641360	+	protein_coding	21316	3580	138581	4375
Siva1	ENSMUSG00000064326.13	chr12	112644678	112649149	+	protein_coding	4471	706	31694	567
Akt1	ENSMUSG00000001729.14	chr12	112653820	112674884	-	protein_coding	21064	3427	129406	2993
Zbtb42	ENSMUSG00000037638.5	chr12	112678827	112682747	+	protein_coding	3920	655	25348	1177
Cep170b	ENSMUSG00000072825.11	chr12	112720454	112746592	+	protein_coding	26138	4250	159301	3840
Pld4	ENSMUSG00000052160.7	chr12	112760654	112768990	+	protein_coding	8336	1347	53397	1191
Ahnak2	ENSMUSG00000072812.4	chr12	112772193	112802657	-	protein_coding	30464	4035	133757	4244
Clba1	ENSMUSG00000037594.11	chr12	112808936	112816252	+	protein_coding	7316	1160	44645	799
Cdca4	ENSMUSG00000047832.9	chr12	112820228	112829423	-	protein_coding	9195	1405	63122	813
Gpr132	ENSMUSG00000021298.8	chr12	112850872	112868228	-	protein_coding	17356	2883	117003	3594
Jag2	ENSMUSG00000002799.6	chr12	112907818	112929776	-	protein_coding	21958	3562	147632	5989
Nudt14	ENSMUSG00000002804.4	chr12	112934290	112942124	-	protein_coding	7834	1389	57419	6019
Brf1	ENSMUSG00000011158.8	chr12	112960084	113000704	-	protein_coding	40620	6527	286387	4431
Btbd6	ENSMUSG00000002803.14	chr12	112976481	112978945	+	protein_coding	2464	384	14884	216
Pacs2	ENSMUSG00000021143.10	chr12	113014507	113074401	+	protein_coding	59894	9948	418124	8150
Tex22	ENSMUSG00000012211.13	chr12	113074501	113088917	+	protein_coding	14416	2294	92516	1961
Mta1	ENSMUSG00000021144.14	chr12	113098277	113137206	+	protein_coding	38929	6479	269977	4931
Crip2	ENSMUSG00000006356.10	chr12	113140235	113145506	+	protein_coding	5271	784	27405	937
Crip1	ENSMUSG00000006360.11	chr12	113146315	113153879	+	protein_coding	7564	1124	39644	1652
Tedc1	ENSMUSG00000037466.13	chr12	113156420	113166048	+	protein_coding	9628	1547	63209	1834
Tmem121	ENSMUSG00000049036.7	chr12	113185929	113189523	+	protein_coding	3594	560	23919	538
Adam6b	ENSMUSG00000051804.3	chr12	113489510	113492057	+	protein_coding	2547	415	18483	177
Adam6a	ENSMUSG00000043945.4	chr12	113543907	113546465	+	protein_coding	2558	411	18303	201
Zfp386	ENSMUSG00000042063.11	chr12	116047723	116063360	+	protein_coding	15637	2382	99988	1274
Vipr2	ENSMUSG00000011171.11	chr12	116077725	116146261	+	protein_coding	68536	10764	470084	15304
Wdr60	ENSMUSG00000042050.8	chr12	116206261	116263022	-	protein_coding	56761	9005	397387	5463
Gm11027	ENSMUSG00000078984.1	chr12	116275385	116275612	+	protein_coding	227	4	61	0
Esyt2	ENSMUSG00000021171.8	chr12	116281195	116391050	+	protein_coding	109855	16070	681183	10718
Ncapg2	ENSMUSG00000042029.7	chr12	116405401	116463731	+	protein_coding	58330	8520	372340	10288
Ptprn2	ENSMUSG00000056553.14	chr12	116485719	117276849	+	protein_coding	791130	124091	5401728	242397
Rapgef5	ENSMUSG00000041992.9	chr12	117516478	117759737	+	protein_coding	243259	36905	1585066	38246
Cdca7l	ENSMUSG00000021175.15	chr12	117804288	117878706	+	protein_coding	74418	11323	485874	10828
Dnah11	ENSMUSG00000018581.15	chr12	117877981	118199043	-	protein_coding	321062	48374	2130606	97768
Sp4	ENSMUSG00000025323.10	chr12	118234932	118301440	-	protein_coding	66508	9489	405485	6878
Sp8	ENSMUSG00000048562.7	chr12	118846328	118852576	+	protein_coding	6248	747	26558	441
Abcb5	ENSMUSG00000072791.11	chr12	118867823	118966421	-	protein_coding	98598	14620	598440	9338
Itgb8	ENSMUSG00000025321.14	chr12	119158021	119238802	-	protein_coding	80781	11763	523984	9466
Macc1	ENSMUSG00000041886.7	chr12	119314269	119469987	+	protein_coding	155718	21526	875560	10729
Tmem196	ENSMUSG00000048004.15	chr12	119945821	120021246	+	protein_coding	75425	9652	389432	12799
Gdi2	ENSMUSG00000021218.10	chr13	3538062	3567871	+	protein_coding	29809	4271	182460	1944
Tasor2	ENSMUSG00000033799.10	chr13	3566034	3611108	-	protein_coding	45074	6272	269096	3929
Asb13	ENSMUSG00000033781.7	chr13	3634031	3653822	+	protein_coding	19791	2985	122588	1837
Calml3	ENSMUSG00000063130.4	chr13	3802895	3804316	-	protein_coding	1421	240	10343	202
Calm4	ENSMUSG00000033765.5	chr13	3837756	3838673	+	protein_coding	917	148	5564	57
Calm5	ENSMUSG00000099269.3	chr13	3854172	3854761	+	protein_coding	589	105	4580	58
Net1	ENSMUSG00000021215.15	chr13	3882017	3918220	-	protein_coding	36203	5371	234278	5077
Tubal3	ENSMUSG00000021216.7	chr13	3918273	3935277	+	protein_coding	17004	2587	101873	1326
Ucn3	ENSMUSG00000044988.7	chr13	3940687	3945349	-	protein_coding	4662	720	27558	386
Akr1c14	ENSMUSG00000033715.15	chr13	4049010	4090688	+	protein_coding	41678	4979	203700	2296
Akr1c18	ENSMUSG00000021214.14	chr13	4132614	4150654	-	protein_coding	18040	2571	103280	1092
Akr1c13	ENSMUSG00000021213.12	chr13	4191149	4205596	+	protein_coding	14447	2024	81051	1229
Akr1c19	ENSMUSG00000071551.13	chr13	4228699	4252843	+	protein_coding	24144	3490	143464	1559
Akr1c12	ENSMUSG00000021211.4	chr13	4268175	4279433	-	protein_coding	11258	1618	68649	945
Akr1c6	ENSMUSG00000021210.16	chr13	4434305	4457877	+	protein_coding	23572	3334	137443	1438
Akr1c20	ENSMUSG00000054757.14	chr13	4486848	4523345	-	protein_coding	36497	5210	205682	1968
Akr1c21	ENSMUSG00000021207.9	chr13	4574074	4586541	+	protein_coding	12467	1814	73091	787
Akr1e1	ENSMUSG00000045410.18	chr13	4590749	4609174	-	protein_coding	18425	2828	120108	1424
Klf6	ENSMUSG00000000078.7	chr13	5861481	5870394	+	protein_coding	8913	1310	47260	909
Pitrm1	ENSMUSG00000021193.10	chr13	6548148	6580515	+	protein_coding	32367	5195	224814	3943
Pfkp	ENSMUSG00000021196.14	chr13	6579767	6648777	-	protein_coding	69010	9824	422133	6327
Adarb2	ENSMUSG00000052551.16	chr13	8202865	8768747	+	protein_coding	565882	83845	3580774	112381
Wdr37	ENSMUSG00000021147.17	chr13	8802967	8871909	-	protein_coding	68942	9157	397147	5002
Idi1	ENSMUSG00000058258.14	chr13	8885500	8892451	+	protein_coding	6951	844	29737	487
Gm9745	ENSMUSG00000021148.11	chr13	8941574	8948231	-	protein_coding	6657	618	12444	240
Idi2	ENSMUSG00000033520.2	chr13	8952862	8960945	+	protein_coding	8083	817	18961	189
Gtpbp4	ENSMUSG00000021149.8	chr13	8966330	8996083	-	protein_coding	29753	4288	177763	1781
Larp4b	ENSMUSG00000033499.14	chr13	9093880	9174451	+	protein_coding	80571	12013	522736	6847
Dip2c	ENSMUSG00000048264.16	chr13	9276527	9668928	+	protein_coding	392401	57523	2458470	50867
Zmynd11	ENSMUSG00000021156.17	chr13	9684832	9765330	-	protein_coding	80498	12114	532732	8603
Chrm3	ENSMUSG00000046159.16	chr13	9875485	10360847	-	protein_coding	485362	72460	3005189	86040
Ryr2	ENSMUSG00000021313.16	chr13	11553101	12106945	-	protein_coding	553844	84624	3541199	60113
Mtr	ENSMUSG00000021311.9	chr13	12182711	12258113	-	protein_coding	75402	11551	503631	13195
Actn2	ENSMUSG00000052374.16	chr13	12269425	12340760	-	protein_coding	71335	11063	454395	8814
Heatr1	ENSMUSG00000050244.9	chr13	12395026	12440289	+	protein_coding	45263	6968	308067	3560
Lgals8	ENSMUSG00000057554.13	chr13	12439414	12464944	-	protein_coding	25530	4004	169890	2345
Edaradd	ENSMUSG00000095105.2	chr13	12472631	12520438	-	protein_coding	47807	7527	313712	4764
Ero1lb	ENSMUSG00000057069.7	chr13	12565873	12611396	+	protein_coding	45523	6652	269715	4295
Prl2c3	ENSMUSG00000056457.6	chr13	12790815	12800079	-	protein_coding	9264	971	65623	855
Prl2c2	ENSMUSG00000079092.4	chr13	12996124	13005383	-	protein_coding	9259	994	27930	416
Prl2c5	ENSMUSG00000055360.13	chr13	13182714	13191923	+	protein_coding	9209	1302	51047	786
Gpr137b	ENSMUSG00000021306.11	chr13	13357619	13394014	-	protein_coding	36395	4679	154544	2144
Nid1	ENSMUSG00000005397.8	chr13	13437550	13512269	+	protein_coding	74719	11499	446845	7599
Lyst	ENSMUSG00000019726.12	chr13	13590396	13778803	+	protein_coding	188407	26093	1102216	15933
Gng4	ENSMUSG00000021303.14	chr13	13784058	13827896	+	protein_coding	43838	7031	286548	5167
B3galnt2	ENSMUSG00000039242.10	chr13	13954468	13999103	+	protein_coding	44635	6484	279796	3932
Tbce	ENSMUSG00000039233.12	chr13	13997948	14039638	-	protein_coding	41690	5883	237646	2981
Ggps1	ENSMUSG00000021302.10	chr13	14050658	14063488	-	protein_coding	12830	1854	76141	1173
Arid4b	ENSMUSG00000039219.18	chr13	14063231	14199603	+	protein_coding	136372	19244	781737	10486
Hecw1	ENSMUSG00000021301.9	chr13	14226437	14523228	-	protein_coding	296791	42466	1710752	21901
Mrpl32	ENSMUSG00000015672.4	chr13	14608183	14613165	-	protein_coding	4982	695	29050	227
Psma2	ENSMUSG00000015671.11	chr13	14613239	14674236	+	protein_coding	60997	8715	351291	4611
AW209491	ENSMUSG00000039182.6	chr13	14630153	14639096	+	protein_coding	8943	1337	55061	630
Gli3	ENSMUSG00000021318.15	chr13	15463234	15730026	+	protein_coding	266792	39924	1702716	30602
Inhba	ENSMUSG00000041324.14	chr13	16011850	16031621	+	protein_coding	19771	2882	111230	3253
Sugct	ENSMUSG00000055137.7	chr13	16857471	17695553	-	protein_coding	838082	115807	4626344	85934
Mplkip	ENSMUSG00000012429.9	chr13	17695191	17699748	+	protein_coding	4557	575	23040	174
Cdk13	ENSMUSG00000041297.8	chr13	17710314	17805097	-	protein_coding	94783	12808	501961	6877
Rala	ENSMUSG00000008859.8	chr13	17880570	17944239	-	protein_coding	63669	7965	330776	4337
Yae1d1	ENSMUSG00000075054.5	chr13	17981329	17993349	-	protein_coding	12020	1608	64075	750
Pou6f2	ENSMUSG00000009734.18	chr13	18121097	18397686	-	protein_coding	276589	41214	1758743	38893
Vps41	ENSMUSG00000041236.8	chr13	18717285	18866811	+	protein_coding	149526	22435	989219	14527
Amph	ENSMUSG00000021314.13	chr13	18948204	19150921	+	protein_coding	202717	28498	1180530	19475
Stard3nl	ENSMUSG00000003062.13	chr13	19357675	19395795	-	protein_coding	38120	5850	257419	8195
Epdr1	ENSMUSG00000002808.7	chr13	19591705	19619927	-	protein_coding	28222	4195	175780	3688
Sfrp4	ENSMUSG00000021319.7	chr13	19623103	19632994	+	protein_coding	9891	1495	64727	2449
Nme8	ENSMUSG00000041138.16	chr13	19645077	19697794	-	protein_coding	52717	7641	306288	5652
Gpr141b	ENSMUSG00000047462.9	chr13	19727425	19732951	-	protein_coding	5526	838	38820	572
Gpr141	ENSMUSG00000053101.3	chr13	19749681	19824257	-	protein_coding	74576	10885	458240	6332
Elmo1	ENSMUSG00000041112.17	chr13	20090595	20608353	+	protein_coding	517758	78941	3486296	154343
Aoah	ENSMUSG00000021322.8	chr13	20794112	21036617	+	protein_coding	242505	33280	1397015	41501
Olfr1370	ENSMUSG00000042869.2	chr13	21069333	21074947	-	protein_coding	5614	755	33138	513
Olfr1369-ps1	ENSMUSG00000060404.3	chr13	21111482	21119095	+	protein_coding	7613	1149	50250	512
Olfr263	ENSMUSG00000071522.3	chr13	21129638	21136296	+	protein_coding	6658	1011	47776	423
Olfr1368	ENSMUSG00000045474.7	chr13	21141881	21145867	-	protein_coding	3986	613	28125	545
Trim27	ENSMUSG00000021326.13	chr13	21179444	21194724	+	protein_coding	15280	2252	91302	1680
Gpx5	ENSMUSG00000004344.12	chr13	21286428	21292731	-	protein_coding	6303	955	37000	607
Gpx6	ENSMUSG00000004341.8	chr13	21312124	21319624	+	protein_coding	7500	1225	49363	717
Olfr1367	ENSMUSG00000045508.4	chr13	21346909	21347964	+	protein_coding	1055	179	8579	72
Zscan12	ENSMUSG00000036721.14	chr13	21362819	21372289	+	protein_coding	9470	1381	60937	636
Zkscan3	ENSMUSG00000021327.19	chr13	21387002	21402755	-	protein_coding	15753	2335	97729	770
Pgbd1	ENSMUSG00000055313.15	chr13	21421274	21441058	-	protein_coding	19784	2982	121654	2243
Zscan26	ENSMUSG00000022228.14	chr13	21442179	21453730	-	protein_coding	11551	1742	74858	528
Nkapl	ENSMUSG00000059395.4	chr13	21467046	21468509	-	protein_coding	1463	198	8799	77
Zkscan4	ENSMUSG00000054931.7	chr13	21478906	21485507	+	protein_coding	6601	1021	39783	699
AK157302	ENSMUSG00000078139.3	chr13	21495222	21497146	+	protein_coding	1924	305	10311	184
Cox5b-ps	ENSMUSG00000079941.1	chr13	21501028	21501418	-	protein_coding	390	65	2199	26
Zkscan8	ENSMUSG00000063894.15	chr13	21513221	21531120	-	protein_coding	17899	2512	111621	1377
Olfr1366	ENSMUSG00000048996.6	chr13	21535112	21542808	-	protein_coding	7696	1084	47542	423
Olfr1535	ENSMUSG00000054890.2	chr13	21553893	21559893	-	protein_coding	6000	830	37569	382
Olfr1364	ENSMUSG00000046016.3	chr13	21571812	21581759	-	protein_coding	9947	1452	58006	707
Olfr1362	ENSMUSG00000051258.5	chr13	21610977	21614022	-	protein_coding	3045	461	20442	295
Olfr11	ENSMUSG00000036658.4	chr13	21636622	21642518	-	protein_coding	5896	859	37593	355
Olfr1361	ENSMUSG00000049737.2	chr13	21656879	21663386	-	protein_coding	6507	937	41538	546
Olfr1360	ENSMUSG00000108534.2	chr13	21673430	21677405	-	protein_coding	3975	581	21334	238
Olfr1359	ENSMUSG00000108674.2	chr13	21698110	21706833	+	protein_coding	8723	1260	52879	674
H2bc13	ENSMUSG00000094338.1	chr13	21715762	21716143	-	protein_coding	381	54	1640	7
H2ac13	ENSMUSG00000071516.2	chr13	21716421	21716814	+	protein_coding	393	54	1104	6
H3c10	ENSMUSG00000101355.1	chr13	21717658	21718069	+	protein_coding	411	55	922	11
H2bc14	ENSMUSG00000114279.1	chr13	21722043	21722567	+	protein_coding	524	77	3413	22
H4c11	ENSMUSG00000067455.5	chr13	21735063	21735837	+	protein_coding	774	107	4330	47
H4c12	ENSMUSG00000064288.4	chr13	21750193	21750505	-	protein_coding	312	37	1126	31
H2ac15	ENSMUSG00000063021.3	chr13	21753434	21753827	-	protein_coding	393	54	1854	14
H2bc15	ENSMUSG00000095217.1	chr13	21754122	21754503	+	protein_coding	381	54	1668	51
H1f5	ENSMUSG00000058773.2	chr13	21779882	21780625	-	protein_coding	743	84	2817	26
H3c11	ENSMUSG00000101972.1	chr13	21782959	21783370	-	protein_coding	411	56	1398	22
Hist1h2an	ENSMUSG00000069309.2	chr13	21786825	21787218	-	protein_coding	393	51	1649	28
Hist1h2bp	ENSMUSG00000069308.7	chr13	21787460	21789213	+	protein_coding	1753	225	8894	240
Hist1h2bq	ENSMUSG00000069307.7	chr13	21806611	21810197	-	protein_coding	3586	0	0	0
Hist1h2ao	ENSMUSG00000094248.1	chr13	21810464	21810944	+	protein_coding	480	0	0	0
Hist1h4m	ENSMUSG00000069306.5	chr13	21811745	21812147	+	protein_coding	402	32	108	2
Hist1h4n	ENSMUSG00000069305.3	chr13	21831766	21832196	-	protein_coding	430	44	419	6
Hist1h2ap	ENSMUSG00000094777.2	chr13	21833025	21833507	-	protein_coding	482	0	0	0
Hist1h2br	ENSMUSG00000069303.7	chr13	21833742	21837530	+	protein_coding	3788	0	0	0
Zfp184	ENSMUSG00000006720.16	chr13	21945093	21960779	+	protein_coding	15686	2324	96560	1667
Pom121l2	ENSMUSG00000016982.6	chr13	21981193	21988734	+	protein_coding	7541	1097	43489	1074
Prss16	ENSMUSG00000006179.9	chr13	22002172	22009742	-	protein_coding	7570	1094	45834	1091
H2ac12	ENSMUSG00000069302.5	chr13	22035163	22035568	-	protein_coding	405	55	1625	24
H2bc12	ENSMUSG00000062727.4	chr13	22035869	22036345	+	protein_coding	476	63	1782	19
H4c9	ENSMUSG00000060639.5	chr13	22040635	22041362	-	protein_coding	727	95	3646	69
H2ac11	ENSMUSG00000069301.5	chr13	22042459	22042944	-	protein_coding	485	63	1715	32
H2bc11	ENSMUSG00000069300.3	chr13	22043213	22043676	+	protein_coding	463	62	1993	16
Vmn1r188	ENSMUSG00000069299.2	chr13	22084439	22095916	+	protein_coding	11477	1692	67605	803
Vmn1r189	ENSMUSG00000099611.2	chr13	22099761	22105824	-	protein_coding	6063	934	34530	305
Vmn1r191	ENSMUSG00000095916.2	chr13	22173219	22183969	-	protein_coding	10750	1618	68975	827
Vmn1r192	ENSMUSG00000099787.3	chr13	22183996	22191141	-	protein_coding	7145	1109	50321	772
Vmn1r193	ENSMUSG00000046932.2	chr13	22213671	22223160	-	protein_coding	9489	1479	62209	869
Vmn1r194	ENSMUSG00000069297.1	chr13	22244214	22245105	+	protein_coding	891	141	6310	68
Vmn1r195	ENSMUSG00000069296.4	chr13	22270521	22281230	+	protein_coding	10709	1590	69646	728
Vmn1r196	ENSMUSG00000069295.2	chr13	22289919	22298360	+	protein_coding	8441	1237	52995	523
Vmn1r197	ENSMUSG00000069294.2	chr13	22324588	22332866	+	protein_coding	8278	1253	53014	583
Vmn1r198	ENSMUSG00000095125.2	chr13	22350363	22360301	+	protein_coding	9938	1499	60781	748
Vmn1r199	ENSMUSG00000069292.4	chr13	22379817	22388102	+	protein_coding	8285	1280	58091	644
Vmn1r200	ENSMUSG00000101073.2	chr13	22390372	22400052	+	protein_coding	9680	1449	57287	673
Vmn1r201	ENSMUSG00000094898.2	chr13	22471922	22478701	+	protein_coding	6779	1061	46396	625
Vmn1r202	ENSMUSG00000094379.2	chr13	22497749	22505381	-	protein_coding	7632	1197	53345	474
Vmn1r203	ENSMUSG00000069289.2	chr13	22518113	22531992	+	protein_coding	13879	2082	84946	1183
Vmn1r204	ENSMUSG00000094637.2	chr13	22553197	22558200	+	protein_coding	5003	769	33186	361
Vmn1r205	ENSMUSG00000100296.2	chr13	22591899	22593000	-	protein_coding	1101	162	7062	63
Vmn1r206	ENSMUSG00000101578.2	chr13	22617455	22624251	-	protein_coding	6796	1033	38397	551
Vmn1r207	ENSMUSG00000084136.4	chr13	22722716	22729629	-	protein_coding	6913	1034	36742	521
Vmn1r208	ENSMUSG00000071493.5	chr13	22771473	22777400	-	protein_coding	5927	414	6107	113
Vmn1r209	ENSMUSG00000071491.2	chr13	22800628	22809682	-	protein_coding	9054	1365	47002	557
Vmn1r210	ENSMUSG00000061296.2	chr13	22825874	22831348	-	protein_coding	5474	846	34035	326
Vmn1r211	ENSMUSG00000063998.4	chr13	22847425	22857561	-	protein_coding	10136	1483	64800	635
Vmn1r212	ENSMUSG00000071490.5	chr13	22883041	22884205	-	protein_coding	1164	181	7719	55
Vmn1r213	ENSMUSG00000060024.2	chr13	23007655	23014482	+	protein_coding	6827	1027	42641	493
Vmn1r214	ENSMUSG00000061829.4	chr13	23030417	23037957	+	protein_coding	7540	1121	45828	630
Vmn1r215	ENSMUSG00000099917.2	chr13	23068024	23078006	+	protein_coding	9982	1490	61267	707
Vmn1r216	ENSMUSG00000115697.2	chr13	23096975	23108732	+	protein_coding	11757	1745	75505	1109
Vmn1r216	ENSMUSG00000116057.1	chr13	23099070	23100129	+	protein_coding	1059	159	7901	128
Vmn1r217	ENSMUSG00000115791.1	chr13	23105099	23118226	-	protein_coding	13127	1978	80235	1160
Vmn1r218	ENSMUSG00000115020.1	chr13	23133154	23146112	+	protein_coding	12958	1931	81390	1757
Vmn1r219	ENSMUSG00000061376.2	chr13	23159311	23168154	+	protein_coding	8843	1378	59870	811
Vmn1r220	ENSMUSG00000096099.2	chr13	23178513	23187975	-	protein_coding	9462	1472	63304	715
Vmn1r221	ENSMUSG00000082316.4	chr13	23214126	23222913	+	protein_coding	8787	1360	51231	567
Vmn1r222	ENSMUSG00000061022.5	chr13	23230835	23235947	-	protein_coding	5112	795	32732	362
Vmn1r223	ENSMUSG00000069280.2	chr13	23247133	23253906	+	protein_coding	6773	1052	41706	524
Zfp322a	ENSMUSG00000046351.11	chr13	23353102	23369208	-	protein_coding	16106	2316	99022	1103
Abt1	ENSMUSG00000036376.3	chr13	23418360	23423866	-	protein_coding	5506	830	36609	390
Btn1a1	ENSMUSG00000000706.16	chr13	23456991	23465901	-	protein_coding	8910	1260	47022	1184
Btn2a2	ENSMUSG00000053216.15	chr13	23477675	23488857	-	protein_coding	11182	1704	70899	1274
H4c8	ENSMUSG00000060981.7	chr13	23531049	23531519	+	protein_coding	470	64	2421	66
H2ac10	ENSMUSG00000061991.2	chr13	23533905	23534304	+	protein_coding	399	54	1185	52
H3c8	ENSMUSG00000099517.2	chr13	23535421	23535951	+	protein_coding	530	70	1719	52
H2bc9	ENSMUSG00000114456.1	chr13	23541713	23543392	-	protein_coding	1679	232	8643	140
H3c7	ENSMUSG00000100210.2	chr13	23544051	23545312	+	protein_coding	1261	165	5084	46
H4c6	ENSMUSG00000069274.3	chr13	23551257	23551648	-	protein_coding	391	46	1662	16
H1f3	ENSMUSG00000052565.7	chr13	23553261	23560686	+	protein_coding	7425	1055	43551	902
H3c6	ENSMUSG00000069273.2	chr13	23561533	23562369	-	protein_coding	836	116	2766	51
H2ac8	ENSMUSG00000069272.6	chr13	23570516	23571220	-	protein_coding	704	89	2928	33
H2bc8	ENSMUSG00000058385.8	chr13	23571395	23572013	+	protein_coding	618	90	3500	67
H2bc7	ENSMUSG00000069268.4	chr13	23573735	23574196	-	protein_coding	461	66	2463	25
H2ac7	ENSMUSG00000071478.6	chr13	23574380	23574952	+	protein_coding	572	75	2342	26
H3c4	ENSMUSG00000099583.2	chr13	23575762	23577011	+	protein_coding	1249	157	5964	256
H4c4	ENSMUSG00000061482.7	chr13	23581597	23582735	+	protein_coding	1138	141	5506	85
H2bc6	ENSMUSG00000047246.7	chr13	23583669	23621124	-	protein_coding	37455	5635	238306	10338
H1f4	ENSMUSG00000051627.3	chr13	23620628	23622558	-	protein_coding	1930	266	11910	109
H2ac6	ENSMUSG00000069270.6	chr13	23681466	23683948	-	protein_coding	2482	354	14870	274
H2bc4	ENSMUSG00000018102.5	chr13	23684198	23692908	+	protein_coding	8710	1240	51740	2423
H1f6	ENSMUSG00000036211.4	chr13	23695813	23696725	+	protein_coding	912	122	4719	11
H4c3	ENSMUSG00000060678.5	chr13	23697634	23698454	-	protein_coding	820	94	4141	28
Hfe	ENSMUSG00000006611.15	chr13	23702033	23710854	-	protein_coding	8821	1401	60263	1557
H1f2	ENSMUSG00000036181.2	chr13	23738807	23740367	+	protein_coding	1560	215	8938	93
H3c3	ENSMUSG00000069310.4	chr13	23744972	23745602	-	protein_coding	630	81	2872	15
H2bc3	ENSMUSG00000075031.4	chr13	23746733	23747241	+	protein_coding	508	72	2606	11
H2ac4	ENSMUSG00000061615.2	chr13	23751125	23751598	+	protein_coding	473	65	1913	61
H3c2	ENSMUSG00000069267.2	chr13	23752266	23752886	+	protein_coding	620	82	2424	53
H4c2	ENSMUSG00000069266.5	chr13	23757012	23757409	+	protein_coding	397	48	1418	23
H4c1	ENSMUSG00000060093.6	chr13	23760691	23761230	-	protein_coding	539	59	2055	22
H3c1	ENSMUSG00000069265.2	chr13	23761852	23762386	-	protein_coding	534	72	2305	29
H1f1	ENSMUSG00000049539.3	chr13	23763665	23764406	+	protein_coding	741	98	3726	41
Trim38	ENSMUSG00000064140.3	chr13	23769912	23791528	+	protein_coding	21616	3268	140458	2217
Slc17a2	ENSMUSG00000036110.14	chr13	23806992	23825180	+	protein_coding	18188	2713	127640	1699
Slc17a3	ENSMUSG00000036083.15	chr13	23839433	23860716	+	protein_coding	21283	3192	138523	2815
Slc17a1	ENSMUSG00000021335.13	chr13	23867749	23895730	+	protein_coding	27981	4189	168557	2979
Slc17a4	ENSMUSG00000021336.17	chr13	23895889	23915009	-	protein_coding	19120	2955	127641	1766
H2bc1	ENSMUSG00000050799.3	chr13	23933772	23934156	-	protein_coding	384	53	3655	56
H2ac1	ENSMUSG00000060081.1	chr13	23934461	23934851	+	protein_coding	390	66	4497	70
Scgn	ENSMUSG00000021337.8	chr13	23953455	23991214	-	protein_coding	37759	5932	252982	4308
Carmil1	ENSMUSG00000021338.17	chr13	24012343	24280795	-	protein_coding	268452	40531	1788387	67729
Cmah	ENSMUSG00000016756.17	chr13	24327403	24477377	+	protein_coding	149974	22361	917693	14717
Ripor2	ENSMUSG00000036006.20	chr13	24501524	24733816	+	protein_coding	232292	35994	1490057	29844
Armh2	ENSMUSG00000085861.1	chr13	24741231	24746592	+	protein_coding	5361	743	32178	485
Gmnn	ENSMUSG00000006715.11	chr13	24751844	24761923	-	protein_coding	10079	1464	67162	1170
BC005537	ENSMUSG00000019132.11	chr13	24801656	24816197	+	protein_coding	14541	2027	84361	933
Acot13	ENSMUSG00000006717.7	chr13	24817947	24831540	-	protein_coding	13593	2070	93048	2483
Tdp2	ENSMUSG00000035958.3	chr13	24831678	24842153	+	protein_coding	10475	1437	60312	866
D130043K22Rik	ENSMUSG00000006711.15	chr13	24845134	24901270	+	protein_coding	56136	8617	367704	5838
Aldh5a1	ENSMUSG00000035936.6	chr13	24907578	24937661	-	protein_coding	30083	4611	198786	2989
Gpld1	ENSMUSG00000021340.13	chr13	24943151	24992501	+	protein_coding	49350	7721	337649	7725
Mrs2	ENSMUSG00000021339.4	chr13	24987482	25020379	-	protein_coding	32897	4328	179443	2284
Dcdc2a	ENSMUSG00000035910.15	chr13	25056003	25210706	+	protein_coding	154703	23966	1006163	16535
Nrsn1	ENSMUSG00000048978.14	chr13	25252039	25270502	-	protein_coding	18463	2853	128990	2324
Hdgfl1	ENSMUSG00000045835.5	chr13	26768172	26770165	-	protein_coding	1993	262	10673	180
Prl	ENSMUSG00000021342.14	chr13	27057569	27065205	+	protein_coding	7636	1051	46738	2105
Prl3d1	ENSMUSG00000057170.6	chr13	27094189	27100258	+	protein_coding	6069	832	33510	1008
Prl3d2	ENSMUSG00000062737.13	chr13	27121697	27127555	+	protein_coding	5858	781	27462	404
Prl3d3	ENSMUSG00000062201.4	chr13	27156789	27162593	+	protein_coding	5804	791	27135	335
Prl3c1	ENSMUSG00000017922.14	chr13	27196658	27203749	+	protein_coding	7091	949	37476	378
Prl3b1	ENSMUSG00000038891.3	chr13	27241846	27249683	+	protein_coding	7837	1079	46096	599
Prl3a1	ENSMUSG00000038883.3	chr13	27259435	27276667	+	protein_coding	17232	2413	88421	1097
Prl6a1	ENSMUSG00000069259.10	chr13	27312626	27319252	+	protein_coding	6626	996	45611	721
Prl8a2	ENSMUSG00000018259.13	chr13	27345672	27354216	+	protein_coding	8544	1139	48767	612
Prl2b1	ENSMUSG00000069258.10	chr13	27383338	27390846	-	protein_coding	7508	1071	44025	598
Prl8a6	ENSMUSG00000021345.16	chr13	27432680	27438688	-	protein_coding	6008	797	32069	454
Prl8a8	ENSMUSG00000021346.14	chr13	27506967	27513217	-	protein_coding	6250	836	31953	466
Prl8a9	ENSMUSG00000006490.3	chr13	27557994	27564606	-	protein_coding	6612	876	38726	429
